exploration/num steps total,evaluation/Actions Min,exploration/Returns Min,evaluation/Rewards Min,trainer/Q1 Predictions Max,evaluation/Actions Max,trainer/Q Targets Min,trainer/Q2 Predictions Std,trainer/QF2 Loss,trainer/Policy Action Std,trainer/Q1 Predictions Std,evaluation/Rewards Std,trainer/Q2 Predictions Min,time/evaluation sampling (s),evaluation/Num Paths,trainer/Policy Action Mean,trainer/Bellman Errors 2 Mean,exploration/path length Std,time/data storing (s),exploration/Returns Std,evaluation/Actions Std,trainer/Policy Action Max,evaluation/path length Min,time/exploration sampling (s),exploration/Actions Std,exploration/path length Min,evaluation/path length Max,trainer/Bellman Errors 1 Std,evaluation/Rewards Mean,evaluation/path length Std,evaluation/path length Mean,exploration/Returns Mean,exploration/Rewards Std,trainer/Bellman Errors 1 Max,exploration/Actions Max,exploration/Rewards Max,evaluation/num steps total,trainer/Q2 Predictions Max,trainer/Bellman Errors 1 Min,exploration/Num Paths,evaluation/Returns Max,trainer/Q1 Predictions Min,trainer/Q Targets Std,trainer/Bellman Errors 1 Mean,trainer/Bellman Errors 2 Std,evaluation/num paths total,evaluation/Returns Std,trainer/Policy Loss,trainer/Bellman Errors 2 Min,trainer/Q2 Predictions Mean,trainer/Bellman Errors 2 Max,exploration/Rewards Min,exploration/Returns Max,evaluation/Rewards Max,exploration/num paths total,trainer/Q Targets Mean,evaluation/Actions Mean,replay_buffer/size,time/logging (s),exploration/Average Returns,evaluation/Average Returns,trainer/Policy Action Min,time/total (s),trainer/Q1 Predictions Mean,time/training (s),evaluation/Returns Mean,exploration/path length Max,evaluation/Returns Min,exploration/Actions Min,trainer/QF1 Loss,time/saving (s),Epoch,time/epoch (s),exploration/Actions Mean,exploration/Rewards Mean,trainer/Q Targets Max,exploration/path length Mean
20700,-0.91236454,-15.453180759335465,-0.5221754490317323,-8.5533905,0.99989897,-9.769579,0.28824395,2.2722204,0.22525688,0.2978216,0.02784516553573911,-9.612855,0.09092534700175747,5,0.065174595,2.2722204,0.0,0.006481040007201955,0.13385025206268697,0.07831645,0.9996178,100,0.15283841101336293,0.1513831203332781,100,100,12.465184,-0.06609067047225162,0.0,100.0,-15.319330507272777,0.101599152482126,71.67627,1.0,-0.012948671538669807,51500,-8.54532,0.00025270815,2,-6.369331399700237,-9.661066,1.5533867,2.273535,12.449854,515,0.1847900454288584,8.520415,0.00024211827,-8.736824,71.58956,-1.1543729799911113,-15.185480255210091,-0.02643158268617541,207,-8.583341,0.0029743668,20700,0.002485442004399374,-15.319330507272777,-6.609067047225163,-0.565704,58.79259238601662,-8.747432,0.5938410189992283,-6.609067047225163,100,-6.849293063381836,-0.43214039103891844,2.2735348,0.0023486019927076995,102,0.8489198610186577,0.005833371210509269,-0.15319330507272777,-0.13657585,100.0
20900,-0.7139037,-14.257257532592526,-0.7849606440757096,-8.5506935,0.999988,-10.997481,0.5880391,0.043928776,0.29433587,0.5981198,0.047230266236750904,-11.041786,0.08043186500435695,5,-0.025118642,0.043928772,0.0,0.0011392069864086807,0.4794333350047193,0.08466112,0.99763143,100,0.03371516699553467,0.15307402953949295,100,100,0.08802646,-0.04232663093162404,0.0,100.0,-13.777824197587806,0.08001175749297236,0.39756012,0.9228154291350594,-0.0056175211646883345,52000,-8.599077,3.285104e-05,2,-3.888506554895256,-11.012619,0.59142846,0.04757908,0.079518095,520,0.28348507500152054,8.727454,1.1592792e-06,-8.944294,0.34689936,-0.5932546737271912,-13.298390862583087,-0.03525870116562036,209,-9.044455,0.0074207415,20900,0.0029657309933099896,-13.777824197587806,-4.232663093162403,-0.9771161,59.31240373797482,-8.927469,0.39525505699566565,-4.232663093162403,100,-4.603072707695863,-0.47585474617721496,0.047579076,0.0023600319982506335,103,0.5158670589735266,0.006361212286850899,-0.13777824197587804,-8.514144,100.0
21100,-0.7753908,-14.636872857602826,-0.8727326567769664,-8.7315645,0.99999434,-10.238281,0.38239074,0.025055515,0.2053081,0.38266963,0.036908503997532004,-10.265515,0.07192509798915125,5,-0.007041497,0.025055518,0.0,0.0010487849940545857,0.3611567953770738,0.0700606,0.8054494,100,0.0328896910068579,0.1587649265076561,100,100,0.042020943,-0.059172557964917036,0.0,100.0,-14.275716062225753,0.07773907957090342,0.19521937,1.0,-0.021774851080793915,52500,-8.758272,0.00043520742,2,-5.672649529768533,-10.209638,0.43274766,0.022894502,0.04324505,525,0.3290372200958334,8.839131,5.4485645e-07,-8.997727,0.1790237,-0.652611380888283,-13.914559266848679,-0.015647305744495507,211,-9.021861,0.0049242456,21100,0.0024266630061902106,-14.275716062225753,-5.917255796491704,-0.36816877,59.86958159797359,-8.988824,0.4426828720024787,-5.917255796491704,100,-6.568326090140122,-0.9108912751070957,0.022894502,0.00223102601012215,104,0.5532041350088548,0.004183456873747633,-0.14275716062225752,-8.575928,100.0
21300,-0.17523772,-16.389744220143633,-1.0264866212832278,-8.5415535,0.9999986,-11.374546,0.4630843,0.06844008,0.17115259,0.46636036,0.040738526910222415,-11.043583,0.07424357000854798,5,0.013979221,0.06844009,0.0,0.001060733018675819,0.17974593852521714,0.068771,0.9976807,100,0.03253345101256855,0.1560294855568457,100,100,0.048731204,-0.11695234836216804,0.0,100.0,-16.209998281618418,0.09566650064724447,0.16992927,0.9863538671217216,-0.015927531541216993,53000,-8.540307,0.0015514663,2,-11.493033872905823,-11.084337,0.47308052,0.06470929,0.05230943,530,0.3783287584365175,8.616171,0.0005980505,-8.748842,0.19718026,-0.7589338994047139,-16.0302523430932,-0.10095357264057957,213,-8.96801,0.006369149,21300,0.002468873019097373,-16.209998281618418,-11.695234836216805,-0.3102536,60.3773247510544,-8.752625,0.39153155899839476,-11.695234836216805,100,-12.451705576351179,-0.619198093524135,0.06470929,0.002135843998985365,105,0.5039740300562698,0.005884730954484523,-0.1620999828161842,-8.599216,100.0
21500,-0.12077131,-13.466985818614422,-0.7915958028904609,-8.703386,0.9999891,-13.738637,0.9676859,2.6234286,0.28111327,0.95604146,0.054032648860731336,-13.417472,0.07442111597629264,5,0.010600849,2.6234283,0.0,0.0012177519965916872,0.11298371278353425,0.081620246,0.9999999,100,0.03584959902218543,0.13563478703132273,100,100,14.456154,-0.04961164532382303,0.0,100.0,-13.354002105830887,0.07319485654278104,83.10935,0.7047547314477864,-0.003337126165352046,53500,-8.718659,1.172819e-05,2,-4.546491610028119,-13.3490095,1.774793,2.6211138,14.474235,535,0.2542864044644011,8.895098,0.00017856668,-9.15452,83.21237,-0.3809759915261982,-13.241018393047353,-0.04235390812203314,215,-8.928986,0.009219767,21500,0.002458733011735603,-13.354002105830887,-4.961164532382304,-0.9681399,60.87414730805904,-9.148771,0.37659079098375514,-4.961164532382304,100,-5.2507178605117835,-0.373892178293718,2.6211138,0.0024591960245743394,106,0.49299718701513484,0.00411903634935372,-0.1335400210583089,-0.66567713,100.0
21700,-0.2620989,-13.36926025270884,-0.494615185835942,-8.746822,0.99925107,-12.267559,0.8015052,0.04719387,0.27099174,0.80929595,0.028054092757984078,-12.17375,0.07362476998241618,5,0.047545128,0.04719387,0.0,0.0011252349941059947,0.05340653898892178,0.08273329,0.998805,100,0.03348794800695032,0.16654702310008704,100,100,0.08825259,-0.03231824758549046,0.0,100.0,-13.315853713719918,0.07790348448824704,0.45831615,1.0,-0.01912829233894602,54000,-8.739329,4.622292e-05,2,-2.999322270860279,-12.186581,0.77691674,0.049502425,0.07883019,540,0.17374377414803968,8.8849,3.7860722e-05,-9.125812,0.4093795,-0.6591493235684526,-13.262447174730996,-0.02916758176828216,217,-9.242298,0.008071638,21700,0.0025546830147504807,-13.315853713719918,-3.2318247585490454,-0.3543624,61.386035983101465,-9.123094,0.39481222099857405,-3.2318247585490454,100,-3.4724508472096964,-0.39159050086830444,0.04950242,0.002517941000405699,107,0.5081227979972027,0.008916980064353737,-0.13315853713719916,-8.734643,100.0
21900,-0.72364116,-13.97702939182313,-1.1048233058761596,-8.702177,0.99999666,-10.05411,0.24340516,2.3892202,0.13486278,0.24529056,0.06970615037453363,-9.70375,0.07427686301525682,5,-0.0023265416,2.3892198,0.0,0.001197852980112657,0.6936270605575947,0.090589106,0.39467534,100,0.033340858994051814,0.1353741191035454,100,100,12.980531,-0.04924446959636191,0.0,100.0,-13.283402331265535,0.06689592598607506,74.65861,0.6442348586664064,-0.014656546657548657,54500,-8.691933,6.569553e-05,2,-4.353960413722134,-9.680513,1.587215,2.388374,12.980171,545,0.3684453218526497,8.767559,3.897094e-06,-8.898664,74.65735,-0.40742712720921964,-12.589775270707941,-0.03154562833641636,219,-8.797779,0.006425924,21900,0.0024631459964439273,-13.283402331265535,-4.9244469596361915,-0.31032124,61.882141867041355,-8.898552,0.3793192330049351,-4.9244469596361915,100,-5.368391904474443,-0.338055200550118,2.388374,0.002284988993778825,108,0.49288294298457913,0.002220894009870068,-0.13283402331265537,-0.13379946,100.0
22100,-0.8191209,-14.48127335775369,-1.0100112711028757,-8.952006,0.9999939,-11.277785,0.6242036,0.027706327,0.24336587,0.6116879,0.050472363290778845,-11.524661,0.07337552099488676,5,-0.029599309,0.027706327,0.0,0.001072543003829196,0.07814084952035572,0.078450926,0.9926598,100,0.03226942699984647,0.1484660370231809,100,100,0.02877583,-0.07361014664758497,0.0,100.0,-14.403132508233334,0.0774681150027356,0.14538749,0.8331570167750122,-0.011826419633800272,55000,-8.949681,8.1309736e-08,2,-6.9903346058743265,-11.440322,0.5977263,0.024677489,0.028380843,550,0.345121426775437,9.13854,0.000108672575,-9.31892,0.13395892,-0.3840130961687208,-14.324991658712978,-0.06211155370630536,221,-9.237685,0.0048457584,22100,0.0024741149973124266,-14.403132508233334,-7.3610146647585,-0.9926469,62.3905091159686,-9.308502,0.3930624969943892,-7.3610146647585,100,-7.935599343778659,-0.8417004932447014,0.024677493,0.002305967005668208,109,0.5045600699959323,0.000545182378471046,-0.14403132508233335,-8.754873,100.0
22300,-0.926839,-13.720811783464715,-0.7290359915492576,-8.88343,0.99996394,-11.892555,0.5583563,0.025205107,0.2713676,0.55451894,0.03887069762323606,-11.430464,0.07423048498458229,5,0.054008882,0.02520511,0.0,0.0010659259860403836,0.16490725492037317,0.0767894,0.99729323,100,0.0327175639977213,0.15597098022747266,100,100,0.043311425,-0.05802947523248298,0.0,100.0,-13.555904528544342,0.07852744872478605,0.23657906,0.9828897943807555,-0.014260939450491224,55500,-8.894893,5.3225904e-07,2,-5.508912330482342,-11.406161,0.6172796,0.026248295,0.039467327,555,0.29110491555370327,8.993225,4.8952643e-06,-9.222542,0.2135285,-0.6840389723204867,-13.390997273623968,-0.0384960828911607,223,-9.290024,0.0045125773,22300,0.002556724997702986,-13.555904528544342,-5.8029475232482985,-0.55401033,62.895677201944636,-9.21482,0.3885170370049309,-5.8029475232482985,100,-6.214278592132076,-0.4989282697476274,0.026248293,0.0022708289907313883,110,0.5013585659617092,0.005020693680983565,-0.13555904528544344,-8.757621,100.0
22500,-0.9367691,-16.553380353809334,-0.49645561112210673,-8.832552,0.99972403,-13.05218,0.73334944,2.4769697,0.25966957,0.7315716,0.017829993905674087,-12.456448,0.07412928200210445,5,0.038195882,2.4769697,0.0,0.0011191660014446825,0.5201660434251165,0.066819005,0.9999981,100,0.032547351001994684,0.14939953410963308,100,100,13.403954,-0.10246259207178449,0.0,100.0,-16.033214310384217,0.08587943979034121,77.092316,1.0,-0.011907869361012239,56000,-8.812321,1.0812713e-05,2,-10.136354108809927,-12.425005,1.7816325,2.4636226,13.475313,560,0.16158324859624146,8.86593,0.00011894562,-9.110746,77.50306,-0.7227548748951871,-15.513048266959101,-0.0643623282917933,225,-8.990882,0.0038554994,22500,0.0022698469983879477,-16.033214310384217,-10.24625920717845,-0.98928475,63.3997566679318,-9.122553,0.3883881469955668,-10.24625920717845,100,-10.565583146235719,-0.7320830925629112,2.4636223,0.0017943100247066468,111,0.5002481030242052,0.008362370978254784,-0.16033214310384217,-0.072034895,100.0
22700,-0.8105487,-15.842184444131089,-0.46577474420924797,-9.093486,0.99864143,-9.520149,0.097126864,0.020663496,0.13716164,0.10156332,0.02217366958340789,-9.512266,0.07424681299016811,5,-0.03438066,0.020663496,0.0,0.0010654840152710676,0.03415055678489587,0.056145217,0.6577552,100,0.03240451400051825,0.15942147622960576,100,100,0.025890421,-0.07724069117563039,0.0,100.0,-15.808033887346193,0.09172858463539883,0.09088864,1.0,-0.005826044238683244,56500,-9.096624,9.3587674e-05,2,-7.495452192881913,-9.473356,0.16199386,0.020654585,0.025952231,565,0.18641953800677893,9.130924,2.0056405e-06,-9.242714,0.0874515,-0.9080169588217578,-15.773883330561297,-0.05428986079781709,227,-9.146278,0.0033428348,22700,0.002291324984980747,-15.808033887346193,-7.72406911756304,-0.33889362,63.90134899097029,-9.231082,0.386206305003725,-7.72406911756304,100,-8.005955635520568,-0.6678687083584507,0.020654587,0.0017939929966814816,112,0.49800843399134465,0.006253584969003356,-0.1580803388734619,-8.804339,100.0
22900,-0.503776,-13.712421927512436,-0.9859858256576526,-8.909043,0.9999978,-12.409968,0.51707315,0.04208238,0.20338517,0.51779723,0.05783529139964918,-11.913275,0.07414494300610386,5,0.0063306103,0.042082377,0.0,0.0011396699992474169,0.22795993544078463,0.07582184,0.9948672,100,0.03256978001445532,0.14452877202594555,100,100,0.07006254,-0.04961036551305413,0.0,100.0,-13.484461992071651,0.06791413789254791,0.30799887,0.9949328769945637,-0.012318683511615443,57000,-8.910487,2.4309793e-05,2,-4.513598580155095,-11.90351,0.5980467,0.045425646,0.06582668,570,0.39972469430475477,9.01015,0.00016136473,-9.131471,0.2818285,-0.3150192995466744,-13.256502056630866,-0.044831868669568904,229,-9.271404,0.0055588023,22900,0.0024850020126905292,-13.484461992071651,-4.961036551305413,-0.3076206,64.39589959196746,-9.122408,0.3784898739831988,-4.961036551305413,100,-5.49063189007993,-0.7451686105219507,0.04542565,0.0022807490022387356,113,0.49111001801793464,0.0016369936739563256,-0.1348446199207165,-8.890533,100.0
23100,-0.92623293,-13.478989434360756,-0.7621857952541415,-8.81715,0.99997014,-11.899239,0.60061246,0.082903184,0.20851426,0.60384166,0.04464167348501953,-12.193519,0.07407266501104459,5,0.021754613,0.08290318,0.0,0.0011342489742673934,0.4290766177149461,0.081786856,0.9969552,100,0.032133698026882485,0.15873749443206178,100,100,0.086955525,-0.01260535421205109,0.0,100.0,-13.04991281664581,0.08857584815707431,0.33406866,1.0,-0.010628975485445698,57500,-8.832934,0.0021135882,2,-0.936941681200972,-12.227921,0.52422565,0.08526028,0.08544792,575,0.2812528223041471,8.983765,0.0013416633,-9.118143,0.3565048,-0.9121365488638332,-12.620836198930864,-0.004006579584609096,231,-9.35202,0.0071891593,23100,0.0024760329979471862,-13.04991281664581,-1.2605354212051094,-0.30401438,64.90108756092377,-9.115748,0.3890538899868261,-1.2605354212051094,100,-1.6893384420610467,-0.9002329148852536,0.08526027,0.0024421059933956712,114,0.5013126409903634,0.0019508473328858594,-0.1304991281664581,-8.992644,100.0
23300,-0.81861055,-12.837837218016771,-0.8825603932204903,-9.082759,0.9999848,-10.861515,0.33255696,0.04387822,0.1937085,0.33608204,0.04150141067450928,-10.514052,0.07268515901523642,5,-0.013601527,0.04387822,0.0,0.001300870004342869,0.06384494470100144,0.07958233,0.9752754,100,0.03204550701775588,0.1403879009851298,100,100,0.08724313,-0.06092311307598028,0.0,100.0,-12.77399227331577,0.06521610677552502,0.34652424,1.0,-0.01571244437381935,58000,-9.083189,1.3480985e-07,2,-5.807335274004413,-10.5101385,0.4179157,0.044789053,0.08309106,580,0.3077600807537902,9.099657,3.342197e-05,-9.274048,0.31207278,-0.335202512334313,-12.710147328614768,-0.057111703711464776,233,-9.362651,0.0071145147,23300,0.002535800012992695,-12.77399227331577,-6.092311307598027,-0.43051535,65.40553726695362,-9.2705765,0.3905563520092983,-6.092311307598027,100,-6.679840266825175,-0.3824099833060819,0.044789053,0.0022353469976224005,115,0.5013590350572485,0.003622384927906257,-0.12773992273315768,-9.013566,100.0
23500,-0.9033724,-14.052439630779034,-0.9222234687006461,-9.099606,0.9999914,-11.815187,0.57130015,0.031482138,0.2381297,0.56699497,0.041957587694587184,-11.486099,0.07875088299624622,5,0.0011430457,0.031482138,0.0,0.0010389609960839152,0.6311964538432528,0.065985404,0.99407065,100,0.03305289498530328,0.13697627790101977,100,100,0.041295536,-0.03789493082856354,0.0,100.0,-13.421243176935782,0.06801484935582026,0.17774041,0.7125082010408057,-0.006072156033891786,58500,-9.079564,3.0722134e-05,2,-3.527373504928179,-11.4475765,0.5845171,0.033122323,0.03878126,585,0.3623972173679591,9.234998,2.190833e-05,-9.459293,0.1783416,-0.37005063783812,-12.790046723092528,-0.014146857252681113,235,-9.56826,0.0047910013,23500,0.0024543770123273134,-13.421243176935782,-3.7894930828563544,-0.94160044,65.90570248797303,-9.449625,0.3789505239983555,-3.7894930828563544,100,-4.504032944117434,-0.368591655652297,0.033122323,0.002240583999082446,116,0.49648822398739867,0.005087342280929363,-0.13421243176935782,-9.061896,100.0
23700,-0.9307935,-13.782275986284398,-0.8342996525814701,-9.142016,0.9999653,-9.963228,0.1452347,0.029278006,0.09331427,0.1429969,0.05506465161700949,-10.001941,0.07326955001917668,5,-0.017226394,0.029278006,0.0,0.001088529999833554,0.8687139639998955,0.081625566,0.22487433,100,0.0337416120164562,0.13935612691131136,100,100,0.051905375,-0.04176290084291267,0.0,100.0,-12.913562022284502,0.06784903943008176,0.21400206,0.5079841759276468,-0.0075726472726347195,59000,-9.132533,7.539804e-05,2,-3.700220092681089,-9.993432,0.1830585,0.028774187,0.05309864,590,0.3831900108457981,9.141198,8.388605e-06,-9.25743,0.22487764,-0.35493068082361307,-12.044848058284607,-0.03641821597818313,237,-9.369352,0.0049375487,23700,0.002477890986483544,-12.913562022284502,-4.176290084291268,-0.3213246,66.40931435997481,-9.261244,0.38689079001778737,-4.176290084291268,100,-4.611002223475625,-1.0,0.028774183,0.0022892520064488053,117,0.49975762504618615,0.0014179322101852442,-0.12913562022284505,-9.104255,100.0
23900,-0.43096003,-14.176685374502851,-0.9170547473244168,-9.074792,0.99998754,-11.72641,0.45593277,0.043702725,0.17716558,0.46330962,0.051164718141203894,-11.553635,0.0745247770100832,5,0.039168168,0.043702725,0.0,0.0010834400018211454,0.12198771420345356,0.07178399,0.9967401,100,0.03238156600855291,0.15926479200644697,100,100,0.053169906,-0.02927750152168646,0.0,100.0,-14.054697660299396,0.10507212339935408,0.2255402,1.0,-0.01165883133266958,59500,-9.069593,3.745107e-05,2,-2.5417204572238594,-11.615202,0.5109708,0.04366506,0.048963454,595,0.4248798608381013,9.169011,1.8081664e-06,-9.329895,0.18137982,-1.1877434101684023,-13.932709946095944,-0.007813245196860186,239,-9.497196,0.006547729,23900,0.002482519979821518,-14.054697660299396,-2.927750152168646,-0.33955252,66.91772410995327,-9.336229,0.3918684289965313,-2.927750152168646,100,-3.5782072355596264,-0.5430585153113613,0.04366506,0.0022383530158549547,118,0.504579085012665,0.005874497311101032,-0.14054697660299398,-9.040691,100.0
24100,-0.8137963,-13.78842105278139,-0.5842276131872908,-9.03849,0.99961615,-10.259327,0.19634917,0.07876927,0.12901689,0.19851397,0.034965363473163175,-10.038643,0.073406800016528,5,-0.014659291,0.07876928,0.0,0.0010515009926166385,0.4352022786993377,0.061112814,0.39057276,100,0.03495329400175251,0.1552768087820594,100,100,0.075290464,-0.040927427941895175,0.0,100.0,-13.353218774082052,0.0712298412419217,0.2713197,1.0,-0.010977249554805248,60000,-9.031443,0.00029924497,2,-3.7983178247328495,-10.052542,0.23722264,0.07679595,0.075086676,600,0.2755206304331113,9.145802,0.0011705991,-9.209232,0.2707487,-0.3646850900719624,-12.918016495382714,-0.03005211512839203,241,-9.451035,0.0032812457,24100,0.0019408210064284503,-13.353218774082052,-4.092742794189517,-0.34552494,67.59996968600899,-9.213844,0.5652041580178775,-4.092742794189517,100,-4.427163721236286,-0.8542045953503012,0.07679594,0.001816213014535606,119,0.6783727870497387,0.0031670765797024,-0.1335321877408205,-9.163304,100.0
24300,-0.8795529,-14.141806751683959,-0.7614002602336247,-9.210818,0.99996567,-10.696878,0.18782538,0.043555867,0.1062125,0.17847337,0.05894362328569632,-10.28689,0.2663079450139776,5,-0.020293364,0.043555863,0.0,0.0012304100091569126,0.7007360703054868,0.08225174,0.36044416,100,0.041471273987554014,0.1528718441150444,100,100,0.05638541,-0.01625003912597295,0.0,100.0,-13.441070681378472,0.09736487503781706,0.20731229,1.0,-0.01170879637958536,60500,-9.197014,0.0001662715,2,-1.0761204316734128,-10.263253,0.2736551,0.042488217,0.058190115,605,0.2832545362942159,9.284679,9.296136e-05,-9.347149,0.24612226,-0.9301593987743964,-12.740334611072985,-0.01031829045313981,243,-9.483736,0.0051773703,24300,0.002967296983115375,-13.441070681378472,-1.625003912597295,-0.3377707,68.41947221796727,-9.356007,0.5006272140017245,-1.625003912597295,100,-1.8832721812169528,-0.3488236388215583,0.042488214,0.002888657007133588,120,0.815492797002662,0.010665575563819592,-0.1344107068137847,-9.150077,100.0
24500,-0.20383286,-14.754746281880541,-0.9601824538360129,-9.207732,0.9999964,-11.996067,0.5585895,2.6920526,0.2524782,0.56730294,0.04145076391123285,-11.545533,0.3410926409997046,5,0.038582616,2.6920526,0.0,0.0012335169885773212,0.5075919915394032,0.06982644,0.9956003,100,0.043674401997122914,0.14590614536493768,100,100,14.633775,-0.05117474356044665,0.0,100.0,-14.247154290341138,0.07329153841951727,84.15541,0.6173475344053574,-0.006759256749558958,61000,-9.250267,7.726438e-05,2,-4.879975206924612,-11.569616,1.7902968,2.6788478,14.682511,610,0.36265489979112536,9.290202,3.934838e-06,-9.644608,84.43976,-0.3399382592615457,-13.739562298801735,-0.029210066130813207,245,-9.508688,0.005774421,24500,0.002499043010175228,-14.247154290341138,-5.117474356044665,-0.58796555,69.20681575793424,-9.650404,0.3831738219887484,-5.117474356044665,100,-5.8320491986636736,-0.45689328329465984,2.678847,0.011435939988587052,121,0.7831093649729155,0.002273021494456131,-0.14247154290341135,-0.15748428,100.0
