exploration/Actions Mean,evaluation/Rewards Mean,evaluation/Average Returns,evaluation/Returns Min,trainer/Policy Loss,exploration/Rewards Max,trainer/Q Targets Std,time/training (s),trainer/Q2 Predictions Mean,exploration/Num Paths,time/evaluation sampling (s),exploration/num paths total,trainer/Policy mu Max,exploration/Average Returns,trainer/Q2 Predictions Max,Epoch,evaluation/path length Max,trainer/Policy log std Min,trainer/Q Targets Min,exploration/Returns Mean,trainer/Policy mu Mean,exploration/Actions Std,evaluation/path length Min,evaluation/Rewards Max,exploration/Returns Max,exploration/Rewards Min,evaluation/Rewards Std,exploration/Rewards Mean,trainer/Alpha Loss,evaluation/Actions Mean,trainer/Log Pis Min,trainer/Policy mu Std,trainer/Policy mu Min,evaluation/path length Mean,evaluation/Returns Max,trainer/Q Targets Mean,trainer/QF1 Loss,evaluation/Actions Max,trainer/Log Pis Mean,trainer/QF2 Loss,time/epoch (s),exploration/path length Mean,trainer/Log Pis Std,trainer/Q1 Predictions Std,exploration/num steps total,evaluation/num steps total,evaluation/Num Paths,exploration/path length Std,evaluation/Returns Mean,exploration/path length Min,exploration/Actions Min,trainer/Policy log std Std,evaluation/path length Std,exploration/Actions Max,trainer/Policy log std Max,trainer/Q1 Predictions Mean,time/total (s),evaluation/Returns Std,evaluation/num paths total,trainer/Q2 Predictions Min,trainer/Q1 Predictions Min,evaluation/Actions Min,replay_buffer/size,evaluation/Rewards Min,time/exploration sampling (s),time/saving (s),exploration/Rewards Std,trainer/Policy log std Mean,trainer/Log Pis Max,exploration/path length Max,evaluation/Actions Std,trainer/Q1 Predictions Max,time/logging (s),trainer/Q Targets Max,exploration/Returns Std,time/data storing (s),exploration/Returns Min,trainer/Alpha,trainer/Q2 Predictions Std
0.011995603,-0.2667217059098152,-26.672170590981512,-59.16535437774343,15.230746,-0.0059833177845203065,9.690258,2.1460225339978933,-13.820757,5,0.3701681279926561,232,3.397484,-44.417819711791765,-10.098097,45,100,-2.393562,-73.55157,-44.417819711791765,0.014341755,0.26703152,100,-0.015073045741605574,-24.6142652888156,-9.668727159974875,1.0614611686208337,-0.4441781971179177,0.24008464813232422,0.014041174,-2.3627646,0.87744343,-2.915015,100.0,-8.73904617334829,-13.86043,1.8086184,0.9952722,2.0793908,1.8961601,2.7016077889711596,100.0,1.6227658,9.3518305,23200,69000,15,0.0,-26.672170590981512,100,-0.9975297,0.45259392,0.0,0.9966369,-0.5379727,-13.9150915,124.24857021478238,15.481701821230404,690,-68.95153,-69.383766,-0.99819064,23200,-10.40389870561834,0.17494747097953223,0.002093043993227184,1.2730471199463902,-1.9669858,7.9080935,100,0.2016259,-10.23288,0.005045226018410176,-0.51301676,14.226146462893372,0.003331385989440605,-59.10885515809187,0.04860631376504898,9.317645
0.0049514268,-0.32063510689862795,-32.063510689862795,-66.56718310217646,16.08484,-0.004444180018315734,11.373474,2.08918308999273,-14.658086,5,0.37018389999866486,237,3.331569,-35.755033651156005,-10.158469,46,100,-2.4120312,-73.39649,-35.755033651156005,0.028339863,0.24642229,100,-0.037951222379463,-17.84841784011489,-8.651154451385823,1.1442558817970168,-0.35755033651156,0.6139539480209351,-0.0013198713,-2.6056058,0.93923765,-3.117263,100.0,-10.833485033166799,-14.621605,1.0579298,0.9959312,2.203029,1.0787958,2.6393767459958326,100.0,1.9303436,11.267115,23700,70500,15,0.0,-32.063510689862795,100,-0.9986526,0.497935,0.0,0.9988644,-0.34091693,-14.632395,126.89278068876592,18.063699067124514,705,-72.680626,-72.47489,-0.9972969,23700,-11.0144016598291,0.1693601869919803,0.0020783920190297067,1.0058739733424937,-1.9865402,9.5120125,100,0.2006079,-10.093224,0.005320814991137013,-0.61544126,13.74408951201331,0.0032503620022907853,-53.69916518247818,0.04861271381378174,11.206778
-0.011561869,-0.38027896381898457,-38.02789638189846,-63.30365874826359,15.30757,-0.003925223579556713,9.735437,2.195664270024281,-13.575335,5,0.37242642999626696,242,3.2143755,-47.57088063319301,-9.960111,47,100,-2.5554745,-75.764534,-47.57088063319301,0.09597515,0.25059476,100,-0.03559501250934071,-17.03098626334405,-10.49452829029976,1.257172333123638,-0.4757088063319302,0.561328113079071,-0.0059673525,-2.2406538,0.8331436,-3.2344396,100.0,-9.821849213312532,-13.586752,0.049415633,0.99747723,2.1853502,0.07416109,2.7402140939666424,100.0,1.8238229,9.87567,24200,72000,15,0.0,-38.02789638189846,100,-0.9994877,0.4721454,0.0,0.99895316,-0.51000834,-13.536084,129.63784676676732,18.017635664048772,720,-77.79754,-76.64946,-0.99672025,24200,-9.870102404242866,0.16123754598083906,0.0020531249756459147,1.4131171576764958,-2.0695662,9.695532,100,0.20526914,-9.881875,0.00559048997820355,-9.964892,24.81091618388504,0.003242233011405915,-74.65016749015419,0.04839836061000824,9.939577
-0.013985985,-0.22753072425298324,-22.75307242529832,-60.10142836999353,15.795226,-0.00651820585910813,12.904866,2.1265659279888496,-14.685214,5,0.3602062290010508,247,3.347913,-45.85904855115861,-9.68798,48,100,-2.4080293,-74.33885,-45.85904855115861,0.07025395,0.26909047,100,-0.040138197049188744,-16.800135760322267,-10.469044568795088,0.9298521260531633,-0.458590485511586,-0.3921569883823395,-0.017575085,-3.7154186,0.91366744,-3.2560465,100.0,-7.178571756497057,-14.641942,2.4380178,0.9938561,1.8681014,2.4881577,2.6620534299581777,100.0,1.8813008,12.807103,24700,73500,15,0.0,-22.75307242529832,100,-0.999281,0.49617824,0.0,0.99542296,-0.39296418,-14.685495,132.30486111770733,17.98016284020441,735,-74.64777,-74.19384,-0.9968839,24700,-9.818765881512716,0.16338890098268166,0.0023437679919879884,1.3844095024033292,-1.9803241,8.59417,100,0.17996101,-9.744002,0.005677587003447115,-0.115198165,23.97658916675816,0.0038710169901605695,-69.67716571959342,0.051142603158950806,12.807242
0.015364115,-0.2808871485653908,-28.088714856539074,-65.43191286291369,14.19057,-0.00679331690947484,8.060166,2.1161460539733525,-12.652257,5,0.36105704397778027,252,3.341045,-43.169115415460546,-9.839004,49,100,-2.4907057,-73.26441,-43.169115415460546,0.11323884,0.25540444,100,-0.028012080169185178,-18.202710963902124,-9.639271842782502,1.0648458702576105,-0.43169115415460546,-0.01745527796447277,-0.012498728,-2.7785158,0.73308355,-3.092532,100.0,-7.181882871662126,-12.517918,2.309997,0.99587154,1.9942539,2.3333817,2.652528408973012,100.0,1.608207,7.8243055,25200,75000,15,0.0,-28.088714856539074,100,-0.9988482,0.40803313,0.0,0.9989971,-0.5741566,-12.59517,134.96208486068645,18.01525059110821,750,-73.30908,-72.110374,-0.9974602,25200,-10.806071831854716,0.16489360900595784,0.001985812996281311,1.2486272076491391,-2.055497,7.732673,100,0.20577317,-9.713725,0.004999690019758418,-0.15098287,15.985862971071418,0.0034461989998817444,-65.50330102528609,0.04794143885374069,7.870917
0.00537969,-0.16914210025439091,-16.91421002543909,-32.53438244343715,12.942981,-0.00407832630984825,5.329891,2.0889689330069814,-11.431426,5,0.40891732199816033,257,2.5638175,-29.799371728205955,-9.488989,50,100,-2.5600395,-56.191303,-29.799371728205955,0.009760903,0.2318837,100,-0.012267406103169974,-14.66394272106529,-8.232952917385273,0.7057765456604904,-0.29799371728205964,-0.6571807861328125,0.006427017,-1.3338444,0.57884395,-3.184721,100.0,-3.7144468293873723,-11.500705,0.9586708,0.9949403,1.7844095,0.9656937,2.67417323103291,100.0,1.0991066,5.285713,25700,76500,15,0.0,-16.91421002543909,100,-0.9978265,0.34225297,0.0,0.9984309,-0.5118426,-11.399859,137.64152426467626,8.904054683341718,765,-56.832695,-57.061962,-0.9944158,25700,-7.989009732301346,0.16585684701567516,0.002303201996255666,0.8845290080337256,-2.1138818,4.3752832,100,0.17541496,-9.442809,0.004986788000678644,-0.18997645,12.500137854728923,0.0031401390151586384,-48.88849420865873,0.0474386066198349,5.2492223
-0.024164617,-0.27843507092949654,-27.843507092949654,-61.48247886481986,14.835083,-0.00506743558433811,9.786555,2.1020059880102053,-13.204735,5,0.3541909850027878,262,3.292871,-48.74252647433606,-9.284515,51,100,-2.4979763,-73.465744,-48.74252647433606,-0.044845916,0.2836874,100,-0.005071114366105759,-22.892588837790687,-11.197966098711674,1.2019134349283938,-0.48742526474336056,0.08299604058265686,-0.02311342,-2.2228665,0.80982405,-3.2301738,100.0,-8.763249919468265,-13.363034,0.057892315,0.99633664,2.027851,0.058497846,2.6353549860359635,100.0,1.5226696,9.867148,26200,78000,15,0.0,-27.843507092949654,100,-0.9997468,0.46253243,0.0,0.998993,-0.51949996,-13.249287,140.2819519637269,17.040415944748872,780,-73.60118,-72.99858,-0.9973331,26200,-11.322732750291726,0.15942252601962537,0.009420282993232831,1.4565318555638376,-2.037525,6.6576385,100,0.20585188,-9.316036,0.005252963019302115,-9.421408,17.97866421657259,0.005062240990810096,-71.92594191219783,0.05080578103661537,9.824194
-0.009139352,-0.26487650590933115,-26.487650590933118,-60.65618282268105,14.508777,-0.009481351378798297,9.728766,2.1779491619963665,-12.728064,5,0.3678866889968049,267,3.190077,-29.124914891754475,-9.229143,52,100,-2.454091,-68.71354,-29.124914891754475,0.08890567,0.2394253,100,-0.008820391062502191,-16.091083236454377,-7.001374936379069,1.0820622273924365,-0.2912491489175447,0.21078632771968842,0.014761687,-1.5646033,0.7728199,-3.1417363,100.0,-6.385150319054532,-12.8743925,1.4567248,0.99648404,2.0718572,1.4805845,2.719416092004394,100.0,1.5085925,9.361763,26700,79500,15,0.0,-26.487650590933118,100,-0.9964333,0.45205346,0.0,0.9984844,-0.42584902,-12.714578,143.00611604275764,16.17585430396223,795,-66.80508,-65.94204,-0.99701166,26700,-10.21779048717404,0.1630724880087655,0.002317442005733028,0.7854835420946368,-2.0304756,7.7963815,100,0.20407502,-9.253565,0.005079041002318263,-0.08673292,8.75894614011831,0.0031112699944060296,-40.5341922032614,0.05321226269006729,9.400888
0.033771843,-0.314183894392299,-31.418389439229895,-62.5703748316338,12.520273,-0.007833826834862818,2.9628274,2.12573374400381,-10.994974,5,0.36070150599698536,272,2.9355545,-38.13631539965718,-8.994692,53,100,-2.5255895,-27.04948,-38.13631539965718,0.05796776,0.23789519,100,-0.024868946057676273,-12.785854525846206,-10.167324030099833,1.145750107376112,-0.38136315399657195,-0.6174404621124268,0.0040853727,-3.2847564,0.66362107,-2.8920012,100.0,-7.066230676491945,-11.105246,0.038061265,0.99590254,1.7909327,0.026512565,2.660238603973994,100.0,1.3914659,2.9642098,27200,81000,15,0.0,-31.418389439229895,100,-0.9914596,0.4250997,0.0,0.9986894,-0.508378,-10.978459,145.6710167096753,16.49413473345951,810,-26.995384,-26.902374,-0.9975095,27200,-10.180488374660442,0.16338565899059176,0.0020486889989115298,1.2166744861044883,-2.069856,5.053966,100,0.20720483,-8.99294,0.005150727985892445,-9.103254,20.048464712405227,0.003218277997802943,-69.25428354210783,0.052162230014801025,3.0019333
-0.0010394063,-0.2860081372145663,-28.600813721456632,-64.28096790913489,12.788012,-0.0037865695487633347,7.146459,2.137356343999272,-11.170366,5,0.3535960250010248,277,3.2364366,-33.31952388848391,-8.904002,54,100,-2.4866006,-74.37428,-33.31952388848391,0.07754847,0.25980863,100,-0.0438797741141187,-20.824263935212315,-7.256997201789254,1.1317213017402652,-0.33319523888483904,-0.2301570326089859,0.00045018038,-3.561885,0.6027047,-2.2734811,100.0,-4.600723369770005,-10.911211,3.9854708,0.9969303,1.9219124,4.003965,2.665747287013801,100.0,1.5148234,6.6901846,27700,82500,15,0.0,-28.600813721456632,100,-0.99782073,0.3577203,0.0,0.9984165,-0.65993905,-11.152889,148.3415493136563,19.357892529526747,825,-73.30742,-72.88887,-0.9981572,27700,-11.146966606422804,0.1640546139969956,0.0023984260042198002,0.896535772856268,-2.1526978,8.503677,100,0.20414966,-8.869406,0.005025083024520427,-0.015360879,7.269518585339053,0.003316794987767935,-43.37147604337236,0.05247802659869194,6.718854
-0.012966324,-0.23176999324975214,-23.176999324975217,-61.42818809281222,13.791892,-0.005347637194823106,6.2894077,2.0895451479882468,-12.093622,5,0.3565928259922657,282,2.958626,-30.792889738571255,-8.977756,55,100,-2.585614,-55.04762,-30.792889738571255,0.0018218565,0.2473422,100,-0.023070038665415214,-15.770066534349814,-9.929337590201008,0.9816560169540742,-0.3079288973857127,0.5784961581230164,0.019564217,-0.993489,0.769348,-3.0815861,100.0,-4.405954181683322,-12.017117,0.05391567,0.99689376,2.1942136,0.029630024,2.617758332955418,100.0,1.3870084,6.4296927,28200,84000,15,0.0,-23.176999324975217,100,-0.9990603,0.46589053,0.0,0.9897866,-0.54389995,-12.07162,150.96349478364573,15.688052821274203,840,-55.660286,-56.432457,-0.9952696,28200,-10.416255418888223,0.1611645410011988,0.002245145005872473,0.9400371640991223,-2.0815637,6.631957,100,0.18472062,-8.857055,0.005084718985017389,-8.84133,16.425855019960085,0.003125953982817009,-62.428346632179625,0.05086640641093254,6.354544
-0.0066974927,-0.19482114298633962,-19.482114298633956,-61.12138940830758,13.365007,-0.002881410874634513,6.054676,2.163734903995646,-11.593653,5,0.3535200410115067,287,2.8379664,-28.67889109320103,-8.819998,56,100,-2.4926243,-47.240505,-28.67889109320103,-0.015031805,0.23650125,100,-0.034141867968783796,-12.139689504049088,-8.5052113691891,0.8485028627006871,-0.28678891093201025,-0.04536819085478783,-0.0027148959,-1.9338474,0.703746,-3.1609187,100.0,-4.655827819982543,-11.5261755,0.03665715,0.9959595,1.984733,0.054011054,2.685782154003391,100.0,1.2479231,6.0761256,28700,85500,15,0.0,-19.482114298633956,100,-0.99934447,0.44423744,0.0,0.9947445,-0.48659545,-11.58518,153.6538072496478,17.463562322862376,855,-46.66892,-47.39395,-0.9977388,28700,-9.909371935550995,0.1584178959892597,0.0020045630226377398,0.8350721666372848,-2.0683603,6.7544823,100,0.16315621,-8.742162,0.004976135998731479,-8.703193,13.883802405692151,0.003128613985609263,-50.34444457587305,0.05121444910764694,6.0494995
-0.004597518,-0.3324665691761176,-33.24665691761177,-66.48583642331991,12.729389,-0.007925429895522682,8.127062,2.13970418999088,-11.082926,5,0.3590615580033045,292,3.2434418,-34.75323246686568,-8.59461,57,100,-2.4409127,-65.89146,-34.75323246686568,0.07236121,0.22675572,100,-0.0643904501516613,-16.041107151882457,-9.968618394659165,1.0839449138070907,-0.3475323246686569,0.24055935442447662,0.0026986846,-2.2248998,0.6644351,-3.0770566,100.0,-14.067278408740126,-11.295009,0.14792055,0.9971352,2.0801592,0.17398107,2.672145180986263,100.0,1.3367062,7.8797536,29200,87000,15,0.0,-33.24665691761177,100,-0.99879587,0.41348565,0.0,0.9991177,-0.40677014,-11.12763,156.33064398457645,16.045267167140125,870,-63.801937,-63.607193,-0.9957027,29200,-10.00850261553712,0.16319009399740025,0.001985045993933454,1.0131461913210846,-2.0764723,8.703582,100,0.20295973,-8.625125,0.004863845009822398,-8.680558,20.09503838661303,0.0033404479909222573,-70.54761810555976,0.04972885549068451,7.8455353
0.016468223,-0.25417815454236536,-25.41781545423654,-61.8255078856663,12.587201,-0.011836840901196934,5.5058627,2.147829108987935,-10.994513,5,0.39018581999698654,297,2.910928,-32.23818799952319,-8.542985,58,100,-2.42238,-56.879692,-32.23818799952319,-0.011966883,0.23554714,100,-0.030972783991682965,-18.165012215996565,-8.628242666116348,0.9175803219733868,-0.322381879995232,-0.5867717862129211,-0.00428638,-5.389555,0.686329,-3.174077,100.0,-5.723144799808398,-11.028982,0.07237126,0.9965871,1.8047851,0.09497763,2.7187135919812135,100.0,1.5652274,5.624827,29700,88500,15,0.0,-25.41781545423654,100,-0.995352,0.42562237,0.0,0.9992352,-0.4862093,-10.913558,159.05337216961198,16.48094200608368,885,-57.632954,-57.04961,-0.99839544,29700,-10.119009612517042,0.17015206601354294,0.0020352879946585745,0.8587017683286768,-2.0634985,6.962349,100,0.18993738,-8.410373,0.005151263001607731,-8.590399,14.059586120392964,0.0033600459864828736,-58.72690210730758,0.04950083792209625,5.699704
0.013460143,-0.2712260674402624,-27.122606744026243,-56.741880883004704,12.46609,-0.013642492370440091,3.878892,2.1950743059860542,-10.777384,5,0.38860068799112923,302,3.1965244,-19.18296862976309,-8.521676,59,100,-2.499777,-30.351608,-19.18296862976309,0.047178984,0.20145217,100,-0.017375519984072014,-13.201374355989525,-4.904223484342143,1.1077888533510063,-0.19182968629763086,0.18870088458061218,0.010374557,-1.675166,0.6738414,-2.8034496,100.0,-3.7384417325462462,-10.628549,1.8008263,0.99648005,2.063623,1.8646933,2.7539277259784285,100.0,1.0773315,3.697581,30200,90000,15,0.0,-27.122606744026243,100,-0.9601006,0.40470433,0.0,0.9977795,-0.48731408,-10.758298,161.8113376055844,17.34276702866071,900,-32.105614,-31.235102,-0.99796855,30200,-10.577631301457156,0.1596881050209049,0.0017270009848289192,0.4073218859009549,-2.1490748,5.5231905,100,0.20185338,-8.44237,0.0052985959919169545,-0.15823774,4.339839870057839,0.0035390300035942346,-25.830664595279725,0.05152171477675438,3.7393339
0.0141482,-0.24382749255300898,-24.382749255300897,-64.44980476229316,12.30328,-0.008100219304386817,5.803418,2.1022424180118833,-10.703479,5,0.370616667001741,307,2.8618467,-35.82024728362497,-8.28549,60,100,-2.4829245,-50.39527,-35.82024728362497,-0.013650929,0.23625688,100,-0.055046284832061504,-18.028247953644474,-9.86671281608498,0.9771263344104213,-0.35820247283624973,-0.16430990397930145,0.00967116,-1.9348145,0.70156765,-3.2228866,100.0,-7.067865693809119,-10.832332,0.09658654,0.9965367,1.9446857,0.064666435,2.655225641996367,100.0,1.4773502,5.9701095,30700,91500,15,0.0,-24.382749255300897,100,-0.9981116,0.41486126,0.0,0.9981476,-0.39694718,-10.656027,164.47103373258142,18.873120805143163,915,-50.234825,-50.812138,-0.99746585,30700,-10.698601729344931,0.17211402900284156,0.002062702988041565,1.111304933759354,-2.0922158,8.541498,100,0.18719806,-8.138814,0.004891646996838972,-8.338057,19.980012213904644,0.0032981779950205237,-63.31940568748184,0.0512707345187664,5.8485274
-0.0016249967,-0.2557296563873621,-25.572965638736196,-60.5088374073523,13.176793,-0.007045651460887584,8.477908,2.160813013993902,-11.596524,5,0.3667779090174008,312,3.3282661,-27.14493189508846,-8.040689,61,100,-2.4667745,-61.831608,-27.14493189508846,0.019971414,0.22936253,100,-0.05382764392177495,-16.858860328522162,-6.438247841530265,0.9375591204660576,-0.27144931895088475,-0.08141971379518509,0.0008347149,-4.6918573,0.7892913,-2.9539936,100.0,-5.993702041887752,-11.763226,0.14480458,0.9954649,1.9722508,0.09298435,2.7089020179992076,100.0,1.533723,8.561395,31200,93000,15,0.0,-25.572965638736196,100,-0.9997163,0.44668353,0.0,0.99778986,-0.3931108,-11.525529,167.1848939966003,15.356966261762818,930,-61.16703,-61.49553,-0.99699724,31200,-10.693338693255912,0.17034281301312149,0.0022247349843382835,0.70421766962878,-2.1072204,8.286081,100,0.19352382,-7.8559213,0.005550587986363098,-8.174596,7.54856071824258,0.0031929590040817857,-36.99478812540221,0.05318581685423851,8.5125065
-0.014860388,-0.30124322977465573,-30.124322977465578,-61.81513732631077,12.127162,-0.01202985142570331,6.18374,2.1187143290007953,-10.705053,5,0.36021144202095456,317,3.131307,-37.43571412946924,-8.106724,62,100,-2.478831,-60.337513,-37.43571412946924,-0.029200174,0.25017586,100,-0.01778318985078002,-20.621445091389074,-10.967708339142439,1.1462186632602382,-0.3743571412946923,-0.8959933519363403,0.019760907,-2.8479724,0.664521,-2.8903105,100.0,-9.874812099938532,-10.767722,1.2658925,0.9962699,1.6944155,1.208026,2.6508475280425046,100.0,1.304687,5.937789,31700,94500,15,0.0,-30.124322977465578,100,-0.9993643,0.40519863,0.0,0.9993744,-0.5289714,-10.680264,169.84014267960447,16.193478882063797,945,-58.255272,-58.419605,-0.9960307,31700,-9.790448221566287,0.16324590900330804,0.0017563349974807352,1.093474560317909,-2.028887,5.3358974,100,0.20436554,-8.016344,0.0035930220037698746,-1.0870378,21.46880942447342,0.003326491016196087,-73.50728065121001,0.05328007787466049,5.9327703
0.0022863483,-0.12647548379036327,-12.647548379036332,-37.18324423725166,12.69552,-0.006567372964423159,7.0816765,2.136048646993004,-10.900971,5,0.3496474339917768,322,3.158154,-36.330577783207666,-8.003642,63,100,-2.5478246,-60.489025,-36.330577783207666,-0.024817867,0.24787855,100,-0.025598786319257,-22.621698591819513,-8.789270264981619,0.5445081862876074,-0.36330577783207674,0.49036213755607605,0.00763078,-1.8879478,0.70889574,-2.96286,100.0,-4.744304919742206,-10.857247,1.0639805,0.995548,2.168208,1.0727597,2.6887624219816644,100.0,1.2924334,7.0717535,32200,96000,15,0.0,-12.647548379036332,100,-0.9995482,0.43710142,0.0,0.9994178,-0.59073627,-10.882865,172.53306120354682,7.818414461867482,960,-60.738873,-60.681416,-0.99220455,32200,-7.762734534243444,0.19432387000415474,0.0016119529900606722,1.0653650807622976,-2.1338818,7.6956296,100,0.15493205,-7.920303,0.003885379002895206,-0.51989967,10.777636770457496,0.0032451389997731894,-53.20103151715501,0.05419432744383812,7.05902
0.0060810917,-0.23517616515472015,-23.517616515472017,-64.5092930209567,13.156299,-0.004714055399403321,9.02284,2.0934999349992722,-11.859579,5,0.3501041370036546,327,3.251301,-37.662615936685825,-7.886761,64,100,-2.4589455,-79.05375,-37.662615936685825,0.041227255,0.24803172,100,-0.04257027913320776,-14.750423150419795,-9.467852086166367,1.0141052420926198,-0.3766261593668582,-0.12286496162414551,0.016344842,-1.5878499,0.84408325,-3.2470293,100.0,-4.410674510147241,-11.861654,1.3308338,0.9962542,1.9582014,1.2341151,2.607991677999962,100.0,1.3402823,9.046034,32700,97500,15,0.0,-23.517616515472017,100,-0.99724984,0.4643531,0.0,0.9994353,-0.52743053,-11.844909,175.1456122325617,20.126311451761346,975,-78.63104,-77.27488,-0.996855,32700,-10.334017102481315,0.15438760601682588,0.001964850991498679,1.163511091581728,-2.0060742,7.2139235,100,0.17855133,-7.873835,0.0048778649943415076,-0.32154045,18.79114353495957,0.003157283994369209,-61.92868320601068,0.05289805307984352,9.141466
0.010158824,-0.2957911732165766,-29.57911732165767,-71.16874981632155,11.723941,-0.006961870548742916,4.4542265,2.1394515080028214,-10.142782,5,0.35657482300302945,332,3.129269,-39.54132689179737,-7.863033,65,100,-2.4070046,-47.516903,-39.54132689179737,0.083296664,0.25658652,100,-0.014633875431809069,-20.398334854011125,-8.922462790210824,1.0439283264757973,-0.39541326891797357,-0.5392098426818848,0.0019287809,-2.7730665,0.66829157,-2.5842988,100.0,-5.4422893165148984,-10.240885,0.038482208,0.9974696,1.8166258,0.034269657,2.6703995220304932,100.0,1.4828347,4.476731,33200,99000,15,0.0,-29.57911732165767,100,-0.9963648,0.39065087,0.0,0.9994865,-0.56007963,-10.134295,177.82061480660923,16.2672629785265,990,-47.371548,-47.4091,-0.99614894,33200,-10.759322651927777,0.16404721600702032,0.002125974016962573,1.094109264379765,-2.044609,7.29206,100,0.2025579,-7.868446,0.0051309769914951175,-7.8472652,13.458830409978093,0.0030690240091644228,-59.33079172747842,0.05283089727163315,4.4754887
0.0058438713,-0.16209621584038136,-16.209621584038135,-48.49490548697883,12.467799,-0.010400778764803869,8.223265,2.1258152780064847,-10.918321,5,0.35157178100780584,337,3.008511,-25.40880772469838,-7.735716,66,100,-2.5200403,-68.76752,-25.40880772469838,-0.0020597505,0.23117916,100,-0.019303145328980316,-14.69492437753955,-8.675817755483672,0.7627389488042526,-0.25408807724698373,0.1864566057920456,-0.010345697,-0.76162815,0.7965853,-3.1646981,100.0,-2.426014045125572,-10.979703,0.027568296,0.99682295,2.0628064,0.030577146,2.6459429560345598,100.0,1.3345991,8.26761,33700,100500,15,0.0,-16.209621584038135,100,-0.99881196,0.48930565,0.0,0.9985487,-0.497119,-10.896485,180.47067270160187,12.394994928397315,1005,-68.263115,-68.65266,-0.9962783,33700,-8.979060014513868,0.1583511350036133,0.002005232992814854,0.7686600555338943,-2.0678098,9.041431,100,0.17482853,-7.7469296,0.0049748640158213675,-7.8042817,12.314386325352418,0.003224665008019656,-49.02921182759161,0.0513678714632988,8.224557
0.0003208464,-0.23848537710319742,-23.84853771031974,-55.48780207452739,12.764985,-0.011047791410593592,10.347254,2.115613036992727,-11.16874,5,0.3605836350179743,342,3.4701304,-28.07559809894594,-7.712743,67,100,-2.5039349,-75.56108,-28.07559809894594,-0.06334061,0.254837,100,-0.012882591025314022,-18.854908140217397,-7.2359310933643926,0.9503109897803548,-0.2807559809894594,-0.24554531276226044,-0.0012951525,-3.147418,0.70397955,-3.1535761,100.0,-5.114101235626461,-11.233986,0.0808482,0.9948034,1.9177697,0.15175511,2.650106498040259,100.0,1.477923,10.38771,34200,102000,15,0.0,-23.84853771031974,100,-0.9982056,0.43220428,0.0,0.99854773,-0.6015691,-11.18116,183.12519342865562,14.489988794801215,1020,-78.38583,-76.67607,-0.99635744,34200,-10.161041493914855,0.1639994419820141,0.00204544301959686,0.7565292139424664,-2.0785897,7.827135,100,0.191445,-7.807161,0.004741603013826534,-7.7339444,6.886436152314409,0.003123338014120236,-37.28907664525986,0.050469622015953064,10.537992
0.0045799473,-0.38889808705074114,-38.889808705074095,-63.810553957010285,11.974591,-0.0025117414239686177,5.1513853,2.118744722014526,-10.208299,5,0.40907629500725307,347,3.3173966,-31.74332527088405,-7.7014923,68,100,-2.510175,-40.183235,-31.74332527088405,0.023608414,0.23680894,100,-0.016063825435335494,-21.866062106888865,-8.79384569554258,1.4195970305015204,-0.31743325270884054,0.035855915397405624,-0.021130096,-2.766143,0.6306172,-2.0065217,100.0,-5.372011884157694,-10.152754,0.04663614,0.9963313,2.01213,0.05061723,2.708191247045761,100.0,1.1970459,5.299894,34700,103500,15,0.0,-38.889808705074095,100,-0.99986696,0.3928096,0.0,0.9991254,-0.5478966,-10.237218,185.83769537866465,18.961115129582435,1035,-41.088238,-40.90669,-0.99703455,34700,-11.009680221971726,0.17017719300929457,0.002041839004959911,0.9225190727661656,-2.159694,6.1935296,100,0.22593479,-7.7159686,0.004895118996500969,-7.6782694,11.760961017842229,0.003256079013226554,-54.87720186660134,0.05204124003648758,5.3119993
0.026935898,-0.263583099684337,-26.358309968433705,-59.47445527613368,11.1052,-0.0031667155909434917,4.2800803,2.1175454240001272,-9.506456,5,0.36059873999329284,352,2.927084,-42.17007975631859,-7.608673,69,100,-2.5006611,-40.206043,-42.17007975631859,0.09759556,0.24721633,100,-0.03651658347365352,-17.706061960654395,-9.980662278371598,1.010515286937391,-0.4217007975631859,-0.2508724629878998,-0.0054823435,-4.4407167,0.6333748,-2.5957816,100.0,-8.277251885678398,-9.39201,1.8149614,0.99699944,1.9137479,1.7996788,2.6520347199984826,100.0,1.4542238,4.218689,35200,105000,15,0.0,-26.358309968433705,100,-0.9959923,0.41359222,0.0,0.9990524,-0.5435514,-9.520794,188.494189054647,18.968145175161766,1050,-41.08715,-41.23973,-0.99766666,35200,-10.011057722433488,0.16345462200115435,0.002213869011029601,1.2217266210062154,-2.134567,6.221422,100,0.18663417,-7.6246686,0.004887406976195052,-0.1798288,14.486813701944543,0.003334658016683534,-61.95491933019746,0.054551444947719574,4.191153
