time/data storing (s),time/evaluation sampling (s),exploration/num steps total,trainer/Log Pis Std,evaluation/Actions Min,trainer/Q1 Predictions Min,exploration/num paths total,evaluation/Actions Std,evaluation/path length Max,evaluation/Rewards Min,time/exploration sampling (s),exploration/Rewards Max,time/epoch (s),evaluation/num steps total,exploration/path length Max,trainer/Policy log std Min,evaluation/path length Std,trainer/Q1 Predictions Mean,trainer/Alpha,exploration/Actions Min,trainer/Policy Loss,evaluation/Returns Max,evaluation/Rewards Std,time/logging (s),trainer/Q Targets Mean,evaluation/Average Returns,evaluation/Returns Min,evaluation/Num Paths,trainer/Alpha Loss,evaluation/num paths total,trainer/Q Targets Std,trainer/QF2 Loss,time/training (s),exploration/Actions Mean,evaluation/Actions Mean,time/saving (s),trainer/Log Pis Mean,trainer/Policy mu Max,evaluation/Actions Max,evaluation/Returns Std,time/total (s),trainer/Policy mu Std,exploration/Returns Min,trainer/Q2 Predictions Max,exploration/Actions Std,exploration/Average Returns,exploration/path length Mean,exploration/path length Min,trainer/Q1 Predictions Std,trainer/Q Targets Max,trainer/Q2 Predictions Std,trainer/Q Targets Min,trainer/QF1 Loss,evaluation/Rewards Max,trainer/Q1 Predictions Max,trainer/Policy log std Mean,evaluation/path length Mean,trainer/Policy mu Mean,trainer/Log Pis Max,exploration/Returns Max,exploration/Rewards Mean,evaluation/Returns Mean,Epoch,trainer/Policy log std Std,trainer/Q2 Predictions Mean,exploration/Actions Max,exploration/Returns Std,trainer/Policy mu Min,trainer/Policy log std Max,trainer/Log Pis Min,exploration/Num Paths,exploration/Returns Mean,evaluation/Rewards Mean,exploration/path length Std,exploration/Rewards Min,exploration/Rewards Std,replay_buffer/size,evaluation/path length Min,trainer/Q2 Predictions Min
0.0029886180054745637,0.3418944039949565,12700,1.5456308,-0.9896472,-51.122784,127,0.16432965,100,-10.041974739978164,0.15776302900485462,-0.0052883957603874565,2.511257995014603,37500,100,-2.0,0.0,-17.805775,0.052772119641304016,-0.8142654,19.151033,-7.273020912824181,0.717688398627724,0.0047775690036360174,-17.757977,-18.67900547506506,-55.471907135104495,15,-0.13341428339481354,375,6.9335747,2.3583572,2.001887701000669,0.048761435,0.013740695,0.001946674005012028,1.9546463,3.037251,0.9973562,12.551753264354351,65.05190400900028,0.96982825,-68.1168725056181,-14.885857,0.28628218,-45.45263107424798,100.0,100,6.8197093,-0.30787802,6.765995,-49.668755,2.3421342,-0.06970343540857694,-14.876387,-1.7268729,100.0,0.05501011,7.199031,-21.033325480634044,-0.4545263107424799,-18.67900547506506,24,0.46985644,-17.783707,0.99883956,15.152179846459884,-3.1756558,-0.20472829,-2.9403892,5,-45.45263107424798,-0.1867900547506506,0.0,-9.661058169440173,1.2209896958836732,12700,100,-50.533363
0.002927836001617834,0.3381446689963923,13200,1.5194597,-0.98760843,-30.889446,132,0.2710361,100,-11.331920455844498,0.15751367499615299,-0.0038557681368995315,2.5108305769972503,39000,100,-2.0,0.0,-15.670466,0.04888417571783066,-0.7776231,16.724953,-10.521282513914144,1.569640914432879,0.0049164849988301285,-15.486585,-63.25577911167317,-468.8820860525952,15,-1.8753139972686768,390,3.4302926,4.455798,2.005750247000833,0.04340947,0.08289346,0.0015776650034240447,1.3786448,2.8734772,0.997792,109.70642673914325,67.56690039800014,0.65736246,-63.90762885079239,-14.723156,0.27103546,-41.699651470328405,100.0,100,2.5033612,-0.12754163,2.49257,-31.04772,4.491895,-0.040809025183773946,-14.726905,-1.8437108,100.0,0.16035947,5.8265214,-17.22879543798657,-0.416996514703284,-63.25577911167317,25,0.25946692,-15.661162,0.9993901,16.369397366057214,-1.8520386,-0.5787226,-7.7143745,5,-41.699651470328405,-0.6325577911167325,0.0,-9.019287477759923,1.1153874993902915,13200,100,-30.706377
0.00297557999874698,0.3426872630006983,13700,2.2408423,-0.9977424,-55.367546,137,0.34202638,100,-9.774427304988471,0.15684791300009238,-0.012331501642580806,2.5120605169940973,40500,100,-2.0,0.0,-17.610338,0.045328088104724884,-0.96872455,18.595718,-8.29107175404239,1.9150263895064255,0.00500285999441985,-17.514019,-88.8110321043499,-538.9797904370654,15,-0.7662173509597778,405,7.3907166,2.1645734,2.0025739150005393,0.042298008,0.121008135,0.001972985999600496,1.7523268,3.2760885,0.99701095,168.18349370640675,70.08325059099298,1.0244045,-135.2257315090996,-14.438473,0.2860915,-52.73363069495673,100.0,100,7.239567,-0.18463323,7.2265205,-55.090622,2.180543,-0.02352420893065214,-14.459861,-1.7415686,100.0,0.1859312,8.225624,-17.3667270049209,-0.5273363069495672,-88.8110321043499,26,0.45332074,-17.595442,0.99910706,42.08863756647457,-2.9622803,-0.2254178,-5.985236,5,-52.73363069495673,-0.8881103210434997,0.0,-11.76700659597217,1.6266796247615047,13700,100,-55.317413
0.0031441960018128157,0.3377909080008976,14200,1.9347603,-0.9857455,-50.880886,142,0.19963567,100,-10.057943287130156,0.1562763029942289,-0.0017838091493256381,2.5336021889961557,42000,100,-2.0,0.0,-16.229565,0.041894540190696716,-0.73383194,17.3801,-6.144582794413411,1.1297233964441007,0.005036109003413003,-16.063906,-31.00948004015396,-56.07604271980085,15,-1.0014333724975586,420,5.6754456,2.142961,2.0293647149956087,0.034422554,0.036858972,0.001989958000194747,1.6843314,3.1501002,0.99802995,14.690246294905576,72.62100525999267,0.8419118,-44.9462281320986,-14.242269,0.26015577,-32.6407432636365,100.0,100,5.6443934,-1.0781534,5.623736,-48.52888,2.1172996,-0.04696552497351056,-14.251624,-1.8355943,100.0,0.1508941,8.548424,-20.367969213561576,-0.32640743263636507,-31.00948004015396,27,0.36174914,-16.199936,0.99903125,9.195560223636077,-1.7962072,-0.5348575,-9.445723,5,-32.6407432636365,-0.3100948004015396,0.0,-7.5401119556037,0.7756921487277728,14200,100,-51.009876
0.002894466000725515,0.34782940900186077,14700,1.3657799,-0.9988717,-76.95737,147,0.19146456,100,-9.140664567722187,0.15771529100311454,-0.005868724109251226,2.576056719008193,43500,100,-2.0,0.0,-16.527939,0.03849128261208534,-0.9983996,17.690872,-8.174231101430813,0.8551691376624037,0.005094113002996892,-16.479307,-23.86532506011836,-48.94210445660704,15,-0.7183493971824646,435,9.782512,2.003906,2.0602027290005935,0.011343763,0.018071525,0.0023207109989016317,1.7794572,3.632108,0.99858177,12.306825672434424,75.20151255599922,0.8049294,-30.468572821874094,-13.842202,0.24549101,-26.071540189011237,100.0,100,9.664599,-0.13869701,9.689535,-78.406494,2.0042362,-0.03777299571079667,-13.893377,-1.8784688,100.0,0.057984333,7.208433,-21.73631979764074,-0.26071540189011244,-23.86532506011836,28,0.3194932,-16.510017,0.9986108,2.8339116972802376,-3.3123193,-0.3246413,-1.7584918,5,-26.071540189011237,-0.2386532506011835,0.0,-4.878112697490232,0.49291624251733457,14700,100,-77.068306
0.0034542799985501915,0.39347761400131276,15200,1.5358574,-0.99814415,-53.361412,152,0.19626217,100,-8.345880931251404,0.17764132699812762,-0.012722421703338623,2.7705779440002516,45000,100,-2.0,0.0,-15.595926,0.03498758375644684,-0.9866785,17.030895,-12.925791367428138,0.8694601652420177,0.005064444994786754,-15.596162,-26.748264467611122,-48.47812314657163,15,-0.4915050268173218,450,6.1336694,2.1132252,2.1889619550056523,0.017783836,0.019481724,0.001978323001821991,1.853393,3.1728935,0.9972605,11.211105055391188,77.97707790399,0.8485773,-74.1843412281148,-13.610292,0.2613509,-42.54210979425219,100.0,100,6.029191,-1.5926104,6.007204,-54.078453,2.1245847,-0.025897571095004974,-13.619955,-1.840941,100.0,0.12145138,8.089388,-17.861415618029028,-0.4254210979425221,-26.748264467611122,29,0.37990546,-15.584376,0.99954355,21.166005340792662,-2.6064725,-0.47907248,-0.90977955,5,-42.54210979425219,-0.2674826446761112,0.0,-10.339289028634338,1.1847766078939164,15200,100,-53.5221
0.0030231810014811344,0.3479433649990824,15700,1.3453323,-0.99633783,-42.9451,157,0.21956985,100,-10.781678596709344,0.16936366799927782,-0.013069986421851634,2.601238421004382,46500,100,-2.0,0.0,-15.187322,0.031805045902729034,-0.855977,16.49913,-6.139544423504467,1.1875529123567474,0.004811316997802351,-15.346423,-31.258418930656646,-58.152422736279625,15,-0.5755718350410461,465,5.359823,0.07528607,2.073602729004051,0.02213423,0.034993846,0.0024941610026871786,1.8330693,3.214405,0.99865943,14.274564986994914,80.5827439029963,0.7410757,-45.66441467983548,-13.335378,0.2381349,-28.04796340853097,100.0,100,5.56224,-13.440223,5.501475,-41.771637,0.094457634,-0.045932576095857706,-13.3293705,-1.8884702,100.0,0.12760781,6.156281,-17.33905270230104,-0.2804796340853096,-31.258418930656646,30,0.32075125,-15.19276,0.9991315,12.035612986730285,-1.5741222,-0.50387764,-1.5061921,5,-28.04796340853097,-0.3125841893065664,0.0,-7.386369111779777,0.7073846509256242,15700,100,-42.724045
0.0027958539940300398,0.33515229799377266,16200,1.4321783,-0.99789,-71.10928,162,0.24972932,100,-8.637992895753175,0.15674822599976324,-0.0055873591556301555,2.4575122659880435,48000,100,-2.0,0.0,-15.442623,0.028959035873413086,-0.9998125,16.47704,-2.6361109121952433,1.3454837870109928,0.004773396001837682,-14.840926,-46.56049156473935,-453.32462325693433,15,-1.3575429916381836,480,8.5984335,14.058168,1.9560631740023382,0.013010158,0.05938229,0.0019793179963016883,1.6166923,3.6265538,0.99873114,109.29149162146038,83.04494132598484,0.80204624,-46.85360722892401,-13.174163,0.24471463,-27.553940457396646,100.0,100,8.387147,-0.14825818,8.366394,-71.4663,13.972402,-0.013985210796044955,-13.2344,-1.8761307,100.0,0.021907732,7.6087656,-16.833849874352012,-0.2755394045739665,-46.56049156473935,31,0.3354018,-15.416248,0.999264,11.160429848644451,-2.3994856,-0.524853,-1.5294404,5,-27.553940457396646,-0.4656049156473938,0.0,-8.156059203603776,0.685899491375428,16200,100,-71.39395
0.002913374002673663,0.33138171999598853,16700,1.4159541,-0.9970776,-74.50651,167,0.31919655,100,-8.229130998685212,0.14687469199998304,-0.012331966926030476,2.4330559910013108,49500,100,-2.0,0.0,-14.735935,0.02641419693827629,-0.9988379,16.024382,-4.856215855484741,1.8074610195168939,0.004755551999551244,-14.866085,-80.9387806978844,-542.9497944953144,15,-0.9826937317848206,495,7.431458,2.0088162,1.945522283000173,0.017456353,0.11730416,0.0016083700029412284,1.7295654,3.389803,0.9988423,161.82522435398005,85.48219767300179,0.8014678,-57.12824707864185,-12.934974,0.27052703,-35.907869527591856,100.0,100,6.834027,-0.22563802,6.8364053,-79.26761,2.0149827,-0.003062470198793253,-12.918215,-1.8798691,100.0,0.05132812,6.627019,-18.54747987804656,-0.35907869527591857,-80.9387806978844,32,0.33252552,-14.75574,0.9997386,15.753307736353943,-2.5954666,-0.47907415,-2.6256304,5,-35.907869527591856,-0.8093878069788443,0.0,-9.539269864391825,1.0226509182566526,16700,100,-74.57037
0.002928902998974081,0.3242101259966148,17200,1.8188748,-0.9987006,-80.89078,172,0.20828107,100,-10.45100050639189,0.1493825020006625,-0.010878716564125998,2.400963024003431,51000,100,-2.0,0.0,-14.810246,0.0240786112844944,-0.99853057,16.348177,-4.496356338831007,1.127599571326054,0.004759782001201529,-14.872743,-27.85209821264961,-56.876840809398026,15,-0.47968995571136475,510,7.593511,0.07885288,1.9181019270035904,0.011676693,0.028113496,0.0015797840023878962,1.871266,3.5138438,0.99865925,16.010393564173587,87.88766774900432,0.8550587,-44.77829776866204,-12.82305,0.25198394,-32.08128553510038,100.0,100,7.5086365,-12.810634,7.525866,-82.5596,0.092455484,-0.029531264222623626,-12.808338,-1.8677475,100.0,0.0941334,8.283796,-15.916193755371719,-0.3208128553510038,-27.85209821264961,33,0.35107848,-14.825391,0.99913836,11.354937452912235,-3.0040042,-0.52835464,-3.3112693,5,-32.08128553510038,-0.2785209821264962,0.0,-7.244609689821295,0.8482854334128007,17200,100,-81.111786
0.0029974869976285845,0.3227377399962279,17700,1.7251513,-0.9990859,-59.875393,177,0.18411718,100,-10.067765385916804,0.14469382900279015,-0.002260368164363924,2.463766554988979,52500,100,-2.0,0.0,-13.937922,0.02192387729883194,-0.8533931,15.515853,-8.949722673377181,0.8468612614961155,0.0047528789946227334,-13.8401575,-23.073603531304222,-61.497595564226366,15,-0.4557410776615143,525,5.8813543,1.6041467,1.986589266001829,0.018633349,0.024739843,0.0019953539958805777,1.8806959,3.8492024,0.9987028,13.88121511448783,90.35603560498566,0.69997156,-33.26679688113585,-12.602885,0.23162417,-24.71682125831159,100.0,100,5.8304996,-0.28014445,5.82657,-58.208466,1.5965945,-0.06681719307068759,-12.601325,-1.9529579,100.0,0.039623708,11.196813,-17.414906944414472,-0.24716821258311586,-23.073603531304222,34,0.20772347,-13.938371,0.9989039,5.994143770685411,-3.4713929,-0.6474624,-2.2930243,5,-24.71682125831159,-0.23073603531304218,0.0,-5.09880042779437,0.4551133115878078,17700,100,-59.90917
0.002952476999780629,0.34396736399503425,18200,1.3909018,-0.9985018,-78.51835,182,0.20457228,100,-10.763759984037682,0.15714996799943037,-0.00611524167205551,2.475353207992157,54000,100,-2.0,0.0,-15.038304,0.020343322306871414,-0.99963087,16.240263,-6.61643297934843,1.0324053975971499,0.004722890000266489,-14.585282,-24.952407315368376,-61.464803920614564,15,-0.8170541524887085,540,8.532498,33.537415,1.9646017530030804,0.01689832,0.025859619,0.0019587559945648536,1.7902212,3.6108153,0.998949,16.508968102328005,92.8358013889956,0.8724977,-68.16969678691358,-12.30702,0.25736123,-35.38163990853674,100.0,100,10.03275,-10.206003,10.030479,-79.55533,33.525978,-0.02548594743290346,-12.291406,-1.8855107,100.0,0.078551725,7.51943,-16.772947754990938,-0.35381639908536733,-24.952407315368376,35,0.34571385,-15.054041,0.9997649,18.674543142800268,-3.4456239,-0.31338537,-0.9208208,5,-35.38163990853674,-0.2495240731536838,0.0,-9.792416570076599,1.0158195215731798,18200,100,-78.58173
0.003046679004910402,0.3234646189957857,18700,2.2781687,-0.99861574,-63.076427,187,0.19023731,100,-10.395773732167319,0.1556186620000517,-0.0016408000840547278,2.6485220639951876,55500,100,-2.0,0.0,-15.965133,0.018558818846940994,-0.99996597,17.366318,-6.417125644117485,1.0189982553117098,0.004942482999467757,-15.835567,-25.736273849234802,-61.34522971498537,15,1.3039125204086304,555,10.401165,3.0567474,2.1598844479958643,0.016078282,0.025680847,0.0015651729991077445,2.3270593,3.9793224,0.99914163,17.353011094590233,95.48886683899036,1.1453197,-63.213788408024975,-12.069012,0.2725978,-41.61139673757143,100.0,100,10.276458,-0.19760998,10.295436,-65.027985,3.0675082,-0.02088924868283595,-12.078163,-1.8304758,100.0,0.23972008,9.65864,-19.698795992595343,-0.41611396737571427,-25.736273849234802,36,0.41423056,-15.964372,0.99976957,14.94191435345362,-3.5734408,-0.29953617,-2.9426436,5,-41.61139673757143,-0.25736273849234803,0.0,-9.23725761070164,1.0925396814676576,18700,100,-63.781986
0.0029151940034353174,0.42067614600091474,19200,1.7259681,-0.9995624,-52.356644,192,0.27102265,100,-10.349463500565188,0.19339329099602764,-0.004479855835870069,2.5928308390066377,57000,100,-2.0,0.0,-13.413196,0.01701812446117401,-0.9741964,14.991477,-6.199914117139934,1.3492519792077842,0.004806598997674882,-13.313732,-49.29102188261608,-453.6267583984638,15,-0.1989869475364685,570,5.253129,1.5647984,1.9690282080046018,0.0028116335,0.0764468,0.0020114010039833374,1.9511486,3.6945868,0.99933994,108.92144646426942,98.08624506599153,0.80422246,-20.692860113927484,-12.043906,0.21186383,-19.000845728315795,100.0,100,4.9780846,-0.20269217,4.996841,-53.5537,1.5855874,-0.0034613028591323723,-12.069649,-1.9083213,100.0,0.19817318,11.729042,-16.95059100429049,-0.1900084572831579,-49.29102188261608,37,0.287408,-13.389702,0.9882673,1.34063316264981,-2.6515353,-0.5136235,-1.5273707,5,-19.000845728315795,-0.4929102188261611,0.0,-1.9618838870870108,0.1470729181698244,19200,100,-52.61618
0.002723548997892067,0.3314296079988708,19700,1.7984282,-0.99455315,-37.399708,197,0.20933695,100,-10.721633750355474,0.142399853997631,-0.006808745596381695,2.375103769991256,58500,100,-2.0,0.0,-12.975134,0.015651337802410126,-0.99959296,14.455653,-8.061417932917028,1.273425640868492,0.004248517005180474,-13.086343,-33.861423867354006,-63.00709856155313,15,-0.9211425185203552,585,4.0251427,1.4271678,1.8927152119940729,0.013305655,0.03895315,0.0015870299976086244,1.7784135,3.7608852,0.9991453,20.351913760980015,100.46579989698512,0.8245567,-71.99835034514733,-11.583982,0.24352953,-35.99441606830381,100.0,100,3.907454,-0.41781273,3.92107,-36.866867,1.4097326,-0.05880692101094729,-11.60285,-1.9014115,100.0,0.12295756,8.393628,-17.540850637595387,-0.3599441606830383,-33.861423867354006,38,0.31986734,-12.960228,0.99932754,19.9683850680854,-3.0969076,-0.40418142,-2.4411328,5,-35.99441606830381,-0.3386142386735401,0.0,-10.088576866152728,1.0206538041214965,19700,100,-37.440826
0.0027375740028219298,0.3365503870008979,20200,1.8477334,-0.9995774,-58.728138,202,0.25630143,100,-10.439986891697245,0.1414158409970696,-0.007023661042514572,2.3821786390035413,60000,100,-2.0,0.0,-13.7191,0.01444403175264597,-0.955823,15.477915,-8.321047153464072,1.2922108041808502,0.004738709001685493,-13.72168,-51.62329256258243,-357.4753214780542,15,0.00669021625071764,600,7.195077,1.4603021,1.8947731190055492,0.016865019,0.062278528,0.001963008995517157,2.001579,3.9937215,0.9993457,82.98947009751309,102.85156961699249,0.90815943,-53.60796592754542,-11.604007,0.22881883,-27.23941177614132,100.0,100,7.2819276,-0.15082753,7.3080955,-57.31012,1.4612352,-0.048901550262659424,-11.571547,-1.8888063,100.0,0.2193177,8.839928,-18.13167298558167,-0.2723941177614131,-51.62329256258243,39,0.35104066,-13.764545,0.99989635,13.471057745895926,-4.0965776,-0.27377957,-3.4000793,5,-27.23941177614132,-0.5162329256258241,0.0,-8.287329819285928,0.678955547866048,20200,100,-58.866756
0.0027687330002663657,0.3284327799992752,20700,2.0027754,-0.999149,-79.48177,207,0.19714338,100,-9.965552813227983,0.14331386599951657,-0.003604630698878578,2.3988911810010904,61500,100,-2.0,0.0,-13.900329,0.013395274057984352,-0.9965805,15.537636,-4.733068864902542,0.9555628385949085,0.004772238004079554,-13.893314,-22.61969616305159,-56.128059078000184,15,0.2800249457359314,615,8.464014,0.09252513,1.9179225170009886,0.03756765,0.027684795,0.0016810469969641417,2.06493,3.9336286,0.9994473,15.520721614499072,105.25483361800434,0.9344246,-45.16111792803225,-11.535312,0.27921724,-40.06927864703681,100.0,100,8.629252,-11.468146,8.621277,-79.054184,0.09341748,-0.04357419966034387,-11.532812,-1.897352,100.0,-0.01522871,12.317375,-28.774077867983976,-0.4006927864703682,-22.61969616305159,40,0.33234096,-13.879923,0.9998492,5.848080123138672,-4.076534,-0.2866318,-2.4530919,5,-40.06927864703681,-0.22619696163051595,0.0,-7.739412766486691,1.0307323101008243,20700,100,-79.38985
0.002847276999091264,0.32097372399584856,21200,2.0721233,-0.9995166,-70.20365,212,0.1992981,100,-10.634861212504257,0.1446236379997572,-0.013664193099434813,2.3724763129939674,63000,100,-2.0,0.0,-13.45834,0.012446618638932705,-0.99778813,14.953686,-4.725287575036322,1.0625926889340036,0.004779369999596383,-13.474842,-24.820973825111476,-59.311947248219596,15,-0.6001423001289368,630,7.70323,5.202972,1.8972462370002177,0.18034016,0.018242987,0.0020060669994563796,1.863175,3.763669,0.9992932,18.59550828662559,107.63153627698921,0.92540544,-405.0835587307082,-11.210494,0.3966553,-108.76487900514977,100.0,100,7.724584,-5.8436537,7.716495,-71.95111,5.2301173,-0.02942763079689353,-11.205891,-1.88629,100.0,0.07293816,10.165604,-27.380929881689674,-1.087648790051499,-24.820973825111476,41,0.35162696,-13.46637,0.99991965,148.26413313373632,-4.301866,-0.05267316,-3.8054926,5,-108.76487900514977,-0.24820973825111475,0.0,-7.821573270833034,1.679294474055562,21200,100,-70.25418
0.0027084589964943007,0.327271242000279,21700,1.7754629,-0.99952936,-45.322113,217,0.2881975,100,-10.11490362362453,0.14273734200105537,-0.00815422601415838,2.6528208030067617,64500,100,-2.0,0.0,-12.890581,0.011801079846918583,-0.99804837,14.383015,-10.466972742486352,1.5343342143064478,0.005146874005731661,-12.656247,-59.34585187343104,-470.4815410707173,15,-0.5039594173431396,645,5.0273914,2.5560007,2.172932107001543,0.031438943,0.08280162,0.0020247790016583167,1.8864819,4.6497025,0.9997773,110.92394467904698,110.28847520099953,0.9564391,-40.757298585084506,-11.22611,0.26242048,-29.56941734602031,100.0,100,4.844742,-0.093072556,4.813412,-43.495953,2.588324,-0.05577613838794543,-11.228134,-1.8960382,100.0,0.2311877,10.424737,-21.04487218709773,-0.2956941734602032,-59.34585187343104,42,0.33096457,-12.868145,0.99903744,8.02479226491494,-2.8817492,-0.38431773,-1.6803578,5,-29.56941734602031,-0.59345851873431,0.0,-6.957022385260562,0.7088464339220285,21700,100,-45.04277
0.003450864001933951,0.35051041900442215,22200,1.7518544,-0.9998102,-54.1258,222,0.18987775,100,-8.989269015089768,0.17511169500357937,-0.007044021860484424,2.620927132011275,66000,100,-2.0,0.0,-12.441294,0.011426791548728943,-0.99952066,13.942439,-2.9873129548341075,0.9174418687325367,0.0049191919970326126,-12.502157,-20.411946804708478,-41.48887894457853,15,-0.7229139804840088,660,5.6633077,0.26545423,2.084960799002147,0.01988589,0.019995166,0.001974163002159912,1.8383381,4.1091385,0.9998129,12.645862686556727,112.91408138300903,0.7830171,-54.91700886325269,-11.042032,0.28569296,-44.5037181443914,100.0,100,5.784473,-11.060358,5.7819524,-53.84146,0.2498175,-0.01969629906100364,-11.028584,-1.9328132,100.0,0.14208315,11.67868,-34.39110446031802,-0.4450371814439141,-20.411946804708478,43,0.2586993,-12.44148,0.9999602,7.689333586608147,-3.8401992,-0.32293794,-5.60011,5,-44.5037181443914,-0.20411946804708483,0.0,-9.341978114053282,1.1709764430270815,22200,100,-54.105858
0.0029652640005224384,0.3747708720038645,22700,2.313866,-0.99917835,-77.62895,227,0.1867403,100,-10.087177309441836,0.1579153150014463,-0.007327480394339996,2.5663539270099136,67500,100,-2.0,0.0,-13.708329,0.011206252500414848,-0.99968,15.320105,-5.010265337358188,0.8986393090202554,0.004766561003634706,-13.8010645,-20.566313803044476,-60.1571494548792,15,0.43913504481315613,675,9.207015,0.083031654,2.0239853039965965,0.015878744,0.023719233,0.0019506110038491897,2.0977774,4.4894195,0.9998307,16.875327223063287,115.48479466501885,1.0616832,-62.07899939433427,-10.936417,0.2760956,-39.345093166217836,100.0,100,9.108011,-10.881635,9.114932,-78.05093,0.08345986,-0.011989396553224164,-10.962004,-1.8700912,100.0,0.18341765,10.510419,-24.843643298855206,-0.3934509316621783,-20.566313803044476,44,0.38467476,-13.688359,0.99996775,15.944066272619786,-3.8353584,-0.027629105,-2.2703907,5,-39.345093166217836,-0.20566313803044478,0.0,-9.137942703964406,1.0490001654405126,22700,100,-77.58152
0.0033139490042231046,0.3464758530026302,23200,1.4507358,-0.9995101,-17.421488,232,0.24640054,100,-10.124121632628823,0.19622829000581987,-0.006864073783481659,2.714988063024066,69000,100,-2.0,0.0,-11.332263,0.010875770822167397,-0.9994734,12.977526,-2.699567986084895,1.2653887814069846,0.004825670002901461,-11.087091,-41.65815394928208,-406.3236372097427,15,-0.6164504289627075,690,2.1481075,3.585748,2.162149458003114,0.025068954,-0.00929401,0.0019948430053773336,1.863649,3.89471,0.99984336,98.86415741182812,118.2042695830387,0.71044993,-42.01682003426235,-10.70589,0.26589575,-29.03593958847789,100.0,100,1.2165803,-0.5346163,1.1949447,-18.12096,3.6366892,-0.016222675747423053,-10.738059,-1.9451059,100.0,0.12072462,7.5161448,-16.38035537329566,-0.2903593958847789,-41.65815394928208,45,0.21917047,-11.325975,0.9999965,8.389197387889832,-2.7556484,-0.555462,-2.1712139,5,-29.03593958847789,-0.4165815394928204,0.0,-7.682671092275458,0.7204385854402109,23200,100,-17.420422
0.002858330000890419,0.3319181879996904,23700,1.7964616,-0.99944097,-77.72524,237,0.19707122,100,-10.312206448970374,0.14513021700258832,-0.0011618777663539174,2.506730139008141,70500,100,-2.0,0.0,-12.934854,0.010306994430720806,-0.99981505,14.451313,-3.082877959844885,1.0232950889691068,0.004914256998745259,-12.511566,-23.081782705228374,-58.47824994818526,15,-0.02116352505981922,705,8.361737,3.9413986,2.0199329930037493,0.025233675,0.012911838,0.001976154002477415,1.9953737,4.6581182,0.9995172,16.53789556681735,120.71525090404612,0.9631874,-71.46359518416074,-10.750668,0.28941068,-40.953570641062925,100.0,100,8.075428,-0.18413922,8.089295,-77.56794,4.0410542,-0.012983041517233325,-10.747627,-1.9072667,100.0,0.1554366,8.610573,-28.067127506859226,-0.40953570641062914,-23.081782705228374,46,0.30500785,-12.936424,0.9998978,15.784381957879457,-3.060808,-0.30708295,-2.7442837,5,-40.953570641062925,-0.23081782705228374,0.0,-10.683087596803738,1.116466289383849,23700,100,-77.70701
0.00274640600400744,0.3987710759975016,24200,1.9893857,-0.9987617,-53.687107,242,0.1984447,100,-10.431647044672783,0.1579961569950683,-0.005730386613704585,3.046473134003463,72000,100,-2.0,0.0,-12.725526,0.009915873408317566,-0.99510396,14.364704,-4.593964380475502,0.9680913123232007,0.004605595997418277,-12.813534,-21.135200796145238,-52.492464871026215,15,0.44421902298927307,720,6.7379518,0.31004605,2.480266839003889,0.0333494,0.025502712,0.002087060005578678,2.0962844,4.2111382,0.9997166,14.836516315244717,123.76553747405706,1.0244552,-53.104385883331354,-10.563414,0.26483518,-38.34098818164451,100.0,100,6.718007,-10.577789,6.6960435,-52.323254,0.30947754,-0.024647813042717532,-10.569392,-1.8930893,100.0,0.11014878,9.637865,-18.912452640085018,-0.3834098818164452,-21.135200796145238,47,0.34856018,-12.704616,0.99988693,14.877991058227392,-3.8712687,-0.2980903,-1.0740887,5,-38.34098818164451,-0.21135200796145232,0.0,-8.317373478731493,1.0582022471153023,24200,100,-53.710682
0.0035660709982039407,0.3956495200036443,24700,1.9510683,-0.99933547,-28.798832,247,0.28438064,100,-10.391829927720972,0.20606989900261397,-0.005515664861918394,3.020911576015351,73500,100,-2.0,0.0,-11.567072,0.009558373130857944,-0.99513465,13.224431,-9.767480982882393,1.3065372991455626,0.005972877006570343,-11.430621,-52.61629250306232,-388.7898334069177,15,-0.37001973390579224,735,3.2346027,1.1443049,2.407680675998563,0.030745296,0.01723618,0.0019725330057553947,1.9204307,4.0076385,0.9999085,91.11460414658676,126.79176844105677,0.82941526,-60.63763139136467,-10.481568,0.27115571,-37.76977773153137,100.0,100,3.0187206,-0.11164806,3.0621688,-28.41082,1.1510475,-0.024365622702980528,-10.498465,-1.9271268,100.0,0.13496731,11.615213,-17.648124394184165,-0.37769777731531373,-52.61629250306232,48,0.29176491,-11.539377,0.99968076,15.029964444387444,-4.253984,-0.15589435,-2.9603405,5,-37.76977773153137,-0.5261629250306229,0.0,-9.231312815863962,1.0010084922647886,24700,100,-29.049438
