exploration/Actions Std,trainer/Q2 Predictions Std,trainer/Q Targets Std,trainer/Log Pis Max,trainer/Q1 Predictions Std,trainer/Q Targets Max,evaluation/path length Min,time/epoch (s),evaluation/Rewards Max,replay_buffer/size,trainer/Q Targets Min,exploration/Actions Max,exploration/Returns Std,evaluation/Returns Mean,trainer/Log Pis Std,trainer/Q1 Predictions Mean,time/evaluation sampling (s),exploration/Actions Mean,evaluation/Actions Std,evaluation/Returns Min,evaluation/Actions Max,evaluation/Num Paths,trainer/Q1 Predictions Min,evaluation/Average Returns,trainer/Q1 Predictions Max,trainer/Policy log std Mean,evaluation/Returns Std,evaluation/Rewards Std,evaluation/path length Std,exploration/Rewards Mean,exploration/Returns Min,trainer/Policy log std Max,exploration/path length Min,trainer/Alpha Loss,trainer/QF1 Loss,exploration/Returns Max,trainer/Policy mu Max,evaluation/Actions Min,exploration/Rewards Min,trainer/Policy mu Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Mean,exploration/path length Mean,evaluation/Rewards Mean,evaluation/num paths total,trainer/Policy log std Std,exploration/Actions Min,exploration/Num Paths,trainer/Policy Loss,exploration/Returns Mean,exploration/Rewards Max,trainer/Log Pis Mean,time/training (s),trainer/Q2 Predictions Max,time/logging (s),evaluation/num steps total,time/exploration sampling (s),trainer/Alpha,evaluation/path length Max,trainer/QF2 Loss,evaluation/Rewards Min,trainer/Policy mu Min,exploration/Average Returns,trainer/Q Targets Mean,exploration/num steps total,time/total (s),trainer/Policy mu Std,time/data storing (s),trainer/Log Pis Min,exploration/num paths total,evaluation/Actions Mean,Epoch,exploration/path length Max,evaluation/Returns Max,trainer/Policy log std Min,exploration/Rewards Std,exploration/path length Std,time/saving (s),evaluation/path length Mean
0.22864622,46.44832,46.997173,7.610872,46.437733,-24.010426,100,2.559526978060603,-0.04499432737570438,12700,-160.50423,0.99616385,100.44908552343179,-174.03938945342028,1.6059511,-74.55803,0.3328037660103291,0.022883875,0.18659323,-308.50518532932404,0.99596304,15,-162.17258,-174.03938945342028,-23.664484,-1.6282611,133.44773810470443,1.5670690569195755,0.0,-0.8867029106991233,-287.8168148512045,-0.41272086,100,-0.9801873564720154,1.9381901,-23.254220542519466,3.0982153,-0.99615705,-8.861067321042976,-0.059011575,-161.805,-74.578514,100.0,-1.7403938945342028,375,0.375732,-0.81638896,5,75.2458,-88.67029106991232,-0.017847646851071222,1.6683514,2.0658663290087134,-23.579233,0.004841678019147366,37500,0.15076698100892827,0.05204593390226364,100,1.8611001,-9.867442431108612,-2.9324656,-88.67029106991232,-75.61102,12700,61.42920945872902,0.9846699,0.003301095013739541,-2.4252224,127,0.00511285,24,100,-11.397554627775138,-2.0580003,1.2846579816132166,0.0,0.0019471289997454733,100.0
0.24262859,46.12907,46.285366,7.118743,46.078476,-24.024035,100,2.418799302977277,-0.06241178793969759,13200,-161.6415,0.9980831,121.22096894589149,-155.04626367741972,1.7788087,-87.47119,0.3357419800013304,0.026082566,0.18210293,-317.14552997444866,0.99662423,15,-165.02945,-155.04626367741972,-23.897255,-1.6355875,136.71593541661406,1.6058844048306156,0.0,-1.9519837240530535,-295.2424952426922,-0.6682268,100,-0.4094187021255493,0.68304217,-32.79174331944848,3.1387584,-0.99648917,-8.865421526886328,-0.20773235,-164.84926,-87.45051,100.0,-1.5504626367741972,390,0.41054934,-0.9941064,5,87.78125,-195.19837240530532,-0.01101083831803209,1.8650812,1.9224721979990136,-23.724072,0.004597044986439869,39000,0.15097111099748872,0.04808780550956726,100,0.6945266,-10.019826829719987,-3.0054045,-195.19837240530532,-87.827576,13200,63.85276138866902,1.0512962,0.0030723769741598517,-3.3818407,132,0.0054236185,25,100,-8.168494353933232,-2.1155212,1.4362695511578638,0.0,0.0019445920188445598,100.0
0.25152972,46.03029,46.618767,7.074709,46.033325,-23.70215,100,2.4089526729949284,-0.18103627335322375,13700,-137.30518,0.9776842,70.5921848536999,-154.01358242263612,1.6483902,-77.025894,0.3348767819989007,-0.008989029,0.19570109,-241.48611176652238,0.99685127,15,-140.37141,-154.01358242263612,-23.780552,-1.7051343,82.91099948473902,1.2888413624785873,0.0,-1.939796794033698,-240.834081773551,-0.5193661,100,-0.23982004821300507,1.5221161,-53.369712875006734,3.1090865,-0.9961033,-7.788934706301114,-0.15883705,-139.8348,-77.01675,100.0,-1.5401358242263616,405,0.34350213,-0.9976979,5,77.99777,-193.9796794033698,-0.09039076280082854,1.9220082,1.9208596529788338,-23.606163,0.004776507004862651,40500,0.14352879000944085,0.04618960618972778,100,1.4740236,-10.034789479804052,-2.8804264,-193.9796794033698,-77.815636,13700,66.26626544070314,0.9141367,0.0029679870058316737,-4.4681597,137,0.012889396,26,100,-46.81002362938734,-2.2064989,0.9182188519866556,0.0,0.001942953997058794,100.0
0.24659829,47.658054,49.10475,7.8475595,47.66292,-0.14397635,100,2.3963099190150388,-0.1858182306590475,14200,-163.84552,0.99166083,84.16439647785984,-175.1572908157076,1.7818167,-81.374565,0.33135996700730175,1.4028073e-05,0.17213136,-260.19993536747864,0.99606353,15,-162.94223,-175.1572908157076,-23.204836,-1.7745199,98.75805829654162,1.197905478979481,0.0,-0.8222356641532808,-249.62532444955664,-0.6213253,100,0.07593932002782822,145.78242,-30.37392575436276,3.3212686,-0.996464,-7.874688245835152,-0.1515401,-162.81522,-81.34835,100.0,-1.751572908157076,420,0.41301963,-0.99887383,5,82.34041,-82.22356641532807,-0.0019158163887459635,2.0243676,1.9107614360109437,-23.09291,0.004788313992321491,42000,0.14496181401773356,0.044317252933979034,100,145.80278,-9.289565442709247,-3.1513658,-82.22356641532807,-80.4206,14200,68.66726439463673,0.9671692,0.0028686320001725107,-2.3658738,142,0.0059725554,27,100,-25.022539391699713,-2.2016778,1.114348181861102,0.0,0.001569755986565724,100.0
0.24135904,48.58329,49.65588,6.424753,48.592693,-0.12491164,100,2.374914751999313,-0.03219098140176488,14700,-161.29208,0.9990686,83.84134464537709,-123.14599193714524,1.2159631,-77.311844,0.3348620659962762,0.028940946,0.18571255,-267.0276514983838,0.9976467,15,-161.06471,-123.14599193714524,-23.37092,-1.8826135,98.87455672897025,1.4618220351569986,0.0,-0.8501247806775424,-248.25062548788145,-0.6080959,100,-0.24077510833740234,141.11273,-21.13341101182491,3.0856197,-0.99417114,-11.225760709900083,-0.14333603,-161.49803,-77.273994,100.0,-1.2314599193714524,435,0.39881155,-0.9803865,5,78.44666,-85.01247806775422,-0.0026586089464964617,1.9232785,1.8875375270145014,-23.400482,0.004803029994945973,43500,0.14281920800567605,0.04335766285657883,100,141.16248,-10.526709911010844,-3.0622184,-85.01247806775422,-76.36055,14700,71.0467009706772,0.8342209,0.002944926993222907,-1.9035852,147,0.020024493,28,100,-14.856561580274937,-2.3429368,1.36627201517504,0.0,0.0019479939946904778,100.0
0.24006404,47.916763,48.730717,7.594059,47.895485,-0.56451875,100,2.395180947962217,-0.3088848685512953,15200,-164.47112,0.9985881,64.67148045083793,-213.87809538563033,1.8066305,-78.953766,0.33024573599686846,0.01940562,0.18207647,-263.1869265134299,0.99677986,15,-162.93831,-213.87809538563033,-22.723639,-1.7390311,58.90314700551333,1.0159184694520003,0.0,-0.9887546643285571,-223.25545462174375,-0.62531286,100,1.277604579925537,6.614563,-43.55877905590005,3.1241899,-0.99580866,-10.197774657820059,-0.33200324,-163.02376,-78.967224,100.0,-2.138780953856304,450,0.4848578,-0.99365103,5,79.4969,-98.87546643285575,-0.0296165309710395,2.411869,1.9124481119797565,-22.574533,0.004822649993002415,45000,0.14272718099527992,0.04496556147933006,100,6.554964,-11.336506537260831,-3.0854754,-98.87546643285575,-79.67072,15200,73.44646064465633,1.1091965,0.003003756020916626,-2.2950282,152,-0.0119680865,29,100,-48.786910502782604,-2.4985688,1.266548157026332,0.0,0.0019335129763931036,100.0
0.24210465,50.15068,50.39999,7.60631,50.14161,-22.61131,100,2.407489617995452,-0.2543425610741192,15700,-167.45879,0.9857709,95.14340730696418,-165.8635806846061,1.7866529,-69.16942,0.3300229229789693,-0.007905875,0.18432789,-243.9465598051091,0.9961019,15,-169.95215,-165.8635806846061,-22.58687,-1.8583779,83.70375940583624,1.1860902694651776,0.0,-1.500355820924096,-241.56315434642414,-0.5302153,100,-0.8484237790107727,0.7789458,-33.017708327639795,3.1129224,-0.99625444,-10.049197100799407,-0.2679499,-170.06013,-69.14609,100.0,-1.6586358068460614,465,0.43406036,-0.9984932,5,69.977295,-150.03558209240956,-0.031542127065954335,1.7243209,1.9247855829889886,-22.466461,0.0048226740036625415,46500,0.14314420500886627,0.046072714030742645,100,0.7931219,-10.15841092391377,-3.0275962,-150.03558209240956,-69.66946,15700,75.85844835170428,0.8282757,0.002820460998918861,-5.089611,157,0.0073242257,30,100,-37.76934960438061,-2.417929,1.2084275540507434,0.0,0.0018937720160465688,100.0
0.22441946,49.19447,50.004623,8.181353,49.203842,-22.208984,100,2.5787162050255574,-0.07379894601455493,16200,-156.95659,0.99469775,102.35798128561986,-143.50770933286793,1.5423868,-73.82978,0.3310236459947191,0.004015201,0.16723947,-240.7058141761435,0.9939665,15,-153.7515,-143.50770933286793,-22.583834,-1.8743976,102.20678019839981,1.2202321308159008,0.0,-1.0965220337155852,-253.4342886379026,-0.30362844,100,-0.22611743211746216,1.3999089,-23.967502121517953,3.1064692,-0.9957365,-11.002301339898933,-0.17610736,-153.56982,-73.80623,100.0,-1.4350770933286792,480,0.49272877,-0.9983396,5,74.68686,-109.65220337155851,-0.003551738244530479,1.9256806,2.083432855986757,-22.584196,0.0047922950179781765,48000,0.1545380620227661,0.04771755635738373,100,1.4415429,-9.27642874427276,-2.922918,-109.65220337155851,-74.532196,16200,78.44161960869678,0.92730665,0.0029247110069263726,-2.4091933,162,-0.0011220928,31,100,-8.903613497627296,-2.3383806,1.279414481343049,0.0,0.0020046349964104593,100.0
0.19151476,49.377064,49.669266,8.249171,49.37028,-21.86319,100,2.3935553400369827,-0.07041256697866466,16700,-148.15924,0.8821135,84.55110118053216,-121.58719210074804,1.6913546,-67.18289,0.33017291300348006,-0.008804012,0.17569304,-256.77988926600653,0.9962832,15,-146.83426,-121.58719210074804,-21.480629,-1.9481429,108.54531398115212,1.3232543116384574,0.0,-1.8576258285274871,-231.59671409962016,-0.4895653,100,-0.33479300141334534,0.9606057,-16.711158929424418,3.375517,-0.99672264,-5.079670476077848,-0.17525204,-146.40816,-67.170135,100.0,-1.2158719210074804,495,0.42397687,-0.94667566,5,68.166245,-185.76258285274872,-0.019096597084451685,1.8915459,1.9091112499882001,-21.488453,0.004756865004310384,49500,0.1447275260288734,0.045641619712114334,100,0.9902723,-10.68399001288448,-2.8927183,-185.76258285274872,-67.981636,16700,80.83973757375497,0.7866938,0.0028412620013114065,-8.803935,167,0.008278571,32,100,-9.609820785731516,-2.392139,0.8956543668080765,0.0,0.0019455240108072758,100.0
0.201053,48.65436,49.78078,6.909464,48.72673,-1.469203,100,2.4068866000452545,-0.23266063535766648,17200,-151.34451,0.9851346,104.55977866672698,-195.24697665198426,1.5688624,-79.9784,0.3289993840153329,0.0120704975,0.1593791,-271.5423592359105,0.9969698,15,-145.85272,-195.24697665198426,-20.781227,-1.8444821,87.07164304451872,1.1943330812564639,0.0,-1.6298377768915175,-260.7121128547469,-0.5596593,100,0.6454670429229736,8.422659,-32.97091879764789,3.130446,-0.99583256,-5.657738803081897,-0.1896245,-146.14317,-79.978424,100.0,-1.9524697665198425,510,0.52584815,-0.9936774,5,81.14986,-162.98377768915174,-0.018241854918180936,2.2146082,1.925444652006263,-20.838112,0.004834938998101279,51000,0.14271829000790603,0.04941704496741295,100,8.407199,-10.05962686384087,-2.9413774,-162.98377768915174,-81.45689,17200,83.25097578880377,1.0399396,0.0029256550187710673,-0.8238801,172,0.012102496,33,100,-25.76904669768037,-2.3890095,1.135759185960066,0.0,0.0019636799988802522,100.0
0.21573472,48.878258,49.885918,5.801506,48.941666,-0.87163556,100,2.388201467023464,-0.12383683002734344,17700,-152.33418,0.98656076,109.21056377694869,-128.43333512220235,1.4055817,-81.63089,0.3228403370012529,-0.005357009,0.17408289,-255.8055484028225,0.9973803,15,-153.23454,-128.43333512220235,-21.299145,-1.7819716,106.36574591129154,1.331723972889012,0.0,-1.5674899863822616,-255.58535572809396,-0.44276357,100,-0.6822723150253296,169.32132,-22.209470407751233,3.1924393,-0.9972766,-8.791940048005527,-0.2463785,-152.81798,-81.64684,100.0,-1.2843333512220234,525,0.46916544,-0.999565,5,82.4747,-156.74899863822617,-0.006328761846610992,1.773853,1.9129490059858654,-21.363083,0.00476534801418893,52500,0.1430213070125319,0.048939116299152374,100,169.4702,-9.839788750257346,-2.927826,-156.74899863822617,-80.689865,17700,85.64368210383691,0.92400724,0.0026755589933600277,-1.9453049,177,0.007901184,34,100,-16.2125901399925,-2.3103502,1.2388510357454927,0.0,0.0019499100162647665,100.0
0.18760715,49.143635,50.6982,8.872568,49.117714,-2.7179248,100,2.381906949012773,-0.3433793572622381,18200,-161.54642,0.9594606,62.379433725684486,-125.8434601747809,1.8011504,-75.31685,0.3249173930089455,-0.004907024,0.17570308,-215.615602083444,0.99493486,15,-160.33322,-125.8434601747809,-20.479607,-1.8919636,74.43301182347253,1.1356550696415484,0.0,-0.7366292988426433,-198.4099107752244,-0.45593584,100,-0.3185023069381714,134.79453,-41.099328666230896,3.0013347,-0.9948482,-3.5288647716806287,-0.13092874,-160.4926,-75.334984,100.0,-1.2584346017478092,540,0.4381777,-0.99645495,5,76.18894,-73.66292988426432,-0.08534898263296113,1.8965148,1.906234266993124,-20.490545,0.0037841559969820082,54000,0.1422901030164212,0.04606553912162781,100,134.7314,-9.992544078908963,-3.2370403,-73.66292988426432,-76.09704,18200,88.02996703685494,0.88332313,0.0031177549972198904,-4.8666058,182,0.010895747,35,100,-40.69412260119989,-2.3136156,0.6842573390460612,0.0,0.0015632750000804663,100.0
0.2137112,49.613377,50.591503,6.827507,49.62376,-2.2069807,100,2.391400973981945,-0.04128609654494602,18700,-148.56613,0.99808395,94.66989829261077,-107.44149002239018,1.4454552,-80.99171,0.32858633098658174,-0.011065689,0.17396706,-230.9495529874804,0.99683636,15,-146.13638,-107.44149002239018,-20.299852,-1.8938324,91.3671291150412,1.2431994716124044,0.0,-1.4699133359634584,-231.39595070501943,-0.5985366,100,0.10730897635221481,280.91382,-25.307179228184083,3.2807736,-0.9955069,-8.363183587696371,-0.16960785,-146.2181,-81.047134,100.0,-1.0744149002239018,555,0.44567114,-0.9953619,5,82.3759,-146.99133359634584,-0.014847321967367717,2.0355592,1.9091330709925387,-20.310999,0.005107242002850398,55500,0.14357226100401022,0.04890751838684082,100,280.98572,-10.145396369959544,-2.88789,-146.99133359634584,-79.15401,18700,90.4262629149016,0.82943237,0.0029537969967350364,-1.3621827,187,0.009537306,36,100,-14.633686955641839,-2.371751,1.1777909130206412,0.0,0.0020482719992287457,100.0
0.21148683,48.308853,49.57648,6.7262545,48.350098,-0.28194547,100,2.4067828579864,-0.14808109814351575,19200,-165.81181,0.9972712,86.34559741595355,-147.58396125093796,1.2799206,-87.382835,0.32481005098088644,0.0020356711,0.17088903,-248.45741100612423,0.9974416,15,-167.37114,-147.58396125093796,-20.282429,-1.9651477,89.4814599222185,1.2597344139129956,0.0,-1.2910284145067912,-242.45443017321693,-0.3774268,100,0.14235177636146545,13.143451,-55.942458815634744,2.5717866,-0.9943544,-6.208767899282202,-0.24470767,-167.29298,-87.37398,100.0,-1.4758396125093798,570,0.43904024,-0.9881704,5,88.63795,-129.10284145067914,-0.08186340828285607,2.0473197,1.929195192991756,-20.268682,0.004831391997868195,57000,0.14300064000417478,0.049376025795936584,100,13.300234,-10.658712609079402,-3.0708253,-129.10284145067914,-87.25948,19200,92.83760879383772,0.80044174,0.00299370099673979,-0.98189265,192,0.0033166774,37,100,-41.39113394952263,-2.4537935,1.0490279647004694,0.0,0.0019518810149747878,100.0
0.20716015,50.672897,51.839928,7.9950953,50.583496,-0.95502114,100,2.4005378900037613,-0.1972825907596694,19700,-154.23506,0.97222596,71.73716164946995,-120.04019876426695,1.3806183,-72.42366,0.32806402002461255,-0.011574444,0.17256513,-237.13176226910997,0.9966094,15,-154.62466,-120.04019876426695,-20.014898,-1.9080359,83.7522422642158,1.2663540556244104,0.0,-1.846159635750313,-223.3268599208858,-0.38704515,100,0.19051110744476318,29.565565,-41.3539067743008,2.89415,-0.9936764,-7.391401422718781,-0.2725153,-155.11041,-72.378235,100.0,-1.2004019876426695,585,0.45380378,-0.99675626,5,73.57216,-184.6159635750313,-0.05195267125316121,2.063715,1.923591876984574,-19.933737,0.00477661399054341,58500,0.1395735710102599,0.05028529092669487,100,28.870092,-11.070212190934832,-3.1780195,-184.6159635750313,-72.41919,19700,95.24254696181742,0.817659,0.003008122992468998,-3.7403278,197,0.013936399,38,100,-31.16362810479641,-2.490945,0.9219801213479044,0.0,0.0015236850013025105,100.0
0.20887402,49.426826,50.428482,5.7991457,49.414604,-0.099018745,100,2.4258717649790924,-0.14651182788955516,20200,-154.55159,0.9984981,78.67442123191864,-109.52844034903754,1.0625812,-80.02625,0.33366239597671665,0.018806003,0.15424906,-229.60272138304126,0.9938455,15,-153.10498,-109.52844034903754,-19.577396,-2.000878,88.81795378140656,1.0571359036219221,0.0,-1.5002415834245595,-221.31443204660874,-0.39269444,100,0.6898057460784912,141.03851,-42.34949922650766,3.1664183,-0.99450165,-8.194682289806954,-0.20230952,-152.54968,-80.011345,100.0,-1.0952844034903755,600,0.4837211,-0.8736447,5,81.51032,-150.02415834245593,-0.029863213136115677,2.2333572,1.9412408829957712,-19.586563,0.0047721150040160865,60000,0.14123355501214974,0.052035968750715256,100,140.80139,-8.511357253392314,-3.0336483,-150.02415834245593,-79.17585,20200,97.67284165983438,0.8516475,0.0030261189967859536,-1.421301,202,0.0028631699,39,100,-29.484146766246038,-2.5933812,1.0514976007603458,0.0,0.0019366969936527312,100.0
0.23314503,50.03441,50.078033,6.4791937,50.068375,-19.335878,100,2.4072802719892934,-0.01673816363761969,20700,-163.19077,0.99848723,87.63589365764886,-118.80418474156717,1.6640828,-85.14042,0.3249327009834815,-0.013735244,0.15654516,-238.89647605931728,0.9966906,15,-162.05542,-118.80418474156717,-19.23302,-1.8594956,100.93245047767843,1.2468409131451192,0.0,-1.9407716540982842,-249.2462483885608,-0.42943552,100,0.10438800603151321,0.43797806,-19.276703151105306,2.86886,-0.996915,-9.225785952171028,-0.22682264,-161.98647,-85.14073,100.0,-1.1880418474156715,615,0.48401776,-0.9993449,5,86.21451,-194.07716540982847,-0.0010321256673131395,2.0352304,1.932307625975227,-19.235554,0.004855420003877953,61500,0.14018564301659353,0.051666952669620514,100,0.4572436,-9.104193303058098,-3.1511097,-194.07716540982847,-85.483604,20700,100.08443106285995,0.9598148,0.003058506001252681,-5.272525,207,0.003365335,40,100,-7.499476499367072,-2.3591542,1.1179470123919504,0.0,0.0019403760088607669,100.0
0.19504794,48.865326,49.910847,8.149363,48.85576,-3.6979692,100,2.3729743689473253,-0.06018720803740721,21200,-150.90993,0.9812098,90.34372000630071,-97.26650991680948,1.5226139,-79.44759,0.3301787459931802,0.01643,0.15000047,-238.11526184195927,0.9964552,15,-149.49951,-97.26650991680948,-19.060501,-1.9895712,93.11409470055861,1.1425643437663753,0.0,-0.9875357337522943,-209.95639315002433,-0.24385083,100,0.45731717348098755,138.00064,-19.450182006279828,3.1071692,-0.9974496,-5.099121871983452,-0.12362967,-149.05186,-79.40163,100.0,-0.9726650991680947,630,0.47490487,-0.9295292,5,80.776665,-98.75357337522942,-0.010810213785115708,2.1568623,1.8904348009964451,-19.01943,0.004779754002811387,63000,0.14266546498402022,0.05418393015861511,100,137.3315,-10.56232914446717,-2.987447,-98.75357337522942,-79.19231,21200,102.46166427084245,0.84152836,0.002959401987027377,-1.0845811,212,0.008652696,41,100,-9.582566690384715,-2.4527023,0.9931383226293659,0.0,0.001956200983840972,100.0
0.2283,50.779057,51.16106,7.3187866,50.791092,-0.14397635,100,2.402286343072774,-0.05554612014810697,21700,-146.70877,0.99883926,73.76710767325238,-172.9603673067367,1.1762378,-73.194695,0.326846744021168,0.024383137,0.17187017,-248.26948572900028,0.99648184,15,-144.99782,-172.9603673067367,-18.819435,-1.9910083,85.63415798244839,1.1942287087593806,0.0,-0.7851936313347683,-224.7593358972499,-0.34717536,100,-0.0781160444021225,3.7713053,-30.804475533691402,3.1020393,-0.9962553,-8.687272629428534,-0.12246482,-144.98004,-73.160934,100.0,-1.7296036730673667,645,0.45614645,-0.9993201,5,74.479034,-78.51936313347684,-0.00595348013107988,1.9728143,1.9261726679978892,-18.835083,0.0047765680064912885,64500,0.1395782450272236,0.05649886652827263,100,3.8922958,-10.418169176788396,-2.852072,-78.51936313347684,-73.1281,21700,104.86820585583337,0.73131514,0.002971562003949657,-1.6207619,217,-0.0018195321,42,100,-19.707636577360258,-2.4123626,1.2237363305583007,0.0,0.0019405560160521418,100.0
0.238521,50.877235,51.71505,6.524751,50.86647,-18.391582,100,2.3995045659539755,-0.10610047152707953,22200,-164.72887,0.9986468,96.67696969123526,-111.52282616841254,1.6769506,-71.89773,0.32799225399503484,0.022235619,0.17158139,-246.2374207626876,0.9956302,15,-167.04753,-111.52282616841254,-18.57942,-1.9420214,101.4493092278245,1.2216494348009135,0.0,-1.6283654689478262,-244.6833011566554,-0.665001,100,-0.112421914935112,2.1854608,-30.16428210583338,2.6372132,-0.9961907,-9.255336423591054,-0.2522377,-167.28204,-71.8335,100.0,-1.1152282616841254,660,0.4723243,-0.997568,5,72.784836,-162.83654689478263,-0.011129206789997351,1.9614251,1.9200684709940106,-18.522055,0.004775525972945616,66000,0.14192238199757412,0.054248739033937454,100,2.2913923,-8.80200683110498,-3.0860968,-162.83654689478263,-72.805916,22200,107.27199770175503,0.85012007,0.0028000159945804626,-3.8560555,222,0.01497644,43,100,-19.943297596899644,-2.4622571,1.3566310155125612,0.0,0.001945916999829933,100.0
0.18369798,49.750587,50.929478,6.1208124,49.759293,-0.14397635,100,2.3949804710573517,-0.13064940972026154,22700,-142.56335,0.9876972,89.00243450742357,-131.90366694963788,1.1669679,-68.66547,0.32290335101424716,0.009037199,0.17298031,-238.63342720252024,0.99564064,15,-141.02124,-131.90366694963788,-18.17969,-2.0128481,93.85497419501407,1.2844303959202181,0.0,-0.9844069520615619,-208.9864230395448,-0.65347165,100,0.4840674102306366,135.83752,-21.457598302729185,2.7771263,-0.9954072,-4.972994648024386,-0.13121371,-141.11386,-68.656456,100.0,-1.3190366694963789,675,0.42583948,-0.9891771,5,70.104225,-98.4406952061562,-0.01186015440420192,2.1688242,1.9206760090019088,-18.15825,0.004806821001693606,67500,0.14180092202150263,0.056862372905015945,100,135.46227,-10.072571279835847,-2.8613143,-98.4406952061562,-68.22519,22700,109.67127689783229,0.73951966,0.0028711990162264556,-1.3595937,227,-0.00079326023,44,100,-18.83507165121542,-2.5479932,0.9615156802471331,0.0,0.0019221690017729998,100.0
0.20685712,49.657932,50.494507,6.0811634,49.62811,-17.920158,100,2.386979051079834,-0.08596348181257994,23200,-160.88052,0.9971236,92.56337258573662,-160.87765493397515,1.1980059,-76.977486,0.32126830602646805,0.0033033402,0.16092421,-255.89677711852158,0.99699235,15,-158.9721,-160.87765493397515,-17.994576,-2.0365582,93.19668115424243,1.2077792447716125,0.0,-1.0678391212467466,-221.88552212390195,-0.51040536,100,-0.5820611715316772,1.9002459,-29.5504015825401,2.0067682,-0.9979031,-5.7340415329339125,-0.10776241,-159.2224,-77.00302,100.0,-1.608776549339751,690,0.38269624,-0.9890676,5,78.11052,-106.78391212467463,-0.010035418025131883,1.7962488,1.9154760250239633,-17.99213,0.0034746809978969395,69000,0.14172468101605773,0.05746206268668175,100,1.864908,-11.156490549180933,-2.9324665,-106.78391212467463,-77.96599,23200,112.0623948048451,0.62795234,0.0030857280071359128,-4.2819657,232,0.0043084114,45,100,-12.482060824150654,-2.4407685,1.0629281007970224,0.0,0.0019496300083119422,100.0
0.2267237,48.92566,48.98104,6.3635035,48.93587,-17.49431,100,2.386645539023448,-0.10162482612176844,23700,-137.16988,0.99585974,103.43692812484933,-97.14967846017636,1.2205709,-60.64916,0.3405582779960241,-0.003172463,0.18814796,-249.7048948223784,0.99806863,15,-134.88802,-97.14967846017636,-17.774597,-1.9685891,85.26965684659635,1.3933160342703792,0.0,-1.5804233153523028,-257.88599095174226,-0.34591973,100,-0.635202169418335,0.25719675,-29.27587516417063,3.4517982,-0.9954997,-9.925687119112261,-0.023916125,-135.21745,-60.701935,100.0,-0.9714967846017636,705,0.40476048,-0.9991615,5,61.68563,-158.04233153523032,-0.024186351093502978,1.7791998,1.8973980729933828,-17.807262,0.003503114014165476,70500,0.14072278601815924,0.056314315646886826,100,0.19372505,-10.041516997344115,-2.6925614,-158.04233153523032,-60.71519,23700,114.45306038187118,0.7305911,0.002861410001059994,-1.984917,237,0.029839417,46,100,-24.655103777511822,-2.4070916,1.2529614743041129,0.0,0.0016018780006561428,100.0
0.20209605,48.788437,49.49551,7.317851,48.792023,-17.258554,100,2.385984262014972,-0.13012846013189314,24200,-143.81847,0.9991501,64.35051244691587,-136.76657787765308,1.4245722,-78.05857,0.32420064401230775,-0.0068255146,0.1813222,-229.00294640342094,0.99614674,15,-141.44934,-136.76657787765308,-17.388464,-1.9656503,88.8102031318595,1.1843518877193295,0.0,-1.7045569102264284,-220.9851851039907,-0.25633016,100,1.050085186958313,1.816635,-43.22270710940764,2.8998916,-0.995285,-8.769313979055614,-0.23561193,-141.34294,-78.01731,100.0,-1.3676657787765305,720,0.5310124,-0.9979297,5,79.630394,-170.45569102264284,-0.02300364745517287,2.3645709,1.909963622019859,-17.479086,0.0048789109860081226,72000,0.14199748099781573,0.056120987981557846,100,1.8931957,-10.407693205157965,-2.9288218,-170.45569102264284,-78.97255,24200,116.8434519219154,0.8857221,0.00296868899022229,-1.3363421,242,-0.0055832607,47,100,-20.457000976228535,-2.4890633,0.9556864467726603,0.0,0.001974915008759126,100.0
0.2059069,49.602196,50.51026,5.975049,49.57597,-2.4417124,100,2.379658055026084,-0.11197150538250306,24700,-148.98941,0.99011546,93.70524182352058,-136.68489665456798,1.1795961,-77.79794,0.32674842901178636,-0.005833359,0.14216608,-244.30470472145257,0.98601353,15,-146.56508,-136.68489665456798,-17.09073,-2.0286715,96.38681373023954,1.1024772360627082,0.0,-1.4390091752197451,-239.1957234904058,-0.62642497,100,0.13549305498600006,128.842,-26.83680635979163,2.9796603,-0.99620205,-9.583380081017403,-0.19215958,-146.18858,-77.80924,100.0,-1.3668489665456798,735,0.43157116,-0.9990139,5,79.33632,-143.90091752197452,-0.01844174175725862,2.0464277,1.904253640997922,-17.110937,0.0048310059937648475,73500,0.13898543201503344,0.05402035638689995,100,129.1288,-10.196829512491043,-2.9825609,-143.90091752197452,-77.33034,24700,119.22764932489372,0.70712703,0.0028811880038119853,-1.5391668,247,0.0017242739,48,100,-14.592766254079137,-2.4778748,1.1658085422614695,0.0,0.0019583590037655085,100.0
