evaluation/Num Paths,exploration/Returns Std,trainer/Log Pis Max,evaluation/path length Min,exploration/path length Mean,trainer/Policy log std Mean,replay_buffer/size,trainer/Q Targets Std,trainer/Policy log std Max,trainer/Q Targets Max,time/exploration sampling (s),evaluation/Actions Max,exploration/path length Std,trainer/Q2 Predictions Min,exploration/Rewards Std,trainer/Q Targets Min,evaluation/Rewards Std,trainer/Alpha Loss,trainer/Policy mu Max,trainer/Policy log std Min,trainer/Policy Loss,evaluation/Returns Max,trainer/Policy mu Mean,time/logging (s),evaluation/Actions Mean,evaluation/path length Std,evaluation/Actions Std,exploration/Actions Max,exploration/Rewards Mean,trainer/Q1 Predictions Mean,evaluation/Returns Mean,exploration/Rewards Min,trainer/Q1 Predictions Max,trainer/Policy log std Std,trainer/Log Pis Mean,exploration/Returns Mean,trainer/Q1 Predictions Std,exploration/Returns Min,Epoch,trainer/Alpha,time/data storing (s),exploration/path length Max,exploration/num paths total,time/training (s),exploration/Actions Std,trainer/Q Targets Mean,time/evaluation sampling (s),exploration/Actions Mean,trainer/Q1 Predictions Min,trainer/Q2 Predictions Std,exploration/Returns Max,exploration/Actions Min,evaluation/Returns Min,exploration/num steps total,evaluation/Average Returns,exploration/Num Paths,trainer/Policy mu Min,trainer/Log Pis Min,exploration/path length Min,exploration/Average Returns,evaluation/path length Max,evaluation/Rewards Mean,evaluation/Returns Std,evaluation/num steps total,time/saving (s),time/epoch (s),trainer/Log Pis Std,trainer/QF1 Loss,evaluation/path length Mean,time/total (s),trainer/QF2 Loss,trainer/Q2 Predictions Max,evaluation/Rewards Max,trainer/Q2 Predictions Mean,evaluation/num paths total,evaluation/Actions Min,exploration/Rewards Max,evaluation/Rewards Min,trainer/Policy mu Std
10,5.88424326403552,6.0621204,100,100.0,-2.1239014,20000,6.570138,-0.52793926,-12.043531,0.06826238500070758,0.9980287,0.0,-68.13706,0.7216700893003871,-69.25792,0.9183099804438165,-0.10803230106830597,3.2062025,-2.5858595,15.132947,-16.673379494301983,0.009408755,0.0033779529912862927,0.03066162,0.0,0.20085107,0.99544185,-0.32650307900915365,-13.65734,-29.861356749053538,-5.990282118936721,-11.945308,0.4180076,1.9667275,-32.65030790091539,6.5895247,-38.534551164950905,98,0.038896605372428894,0.001420225016772747,100,200,0.7723296619951725,0.23123929,-13.768974,0.23013809797703288,0.0020519292,-67.764465,6.633467,-26.766064636879864,-0.9932782,-49.25527739398718,20000,-29.861356749053538,2,-3.04301,-1.3360239,100,-32.65030790091539,100,-0.2986135674905355,9.880991593108245,99000,0.0019459589966572821,1.0774742819776293,1.1815882,0.22991993,100.0,107.48617054021452,0.22139393,-11.973655,-0.027640016868483618,-13.698055,990,-0.99765116,-0.00840077688300615,-8.346534116934727,0.66568464
10,14.276981012320618,8.4908695,100,100.0,-2.0967262,20200,6.553937,-0.31185684,-1.4826086,0.07585821801330894,0.9970312,0.0,-45.496147,1.0117111129194636,-45.055454,0.6331144329401218,0.6738932728767395,3.330359,-2.58917,16.062233,-14.893333312750448,0.13468161,0.0033543850004207343,0.010715759,0.0,0.17034882,0.9977721,-0.37172610815355966,-14.3120165,-22.787971236359375,-8.276263596049782,-12.132704,0.46714994,2.2086504,-37.17261081535595,6.349562,-51.44959182767657,99,0.03957457095384598,0.0013282879954203963,100,202,0.772535780997714,0.23913948,-14.133546,0.2313046230119653,0.028948689,-45.582314,6.317281,-22.895629803035334,-0.9752248,-39.19436042176329,20200,-22.787971236359375,2,-3.313174,-1.2766845,100,-37.17261081535595,100,-0.22787971236359372,8.541161378841318,100000,0.0019318030099384487,1.0863130980287679,1.6130627,1.7970738,100.0,108.57653935626149,1.8056508,-12.161819,-0.04303162083610455,-14.33058,1000,-0.9964614,-0.011097187927341899,-7.873851226675521,0.78711796
10,0.8187622503475911,9.567797,100,100.0,-2.1250434,20400,7.6358743,-0.37989244,-0.2556957,0.06896009200136177,0.9980015,0.0,-67.6047,0.6712786334542449,-66.62659,0.9789773294342194,0.21001091599464417,3.7396996,-2.562438,15.812445,-5.150350274012278,0.087156884,0.003602205979404971,0.018129544,0.0,0.19405153,0.9961881,-0.2658705046754438,-14.167486,-24.19810557981172,-5.158976260741955,-11.830844,0.42259094,2.0653868,-26.58705046754438,7.641312,-27.40581271789197,100,0.04028557986021042,0.001273186004254967,100,204,0.7533018919930328,0.23412088,-14.131447,0.2360376570140943,0.04584197,-66.829025,7.724242,-25.768288217196787,-0.46594155,-44.2609657773225,20400,-24.19810557981172,2,-2.9878886,-2.9459612,100,-26.58705046754438,100,-0.24198105579811716,11.768874051953343,101000,0.0015876609832048416,1.0647626939753536,1.6762649,1.5355154,100.0,109.6454459252127,1.5684513,-11.83291,-0.030370268434733116,-14.19067,1010,-0.99772996,-0.004227438245893628,-8.523183889720395,0.7398929
10,8.650960304850358,5.499512,100,100.0,-2.1821551,20600,2.6638727,-0.5265489,-11.835728,0.06235916700097732,0.998623,0.0,-33.95279,1.4565531360909785,-30.643595,1.0256879266727166,-0.3405294120311737,2.4483955,-2.6212907,14.173095,-6.8083431773273215,-0.0048542833,0.003379956993740052,0.030602362,0.0,0.19262077,0.9975789,-0.518293525384655,-12.681191,-24.77549782268408,-9.804206418131582,-11.736999,0.3743092,1.8930093,-51.82935253846551,2.865779,-60.480312843315865,101,0.041475843638181686,0.0013222199922893196,100,206,0.7851905160059687,0.27269387,-12.81989,0.22327117499662563,0.0419891,-33.73498,2.9106987,-43.17839223361515,-0.99932796,-62.53476684775053,20600,-24.77549782268408,2,-2.9626231,-1.4744996,100,-51.82935253846551,100,-0.2477549782268408,17.710185534141537,102000,0.00195870001334697,1.077481735002948,1.1584706,0.20302364,100.0,110.72693990526022,0.20894541,-11.755117,-0.010666770541946865,-12.692399,1020,-0.99599385,-0.0029325867734176347,-11.077949435854542,0.50773406
10,13.59106093680297,5.310172,100,100.0,-2.157526,20800,4.1527314,-0.44499603,-11.744899,0.06524852599250153,0.9970318,0.0,-40.211178,0.9759323908719779,-38.96261,1.0164254816676834,-0.06809959560632706,3.246753,-2.6114779,14.776192,-1.9845444290749132,0.038443003,0.002715020003961399,0.025796486,0.0,0.17332537,0.99648374,-0.3312266508212274,-13.117733,-21.016776138956484,-8.136743054977066,-11.702921,0.41913062,1.9784375,-33.122665082122744,4.320126,-46.71372601892571,102,0.04250092804431915,0.0012730699963867664,100,208,0.7773683599953074,0.23275807,-13.187808,0.22200309002073482,0.026750928,-40.04455,4.328174,-19.531604145319772,-0.98512286,-59.26286592062804,20800,-21.016776138956484,2,-2.9081295,-1.6270801,100,-33.122665082122744,100,-0.21016776138956486,18.70164416444833,103000,0.001971147023141384,1.0705792130320333,1.0562423,0.10980864,100.0,111.80165471625514,0.10116046,-11.725531,-0.0086162418825211,-13.138341,1030,-0.99737805,-0.008079002562267585,-10.155712731021534,0.6315074
10,11.66074834909033,8.794901,100,100.0,-1.9480548,21000,11.255269,-0.305108,-0.113390304,0.06732525801635347,0.99777657,0.0,-73.712524,1.1375183612957929,-76.00823,1.1431632976278596,0.10600712150335312,3.13907,-2.452559,16.57366,-6.346331133902177,0.052911695,0.003328396996948868,0.017209299,0.0,0.18964677,0.9990483,-0.43180093557418286,-15.1523,-29.996143471771454,-8.571727312535558,-11.673095,0.48432684,2.033577,-43.180093557418274,10.442456,-54.84084190650861,103,0.04254228249192238,0.001189148984849453,100,210,0.7641378430125769,0.2539669,-15.019845,0.22498160801478662,0.05225258,-73.21014,10.529075,-31.519345208327948,-0.39047277,-62.087173775919595,21000,-29.996143471771454,2,-3.3751545,-1.8301202,100,-43.180093557418274,100,-0.2999614347177145,19.54366605963918,104000,0.0019374219991732389,1.0628996770246886,1.5167408,4.855227,100.0,112.8685776903003,4.7096014,-11.627744,-0.061494773457727483,-15.158306,1040,-0.99642766,-0.01993344320166165,-10.337346782709536,0.86694133
10,7.703032927300233,7.6010094,100,100.0,-2.0924537,21200,5.42911,-0.37724444,-0.080533,0.06742557100369595,0.99831086,0.0,-47.93526,0.9346348533719345,-46.64728,1.0653731350003033,0.4611181318759918,3.1540375,-2.596185,15.390221,-5.821778166061623,0.057547618,0.002518168999813497,0.03479913,0.0,0.1930136,0.9993311,-0.32889204596645144,-13.536047,-22.593752673033546,-7.744106684427415,-11.622271,0.477189,2.1463468,-32.889204596645165,5.174625,-40.5922375239454,104,0.042818594723939896,0.0013702459982596338,100,212,0.7817362550122198,0.24822395,-13.340001,0.22726433200296015,0.015923005,-47.81426,5.204583,-25.186171669344933,-0.9994087,-57.08507393759311,21200,-22.593752673033546,2,-3.2404325,-1.5955378,100,-32.889204596645165,100,-0.22593752673033554,18.80246323937448,105000,0.0019466500089038163,1.0822612230258528,1.289666,3.1569877,100.0,113.95469706924632,3.1840138,-11.677205,-0.008596739873809068,-13.608204,1050,-0.9903318,-0.006597954787206878,-10.752378653794684,0.7472835
10,17.2924372310773,8.29399,100,100.0,-2.1028538,21400,5.1554494,-0.55633235,-0.36764964,0.06778688900521956,0.9985361,0.0,-58.311714,0.9671920863994139,-58.709106,1.0694530252246293,-0.07326532155275345,2.9766734,-2.598042,14.4827175,-9.911906103890288,0.05500122,0.0033258010225836188,0.042998955,0.0,0.19143632,0.9975617,-0.337434406111884,-12.830401,-30.70251588468283,-8.361711649517568,-11.555531,0.435665,1.9768063,-33.74344061118841,4.974067,-51.03587784226571,105,0.04247027635574341,0.0011707230005413294,100,214,0.7787374059844296,0.22219348,-12.756839,0.22466788400197402,0.037123,-57.950897,4.996473,-16.451003380111107,-0.4859818,-53.606837168277664,21400,-30.70251588468283,2,-2.5928962,-3.8358612,100,-33.74344061118841,100,-0.3070251588468283,15.26248073095098,106000,0.0019403510086704046,1.0776290540234186,1.2655584,1.6277895,100.0,115.03604576323414,1.6227415,-11.565813,-0.0448833640864822,-12.844078,1060,-0.55054766,-0.009349855932635008,-9.986885345752293,0.60229796
10,12.50131238069832,6.4038715,100,100.0,-2.1072745,21600,3.6476603,-0.46085855,-0.4769174,0.06755055399844423,0.9974925,0.0,-37.20564,0.9560469621462485,-37.022846,0.9838150533484263,0.12112472206354141,2.9559085,-2.586133,14.034763,-4.91064390517139,-0.012184849,0.00332525500562042,0.03372649,0.0,0.18239938,0.99956787,-0.34655672009780814,-12.345438,-20.955731406090248,-7.666560999693832,-11.404228,0.40918165,2.038471,-34.65567200978083,3.1599636,-47.156984390479145,106,0.04291930049657822,0.0015654389862902462,100,216,0.7658589070197195,0.22764397,-12.265341,0.23149986198404804,0.040026855,-37.359116,3.1228797,-22.154359629082506,-0.45381838,-52.847327363730564,21600,-20.955731406090248,2,-2.2690725,-0.8038439,100,-34.65567200978083,100,-0.2095573140609025,16.05259787466627,107000,0.0016078430053312331,1.0714078599994536,1.1907662,2.6734896,100.0,116.11114533722866,2.7037857,-11.423659,-0.0016710712934737528,-12.375982,1070,-0.9924838,-0.011931521359443052,-9.560254720800335,0.61752665
10,5.082095668470455,10.134159,100,100.0,-2.144724,21800,6.91325,-0.3182208,-0.26056394,0.06696012799511664,0.9984533,0.0,-60.97248,1.040606370064905,-60.952217,1.2134488187681605,-0.10433594882488251,3.2296164,-2.5598736,14.713681,-6.384472975678004,0.07652316,0.0033320919901598245,0.03129632,0.0,0.1966642,0.9973552,-0.3845608627593602,-12.992472,-31.047554336194384,-7.602001424037293,-11.435018,0.39471647,1.9668846,-38.456086275936,6.8599854,-43.53818194440646,107,0.04282613843679428,0.0012274849868845195,100,218,0.7587935880001169,0.2556025,-12.925701,0.2332159910001792,-0.00064585445,-61.215397,6.8336153,-33.37399060746555,-0.99570054,-64.0633519852913,21800,-31.047554336194384,2,-2.349156,-2.2886472,100,-38.456086275936,100,-0.3104755433619438,20.663931935055057,108000,0.001984021975658834,1.0655133059481159,1.4507059,1.3549936,100.0,117.18071844120277,1.3389486,-11.390209,-0.05178618371086257,-12.961634,1080,-0.99290806,-0.016224165143339696,-11.113208540869737,0.60861075
10,3.9239984494974234,9.452382,100,100.0,-2.1430478,22000,6.5890765,-0.5511171,-0.3335511,0.06458345899591222,0.9981257,0.0,-65.20644,0.9807444960313085,-66.03819,1.0463049244949516,0.0505942739546299,2.9167705,-2.5903795,14.573223,-17.72811312221312,0.015599243,0.0025539900234434754,0.0063246344,0.0,0.21129161,0.9982071,-0.35240374019254717,-13.003283,-29.553390660113905,-7.191931834762699,-11.294916,0.44866312,2.0160668,-35.240374019254716,6.268878,-39.16437246875214,108,0.042893409729003906,0.0011603650054894388,100,220,0.7756382749939803,0.25242764,-12.910532,0.22525584200047888,0.034495793,-65.33762,6.23814,-31.316375569757295,-0.9970238,-56.16839024713345,22000,-29.553390660113905,2,-2.95176,-3.9123464,100,-35.240374019254716,100,-0.2955339066011391,12.017042950034364,109000,0.001591391977854073,1.0707833229971584,1.4046993,2.7723877,100.0,118.25555246317526,2.7799761,-11.288386,-0.015178940357686535,-13.019103,1090,-0.9970707,-0.006986447033456961,-10.103184244520609,0.6974633
10,2.6528297673972574,7.676302,100,100.0,-2.1375918,22200,3.5008426,-0.36249456,-11.232965,0.06698185802088119,0.9969175,0.0,-36.718258,0.40304091260723957,-39.69494,1.1514323127998516,-0.19278551638126373,2.0540934,-2.5729215,13.856785,-9.325641807940428,-0.024358338,0.0033216440060641617,0.033058118,0.0,0.19963072,0.99184453,-0.195858974870654,-12.164029,-26.67494870229556,-3.8495531852012475,-11.314164,0.38641265,1.9385303,-19.585897487065402,3.258583,-22.23872725446266,109,0.04344405606389046,0.0013053329894319177,100,222,0.7795383429911453,0.1972248,-12.16608,0.2273377389938105,0.023457646,-36.354435,3.2953343,-16.933067719668145,-0.7624116,-56.95951083287055,22200,-26.67494870229556,2,-3.232884,-3.1936622,100,-19.585897487065402,100,-0.2667494870229556,14.422259489112188,110000,0.001960761990630999,1.080445678991964,1.3044951,0.19349861,100.0,119.33956439222675,0.17820498,-11.314323,-9.290756618083126e-05,-12.181056,1100,-0.9892656,-0.0012310117519969755,-10.186843042820595,0.5312894
10,2.024269793337087,7.125435,100,100.0,-2.1078951,22400,5.058544,-0.34826875,-0.057510972,0.06510761499521323,0.9992658,0.0,-42.558098,1.3330402611001937,-43.75865,1.0666837044947002,1.092590570449829,3.339232,-2.578803,14.811806,-7.263286979729594,0.10336529,0.003353321983013302,0.028849537,0.0,0.20004956,0.99948967,-0.48944957434593916,-12.819258,-25.00029289994428,-8.138788175309122,-11.198389,0.44010836,2.3495977,-48.9449574345939,4.6349072,-50.969227227930986,110,0.043932974338531494,0.001308831007918343,100,224,0.8289977409876883,0.25291678,-12.797751,0.22695095799281262,0.053480335,-42.467827,4.6155586,-46.92068764125681,-0.4268369,-63.06224313734685,22400,-25.00029289994428,2,-2.247086,-0.3722089,100,-48.9449574345939,100,-0.2500029289994427,17.47833144233059,111000,0.00196765098371543,1.1276861179503612,1.1599914,1.5651386,100.0,120.47135680515203,1.5751816,-11.180971,-0.004095796746511445,-12.792597,1110,-0.98858136,-0.0038752678107405176,-11.267730478124072,0.6968807
10,13.829495480412051,5.95471,100,100.0,-2.1450438,22600,6.169337,-0.49963757,-11.090832,0.0730030800041277,0.9982126,0.0,-53.03673,0.7918771462528648,-55.422813,1.222918413045938,1.0307872295379639,3.0167518,-2.5936134,14.623159,-8.643076562719882,0.003934113,0.003411571990000084,0.04576761,0.0,0.1983151,0.996249,-0.2728844960462658,-12.703143,-34.64848097349688,-7.233755026217191,-10.949161,0.43136948,2.3321645,-27.288449604626592,6.1280265,-41.11794508503864,111,0.044912271201610565,0.001278830983210355,100,226,0.7647291050234344,0.19636379,-12.849287,0.24181583398603834,0.028928945,-53.656685,6.089207,-13.45895412421454,-0.4293819,-63.18937049389175,22600,-34.64848097349688,2,-2.9035785,0.2880968,100,-27.288449604626592,100,-0.3464848097349687,18.751444756789354,112000,0.0019692789937835187,1.0862077009805944,0.8375346,0.23844782,100.0,121.56160459818784,0.27259582,-10.926053,-0.06849766249018752,-12.659453,1120,-0.74907935,-0.0024389772676308547,-10.675494021993611,0.67259395
10,7.669826575522033,6.9104548,100,100.0,-2.0422843,22800,9.167957,-0.3510696,-0.0813208,0.06569256400689483,0.9977786,0.0,-71.153564,0.5305108486883342,-72.77826,0.9705366217067315,0.5241792798042297,3.1939166,-2.5363352,15.665217,-4.653118995820045,0.12782069,0.003378694993443787,0.028045366,0.0,0.18322226,0.9965217,-0.21330685802716953,-14.067419,-22.11518769329058,-5.104375029620588,-11.110343,0.51060814,2.1699593,-21.330685802716953,8.73974,-29.000512378238987,112,0.04577038064599037,0.0012488499924074858,100,228,0.7706431690021418,0.18324085,-13.798385,0.23505758700775914,0.008578197,-71.190994,8.7157135,-13.660859227194921,-0.96603316,-52.890809429717294,22800,-22.11518769329058,2,-2.8649595,-3.8559966,100,-21.330685802716953,100,-0.22115187693290583,15.786359176208244,113000,0.0015891029906924814,1.0776099679933395,1.4803835,3.9801733,100.0,122.64332409418421,3.9770792,-11.09641,-0.023279018793051696,-14.0594225,1130,-0.9910376,-0.007167712160195879,-10.149127491624458,0.82376707
10,5.609105769633148,7.935818,100,100.0,-2.0509353,23000,7.604169,-0.30058682,-10.934633,0.0660085619892925,0.9969949,0.0,-74.235916,0.9020876902784157,-73.13066,1.084886398005524,-0.8105229735374451,3.329506,-2.5274806,14.515473,-3.580438644904428,0.022161126,0.003359906986588612,0.023732677,0.0,0.1919437,0.9983579,-0.33819348815561784,-13.192347,-26.20632307761692,-6.688957838247295,-11.038653,0.45829484,1.7387671,-33.81934881556179,7.4151235,-39.428454585194935,113,0.044922761619091034,0.0012493979884311557,100,230,0.7804339549911674,0.229251,-13.280048,0.23090094700455666,0.0069929752,-74.06336,7.4273067,-28.21024304592864,-0.9956745,-58.44003870529842,23000,-26.20632307761692,2,-3.2318745,-3.8348145,100,-33.81934881556179,100,-0.2620632307761691,17.251537808382647,114000,0.0019557260093279183,1.0839084949693643,1.8264381,0.54311556,100.0,123.7312391641608,0.52603257,-11.034303,-0.009290730259407371,-13.199607,1140,-0.9966619,-0.011893402460399832,-9.913461402912791,0.7679857
10,9.198137553144818,7.9161816,100,100.0,-2.115895,23200,10.072532,-0.42647645,-0.13849637,0.07311967699206434,0.99443233,0.0,-77.304825,0.8618858964505035,-74.73877,0.7452160528056146,0.37014931440353394,3.3482394,-2.5887203,14.775505,-6.346184452788734,0.07998109,0.00322112298454158,0.017320042,0.0,0.16417767,0.9942278,-0.31840575420622214,-13.266369,-16.52371305282785,-7.058173120370458,-10.646574,0.4583847,2.1191506,-31.840575420622216,10.034427,-41.03871297376703,114,0.044754765927791595,0.0012546819925773889,100,232,0.8344690680096392,0.22885469,-13.410561,0.2360395500145387,0.026683085,-76.955414,10.041571,-22.642437867477398,-0.9689178,-35.972370736280524,23200,-16.52371305282785,2,-3.2015877,-2.3438213,100,-31.840575420622216,100,-0.1652371305282786,10.801459922597017,115000,0.001990291988477111,1.1500943919818383,1.4761189,2.856729,100.0,124.88436035512132,2.8193212,-10.6796665,-0.02506773015176156,-13.320996,1150,-0.9891609,-0.025289323495328517,-8.059461683372128,0.7390647
10,8.394171435986268,7.6451964,100,100.0,-2.1130881,23400,4.8935885,-0.3016552,-10.837801,0.07329568002023734,0.99685425,0.0,-36.1702,0.8186941378284999,-39.19631,0.9674688724709593,-0.2516331970691681,2.4356742,-2.530125,13.622244,-6.733573368465167,-0.0799873,0.0033688709954731166,0.014363376,0.0,0.17742614,0.9980058,-0.31157313183932667,-11.9481125,-23.890814884251725,-6.60545461274936,-10.666653,0.40788,1.9190367,-31.157313183932658,4.3750763,-39.551484619918924,115,0.04469278082251549,0.0014051449834369123,100,234,0.7615653599787038,0.22334066,-12.2628145,0.2334886550088413,0.03565412,-35.861885,4.424143,-22.76314174794639,-0.55082923,-57.45295644499871,23400,-23.890814884251725,2,-3.1835816,-3.2573364,100,-31.157313183932658,100,-0.23890814884251724,18.360487361343072,116000,0.0019784379983320832,1.0751021489850245,1.2822249,0.46706384,100.0,125.96372224309016,0.4075673,-10.631672,-0.060165572959535944,-11.923454,1160,-0.994501,-0.005469139240327508,-9.787060821592563,0.63018495
10,10.999628105123904,5.664908,100,100.0,-2.1594453,23600,5.9177394,-0.6033359,-0.121671826,0.07710110701736994,0.995504,0.0,-55.811512,0.9187004456788705,-55.81694,1.2618351222405044,0.12090277671813965,3.062042,-2.5711675,13.940662,-9.63423306823818,0.035687305,0.0033730379946064204,0.026254661,0.0,0.21844351,0.9994738,-0.32527220852629485,-12.210039,-31.89510184648504,-7.432860110840136,-10.698678,0.40614814,2.0388813,-32.52722085262946,5.840596,-43.526848957753366,116,0.04462013766169548,0.001288170024054125,100,236,0.7668920360156335,0.21605372,-12.176203,0.22926425898913294,0.023929544,-55.785862,5.857999,-21.527592747505558,-0.928608,-52.97784283346884,23600,-31.89510184648504,2,-2.6695907,-1.4255371,100,-32.52722085262946,100,-0.31895101846485036,16.02469160032981,117000,0.001844315993366763,1.0797629260341637,1.0392112,1.4078691,100.0,127.0479554051708,1.4009593,-10.675295,-0.027779249382353922,-12.186714,1170,-0.9952369,-0.013193737416270996,-10.22910777861101,0.5769554
10,8.819460671356532,7.337084,100,100.0,-2.1822982,23800,5.80937,-0.35857922,-0.09808743,0.06881457302370109,0.9967427,0.0,-52.03694,0.8868526896451657,-50.212112,1.0710233555009314,0.0539993941783905,3.1576328,-2.615239,13.81574,-13.461241357042583,0.021071624,0.003381377988262102,0.037544373,0.0,0.20541815,0.99781066,-0.32785105536407216,-12.063576,-27.554345108501412,-6.892291400956498,-10.667544,0.4200644,2.0174127,-32.785105536407215,5.74933,-41.604566207763746,117,0.04500354826450348,0.001262158009922132,100,238,0.7668262560036965,0.22083426,-11.888485,0.234247290994972,0.041206002,-52.254177,5.7242823,-23.96564486505068,-0.41035628,-48.842917672477235,23800,-27.554345108501412,2,-2.2509248,-2.1673481,100,-32.785105536407215,100,-0.2755434510850141,11.40501355550381,118000,0.0019535020110197365,1.0764851580315735,1.2882607,2.3808362,100.0,128.12884429525002,2.3495255,-10.632761,-0.03429088756244415,-12.053109,1180,-0.99505645,-0.006863746230400906,-9.130528204451027,0.58989584
10,1.9292823805869652,8.077316,100,100.0,-2.0891314,24000,6.0071344,-0.41078183,-0.08829323,0.06579092898755334,0.9966115,0.0,-41.40399,0.29995819138693974,-41.609657,1.2734397884163091,-0.42431095242500305,2.6727273,-2.554659,13.977932,-2.9308530378871387,-0.039350614,0.003397316992050037,0.025631195,0.0,0.20572391,0.5545095,-0.19402023940980087,-12.4477625,-31.864697543773282,-2.6987896874762405,-10.618365,0.4405415,1.8619118,-19.40202394098009,5.5177813,-21.331306321567055,118,0.04629578813910484,0.001214932999573648,100,240,0.7729111959924921,0.20410466,-12.253382,0.23168484299094416,-0.018996814,-41.711605,5.5329175,-17.472741560393125,-0.9878505,-58.22875234946534,24000,-31.864697543773282,2,-3.1617048,-2.0633698,100,-19.40202394098009,100,-0.31864697543773285,17.894112422381482,119000,0.00199168297694996,1.0769909009395633,1.5157125,3.864419,100.0,129.2102512382262,3.829895,-10.577551,-0.008795442197578156,-12.434941,1190,-0.9970014,-0.0041457702570979445,-10.173818155704208,0.7323306
10,4.9346732023252144,5.8335485,100,100.0,-2.1177888,24200,2.4712102,-0.48359266,-0.36870578,0.06270066401339136,0.99582464,0.0,-29.693588,0.49952056767072023,-29.501183,0.9316174806087212,-0.7658802270889282,3.1195517,-2.5593581,12.873275,-6.267190416978605,0.083677664,0.003172571974573657,0.031285033,0.0,0.16700004,0.9879348,-0.23173057971236055,-11.331518,-24.349547822955863,-4.804821938800682,-10.468855,0.4130319,1.7494491,-23.173057971236066,2.401879,-28.10773117356128,119,0.04703903570771217,0.001322878000792116,100,242,0.7671106710040476,0.2019773,-11.341445,0.2202907099854201,0.008958283,-29.836426,2.405164,-18.23838476891085,-0.9948413,-51.600916122503946,24200,-24.349547822955863,2,-2.0826755,-2.2598796,100,-23.173057971236066,100,-0.24349547822955867,16.013739229835526,120000,0.001953917002538219,1.056551411980763,1.1967674,1.2074077,100.0,130.27131369622657,1.2253233,-10.449586,-0.03485032143837242,-11.343733,1200,-0.6847179,-0.014361294734419088,-8.969747879156236,0.56187683
10,20.47546476994216,5.833914,100,100.0,-2.0573127,24400,7.084895,-0.48627266,-0.070570506,0.06682368300971575,0.9978452,0.0,-57.20011,1.4328647083472366,-57.839214,1.2863202797584323,-0.2565825581550598,2.8981183,-2.5592666,14.176888,-3.9723295968463317,0.09642942,0.0028039420139975846,0.033159416,0.0,0.19435607,0.99743277,-0.49333920455070135,-12.753557,-31.096811345452416,-9.809746986397286,-10.474716,0.4691067,1.9166234,-49.33392045507013,6.588571,-69.80938522501229,120,0.04607477784156799,0.0013191050093155354,100,244,0.7848332139838021,0.25448528,-12.610702,0.22010350599884987,0.032144085,-57.45702,6.5918407,-28.85845568512797,-0.9970418,-59.599355315447035,24400,-31.096811345452416,2,-3.156016,-1.0303518,100,-49.33392045507013,100,-0.3109681134545241,21.66744109894027,121000,0.0019779950089287013,1.0778614450246096,1.221603,3.5953321,100.0,131.35309224328375,3.5019343,-10.4561405,-0.016657714494720716,-12.746365,1210,-0.9957315,-0.01050238547964374,-10.394013697583835,0.7119701
10,6.7001905437091835,6.286871,100,100.0,-2.105747,24600,7.311123,-0.5558713,-0.030247817,0.06407922101789154,0.99766225,0.0,-73.631874,1.485368883033399,-76.62772,1.0960936294294217,-0.3535138666629791,3.2593617,-2.5564032,13.4265,-7.47322219126446,0.06715898,0.0025442979822400957,0.02185368,0.0,0.19067538,0.99854493,-0.5570170984030085,-11.849339,-29.027652495286617,-9.19863113956158,-10.284713,0.41264415,1.885539,-55.70170984030085,6.8588595,-62.401900384010034,121,0.045565664768218994,0.001299345021834597,100,246,0.7793886110011954,0.2620176,-11.903116,0.2235800710041076,0.06062586,-73.18321,6.903507,-49.00151929659167,-0.383044,-61.61142923669705,24600,-29.027652495286617,2,-2.8078465,-1.2008939,100,-55.70170984030085,100,-0.2902765249528662,18.694055904625653,122000,0.0019949880079366267,1.0728865340352058,1.1626917,2.441401,100.0,132.43040505726822,2.4259624,-10.239802,-0.06871448242984793,-11.833822,1220,-0.9968959,-0.0072200429623872206,-10.487281016998116,0.60155004
10,28.28728416802526,6.797267,100,100.0,-2.1512177,24800,3.8991652,-0.36310366,-10.400194,0.06737074398552068,0.9981982,0.0,-36.14027,1.4312574324093756,-40.07411,1.1286116999648221,-0.48755982518196106,2.917156,-2.5625222,12.974574,-5.053899474530935,0.04408613,0.003324971010442823,0.025380747,0.0,0.197713,0.9991223,-0.44049666818821753,-11.327511,-29.23329241115909,-10.918480541447407,-10.365746,0.3638468,1.8410665,-44.049666818821755,3.5059204,-72.33695098684701,122,0.046536095440387726,0.0013977749913465232,100,248,0.7839691349945497,0.2350827,-11.472172,0.2214551609940827,0.047471233,-35.610508,3.5637026,-15.762382650796493,-0.34237814,-54.92797593976324,24800,-29.23329241115909,2,-3.0779474,-3.090267,100,-44.049666818821755,100,-0.29233292411159084,15.805365422914617,123000,0.0019651920010801405,1.0794829779770225,1.2131933,0.37187383,100.0,133.51414402623777,0.37496418,-10.335024,-0.047786845899743156,-11.310721,1230,-0.994869,-0.00784387576781797,-10.44524710034296,0.5273235
