trainer/Q2 Predictions Min,trainer/Q1 Predictions Std,evaluation/Actions Min,trainer/Q2 Predictions Std,time/training (s),trainer/Policy log std Min,evaluation/Num Paths,evaluation/Rewards Std,evaluation/path length Max,exploration/Actions Mean,trainer/Q1 Predictions Mean,exploration/Returns Min,trainer/Log Pis Min,evaluation/path length Std,evaluation/Average Returns,trainer/Q2 Predictions Mean,evaluation/num paths total,trainer/Policy log std Std,exploration/path length Max,evaluation/num steps total,evaluation/Returns Max,exploration/Average Returns,evaluation/Returns Mean,exploration/path length Min,exploration/Num Paths,exploration/Returns Std,trainer/Alpha,evaluation/Rewards Max,exploration/Rewards Std,time/epoch (s),exploration/Actions Std,exploration/num paths total,evaluation/Rewards Mean,time/exploration sampling (s),time/logging (s),evaluation/Actions Std,exploration/Actions Min,trainer/Q2 Predictions Max,exploration/path length Mean,evaluation/Returns Min,trainer/Policy mu Mean,evaluation/Actions Mean,trainer/Log Pis Std,time/total (s),exploration/Returns Mean,trainer/Policy Loss,trainer/Policy log std Max,evaluation/path length Mean,Epoch,time/evaluation sampling (s),exploration/Rewards Max,exploration/num steps total,trainer/Policy log std Mean,time/saving (s),trainer/Q Targets Min,trainer/QF1 Loss,exploration/Actions Max,trainer/Policy mu Min,evaluation/Actions Max,trainer/Q1 Predictions Max,trainer/QF2 Loss,trainer/Log Pis Mean,trainer/Q Targets Mean,trainer/Policy mu Std,time/data storing (s),evaluation/path length Min,trainer/Policy mu Max,evaluation/Returns Std,evaluation/Rewards Min,exploration/Rewards Min,trainer/Q Targets Std,trainer/Log Pis Max,exploration/path length Std,trainer/Alpha Loss,trainer/Q Targets Max,replay_buffer/size,exploration/Returns Max,exploration/Rewards Mean,trainer/Q1 Predictions Min
-134.41107,38.673813,-0.99938005,38.590656,2.130866399005754,-2.981198,15,0.8971194785185519,100,-0.0032267575,-49.715416,-79.26940339639765,-3.7787137,0.0,-73.16280304251121,-49.660633,1965,0.6539148,100,196500,-19.67799870828541,-59.228813577942596,-73.16280304251121,100,5,12.81868138229689,0.0828169584274292,-0.14204182970054122,0.9394280659294878,2.643815937975887,0.2257385,657,-0.7316280304251119,0.1554218170058448,0.004794791981112212,0.17549866,-0.9994262,-16.240889,100.0,-158.89295634172166,0.06680157,0.004818703,1.5922594,349.4528211991419,-59.228813577942596,50.75126,-0.31770045,100.0,130,0.3472924669913482,-0.031067604321482704,65700,-1.7384709,0.0018910799990408123,-137.7318,1.5420808,0.9970009,-3.0902054,0.9966305,-16.074665,1.6212852,1.913349,-50.47152,1.0151839,0.0035493829927872866,100,2.9318535,40.426297208297576,-10.081225501564006,-7.952997909960121,39.226456,7.436968,0.0,-0.2158607542514801,-16.174292,65700,-41.3659081718197,-0.5922881357794261,-136.49097
-118.748764,35.631584,-0.9984619,35.661877,2.0624746789981145,-2.9577692,15,1.086160176683741,100,-0.009574282,-43.934547,-184.78563577739618,-1.0260874,0.0,-70.89464269666185,-43.947613,1980,0.5990745,100,198000,-18.43474206827702,-97.18084804677619,-70.89464269666185,100,5,69.75821661891202,0.08067291975021362,-0.027645805240769046,0.9660803694498562,2.608927363966359,0.22570261,662,-0.7089464269666187,0.16425393099780194,0.004783698997925967,0.19887204,-0.99945974,-16.349907,100.0,-215.91527279697624,0.085880004,0.005752011,1.3234696,352.0666337260918,-97.18084804677619,45.283035,-0.5713973,100.0,131,0.3717496679746546,-0.006592885992299506,66200,-1.8889039,0.002030320989433676,-119.93874,0.9366158,0.99474925,-2.9024146,0.99937713,-16.11197,1.086183,2.0625422,-44.536564,0.8089235,0.0036350660084281117,100,2.549279,53.28242620059162,-10.623873119284289,-7.985632276532276,36.16861,6.233822,0.0,0.1574418693780899,-16.162615,66200,-25.011148211300444,-0.9718084804677619,-118.77116
-118.59031,38.538578,-0.99953747,38.52954,2.071519424993312,-2.9331272,15,0.9130135056406917,100,0.017383207,-47.75769,-178.10462091232557,-6.587207,0.0,-47.87186559932926,-47.760975,1995,0.5760806,100,199500,-24.139693024588137,-107.10962573265199,-47.87186559932926,100,5,54.085140302031085,0.07918821275234222,-0.17153519598572528,1.2330664398770408,2.584049800003413,0.26311287,667,-0.47871865599329266,0.15653754299273714,0.004900463012745604,0.17674461,-0.9998725,-16.26741,100.0,-103.45986723150999,0.099925116,-0.021348786,1.5539707,354.6547935081471,-107.10962573265199,48.8595,-0.41813964,100.0,132,0.34591377500328235,-0.04007088978430432,66700,-1.8097845,0.0019646190048661083,-119.80753,156.27429,0.9997582,-2.9075658,0.9898638,-16.200243,156.58849,1.8596547,-46.800327,0.8295161,0.003213974996469915,100,2.5907133,20.966958932196388,-9.91241230075107,-10.707983954070134,39.35347,6.5862703,0.0,-0.3559097945690155,-1.5564073,66700,-34.889065442070546,-1.0710962573265201,-117.71018
-124.29146,38.504284,-0.9987562,38.508907,2.0762385240232106,-2.9406412,15,0.8943546937798528,100,0.024516867,-49.247215,-210.54127257306658,-1.7922101,0.0,-64.26679318112954,-49.244225,2010,0.6567323,100,201000,-17.737442876951775,-88.98131491311578,-64.26679318112954,100,5,63.79022876899564,0.07891052961349487,-0.004883901290565095,1.2956442969507325,2.596919255069224,0.25958544,672,-0.6426679318112954,0.15958656099974178,0.004899135004961863,0.16665258,-0.9992554,-16.07231,100.0,-179.7873937003565,0.16268234,0.0018202567,1.4218549,357.25601469317917,-88.98131491311578,50.39798,-0.24728052,100.0,133,0.35049549702671356,-0.021390656782662183,67200,-1.838343,0.0019425580103415996,-127.15166,0.69025534,0.9968537,-3.0581567,0.99631685,-15.964973,0.7520289,2.1110685,-49.797504,0.9634754,0.0037569800042547286,100,3.170665,49.06424992963701,-9.576032997023917,-8.672557677723352,38.73425,6.405373,0.0,0.2820528447628021,-16.254488,67200,-29.100604277445225,-0.8898131491311578,-125.183105
-124.35939,38.13296,-0.99839956,38.110947,2.07847316499101,-3.0712647,15,1.1852705406135187,100,-0.010199569,-48.74412,-207.4805497297982,-1.8948399,0.0,-85.36325189235043,-48.70736,2025,0.58776015,100,202500,-22.051434533104185,-91.85038247935145,-85.36325189235043,100,5,61.54352187261241,0.07591865956783295,-0.11434705049975948,1.2450359365579844,2.586418588034576,0.25180003,677,-0.8536325189235043,0.15594945699558593,0.004807133023859933,0.19173154,-0.9987596,-16.23964,100.0,-204.03788010763213,0.056249324,0.0136858495,1.2729012,359.8464710331755,-91.85038247935145,49.73865,-0.51613986,100.0,134,0.3418120710121002,-0.08870827408477562,67700,-1.7996092,0.002248899021651596,-127.14883,107.09705,0.9985741,-2.749982,0.99636555,-16.148273,107.44771,1.6691092,-47.963554,0.87578166,0.0031278629903681576,100,2.6540225,67.2352024038199,-10.545030574062935,-9.47465095161159,38.18188,5.1655226,0.0,-0.8530290722846985,-3.1958315,67700,-23.437687445276453,-0.9185038247935143,-125.09338
-111.48497,36.244087,-0.9980372,36.279182,2.0749510980094783,-2.9598787,15,1.0272868566632427,100,0.030228231,-48.023712,-171.9817915716073,-1.8614867,0.0,-101.39140081792353,-48.08604,2040,0.5866351,100,204000,-24.807286879600287,-114.33606694215614,-101.39140081792353,100,5,46.41589774950765,0.07721588760614395,-0.17980689752076356,1.1025332432721562,2.594517568068113,0.22065677,682,-1.0139140081792353,0.15949053000076674,0.004891963006230071,0.19239996,-0.94485915,-16.188337,100.0,-189.12998854295137,0.19647187,0.013240505,1.4518788,362.4451246651879,-114.33606694215614,49.21455,-0.40810966,100.0,135,0.34992502702516504,-0.08139446073817848,68200,-1.8226696,0.0021572880214080215,-111.98136,4.7261243,0.99935025,-2.8211577,0.9967932,-16.109997,4.3844767,1.7977779,-48.68481,0.83745897,0.003101662005065009,100,3.222351,61.76350255869511,-8.450924589603774,-9.546438153016073,37.140015,9.269036,0.0,-0.5179312229156494,-2.3828275,68200,-65.03518236500217,-1.1433606694215614,-111.005646
-134.08401,37.713905,-0.9979151,37.677406,2.082532316999277,-3.0790534,15,1.1221736704070304,100,-0.0077604116,-49.722046,-81.26781493789231,-1.0134397,0.0,-52.656996749699466,-49.69691,2055,0.7021909,100,205500,-12.510168865963243,-55.71271080570597,-52.656996749699466,100,5,26.365242854735484,0.07655713707208633,-0.024481292258978465,0.7198130058601782,2.6050105140020605,0.21020776,687,-0.5265699674969947,0.1604486969881691,0.0038462810043711215,0.18859455,-0.99711716,-16.02946,100.0,-188.99590815293257,0.06608758,-0.002876599,1.4853559,365.0545454722014,-55.71271080570597,50.899647,-0.34285334,100.0,136,0.3532347909931559,-0.030385148209804782,68700,-1.8596251,0.00190925900824368,-138.23515,1.5837945,0.9996404,-3.084107,0.9985039,-15.950018,1.5580783,2.31599,-50.39575,0.9976026,0.0030391690088436007,100,3.1360228,42.399620572697096,-11.47369056945831,-7.1737174210140715,38.443714,9.394133,0.0,0.8120481967926025,-15.987158,68700,-19.52848834250505,-0.5571271080570599,-136.35814
-122.317986,34.69539,-0.9984661,34.635857,2.075960007001413,-3.0531604,15,1.2115306474544063,100,-0.0069593545,-48.63034,-58.65140426449715,-6.251834,0.0,-119.94551679822929,-48.59303,2070,0.6008563,100,207000,-35.70881076304794,-47.235743674131314,-119.94551679822929,100,5,8.361438630349863,0.07726549357175827,-0.1073945162667798,0.3959650263610541,2.587850462005008,0.21137509,692,-1.199455167982293,0.15558239800157025,0.004754039982799441,0.20002021,-0.9987028,-16.058834,100.0,-211.96895909771325,-0.062074352,0.012476217,1.4186057,367.6468387701898,-47.235743674131314,49.667286,-0.047271997,100.0,137,0.346317885996541,-0.005208770970563013,69200,-1.8015746,0.0015674210153520107,-124.60187,0.19960773,0.9706429,-2.7980652,0.9963661,-15.961458,0.29406852,1.7305719,-48.68141,0.8605944,0.0036687100073322654,100,2.6964195,65.6984404693412,-10.2071119115475,-4.970174622821568,34.815132,5.003754,0.0,-0.6898090243339539,-15.918488,69200,-38.008574194160154,-0.4723574367413131,-123.34087
-121.277756,38.75683,-0.9983608,38.6811,2.1257151649915613,-2.9405293,15,0.9511260105956041,100,-0.0061004115,-51.486374,-147.0411424531281,-4.058533,0.0,-75.72036481450604,-51.469994,2085,0.5696007,100,208500,-7.147617284704907,-63.11551502022023,-75.72036481450604,100,5,44.63375999769493,0.07651832699775696,-0.06396586291575251,0.9611569585067401,2.6391243370017037,0.22353226,697,-0.7572036481450605,0.15633757199975662,0.004775389010319486,0.16079167,-0.99791193,-15.828647,100.0,-158.1993983965328,0.112534754,0.004118627,1.3631748,370.28994049620815,-63.11551502022023,52.544937,-0.5042469,100.0,138,0.34728925599483773,-0.002409445287085457,69700,-1.7926145,0.0019650270114652812,-121.100586,0.45414728,0.99449694,-2.9730089,0.99491024,-15.741831,0.48486662,1.7902755,-51.91372,0.8920958,0.003041927993763238,100,2.8170776,55.60947595939913,-10.559242946238784,-8.537527610359021,38.961388,5.161949,0.0,-0.5390448570251465,-15.85677,69700,-20.339517871566883,-0.6311551502022024,-120.70633
-111.34723,33.51836,-0.99912715,33.505154,2.070968523999909,-3.1033936,15,0.9356682906717986,100,0.027010307,-42.94844,-185.84364597367883,-1.9871031,0.0,-74.67940106446322,-42.881607,2100,0.59676015,100,210000,-14.647368184799182,-95.64520462065067,-74.67940106446322,100,5,69.5975165571537,0.07785341888666153,-0.03781432578385675,1.0127954029704143,2.5906711489660665,0.2368562,702,-0.7467940106446321,0.1598934619978536,0.005067642981885001,0.16639102,-0.997958,-15.639419,100.0,-179.3226376929564,-0.042336777,-0.0006116457,1.3432974,372.88486887019826,-95.64520462065067,44.292065,-0.2903874,100.0,139,0.3496579450147692,-0.021377671198017582,70200,-2.0151322,0.0019440139876678586,-114.10245,6.135791,0.99714786,-3.0285652,0.9893709,-15.532012,6.1850743,1.8660702,-43.728985,0.72256446,0.003139560983981937,100,2.346093,60.251799973974144,-8.67995329051648,-7.915135829860951,34.602337,4.917313,0.0,-0.3419369161128998,-0.46239138,70200,-20.362813131125254,-0.9564520462065071,-111.02766
-117.55749,35.35736,-0.9994104,35.36024,2.314677160989959,-3.033689,15,0.8710607151748831,100,0.018999413,-42.807755,-181.4298894699201,-2.0686688,0.0,-57.36694698624094,-42.79633,2115,0.6707276,100,211500,-11.096653159870256,-84.03738443875713,-57.36694698624094,100,5,63.464957755951175,0.07828092575073242,-0.03176878349164025,1.0381696799646776,2.928105182974832,0.25373814,707,-0.5736694698624095,0.21398993299226277,0.004805136006325483,0.1669446,-0.9787239,-15.731602,100.0,-136.01296724047256,0.07749482,-0.0019353542,1.2801,375.81729500513757,-84.03738443875713,44.08423,-0.4471332,100.0,140,0.3786066960019525,-0.02028057996238258,70700,-1.8120602,0.011817514983704314,-119.268684,75.683815,0.9996282,-2.4852583,0.997223,-15.660399,75.60944,2.0981126,-41.93728,0.91885513,0.004208742000628263,100,3.125276,42.022227079810904,-10.203740696466689,-10.883124342274632,36.336254,6.3151555,0.0,0.2499430775642395,-0.29825634,70700,-22.249175252305733,-0.8403738443875716,-117.66871
-110.97525,36.137726,-0.9985002,36.202118,2.389990352006862,-3.0587566,15,1.1112323850816854,100,-0.012755139,-45.60903,-140.7011438688465,-3.250478,0.0,-59.87911463527957,-45.65201,2130,0.65420115,100,213000,-2.081528929326773,-80.0479911251742,-59.87911463527957,100,5,40.11297038731076,0.08203010261058807,-0.015501289262795807,1.0370246379196826,3.0008221179887187,0.22085054,712,-0.5987911463527957,0.20222613599617034,0.004456641006981954,0.18545997,-0.9995559,-15.838616,100.0,-186.3877417794283,0.233239,-0.009574116,1.426485,378.82286281412235,-80.0479911251742,46.55087,-0.4133605,100.0,141,0.39876637698034756,-0.012462853087437746,71200,-1.7542764,0.0022574299946427345,-110.48709,6.510914,0.99751425,-2.20568,0.9981466,-15.774306,6.93217,1.6917795,-45.93669,0.87732387,0.0031251820037141442,100,2.6215749,49.91307193770825,-10.243951330174015,-8.522801202181494,36.871613,5.649464,0.0,-0.7707636952400208,-3.016301,71200,-21.23286003896579,-0.8004799112517421,-110.03014
-120.68673,36.037563,-0.99849683,36.05443,2.313743534992682,-2.960655,15,1.037727486140118,100,-0.005519205,-47.85687,-141.1087074398087,-2.7945924,0.0,-73.46205076265058,-47.842632,2145,0.6552623,100,214500,-27.28099807804904,-67.69833691372604,-73.46205076265058,100,5,38.14308967594495,0.08356426656246185,-0.0859228388030909,0.6959826357631967,2.8885291069746017,0.19625759,717,-0.7346205076265058,0.1808351289946586,0.004707654996309429,0.1866892,-0.999412,-15.615158,100.0,-172.00592060945456,0.2254959,0.005738429,1.4457028,381.7162503520667,-67.69833691372604,49.06056,-0.32073188,100.0,142,0.3833190909936093,-0.0021417644819672187,71700,-1.6462152,0.002143110992619768,-124.39172,1.0175018,0.9998578,-2.9386759,0.993029,-15.53144,1.1243382,2.188794,-48.619263,1.0726895,0.0037805860047228634,100,3.125169,47.25827802013417,-10.263512187370955,-7.521063439348114,36.489353,6.7125955,0.0,0.4686262905597687,-15.658478,71700,-30.863666274643332,-0.6769833691372605,-121.480804
-120.40121,32.578545,-0.9972748,32.5379,2.256790434999857,-3.0634253,15,0.9829525993729927,100,-0.031561103,-39.78781,-77.71349488365243,-2.9520054,0.0,-74.84515730774237,-39.786522,2160,0.6746888,100,216000,-8.993305577833997,-50.0507292073607,-74.84515730774237,100,5,20.325318147719152,0.07990986853837967,-0.016617631032381775,1.2492902903427054,2.841256086016074,0.23970884,722,-0.7484515730774237,0.18084831300075166,0.005098066991195083,0.18282336,-0.9996935,-15.505833,100.0,-156.89598053599335,0.076146424,0.0067622755,1.5955514,384.56230771614355,-50.0507292073607,41.06695,-0.44756687,100.0,143,0.39282576899859123,-0.024611619989267863,72200,-1.764354,0.0019765410106629133,-120.683075,194.59302,0.9945417,-3.1541424,0.996777,-15.501488,194.69017,2.1331568,-38.11762,1.0214545,0.0037169610150158405,100,2.6438794,49.2654119335575,-10.522687307879153,-11.224779997770975,32.283035,6.585144,0.0,0.33646050095558167,-1.7657673,72200,-25.79229366188997,-0.5005072920736067,-121.19807
-118.105484,33.429535,-0.99752337,33.42287,2.327557254000567,-2.9379756,15,1.0359372066213404,100,0.01456751,-41.166954,-80.88727206706662,-4.0531945,0.0,-65.2741754455629,-41.129723,2175,0.64797705,100,217500,-17.12889275728532,-51.792441943846576,-65.2741754455629,100,5,20.60833288026825,0.07991963624954224,-0.13219305860399164,0.7019177234157502,2.973910165048437,0.21307583,727,-0.6527417544556291,0.18731295500765555,0.0049102640186902136,0.17523271,-0.9744975,-15.406123,100.0,-193.58904187419094,0.15418531,-0.00368704,1.3508276,387.54088139915257,-51.792441943846576,42.566994,-0.4630275,100.0,144,0.44865607100655325,-0.005567999649701371,72700,-1.8618312,0.0022059010225348175,-120.46607,3.091479,0.999207,-2.5068457,0.9991578,-15.432989,3.1789346,2.067586,-41.56002,0.86489415,0.0032677199924364686,100,3.35225,47.67071948896275,-10.559565465295359,-5.602107096175553,34.135044,6.890971,0.0,0.17077092826366425,-0.17976183,72700,-30.663002039503052,-0.5179244194384657,-118.6158
-103.341354,35.3159,-0.9978573,35.286884,2.181235021998873,-2.8929255,15,1.0505535948034503,100,-0.00364715,-47.92308,-160.64294374726524,-3.8975203,0.0,-71.98963288680946,-47.972183,2190,0.61441904,100,219000,-16.64542745807839,-71.82254763302069,-71.98963288680946,100,5,50.019300886897874,0.07944229245185852,-0.13956010375671282,0.7039357803703842,2.794253439962631,0.20069578,732,-0.7198963288680947,0.19728380598826334,0.004541975009487942,0.18915391,-0.9969659,-15.22953,100.0,-160.9396086395703,0.19594246,-0.011001559,1.4040525,390.34021177116665,-71.82254763302069,49.14593,-0.392876,100.0,145,0.4055212489911355,-0.021077645533858293,73200,-1.8624747,0.001935706997755915,-104.52779,0.6850124,0.9979413,-2.831647,0.99803853,-15.176981,0.6048444,1.9008453,-48.353043,0.8750791,0.0037356809771154076,100,2.8814704,46.8705723549049,-11.102741161112695,-6.459590576636272,35.76347,7.3813477,0.0,-0.25113916397094727,-15.396132,73200,-23.75869665512956,-0.7182254763302068,-103.191956
-121.97019,30.92908,-0.9981676,30.833776,2.0971781999978703,-2.8547745,15,1.0779002803165212,100,-0.018696679,-39.38866,-81.12611199314605,-0.68544424,0.0,-57.415951081490064,-39.361145,2205,0.60826313,100,220500,-9.267291614577047,-54.493915956430406,-57.415951081490064,100,5,24.524795679480345,0.07941165566444397,-0.020801979552683227,1.2356511036798463,2.6112522640032694,0.22594194,737,-0.5741595108149006,0.1587086470099166,0.004575248982291669,0.18337572,-0.9992309,-15.432711,100.0,-186.15375396439276,0.035604693,-0.009213649,1.2163559,392.9559360711428,-54.493915956430406,40.676167,-0.4404837,100.0,146,0.34587423398625106,-0.007452111598058671,73700,-1.7888811,0.0016626990109216422,-125.61187,2.6163344,0.9993813,-2.825693,0.994491,-15.463406,2.7949073,2.0463803,-39.456482,0.9291361,0.0032532350160181522,100,2.792526,51.007167336962546,-9.297217904073483,-9.85922498127381,31.32297,6.7274776,0.0,0.11748992651700974,-0.24401012,73700,-20.72037547618856,-0.5449391595643039,-124.1101
-111.75095,33.088284,-0.9977121,33.170105,2.0945974479836877,-2.7645438,15,1.0433928572299136,100,-0.005177419,-44.29147,-65.81484537049703,-3.929,0.0,-90.88869366539153,-44.334248,2220,0.6395449,100,222000,-25.33894444794592,-49.29978665970128,-90.88869366539153,100,5,13.90964282376787,0.07851659506559372,-0.10106040355506453,0.9465478284336981,2.606752657011384,0.23882282,742,-0.9088869366539154,0.15739814800326712,0.005107567994855344,0.18430342,-0.9998688,-15.294492,100.0,-174.853469035039,0.14425854,0.0051119896,1.8488606,395.56765996516333,-49.29978665970128,45.767925,-0.37097692,100.0,147,0.34437965400866233,-0.01869071344957907,74200,-1.7720479,0.0020007140119560063,-112.875496,1.0422133,0.9989298,-3.1670241,0.99701583,-15.375525,0.88772523,2.2322347,-44.736,0.97322047,0.003269125008955598,100,3.1353712,54.87956286876646,-9.990659843115687,-8.233623654027184,33.486523,8.139529,0.0,0.5908852219581604,-15.255334,74200,-27.79848247649049,-0.49299786659701283,-111.7982
-116.41741,30.89043,-0.9977651,30.860903,2.106809590011835,-2.7412956,15,0.9494947044971582,100,0.0071770838,-39.57847,-77.08296851052805,-0.9282429,0.0,-54.75612396931361,-39.53885,2235,0.630262,100,223500,-13.104117177790867,-50.132503848696835,-54.75612396931361,100,5,20.082272806807392,0.07589492946863174,-0.10033897048804752,0.9528444073908313,2.6233074260526337,0.2145073,747,-0.5475612396931361,0.15697636001277715,0.004816518019651994,0.17066061,-0.9978139,-14.839726,100.0,-153.73308828690978,0.09408903,-0.0002321647,1.3609551,398.1955810052168,-50.132503848696835,40.626583,-0.45716485,100.0,148,0.34988628802238964,-0.0445425765586258,74700,-1.8768098,0.0016576049965806305,-118.19685,4.478267,0.99867153,-3.1510584,0.9979349,-14.900661,4.5432754,2.0904512,-39.791927,0.95197225,0.003161064989399165,100,2.7245522,47.965077201642366,-11.464316912098113,-9.911467039022192,31.347399,5.6556673,0.0,0.23323726654052734,-0.26695064,74700,-19.651576217226708,-0.5013250384869684,-117.50128
-108.17794,32.931034,-0.98798954,32.968803,2.0880676840024535,-2.7473435,15,0.9199352506758282,100,0.013272784,-42.317055,-136.63591391344397,-4.2175975,0.0,-49.670386553136304,-42.346848,2250,0.63580257,100,225000,-16.431581106238156,-74.19832904893062,-49.670386553136304,100,5,51.049611406245674,0.07857196778059006,-0.08718239710098699,0.6004761640666065,2.6060829019988887,0.20245235,752,-0.49670386553136314,0.16053342798841186,0.00489676502184011,0.18432653,-0.9216516,-15.163419,100.0,-148.38839705388628,0.17846318,0.014533141,1.5509698,400.8061501852644,-74.19832904893062,43.202423,-0.2561882,100.0,149,0.3473016769858077,-0.012770223093495906,75200,-1.8292212,0.002077206998365,-108.768486,0.8142565,0.9990645,-3.2945874,0.9952649,-15.204679,0.72281295,2.0081582,-42.83231,0.9331777,0.003206141002010554,100,2.9531963,40.45782449381336,-11.063273410817269,-5.041252926851619,33.40058,7.2486997,0.0,0.0207531601190567,-15.106777,75200,-16.688501354501103,-0.741983290489306,-107.50995
-110.23283,35.50737,-0.9992747,35.507072,2.081023347011069,-2.7853992,15,1.1188417618266207,100,0.0130878175,-50.025307,-172.23262660146779,-2.334518,0.0,-90.20443821024277,-50.022724,2265,0.6314603,100,226500,-19.84581626440224,-72.01285281959996,-90.20443821024277,100,5,50.35583726991235,0.07614606618881226,-0.10869512378837322,1.024977820035245,2.6088754959928337,0.21745929,757,-0.9020443821024274,0.15738512098323554,0.0051545150054153055,0.17339946,-0.9986602,-14.948278,100.0,-191.7493389050341,0.28988346,-0.012618003,1.5060748,403.4194267052808,-72.01285281959996,51.061825,-0.4502815,100.0,150,0.3600652829918545,-0.019804759382997687,75700,-1.7502502,0.001985554990824312,-110.56398,88.14,0.99633473,-2.6617355,0.9953502,-15.052065,88.27636,1.9854388,-49.455254,0.9483095,0.003261675010435283,100,2.867544,65.86867044437501,-10.926022870722953,-8.034489779140559,35.682076,5.70448,0.0,-0.037493810057640076,-3.478451,75700,-37.77261005142709,-0.7201285281959996,-110.35434
-105.290825,31.305883,-0.99933934,31.357834,2.092062565003289,-2.770798,15,1.0905478389502539,100,-0.00031110572,-42.042492,-156.28845124011715,-4.8199844,0.0,-87.90335149189198,-42.008682,2280,0.6091462,100,228000,-13.728230614486439,-89.74729338939649,-87.90335149189198,100,5,56.73383870080926,0.07531971484422684,-0.07851441382316635,0.7746914062764515,2.6235872879915405,0.22126976,762,-0.8790335149189198,0.16249988600611687,0.004283659014618024,0.17911495,-0.99820876,-14.807977,100.0,-183.79155379614943,0.12582612,-0.0050124023,1.7255961,406.0476381123008,-89.74729338939649,42.95957,-0.4476266,100.0,151,0.3594089209800586,-0.013967807376520732,76200,-1.7858527,0.002317985985428095,-105.5425,1.2194813,0.99422693,-3.219712,0.99861825,-14.891821,1.2698127,1.5381389,-42.80925,0.939959,0.00301427100203,100,3.57862,64.57905720114461,-8.90432275606301,-5.651345631118274,32.011486,8.736282,0.0,-1.194327473640442,-14.872209,76200,-24.270802266385562,-0.8974729338939649,-104.53172
-112.61648,32.29757,-0.9986124,32.327812,2.083715167012997,-2.6575668,15,1.12446667878136,100,-0.0018560991,-43.436832,-178.92933119135893,-2.5064626,0.0,-39.57010897852938,-43.483223,2295,0.61707836,100,229500,-16.741629934526703,-99.5134681400899,-39.57010897852938,100,5,63.76459530691227,0.07646917551755905,-0.08259158647340434,1.3359572716655423,2.600141364033334,0.2621598,767,-0.3957010897852939,0.15804150997428223,0.0048234210116788745,0.19934158,-0.99700034,-14.6392565,100.0,-65.16450242489678,0.15857464,-0.0029476613,1.3558124,408.65239580432535,-99.5134681400899,44.58782,-0.49211836,100.0,152,0.348478921019705,-0.026789238837880675,76700,-1.7737538,0.0019736420072149485,-113.166,59.90565,0.9991905,-2.9135282,0.99462026,-14.698491,60.08019,1.8978435,-42.293774,0.9004042,0.003108703007455915,100,3.0563235,16.47284719860307,-10.909872584534947,-9.649384147492425,32.64693,6.625678,0.0,-0.2626427412033081,-3.7612815,76700,-34.968601697004644,-0.9951346814008987,-113.00071
-104.98419,30.389755,-0.99833786,30.436007,2.0929140739899594,-2.6320326,15,1.013837801589204,100,-7.676983e-05,-42.945625,-173.40471836523105,-4.06618,0.0,-85.91537558830952,-43.019238,2310,0.67570454,100,231000,-14.700025099231375,-117.31567445564394,-85.91537558830952,100,5,50.95576430915999,0.07744723558425903,-0.12782523360941542,0.8631266425440112,2.62010966707021,0.22391646,772,-0.8591537558830954,0.1625235110113863,0.005052904016338289,0.18041825,-0.9988961,-14.48384,100.0,-171.80680041974287,0.18594784,0.0010572216,1.6790407,411.2769770254381,-117.31567445564394,44.08409,-0.3126092,100.0,153,0.3543670990038663,-0.023724184136277533,77200,-1.6652246,0.001987353025469929,-105.832825,21.82175,0.99730396,-2.9555378,0.99744385,-14.628328,22.201874,2.0345259,-42.863853,1.0650195,0.0032647260231897235,100,2.8524323,55.6261526552666,-10.847651200442138,-8.274408848428353,30.967348,7.678286,0.0,0.08831818401813507,-0.43587404,77200,-50.31464791003594,-1.1731567445564395,-104.356766
-104.54509,31.718298,-0.99703956,31.742125,2.187657186004799,-2.6516392,15,0.8658784429935974,100,0.005962912,-45.654613,-185.58356610546522,-3.9110756,0.0,-48.766029055901065,-45.66384,2325,0.6061804,100,232500,-7.809830554635271,-65.99052310107616,-48.766029055901065,100,5,60.805470299652605,0.07648123055696487,-0.022070580464420918,1.0064149294969733,2.718695370014757,0.22384,777,-0.48766029055901056,0.16398969999863766,0.004558587010251358,0.16158538,-0.99857306,-14.615094,100.0,-171.72604839176685,0.15844579,0.0060776058,1.3540856,413.999599590461,-65.99052310107616,46.827316,-0.4569723,100.0,154,0.3571376570034772,-0.01289121200563869,77700,-1.7797769,0.0019361859885975718,-105.09984,0.24706894,0.9969047,-2.4244215,0.9970486,-14.6751585,0.24707848,1.9286864,-45.848125,0.88917553,0.0034160540089942515,100,2.8626974,50.024244459388534,-9.377065532481678,-8.483307067008209,31.95058,7.648408,0.0,-0.18332260847091675,-14.405423,77700,-22.612828594181586,-0.6599052310107617,-103.64991
