trainer/Log Pis Std,trainer/Alpha,exploration/Rewards Std,trainer/Q1 Predictions Max,exploration/Returns Max,evaluation/Returns Std,exploration/num paths total,evaluation/path length Mean,exploration/Returns Min,trainer/Policy mu Mean,trainer/Q2 Predictions Std,evaluation/Actions Max,trainer/Alpha Loss,time/data storing (s),evaluation/Returns Mean,trainer/Q2 Predictions Mean,trainer/Q Targets Std,exploration/path length Min,evaluation/Returns Min,trainer/Log Pis Min,evaluation/Returns Max,evaluation/Actions Std,trainer/Log Pis Mean,trainer/Policy log std Min,time/epoch (s),trainer/Policy log std Max,trainer/Policy log std Mean,exploration/Returns Std,trainer/Q Targets Max,evaluation/Num Paths,evaluation/Rewards Min,exploration/path length Max,evaluation/Rewards Mean,time/total (s),evaluation/Average Returns,trainer/QF1 Loss,Epoch,trainer/Q2 Predictions Min,evaluation/num paths total,trainer/Policy mu Max,exploration/Num Paths,evaluation/path length Min,evaluation/Actions Mean,exploration/path length Mean,trainer/Q1 Predictions Min,exploration/num steps total,exploration/Actions Mean,time/logging (s),trainer/Policy Loss,exploration/Average Returns,exploration/Rewards Min,trainer/Q1 Predictions Std,exploration/Actions Max,evaluation/path length Max,time/saving (s),trainer/Policy mu Std,trainer/QF2 Loss,exploration/path length Std,trainer/Q Targets Min,time/evaluation sampling (s),exploration/Rewards Mean,evaluation/num steps total,trainer/Log Pis Max,trainer/Policy log std Std,trainer/Q Targets Mean,exploration/Rewards Max,exploration/Returns Mean,evaluation/Rewards Std,evaluation/Rewards Max,trainer/Policy mu Min,exploration/Actions Std,evaluation/path length Std,evaluation/Actions Min,exploration/Actions Min,replay_buffer/size,time/exploration sampling (s),trainer/Q2 Predictions Max,trainer/Q1 Predictions Mean,time/training (s)
1.2654743,0.07235895842313766,1.3524983207233547,-8.964541,-25.759981032527726,22.16256658016743,787,100.0,-196.77197393540908,0.05778327,23.933594,0.99932206,0.23769891262054443,0.0028113249863963574,-35.14382241294432,-29.643808,23.79467,100,-88.15469679834331,-2.9312954,-5.706641879475042,0.18200275,2.0905085,-2.6685476,2.39091901096981,-0.21423312,-1.9395416,59.288864019762414,-2.094342,15,-9.974007499550483,100,-0.3514382241294431,385.9534594141005,-35.14382241294432,76.82589,156,-100.83465,2355,3.363557,5,100,0.0063046576,100.0,-100.61104,78700,0.009719172,0.004808958008652553,31.263113,-83.03043301172465,-9.639142721452055,23.93413,0.9991638,100,0.0015694870089646429,0.8756624,76.796364,0.0,-103.16088,0.33067723899148405,-0.8303043301172466,235500,6.7011003,0.6070125,-29.155918,-0.008399557862011431,-83.03043301172465,0.8718741437615953,-0.020648847291709276,-3.0876787,0.23438507,0.0,-0.9871203,-0.99915093,78700,0.14009104497381486,-8.902817,-29.64086,1.9109609570004977
1.6810788,0.0727199986577034,1.1773316427691636,-8.895203,-54.110474508847794,74.28012513751435,792,100.0,-76.52920923141771,0.123276055,25.273695,0.9992384,0.5009910464286804,0.0028737420216202736,-74.28919094584687,-32.0392,25.87921,100,-219.02922000286762,-1.8371539,-8.028048489982002,0.19024353,2.1911316,-2.6452532,2.4413807329838164,-0.14568931,-1.9719565,8.44425705833323,-1.7228779,15,-9.007266385687506,100,-0.7428919094584686,388.3988981251023,-74.28919094584687,3.0785184,157,-94.127464,2370,3.6079168,5,100,0.004509536,100.0,-94.12165,79200,0.038478,0.0048035009822342545,33.491447,-59.98991324824607,-8.835194609090202,25.241997,0.9998724,100,0.011214497993933037,0.9010617,3.081545,0.0,-96.645775,0.3335217889980413,-0.5998991324824605,237000,10.088261,0.5823796,-32.531673,-0.014163717550818059,-59.98991324824607,1.12177117203203,-0.03975454869576702,-3.0376234,0.24108732,0.0,-0.99764013,-0.9915739,79200,0.14021467699785717,-8.8524,-32.04848,1.9487525259901304
1.0217401,0.07298921793699265,0.984934379395208,-9.290904,-17.722807786184116,45.495533734471344,797,100.0,-69.71845921477842,0.018237477,28.876633,0.9993014,-0.03527887910604477,0.002949877001810819,-44.433856690644596,-34.44408,29.123777,100,-192.85624633326674,-0.91147983,-3.4668264595880705,0.16678035,1.9865211,-2.699167,2.40041008402477,-0.042793974,-2.0064905,19.260302997550657,-9.118587,15,-8.095979168069082,100,-0.44433856690644596,390.80294243610115,-44.433856690644596,0.2919314,158,-91.880005,2385,3.3897707,5,100,0.0002385858,100.0,-91.93735,79700,0.02682881,0.004781941999681294,35.863754,-41.71700157654027,-8.606832769490792,28.852383,0.9998991,100,0.0019522010115906596,0.68006253,0.17717253,0.0,-92.27422,0.32430197900976054,-0.41717001576540275,238500,5.9533596,0.48033506,-34.52614,-0.005332719702338308,-41.71700157654027,0.8289203858480689,-0.006582707269818417,-2.3053648,0.19689898,0.0,-0.9974373,-0.7600977,79700,0.13938882798538543,-9.325463,-34.40942,1.9270352570165414
1.2426279,0.07397255301475525,1.188256923012857,-8.937572,-38.35747174807555,77.37574049751558,802,100.0,-91.12447945545956,0.07190664,18.81122,0.9988667,0.3246137201786041,0.0028737529937643558,-96.04368081895251,-23.63869,19.173819,100,-216.2762389245392,-0.90343285,-8.183174132935461,0.19589819,2.124651,-2.7321374,2.404491951019736,-0.14888097,-2.0311434,22.261700940312153,-9.167667,15,-10.397765914598352,100,-0.9604368081895253,393.21210181413335,-96.04368081895251,0.5101417,159,-88.99736,2400,3.1954556,5,100,-0.012270151,100.0,-89.01115,80200,0.017349297,0.004811417020391673,25.163725,-58.17287450573813,-10.134153330576499,18.78816,0.9999011,100,0.0019656980002764612,0.76617825,0.6046095,0.0,-91.763535,0.3333825900044758,-0.5817287450573811,240000,8.648678,0.4954324,-24.020176,-0.02563613280703774,-58.17287450573813,1.2415027302608306,-0.07035333930444002,-3.7893121,0.23369643,0.0,-0.99782807,-0.9974778,80200,0.14021288900403306,-8.859369,-23.642023,1.9212456039967947
1.3791281,0.07193505018949509,0.9070124306803885,-9.5435705,-27.724316839263377,41.424552948620516,807,100.0,-203.48289703101509,-0.058803495,25.862223,0.99865913,0.2738715708255768,0.002981714002089575,-53.83822930808869,-30.135693,26.24251,100,-192.9970821829007,-2.3492343,-3.7038682851373856,0.20343123,2.1040533,-2.6699693,2.4253217129735276,-0.23555732,-1.9322659,81.01188148719746,-3.0666409,15,-9.186487015922344,100,-0.5383822930808869,395.64194494709955,-53.83822930808869,8.466707,160,-94.57722,2415,2.7550828,5,100,0.019626835,100.0,-94.316,80700,-0.0026190572,0.004661226994358003,31.62751,-131.7675694385898,-5.7119270149666015,25.870312,0.98336536,100,0.001967352000065148,0.8438194,8.457446,0.0,-94.76532,0.3274356439942494,-1.317675694385898,241500,7.331994,0.5690912,-29.946375,-0.02958478156325239,-131.7675694385898,1.1513911931686822,-0.0329258186142142,-3.336668,0.20853998,0.0,-0.9979891,-0.98577935,80700,0.1414899899973534,-9.583208,-30.081636,1.946785785985412
1.455428,0.07144532352685928,0.8921735991682735,-9.403269,-12.630509659271846,77.36381303484657,812,100.0,-62.8294299024314,0.040047217,25.546947,0.9983269,-0.20143207907676697,0.0033134389959741384,-85.44153079010684,-30.419195,25.935791,100,-220.43296675220063,-3.6583378,-9.26044083134463,0.2039918,1.923667,-2.7103016,2.394552810001187,-0.37086433,-1.9956751,17.64563581977367,-0.13474753,15,-11.998799865822747,100,-0.8544153079010683,398.04104513511993,-85.44153079010684,8.945474,161,-91.332405,2430,2.614395,5,100,-0.008424867,100.0,-91.38418,81200,0.0055812215,0.0048371400043834,31.74028,-28.30170170736597,-10.234151415380724,25.547369,0.999812,100,0.0015832019853405654,0.72394365,9.031873,0.0,-91.82919,0.32607201201608405,-0.2830170170736597,243000,5.3934994,0.5128819,-30.106735,-0.0034147195685543083,-28.30170170736597,1.299118839894416,-0.013785701397000446,-2.822909,0.20429215,0.0,-0.999065,-0.9917118,81200,0.14012124799774028,-9.405271,-30.429062,1.9186257690016646
1.6029829,0.0720658227801323,0.951885768602922,-9.120636,-17.89702080597269,54.28049481378618,817,100.0,-197.16551592209612,0.07374059,25.934746,0.9993367,0.2896467447280884,0.002905005996581167,-63.27219328540822,-31.043066,26.232769,100,-201.99639357826103,-1.5685681,-15.346911675020522,0.19793351,2.110125,-2.706252,2.4139573839493096,-0.12672168,-1.8713222,82.41771247360228,-9.097024,15,-9.554575805257265,100,-0.6327219328540823,400.4596655930218,-63.27219328540822,0.2960355,162,-94.28971,2445,4.044265,5,100,0.015268912,100.0,-93.85746,81700,-0.0077622863,0.004794710985152051,32.365932,-91.4307664058613,-5.58742249867571,25.92448,0.97981703,100,0.0019727219769265503,0.9233136,0.2817148,0.0,-94.348595,0.3229522320034448,-0.9143076640586131,244500,6.7850347,0.58294535,-31.274616,-0.018580548787413633,-91.4307664058613,1.1650262398880409,-0.07301430014307245,-2.635676,0.18408218,0.0,-0.99754184,-0.9930275,81700,0.1397762859996874,-9.0887165,-31.02424,1.9415564269875176
1.0977947,0.07174114882946014,0.9596847443365456,-9.033425,-12.687438245541061,47.94777389703775,822,100.0,-87.04753688673841,0.052434713,30.586802,0.999128,-0.03483972325921059,0.002821133006364107,-42.92780635943088,-35.42421,31.024008,100,-214.19282017655038,-2.6063643,-7.8885179993244225,0.1906937,1.9867766,-2.7260225,2.4210018539743032,-0.45467955,-2.004329,26.73576581119302,-9.028198,15,-7.433502600483761,100,-0.4292780635943088,402.8849078860949,-42.92780635943088,0.38634524,163,-108.4859,2460,2.9298632,5,100,0.004568251,100.0,-109.156944,82200,0.0055392324,0.004107696993742138,36.900333,-37.36760338017031,-11.299003703385868,30.614971,0.99927515,100,0.0017612559895496815,0.6888137,0.4040309,0.0,-109.359116,0.32864282198715955,-0.3736760338017032,246000,4.852063,0.48875904,-35.779587,-0.01218157147878699,-37.36760338017031,0.9213123328776013,-0.012021043325149429,-2.6767695,0.20977166,0.0,-0.9956444,-0.99939525,82200,0.14175205799983814,-9.056929,-35.433983,1.9419168879976496
1.461387,0.07037012279033661,1.145320866935068,-8.925239,-21.095216350472793,46.773304198571864,827,100.0,-208.11453188382097,0.1320193,18.42302,0.9984848,-0.2485104501247406,0.002914113021688536,-47.185036632188506,-23.744556,19.117462,100,-207.5041019637344,-2.5195704,-7.1703148369083225,0.17724465,1.9063617,-2.6829438,2.412140317988815,-0.43559355,-1.987495,68.87743013906629,-0.06109809,15,-9.035256899685393,100,-0.47185036632188515,405.3013233030797,-47.185036632188506,17.973698,164,-90.41504,2475,3.1202426,5,100,-0.0012976719,100.0,-90.46387,82700,-0.015054991,0.004851562989642844,25.142689,-74.3645095689603,-8.079592322147603,18.423311,0.99868006,100,0.001970901997992769,0.77473205,17.80552,0.0,-92.71655,0.32631873700302094,-0.7436450956896032,247500,5.0573926,0.5303441,-23.198938,-0.005545180771087973,-74.3645095689603,0.9091808631180761,-0.029758960127996947,-2.9102592,0.23860358,0.0,-0.9968668,-0.9990884,82700,0.13901792198885232,-8.903276,-23.720915,1.9370670809876174
1.4547952,0.06812503933906555,1.426398882637639,-8.93334,-52.09438351754247,56.5150609497038,832,100.0,-183.57121530068022,0.14237015,22.534538,0.99971175,0.41469618678092957,0.0029377889877650887,-57.49907849405775,-25.571192,22.732466,100,-198.5659188205831,-1.6877602,-11.761004437627776,0.18645634,2.1543658,-2.6343904,2.3933105710020754,-0.35897198,-1.9503642,47.77584452909313,-9.056423,15,-9.588417327168047,100,-0.5749907849405775,407.6985957871075,-57.49907849405775,0.18018207,165,-96.61511,2490,3.8010936,5,100,0.002805689,100.0,-96.78122,83200,0.017875338,0.004376680008135736,27.0286,-89.31738731671003,-10.874298931597584,22.55821,0.9998862,100,0.001968394994037226,0.8532863,0.22199641,0.0,-97.9371,0.3259643309866078,-0.8931738731671003,249000,11.220588,0.5440148,-25.896631,-0.001716545006962951,-89.31738731671003,1.0237375521546497,-0.06315526957952355,-2.5672085,0.2673007,0.0,-0.9985988,-0.9988849,83200,0.14049215300474316,-8.917419,-25.62339,1.9175712230207864
1.4254795,0.06714142858982086,1.3704200038481957,-8.83438,-38.04345338626297,61.93285318512975,837,100.0,-79.23136769048999,-0.024246383,29.146975,0.9989781,0.22274726629257202,0.0028125039825681597,-57.88544159397179,-31.473154,29.85168,100,-181.2708552767878,-1.4329467,-3.3903390746513087,0.16088328,2.0824711,-2.6381218,2.4157020319835283,-0.34289464,-1.9374655,15.12338205960212,-0.8882548,15,-10.079778736218762,100,-0.578854415939718,410.11795343706035,-57.88544159397179,4.618279,166,-109.8499,2505,2.8175755,5,100,-0.0040002917,100.0,-109.16466,83700,0.012370045,0.004854294995311648,33.04342,-61.29965187124522,-10.913434807131296,29.116463,0.9996606,100,0.001977221021661535,0.86357033,4.620646,0.0,-109.66859,0.3325419739994686,-0.612996518712452,250500,7.9423647,0.5515474,-31.816795,-0.005770421519116122,-61.29965187124522,0.9534575148857777,-0.018815843110992266,-3.1111438,0.26128855,0.0,-0.996674,-0.99847263,83700,0.14095105000887997,-8.651054,-31.450459,1.9325649879756384
1.6091965,0.06905744969844818,1.0817265608279847,-9.23026,-21.225429961589057,17.3741571806361,842,100.0,-160.50891426938057,-0.10166005,29.864103,0.99903256,-0.4103561043739319,0.0029063120018690825,-44.1133671921278,-31.805082,29.969599,100,-77.72158892597368,-3.0920477,-9.18472687057295,0.16934603,1.8464615,-2.6724377,2.3956998430076055,-0.33362892,-1.9183471,47.76010721876057,-0.07060708,15,-10.857926091771729,100,-0.44113367192127795,412.5185038220952,-44.1133671921278,1.1975545,167,-108.6562,2520,2.4947848,5,100,0.006890363,100.0,-109.22916,84200,0.02914953,0.004800614988198504,33.094078,-69.44954911289076,-10.0216936285016,29.872911,0.9996191,100,0.0015636479947715998,0.80354255,1.1692528,0.0,-110.29255,0.3327287230058573,-0.6944954911289076,252000,8.121233,0.5673375,-31.863218,-0.010383184400676398,-69.44954911289076,0.8881106950742257,-0.024621833695859463,-2.9864867,0.2255292,0.0,-0.9982627,-0.9233152,84200,0.13963607599725947,-9.2410555,-31.82575,1.9140644690196496
1.1562934,0.07094607502222061,1.1205093990269204,-9.061631,-57.75459122903145,63.82823135168702,847,100.0,-182.04622726294187,-0.087786876,28.780891,0.9975026,-0.7509833574295044,0.0028320600104052573,-73.53397747710783,-29.974384,28.909325,100,-206.44104159835967,-2.7919853,-12.578445086535423,0.20700474,1.7161452,-2.5304146,2.3841168570215814,-0.44808534,-2.0141406,56.69969317928926,-8.957602,15,-10.007206855742668,100,-0.7353397747710781,414.90720989511465,-73.53397747710783,0.09224736,168,-94.94797,2535,3.1205862,5,100,-0.011463601,100.0,-94.03237,84700,0.015395731,0.004806928016478196,31.359333,-110.96335708890611,-8.38720550019507,28.773664,0.9995106,100,0.00194972800090909,0.58978647,0.13314834,0.0,-94.30873,0.32833519999985583,-1.1096335708890612,253500,5.565095,0.4417031,-30.061247,-0.07173815096610008,-110.96335708890611,1.224331692743963,-0.017420883171838247,-2.9781036,0.23461483,0.0,-0.99814355,-0.9832344,84700,0.14047597700846381,-9.036945,-29.99912,1.9057169639854692
1.3123738,0.07042670249938965,0.780887570598448,-8.707746,-26.803956368173644,39.301857485859735,852,100.0,-57.94541605489867,0.07243256,28.059256,0.9992881,0.2741643786430359,0.0028983750089537352,-56.23988170620126,-29.863043,28.318678,100,-180.226454100797,-1.4508531,-5.3370527315855565,0.19664831,2.103332,-2.567712,2.3983350489870645,-0.35522637,-1.9877114,12.169268969513558,-9.001064,15,-10.07854707742619,100,-0.5623988170620127,417.30981238212553,-56.23988170620126,0.38134146,169,-134.72543,2550,3.2874734,5,100,0.010145265,100.0,-136.27647,85200,0.019152904,0.004785413009813055,31.555239,-45.65416501145729,-7.097304377819741,28.11307,0.99940825,100,0.001976967992959544,0.73857534,0.31544927,0.0,-133.48062,0.32971544898464344,-0.45654165011457293,255000,9.001145,0.526075,-30.098589,-0.024288878950520593,-45.65416501145729,1.1055261408016281,-0.03046582843960791,-3.2330549,0.22046344,0.0,-0.9984511,-0.98428595,85200,0.13971121498616412,-8.706883,-29.9078,1.9192476290045306
1.5522399,0.06945596635341644,0.8438903696370172,-8.934861,-22.85766068544626,68.29472870961472,857,100.0,-194.1975571114383,-0.020795774,28.946596,0.9991875,-0.1551758050918579,0.0029069510055705905,-75.60895218032893,-29.011257,27.848587,100,-210.6008513610922,-3.8873465,-12.713560877749483,0.19471514,1.9418128,-2.596737,2.419501151976874,-0.38793647,-1.9793115,61.81256791061858,-1.4035336,15,-8.905714270857766,100,-0.7560895218032891,419.7333524840942,-75.60895218032893,166.79279,170,-130.5755,2565,3.172772,5,100,0.0048258738,100.0,-131.65652,85700,0.0016429672,0.004793347005033866,30.481821,-72.15792181753321,-6.824578100661344,28.964369,0.9966519,100,0.009734785999171436,0.79186726,167.12032,0.0,-131.95116,0.32408973097335547,-0.721579218175332,256500,6.5715427,0.54318607,-26.958698,-0.019540210102091223,-72.15792181753321,1.168836076221343,-0.04219105894040799,-3.103113,0.2077644,0.0,-0.998549,-0.9998942,85700,0.1413392779941205,-8.935152,-28.999916,1.9366370589996222
1.1760069,0.06829633563756943,0.5880190301318923,-8.815881,-15.396636643215857,52.05512921247456,862,100.0,-58.2485654991683,0.09904335,23.886166,0.9984349,0.15575926005840302,0.0028778560226783156,-46.45629370629874,-26.086266,24.466862,100,-230.37378141325536,-1.4651098,-3.499732349172463,0.19315924,2.0580356,-2.635433,2.413296888000332,-0.40295246,-2.0034413,15.253931692045006,-0.28396863,15,-10.761907003467478,100,-0.46456293706298735,422.15098575205775,-46.45629370629874,7.2289686,171,-91.40492,2580,2.847964,5,100,-0.017478107,100.0,-91.33581,86200,0.0011735702,0.004800689988769591,27.448875,-32.33850159585382,-6.308230248721998,23.88771,0.988151,100,0.0019634230120573193,0.683499,7.172486,0.0,-92.72702,0.3284137959999498,-0.3233850159585382,258000,6.382493,0.491756,-26.047121,-0.003772543150084112,-32.33850159585382,1.1586272388663545,-0.00490129318480765,-2.2996547,0.20529665,0.0,-0.99866366,-0.99771416,86200,0.14188758700038306,-8.75842,-26.106113,1.9333535359764937
1.454192,0.067456915974617,0.3250934675707055,-9.024372,-14.409432843839554,65.74684482778085,867,100.0,-44.3927848043496,0.013137584,25.960783,0.999313,0.5618717074394226,0.0027700090140569955,-70.36409082021898,-25.950773,26.242369,100,-235.5526951719886,-2.797669,-13.160312322576054,0.20935342,2.208384,-2.759658,2.395949801983079,-0.24014512,-2.021752,12.345093727693055,-0.17293993,15,-9.862134764998604,100,-0.7036409082021897,424.55116214611917,-70.36409082021898,1.1528113,172,-125.133446,2595,3.5780492,5,100,0.012810524,100.0,-125.519875,86700,-0.0063682194,0.004769486986333504,27.63432,-31.655290450596716,-4.047127038039106,25.981133,0.99753684,100,0.001553056004922837,0.8310008,1.1997485,0.0,-128.3974,0.3223982499912381,-0.3165529045059672,259500,6.9864407,0.574375,-26.069912,-0.0068215151295077945,-31.655290450596716,1.2284349088653683,-0.008588999057807765,-2.9818788,0.1844934,0.0,-0.9978826,-0.99855095,86700,0.13973636299488135,-8.952373,-25.974434,1.9247226369916461
1.5147629,0.06586656719446182,0.7537965604234561,-8.808268,-20.002273409392096,79.15350709711893,872,100.0,-48.89818197251917,0.051437102,27.840075,0.99898714,0.18116140365600586,0.0030056419782340527,-69.86377621400314,-31.001856,28.111296,100,-233.69567027019127,-2.7098289,-10.914906862684983,0.18871005,2.066597,-2.5892568,2.407530553988181,-0.360506,-1.8428456,11.050708205403325,-0.6172287,15,-10.311535074143082,100,-0.6986377621400316,426.962982601166,-69.86377621400314,5.7374835,173,-98.34549,2610,3.0048633,5,100,-0.017783608,100.0,-98.692406,87200,-0.008287916,0.004829647019505501,32.253067,-35.71358396764957,-8.521185035973396,27.891155,0.9991017,100,0.0017762859934009612,0.9285647,5.631506,0.0,-98.82379,0.3317103100125678,-0.35713583967649576,261000,8.046017,0.5427496,-31.025295,-0.010122157379782872,-35.71358396764957,1.2083633324974157,-0.016323377632972574,-2.6829176,0.22335024,0.0,-0.997787,-0.99880546,87200,0.1392785130010452,-8.781902,-31.03956,1.9269301559834275
1.1998321,0.06738241016864777,0.9566868444948475,-8.661291,-15.774394424823408,46.937340365528776,877,100.0,-65.96612107021457,0.023546273,27.263632,0.99897593,-0.4501272141933441,0.002727179991779849,-41.42583023312386,-28.944807,27.849218,100,-206.40374045116693,-6.1073937,-10.404405029920046,0.14339918,1.8331183,-2.6712356,2.382803464977769,-0.065653786,-2.005018,18.4297566124776,-0.16945168,15,-7.7098084242650655,100,-0.4142583023312386,429.3503530690796,-41.42583023312386,6.807778,174,-97.60915,2625,3.4429522,5,100,0.0033765952,100.0,-97.46925,87700,0.031504385,0.004877672006841749,30.387075,-48.922887730726856,-8.137247879136506,27.260082,0.999672,100,0.0015567030059173703,0.62524843,6.7864065,0.0,-98.655304,0.3315361739951186,-0.4892288773072686,262500,3.9167194,0.46902266,-29.060562,-0.017214131628434312,-48.922887730726856,0.699487340296581,-0.03021637386625051,-2.5940657,0.23144737,0.0,-0.98879266,-0.9237567,87700,0.13909274697653018,-8.593925,-28.943691,1.9030129890015814
1.5823125,0.06570103764533997,1.3519653285062938,-8.849166,-33.208843118964914,45.64164061354444,882,100.0,-65.77823547104835,0.13910466,26.965939,0.99586135,0.17733226716518402,0.0028184379916638136,-48.890370050228306,-27.786472,27.285963,100,-207.0454502209102,-2.4631248,-13.856682359495244,0.17916259,2.0651305,-2.5950403,2.4054119949869346,-0.10964845,-1.8787345,13.160187966600793,-0.14379686,15,-9.736094980687035,100,-0.48890370050228316,431.7599546760903,-48.890370050228306,3.7690706,175,-94.99592,2640,3.862716,5,100,0.0085436925,100.0,-95.11132,88200,0.009449732,0.004787159006809816,29.408804,-51.05238814737667,-10.173656666914654,27.005085,0.9999652,100,0.0015814589860383421,0.8832359,3.7205796,0.0,-95.892105,0.32718911598203704,-0.5105238814737667,264000,7.251372,0.59340113,-27.747276,-0.009937289401049052,-51.05238814737667,1.0038638440377028,-0.03941292324516908,-2.5405755,0.25601667,0.0,-0.9982575,-0.9970356,88200,0.14158133300952613,-8.894686,-27.755726,1.9274544900108594
1.5540535,0.06640181690454483,1.263442571800648,-8.950125,-28.021424989443602,71.55636779968616,887,100.0,-217.14930456600126,0.16389093,26.989618,0.99852675,0.3118792772293091,0.00299872100003995,-70.1459145525574,-29.143438,27.542728,100,-227.60522072035613,-1.8708376,-12.210684330681561,0.18387407,2.1149938,-2.6317458,2.416213910008082,-0.33055696,-1.875241,78.2185203640221,-0.060256187,15,-11.300761176703858,100,-0.7014591455255742,434.1807036861137,-70.1459145525574,3.045023,176,-94.22161,2655,3.3423758,5,100,-0.010345053,100.0,-93.977806,88700,-0.017697182,0.004809460981050506,30.4205,-113.09046745052383,-9.279698476827646,26.994658,0.99847,100,0.0019869850075338036,0.9726613,2.9858222,0.0,-96.040184,0.33346869400702417,-1.130904674505238,265500,8.347409,0.6099497,-29.063059,-0.026553876263847136,-113.09046745052383,1.1758892711879216,-0.03620341709733401,-2.9017813,0.24072911,0.0,-0.9977822,-0.998112,88700,0.14007197201135568,-8.970908,-29.1088,1.932878077001078
1.2385135,0.0663890540599823,0.8889961504155992,-8.788341,-14.071754247361175,61.75498618609937,892,100.0,-60.32953437986862,0.00375794,27.984236,0.99793446,-0.43841469287872314,0.002991085988469422,-58.356743861547294,-27.572762,28.44094,100,-221.75280745520865,-1.8438374,-5.350690682523883,0.20455763,1.8383548,-2.8083763,2.4237105369975325,-0.3904567,-1.9868454,16.8723193664032,-0.15682662,15,-10.029637934121078,100,-0.5835674386154727,436.6080859970534,-58.356743861547294,6.4852023,177,-98.23051,2670,3.080708,5,100,0.008167964,100.0,-97.63359,89200,-0.016669594,0.004674555006204173,28.945288,-30.62627794176283,-10.42559946673702,27.985762,0.99367446,100,0.0019526940013747662,0.7045317,6.5351176,0.0,-98.23202,0.32900733200949617,-0.3062627794176283,267000,5.528349,0.47180933,-27.579407,-0.004688628044881788,-30.62627794176283,1.1340888394924542,-0.011776301963454779,-2.6003036,0.205307,0.0,-0.99771243,-0.99872863,89200,0.14091313400422223,-8.833067,-27.561968,1.9441717359877657
1.0725195,0.06790929287672043,0.9429688495833976,-8.7479925,-14.467728295106737,82.12534458728567,897,100.0,-62.0113662718157,0.02977777,27.274702,0.9995026,0.8303385376930237,0.002865301998099312,-95.8687762609705,-29.07732,27.83794,100,-228.43028512056677,-1.7949601,-10.1575829896709,0.19009031,2.3086991,-2.8290074,2.3824295529630035,0.041441903,-1.9335746,16.646650881319125,-0.8258006,15,-9.858239065582111,100,-0.9586877626097051,438.99516841204604,-95.8687762609705,5.7278833,178,-93.102776,2685,3.4232755,5,100,0.003741393,100.0,-93.08055,89700,0.021855092,0.004802504001418129,30.923721,-35.1154786977299,-8.827453731413708,27.2569,0.9993529,100,0.0019807769858743995,0.84180856,5.737994,0.0,-93.71628,0.3304564309946727,-0.35115478697729896,268500,7.0909195,0.5584669,-29.268822,-0.01062002276194585,-35.1154786977299,1.278166885801933,-0.023205078621646745,-3.6892593,0.21805343,0.0,-0.9954158,-0.9974549,89700,0.14104589499766007,-8.704273,-29.124092,1.901278643985279
1.3091825,0.06865794211626053,1.2078743581496107,-9.062151,-34.02466357695142,23.582814856521416,902,100.0,-239.1153058718328,0.059054628,24.640213,0.9996649,-0.9535844922065735,0.0027757920033764094,-49.32682286354377,-24.173357,25.005926,100,-94.77902271488654,-4.2700424,-17.195654930708645,0.18099798,1.6439666,-2.666159,2.4118405090121087,-0.51358503,-1.9358531,79.5455681361853,-0.6831186,15,-9.289284762853276,100,-0.4932682286354376,441.4115504550573,-49.32682286354377,5.4884853,179,-96.37634,2700,2.7813292,5,100,0.007125607,100.0,-97.22923,90200,-0.0066170273,0.004791003011632711,25.430235,-82.14343129977833,-9.694306024920035,24.677843,0.9932026,100,0.00197484198724851,0.65903884,5.480523,0.0,-96.036095,0.32939119401271455,-0.8214343129977835,270000,4.3130903,0.47620717,-23.940624,-0.021404624399031742,-82.14343129977833,0.9448252209851363,-0.04342177377825719,-2.4475324,0.22647257,0.0,-0.9969236,-0.9995549,90200,0.14124295598594472,-9.155374,-24.149164,1.9316647220111918
1.2110561,0.06686580181121826,0.9278003086068983,-8.848668,-33.1556258126271,51.984112032547785,907,100.0,-208.13543872801006,0.03802644,24.061731,0.9991168,0.17263805866241455,0.002815631974954158,-46.16008663052428,-25.967009,24.426844,100,-226.3709814032415,-0.92753136,-3.7042872106602065,0.18484022,2.0638182,-2.8225703,2.401488662988413,-0.34955812,-1.9878293,81.85661068399823,-0.39789453,15,-9.214969355264493,100,-0.46160086630524294,443.8167365320551,-46.16008663052428,5.2275934,180,-92.105896,2715,3.347723,5,100,-0.0017391413,100.0,-92.052925,90700,-0.0060864897,0.004794952983502299,27.467714,-103.08910977441045,-6.092247545760972,24.038885,0.9992972,100,0.0020366540120448917,0.8202461,5.26754,0.0,-93.20449,0.3328549129946623,-1.0308910977441046,271500,6.5048895,0.5528493,-25.927637,-0.04238749432758852,-103.08910977441045,1.1095785548184223,-0.0029305508177395424,-3.1720161,0.19757529,0.0,-0.997694,-0.9970689,90700,0.14033121601096354,-8.828446,-25.946873,1.918655295012286
