exploration/Actions Max,trainer/Q2 Predictions Mean,trainer/Q Targets Mean,trainer/Log Pis Std,evaluation/Actions Std,exploration/Returns Min,trainer/Policy log std Std,time/data storing (s),evaluation/Average Returns,trainer/Q1 Predictions Mean,trainer/QF1 Loss,trainer/Q1 Predictions Std,evaluation/num steps total,exploration/num paths total,evaluation/path length Min,Epoch,trainer/Q2 Predictions Max,evaluation/num paths total,trainer/Q Targets Std,trainer/Alpha Loss,exploration/num steps total,trainer/QF2 Loss,evaluation/path length Std,trainer/Log Pis Min,trainer/Q1 Predictions Max,trainer/Policy log std Mean,trainer/Q1 Predictions Min,trainer/Q2 Predictions Min,evaluation/path length Mean,trainer/Policy mu Min,exploration/path length Min,evaluation/Rewards Max,evaluation/Returns Std,exploration/Actions Mean,trainer/Log Pis Mean,exploration/Returns Std,time/saving (s),exploration/path length Max,trainer/Policy log std Min,exploration/Rewards Std,evaluation/Num Paths,exploration/Actions Min,evaluation/path length Max,time/exploration sampling (s),exploration/Rewards Min,exploration/Average Returns,time/epoch (s),evaluation/Actions Min,trainer/Q Targets Max,trainer/Policy mu Std,exploration/path length Mean,evaluation/Rewards Std,exploration/Returns Mean,time/training (s),exploration/Rewards Mean,evaluation/Returns Max,trainer/Log Pis Max,evaluation/Returns Mean,trainer/Q Targets Min,exploration/Num Paths,trainer/Policy Loss,evaluation/Returns Min,evaluation/Actions Max,exploration/Rewards Max,exploration/Returns Max,evaluation/Rewards Min,trainer/Policy mu Mean,time/evaluation sampling (s),trainer/Q2 Predictions Std,exploration/Actions Std,evaluation/Rewards Mean,exploration/path length Std,replay_buffer/size,time/logging (s),evaluation/Actions Mean,trainer/Alpha,trainer/Policy mu Max,trainer/Policy log std Max,time/total (s)
0.9990216,-18.207981,-18.022778,1.0881395,0.18564187,-74.24922995855115,0.25917438,0.004118680997635238,-35.23438132759541,-18.215742,5.824502,4.1286516,36000,122,100,23,-16.951218,360,4.9041166,-1.6040557622909546,12200,5.8216686,0.0,-1.7643571,-16.963562,-1.7514138,-53.114525,-52.896347,100.0,-3.057671,100,-0.1422836657972716,11.443506730938104,-0.0050468026,1.456726,21.09516641519717,0.00210339199838927,100,-2.0,1.1755490376055822,15,-0.99923325,100,0.1781001230046968,-10.418792686352507,-47.56203242401175,2.7454296030045953,-0.9960498,-0.17446747,0.6902999,100.0,0.8755916813423641,-47.56203242401175,2.180823987997428,-0.47562032424011724,-18.525076883794963,6.108029,-35.23438132759541,-53.45609,5,19.40461,-60.15755078362833,0.9967995,-0.014514583942159827,-24.939457086077788,-8.854833002369663,0.025669957,0.3754275530009181,4.1101108,0.28023764,-0.35234381327595404,0.0,12200,0.004855866005527787,-0.011398384,0.05219695344567299,2.4119368,-0.66104704,66.14421510897955
0.9983842,-18.274254,-18.518293,1.5604272,0.1861081,-67.6673461310034,0.31092775,0.0030018010002095252,-34.59481974362031,-18.278992,0.15281841,4.6236954,37500,127,100,24,-16.669079,375,4.7250977,-2.123688220977783,12700,0.15467091,0.0,-5.8649263,-16.666319,-1.7887152,-48.980953,-48.738552,100.0,-2.9857202,100,-0.15041622715084077,14.077699307657687,-0.01355543,1.3006407,14.552266232699948,0.002016583996010013,100,-2.0,0.9592897494824844,15,-0.99739915,100,0.16479877999518067,-9.059053811867011,-42.79107417287297,2.6662064109914354,-0.9970458,-16.763588,0.7505589,100.0,0.9047392725297592,-42.79107417287297,2.1313565419986844,-0.4279107417287296,-17.394260137165084,6.5433955,-34.59481974362031,-49.528534,5,19.126217,-61.45623843808834,0.9949533,-0.006313161520155203,-26.758275054340004,-9.586627477407722,-0.033480536,0.360231954997289,4.610986,0.27180082,-0.3459481974362031,0.0,12700,0.0048007490040617995,-0.012138957,0.04798746854066849,2.3107052,-0.44809708,68.81502903197543
0.98237646,-20.016554,-20.155273,1.7819386,0.20162258,-33.44820680249414,0.41837254,0.0028957790054846555,-29.637168369897708,-19.99635,3.036555,8.907075,39000,132,100,25,-16.501987,390,9.291966,-0.5694764852523804,13200,3.0695803,0.0,-2.8346515,-16.511015,-1.7477335,-60.7781,-61.017452,100.0,-3.1554134,100,-0.0656829519818833,15.621674758506154,-0.023283739,1.8168834,5.107844122531787,0.0019958569973823614,100,-2.0,0.514318629741543,15,-0.9932643,100,0.1636510710013681,-4.974790808885241,-26.869062669368837,2.695669866996468,-0.9976671,-0.5921588,0.97970057,100.0,1.079784493614066,-26.869062669368837,2.1642523529953905,-0.2686906266936884,-7.700955180408997,7.5662093,-29.637168369897708,-61.330902,5,21.159893,-61.316959295350706,0.9964913,-0.014992393938041536,-18.419253329187825,-10.128974901932075,-0.11868047,0.3575030889987829,8.91497,0.24004869,-0.29637168369897704,0.0,13200,0.0053717179980594665,-0.020784957,0.044599566608667374,3.3136652,-0.32716006,71.51517018096638
0.99947953,-18.792103,-18.436338,1.8570914,0.2045674,-47.7562415603617,0.37423196,0.003155311002046801,-29.760506180238625,-18.799635,8.214806,7.80062,40500,137,100,26,-16.31316,405,8.404699,-0.3176100254058838,13700,8.24553,0.0,-3.486796,-16.318506,-1.8064216,-60.45041,-60.268784,100.0,-3.2211356,100,-0.041752232765729216,14.58521618179788,-0.010154102,1.8998798,9.676568740210787,0.0025284959992859513,100,-2.0,0.8382225001445586,15,-0.99895674,100,0.16493201599951135,-7.973567382910345,-34.956243779636665,2.6490141590038547,-0.9979462,-0.10374565,0.8931831,100.0,1.0156652907673125,-34.956243779636665,2.1191268890033825,-0.3495624377963668,-10.266169695406258,8.910196,-29.760506180238625,-61.337463,5,20.164253,-61.71105203762975,0.9962868,-0.005494227443612628,-20.85553074841688,-10.1242023115314,-0.03779839,0.3541538759964169,7.7510257,0.26251993,-0.2976050618023862,0.0,13700,0.0051175710032111965,-0.020166881,0.041902631521224976,3.2491307,-0.42152786,74.16880698697787
0.99948263,-18.275383,-18.493452,1.4267398,0.19486554,-47.37358452936089,0.36456144,0.0029393640070338733,-24.4199280501966,-18.253906,0.45002562,7.406778,42000,142,100,27,-15.877492,420,7.077782,-0.7430087327957153,14200,0.5386131,0.0,-2.1439478,-15.896541,-1.834526,-75.01621,-75.92436,100.0,-3.4974988,100,-0.07878413724631404,11.939537025434822,-0.020252459,1.7709916,11.231583910472873,0.0016078619955806062,100,-2.0,0.848358789610841,15,-0.9989153,100,0.16208065200044075,-8.665736886810544,-33.869612541306346,2.638427906007564,-0.9975583,-16.036787,0.8355129,100.0,0.8487910763058258,-33.869612541306346,2.1106788580000284,-0.33869612541306343,-8.980310125557441,7.367926,-24.4199280501966,-69.89524,5,19.46743,-48.07212190782393,0.99221164,-0.00041711517565700914,-22.428386253509757,-9.019030520354844,-0.06599028,0.3560313699999824,7.4948273,0.25659686,-0.24419928050196596,0.0,14200,0.005089800004498102,-0.01712081,0.0389833077788353,3.3052027,-0.40767798,76.81179858898395
0.9919654,-18.481182,-18.369637,1.6465153,0.19434704,-33.40160829108154,0.3944043,0.00301653199858265,-31.120744611307757,-18.490208,2.5803027,8.426445,43500,147,100,28,-15.919135,435,8.63056,-0.5958719253540039,14700,2.5875556,0.0,-3.2221322,-15.91924,-1.8151505,-74.00413,-74.14745,100.0,-3.3943152,100,-0.088139123104767,14.569124063048346,-0.015553924,1.8208073,5.538095627554205,0.002193533997342456,100,-2.0,0.5312669398520414,15,-0.99963397,100,0.16422731900092913,-5.336154831526325,-27.479160308387737,2.658905408999999,-0.99824744,-0.7643916,0.8921735,100.0,1.011288954210616,-27.479160308387737,2.1310333630026435,-0.2747916030838773,-11.4465962267449,6.7844353,-31.120744611307757,-74.69508,5,19.681341,-62.521188202847334,0.99845237,-0.01723315829707117,-20.038259556529255,-11.008833615837155,0.012537155,0.35368386399932206,8.430495,0.23986107,-0.31120744611307755,0.0,14700,0.004750797001179308,-0.016802968,0.03595524653792381,3.1020827,-0.37154478,79.47532947298896
0.9990953,-19.09474,-19.156698,2.028851,0.1999513,-27.825117283470195,0.4186538,0.002958498997031711,-23.11786723560476,-19.09642,2.658309,9.86858,45000,152,100,29,-15.579358,450,10.227454,0.26462727785110474,15200,2.6633182,0.0,-2.4149911,-15.586426,-1.8319044,-72.70871,-73.02754,100.0,-3.5798008,100,-0.008239175006385432,16.3848890988345,-0.0075123734,2.0775938,3.7118781256847195,0.0020052600011695176,100,-2.0,0.4736614666978583,15,-0.9984375,100,0.16508594100014307,-4.98216417664548,-24.07784291347893,2.6817963020002935,-0.9986542,-0.5197981,0.9861744,100.0,1.0389982030490166,-24.07784291347893,2.1503986370007624,-0.2407784291347893,-3.2642979738363853,9.789122,-23.11786723560476,-75.17367,5,20.634315,-56.90356692765201,0.9980908,-0.00955228059257158,-18.44608395477627,-10.490750926133035,-0.103852786,0.3559186749989749,9.876732,0.24137604,-0.23117867235604755,0.0,15200,0.005429290002211928,-0.015173204,0.03302289545536041,3.6436887,-0.4487375,82.1619402549768
0.9947662,-18.190605,-18.058954,1.7925556,0.20445068,-70.20449838058434,0.3345431,0.0030101029988145456,-34.89799011230253,-18.18534,2.547229,9.98986,46500,157,100,30,-15.461168,465,9.842694,-0.1500498354434967,15700,2.5892882,0.0,-2.676179,-15.473133,-1.8646053,-88.1464,-88.54884,100.0,-3.7445812,100,-0.09460168846446056,13.554559213888712,-0.011843956,1.957072,19.002789265798675,0.001966167001228314,100,-2.0,0.864298563822431,15,-0.9994404,100,0.16204288500011899,-10.44318050643478,-32.931900608067664,2.652252348991169,-0.9988498,-0.38235012,0.8717143,100.0,1.0288936246401088,-32.931900608067664,2.1280188329983503,-0.32931900608067666,-14.684075673085967,9.368252,-34.89799011230253,-83.94147,5,19.413965,-63.2373279592653,0.9985454,-0.007175904059010941,-19.312404177592505,-10.245052503867294,-0.055512886,0.3525815169996349,10.041044,0.24552666,-0.34897990112302524,0.0,15700,0.004632843993022107,-0.018218687,0.030332360416650772,2.3137188,-0.6301753,84.81873082297534
0.9989166,-17.683756,-17.771597,1.6596018,0.18137603,-72.62950938859488,0.35287744,0.0031879589951131493,-25.255709975859908,-17.681248,0.114542805,7.186525,48000,162,100,31,-15.302159,480,7.377102,-0.5605292320251465,16200,0.11596573,0.0,-3.9685128,-15.310013,-1.8620068,-61.907276,-61.87284,100.0,-3.5045135,100,-0.07844219655158698,12.825580523770764,-0.02019031,1.8436651,20.209401388541252,0.0018506610067561269,100,-2.0,1.1586826544077828,15,-0.9993716,100,0.1639493019974907,-11.179901175727268,-42.82585854076683,2.669185318998643,-0.9987158,-15.153929,0.856268,100.0,0.807855288462398,-42.82585854076683,2.1412531469977694,-0.4282585854076685,-10.735125416537109,7.5197115,-25.255709975859908,-62.95978,5,19.098696,-61.29541096851461,0.9971141,-0.005600375367755977,-22.836338886357517,-9.672081998125325,-0.07228169,0.3537533870039624,7.187016,0.26381105,-0.2525570997585991,0.0,16200,0.005190862997551449,-0.021923056,0.027719411998987198,3.650411,-0.40580463,87.4925347879689
0.98981977,-15.808625,-15.7177,1.2584848,0.19466265,-74.08562292959743,0.24140777,0.003740261003258638,-30.539267577991325,-15.808216,2.2359505,1.581315,49500,167,100,32,-15.029511,495,2.1478217,-0.9856721758842468,16700,2.2462049,0.0,-1.3867476,-15.050571,-1.9105531,-26.23449,-26.319653,100.0,-2.6959543,100,-0.06424503238750626,11.800290043722917,-0.03304499,1.7316458,20.08511783335263,0.002033928998571355,100,-2.0,1.3901385523878287,15,-0.99951154,100,0.16497994299425045,-10.389797245142105,-51.41953226133059,2.6473341839955538,-0.99817854,-0.9748968,0.66189116,100.0,0.928008275352971,-51.41953226133059,2.113658154004952,-0.5141953226133057,-15.977074061516282,6.4739966,-30.539267577991325,-25.990818,5,17.220745,-54.98907454715028,0.997089,-0.011558558659963657,-18.505901748190116,-8.921012647012137,-0.063633,0.35786413599998923,1.5779314,0.28199232,-0.3053926757799132,0.0,16700,0.0050577609945321456,-0.031149257,0.02539381943643093,2.8109102,-0.7006291,90.1445347179615
0.9954517,-16.585533,-16.828957,1.7441586,0.20748839,-69.31661765323692,0.31569135,0.003337491005368065,-30.15914085629709,-16.58825,0.103191316,6.3018517,51000,172,100,33,-14.66227,510,6.3438506,-1.233152985572815,17200,0.10929223,0.0,-2.3885121,-14.678842,-1.8746408,-55.109634,-55.073917,100.0,-3.5220551,100,-0.034587976512999316,16.61425045533022,-0.009812915,1.6717553,21.584224198733814,0.0019689439941430464,100,-2.0,1.0776958678741213,15,-0.9996487,100,0.16229528899566503,-10.63480267967226,-36.18378137254432,2.6644792369988863,-0.99875164,-14.745543,0.84512794,100.0,1.091645691156769,-36.18378137254432,2.133941041000071,-0.3618378137254431,-8.643625644219934,10.336402,-30.15914085629709,-55.006634,5,17.983624,-63.516627419848106,0.9981832,-0.006757455765530148,-16.89348570828265,-10.70806125647713,-0.07362931,0.3584499179996783,6.284992,0.24732451,-0.3015914085629708,0.0,17200,0.004486554003960919,-0.013968249,0.02335302345454693,2.8245053,-0.621749,92.81367017896264
0.9962373,-15.982342,-16.054045,1.398372,0.21204835,-67.66840113856907,0.26629195,0.0030697529946337454,-34.6701443371711,-15.982975,2.1502168,6.4869666,52500,177,100,34,-14.490336,525,6.7209926,-1.0017720460891724,17700,2.1294546,0.0,-2.0769112,-14.537681,-1.9188333,-67.17101,-68.21234,100.0,-3.7182977,100,-0.05924704395211646,15.370909263061948,-0.023390828,1.7391313,14.10345963760107,0.0021653720032190904,100,-2.0,1.0553416052825961,15,-0.99841356,100,0.16752648600231623,-10.182424523218621,-40.392154083479305,2.7913790160018834,-0.9986526,-0.38191983,0.7366724,100.0,1.1948822746290209,-40.392154083479305,2.253442533001362,-0.4039215408347929,-9.4530505134454,9.041595,-34.6701443371711,-68.559685,5,17.506584,-60.483944979326736,0.99944055,-0.008817182781093256,-27.639505335771485,-9.763321653278169,-0.09786734,0.3600706450015423,6.5578547,0.27302635,-0.346701443371711,0.0,17700,0.005104226998810191,-0.024666144,0.021487245336174965,3.649804,-0.35947198,95.60947933096031
0.9852884,-16.16928,-16.07519,1.2735504,0.18855192,-54.49358049568578,0.3258947,0.0030107420025160536,-24.03465228004556,-16.179476,4.229033,6.178449,54000,182,100,35,-14.322354,540,6.6233215,-0.6988462209701538,18200,4.227782,0.0,-1.7557211,-14.336612,-1.8925699,-59.66914,-59.915512,100.0,-3.7809813,100,-0.04408410755728864,16.653927365009988,-0.028044136,1.821886,13.602261132495633,0.010501615004613996,100,-2.0,0.8551752764973611,15,-0.99984646,100,0.18682261100184405,-8.553874305076285,-32.60423844682216,2.7588262670178665,-0.99860305,-0.1357996,0.8020778,100.0,0.9589740895174093,-32.60423844682216,2.134018857002957,-0.32604238446822154,-6.06057122316448,7.0285254,-24.03465228004556,-59.935608,5,17.482058,-55.94986260241254,0.99797815,-0.011685018040431813,-17.69078800710965,-9.833655162881296,-0.07086926,0.41930270100419875,6.16848,0.2545884,-0.24034652280045565,0.0,18200,0.005169741001736838,-0.019202922,0.01976602151989937,2.4477239,-0.2962913,98.3731530979785
0.99927926,-16.775267,-16.781448,1.7206445,0.20730135,-59.49386374399355,0.36601925,0.0032219790009548888,-32.679743434276425,-16.789518,2.1532109,7.503871,55500,187,100,36,-14.186704,555,7.755815,-0.6052163243293762,18700,2.1546977,0.0,-1.948529,-14.2238455,-1.8595532,-64.17774,-63.77918,100.0,-3.5586715,100,-0.0757448247413123,17.564725547186217,-0.019777168,1.8492229,12.37461785771883,0.0019890900002792478,100,-2.0,1.0639715919912844,15,-0.99937975,100,0.1591103809987544,-8.680243915040963,-41.998378984152986,2.753326741993078,-0.999042,-0.097505935,0.9810084,100.0,1.1521864164144886,-41.998378984152986,2.2366013979990385,-0.4199837898415296,-13.148580002808009,8.208225,-32.679743434276425,-64.55756,5,17.999405,-62.40456243662558,0.99901205,-0.006171036940212492,-29.624952981624304,-11.148453005713565,-0.014038482,0.34755177999613807,7.4752226,0.2764458,-0.3267974343427642,0.0,18700,0.004852113997912966,-0.01684105,0.018056873232126236,3.910682,-0.41226754,101.13105409496347
0.9992221,-16.800987,-16.757696,1.8905658,0.19981705,-73.5144131348923,0.31163347,0.008773040004598442,-29.219076687237234,-16.78979,2.017019,8.7169485,57000,192,100,37,-14.095265,570,8.9877,0.039103735238313675,19200,2.0133007,0.0,-3.5783057,-14.08462,-1.8952682,-69.898125,-70.30749,100.0,-3.8390374,100,-0.03547381889285313,16.369466370386817,-0.028907586,2.0095603,14.998849378254887,0.0019944000014220364,100,-2.0,1.4860849438705175,15,-0.9996896,100,0.20620033799787052,-10.179997310271613,-55.67917287993733,3.0781312950057327,-0.99895185,-0.4719964,0.923977,100.0,1.0376853572190297,-55.67917287993733,2.470974510004453,-0.5567917287993732,-8.955911636662771,10.509691,-29.219076687237234,-70.97455,5,18.48614,-57.40921510578846,0.9986002,-0.0022334534629015485,-30.493747359569422,-9.776525449469387,-0.116044104,0.38566315500065684,8.73747,0.2965627,-0.2921907668723723,0.0,19200,0.004525851996731944,-0.027695462,0.016733525320887566,3.4410515,-0.4770827,104.2151879339799
0.9995368,-16.038595,-15.954372,1.7270327,0.27349046,-64.33021892378672,0.2974974,0.00319547500112094,-55.6020617557428,-16.03645,3.8435779,8.858148,58500,197,100,38,-13.76215,585,9.356156,-0.7176049947738647,19700,3.8112135,0.0,-2.6083775,-13.737735,-1.9074506,-70.80341,-70.82267,100.0,-3.8784626,100,-0.018810887609256786,141.92609833794234,-0.022111095,1.8275505,14.722407188949157,0.0023767630045767874,100,-2.0,1.1037488401579751,15,-0.999946,100,0.1914229929971043,-9.560074763551828,-41.6791661229214,2.736306078004418,-0.99924046,-0.09302388,0.8202572,100.0,1.6246011239658869,-41.6791661229214,2.155746962998819,-0.41679166122921396,-3.344858458765304,7.7555532,-55.6020617557428,-73.24719,5,17.294224,-584.7407944663427,0.9992681,-0.004980927330469128,-26.030528526708405,-10.350171554394887,-0.13941582,0.3785334830026841,8.850276,0.26617742,-0.556020617557428,0.0,19700,0.005030401000112761,0.002327729,0.015585502609610558,2.848555,-0.5610276,106.9560179349719
0.9998241,-15.740968,-15.765858,1.8537283,0.21599704,-65.9576286577269,0.33036408,0.003145447000861168,-32.844727606387934,-15.7469225,0.27476868,6.3371563,60000,202,100,39,-13.684175,600,6.386718,-0.2208804339170456,20200,0.2707675,0.0,-3.8031595,-13.657497,-1.8900996,-53.87833,-53.922813,100.0,-4.0179925,100,-0.0688943688823559,14.504860738836866,-0.032831285,1.9478778,16.010480864885498,0.002105300998664461,100,-2.0,1.2334091262944842,15,-0.99981064,100,0.1702471440003137,-9.624171310023977,-44.65064864178102,2.7517661430028966,-0.99902815,-13.590227,0.89038247,100.0,1.1350462461341333,-44.65064864178102,2.196688500000164,-0.4465064864178103,-8.905035159599555,8.815994,-32.844727606387934,-54.072346,5,17.070728,-63.38682978916275,0.9990374,-0.00700389898983195,-18.98408384443425,-10.20722277073607,-0.23594776,0.37445087599917315,6.3252378,0.27473262,-0.32844727606387936,0.0,20200,0.005128875003720168,-0.02669424,0.01443881168961525,4.31252,-0.21497102,109.71253787697788
0.9999809,-16.079548,-15.977152,1.6276013,0.21582213,-590.7659321719627,0.3278477,0.0037248869994073175,-31.051605430637736,-16.08303,4.019029,9.089189,61500,207,100,40,-13.407918,615,9.665865,0.3704385757446289,20700,4.010255,0.0,-0.19662511,-13.399945,-1.8920586,-74.57906,-74.58754,100.0,-3.9061337,100,-0.03939396526152708,17.995223806781063,0.037615277,2.0861444,219.57653940799966,0.001988161006011069,100,-2.0,2.409305658219073,15,-0.999496,100,0.17380505400069524,-9.154993696081558,-152.09211682802714,2.7110988610074855,-0.99968076,-0.12846078,0.9182831,100.0,1.2272926725521285,-152.09211682802714,2.156588839003234,-1.520921168280272,-4.75366606352329,8.630654,-31.051605430637736,-77.12135,5,17.55088,-59.52643253352375,0.9993251,-0.015379285978936293,-32.90493149722141,-11.066052059068358,-0.08906059,0.3699785449935007,9.080804,0.42581815,-0.31051605430637735,0.0,20700,0.005013375004637055,-0.029592931,0.013564416207373142,4.168288,-0.28036207,112.42840099798923
0.998869,-15.760116,-15.690919,2.0451663,0.20466678,-72.96820926633536,0.38118812,0.00314421300572576,-32.02038224891929,-15.764756,2.0091789,7.0244594,63000,212,100,41,-13.195966,630,7.3064604,0.22329717874526978,21200,2.0239508,0.0,-2.2368078,-13.19704,-1.8620632,-50.78489,-50.816196,100.0,-4.0491,100,-0.0414657072318234,17.27381129131284,-0.02620893,2.0513985,19.128159759731684,0.0030250950003392063,100,-2.0,1.363181601356357,15,-0.9998835,100,0.16728967399831163,-10.322262971005204,-49.171640171298975,2.785543422003684,-0.9993831,-0.15990274,1.0765704,100.0,1.1594681870805157,-49.171640171298975,2.2526493600016693,-0.49171640171298964,-7.838011301142025,12.733571,-32.02038224891929,-51.34568,5,17.35409,-58.923056701705114,0.999812,-0.00650547126258454,-18.635182752061787,-9.723965338921499,-0.122266896,0.3535407259987551,7.016285,0.2840309,-0.320203822489193,0.0,21200,0.005894353998883162,-0.024575353,0.012978984974324703,4.5337543,-0.1482742,115.21798825599399
0.9964141,-16.199165,-16.157782,2.4312956,0.20546731,-32.73205285473249,0.37470284,0.0037602029988192953,-26.132663950099516,-16.200054,3.814973,11.127314,64500,217,100,42,-12.775731,645,11.046865,1.0083006620407104,21700,3.7979302,0.0,-4.862366,-12.751098,-1.8647411,-83.27087,-82.97801,100.0,-4.1429534,100,-0.050086677087580966,15.225937355453823,-0.008059817,2.2308044,6.112960994832075,0.0023723670019535348,100,-2.0,0.3710239054412325,15,-0.99727887,100,0.19350389100145549,-5.27252603144307,-20.607512096457697,3.052861064999888,-0.99963284,-0.14835931,1.0673112,100.0,1.0263494511715272,-20.607512096457697,2.4360552849975647,-0.20607512096457697,-7.544079574958222,11.273184,-26.132663950099516,-78.287605,5,17.73119,-59.54190631600746,0.9996199,-0.014288579010450365,-16.438148737250817,-10.23815401669471,-0.046920355,0.4123101430013776,11.116207,0.21756098,-0.2613266395009951,0.0,21700,0.0048591759987175465,-0.03234592,0.01266910508275032,4.2706122,-0.05025751,118.27544331799436
0.9973046,-17.702654,-17.277594,2.8222764,0.25939867,-51.625888831968034,0.4667312,0.0032422489966847934,-43.82145905266712,-17.697113,5.566687,11.635331,66000,222,100,43,-12.894681,660,11.964557,1.1937274932861328,22200,5.595648,0.0,-3.874192,-12.880625,-1.8115714,-63.353195,-63.268116,100.0,-4.357338,100,-0.01782991719215257,74.97418066249521,-0.013132121,2.2717524,13.303271385715561,0.0018601039992063306,100,-2.0,0.8615803613830945,15,-0.9995506,100,0.2006759840005543,-8.58259524598083,-31.61196751110491,3.0155984739976702,-0.99977255,-0.0655441,1.321664,100.0,1.2179752977579748,-31.61196751110491,2.3876016319991322,-0.3161196751110491,-3.894818072870234,13.509178,-43.82145905266712,-61.87704,5,19.294884,-319.3920936958989,0.9997503,-0.008263018383124184,-19.52695690095751,-9.817206392789354,-0.22978961,0.4163432380009908,11.642429,0.26271906,-0.4382145905266713,0.0,22200,0.005875267001101747,-0.05401791,0.012368191964924335,4.5908155,-0.08773627,121.29598392698972
0.99976015,-15.358229,-15.195127,2.7409284,0.20557359,-441.2712051045349,0.34229463,0.004918760998407379,-28.38751788650958,-15.347995,5.5116386,8.281122,67500,227,100,44,-12.567131,675,8.455008,1.618628740310669,22700,5.573976,0.0,-1.9953394,-12.551097,-1.8938904,-64.14127,-64.29581,100.0,-4.3697944,100,-0.028892548041899734,13.672603688393387,-0.19247437,2.3673003,159.98715077857062,0.0022469649993581697,100,-2.0,1.8909634318001254,15,-0.99999356,100,0.20382119999703718,-10.25713074953336,-122.2218833562686,2.9701970769965556,-0.9997132,-0.29976967,1.0851412,100.0,1.0567012475753292,-122.2218833562686,2.354190482001286,-1.222218833562688,-6.01867717634732,13.877449,-28.38751788650958,-66.18998,5,17.01866,-55.02748074032616,0.99951136,-0.01010124155267385,-27.415051052973432,-9.791942549116378,-0.16923752,0.40018765599961625,8.29216,0.4486097,-0.28387517886509583,0.0,22700,0.004832013000850566,-0.019370219,0.012194041162729263,4.1064196,-0.37585294,124.27104469898768
0.99938095,-15.13568,-15.283902,1.8913683,0.2078538,-70.95572741565064,0.3602646,0.0034989419946214184,-28.145076352050346,-15.149991,0.28327098,8.391415,69000,232,100,45,-12.501791,690,8.525355,0.5962108373641968,23200,0.29526934,0.0,-1.0260105,-12.51572,-1.8848932,-63.60036,-63.381252,100.0,-4.3589287,100,-0.057010494266318636,14.072682958398934,-0.031837255,2.1349711,18.97445188750917,0.0019874999998137355,100,-2.0,1.4632133498502844,15,-0.99981475,100,0.18115854200004833,-10.446645380290237,-52.20380252559911,2.8072637020013644,-0.99940443,-12.476381,1.031554,100.0,1.056402811058025,-52.20380252559911,2.2114211230000365,-0.522038025255991,-6.821405177959659,9.999178,-28.145076352050346,-64.568535,5,16.716347,-52.88091456970565,0.9999137,-0.0037460849038086614,-16.91404046803764,-9.580292465730555,-0.07447294,0.4052919110035873,8.358891,0.29429767,-0.28145076352050347,0.0,23200,0.0039056840032571927,-0.020859854,0.012065908871591091,4.8561726,-0.0042984113,127.08298727296642
0.9998806,-14.049521,-13.907785,2.1509063,0.19736786,-34.35896164328096,0.31364542,0.002908036003645975,-24.594082946259984,-14.034072,3.3123472,5.6726513,70500,237,100,46,-12.239722,705,5.85057,-0.4986020028591156,23700,3.3682606,0.0,-2.8318267,-12.251806,-1.9082634,-52.674564,-52.75257,100.0,-4.0939655,100,-0.03661125242991649,18.046667250443505,-0.00237394,1.8873892,5.53684157295206,0.002057487996353302,100,-2.0,0.5220074043449988,15,-0.997629,100,0.16269322400330566,-6.019426256685429,-25.588397689917066,2.618689926013758,-0.9997651,-0.21600738,0.9393657,100.0,1.0479976155283788,-25.588397689917066,2.0672686800025986,-0.2558839768991707,-5.749855295975772,11.428746,-24.594082946259984,-52.558975,5,15.634573,-61.1825264280457,0.99965155,-0.006349901823338105,-18.830987689747623,-11.304659435245163,0.0117899235,0.3780826510046609,5.6971154,0.24849407,-0.24594082946259982,0.0,23700,0.005679847003193572,-0.013988359,0.011942584998905659,4.1142807,-0.07971306,129.70696724797745
0.9982957,-14.389859,-14.456204,2.0770867,0.19531092,-76.08680203548113,0.301896,0.0028804169996874407,-25.226801899524727,-14.384941,3.5165396,8.354417,72000,242,100,47,-12.048097,720,8.853923,-0.005594830960035324,24200,3.5374355,0.0,-1.5734513,-12.052924,-1.9190582,-70.04721,-70.55268,100.0,-3.5307143,100,-0.05112435784200075,15.763248561878507,-0.018813692,1.9987411,21.422519339432288,0.002001622000534553,100,-2.0,1.0103707070548766,15,-0.99995434,100,0.16316108000319218,-11.645661002481468,-33.79232565098682,2.6391959930042503,-0.9996973,-0.032535,0.9305429,100.0,1.003950091821404,-33.79232565098682,2.113409040000988,-0.33792325650986804,-6.040047053559502,11.672083,-25.226801899524727,-69.67377,5,15.881527,-59.68006878544735,0.9999138,-0.006345327676168582,-18.678790198865496,-10.042119269998764,-0.019355169,0.35289794300479116,8.373433,0.25902212,-0.2522680189952472,0.0,24200,0.004845890995056834,-0.012610763,0.011746028438210487,4.735995,0.008762829,132.35122375296487
