evaluation/Actions Min,time/evaluation sampling (s),trainer/Alpha Loss,Epoch,exploration/Average Returns,time/data storing (s),evaluation/Rewards Mean,time/saving (s),evaluation/Rewards Std,time/training (s),evaluation/path length Max,trainer/Q2 Predictions Max,trainer/Log Pis Min,exploration/Rewards Min,trainer/Q2 Predictions Min,time/total (s),trainer/Policy log std Std,trainer/Q Targets Mean,exploration/path length Std,trainer/Policy mu Max,evaluation/path length Min,trainer/Q1 Predictions Std,evaluation/Rewards Max,exploration/Rewards Max,evaluation/Rewards Min,trainer/Q Targets Std,time/epoch (s),trainer/Q Targets Max,trainer/Q2 Predictions Mean,evaluation/Returns Min,evaluation/Returns Mean,replay_buffer/size,trainer/Policy log std Min,exploration/Actions Std,evaluation/path length Std,trainer/Log Pis Std,time/logging (s),trainer/Policy log std Mean,exploration/Actions Max,evaluation/Actions Mean,evaluation/num steps total,evaluation/num paths total,evaluation/Actions Max,evaluation/Returns Max,exploration/Returns Std,exploration/num paths total,trainer/Q2 Predictions Std,exploration/num steps total,trainer/Log Pis Mean,exploration/Rewards Mean,evaluation/Average Returns,evaluation/Returns Std,evaluation/Num Paths,trainer/QF2 Loss,trainer/Q1 Predictions Max,exploration/Returns Min,time/exploration sampling (s),trainer/Q1 Predictions Min,exploration/path length Max,trainer/Policy mu Min,trainer/Policy mu Std,trainer/Q Targets Min,exploration/path length Mean,evaluation/Actions Std,exploration/Actions Min,trainer/Policy mu Mean,evaluation/path length Mean,exploration/Returns Mean,trainer/QF1 Loss,exploration/path length Min,trainer/Q1 Predictions Mean,exploration/Rewards Std,exploration/Returns Max,trainer/Policy log std Max,trainer/Log Pis Max,trainer/Policy Loss,trainer/Alpha,exploration/Actions Mean,exploration/Num Paths
-0.9949117,0.33097833101055585,0.055415455251932144,157,-45.23535187763103,0.002716396003961563,-0.25332471919691724,0.0019211430044379085,0.9434277105143802,1.9678786889999174,100,-6.576497,-1.4804206,-9.805847173490198,-47.494263,385.9239540839044,0.48408067,-14.331713,0.0,3.5504594,100,11.042382,-0.008079115444094663,-0.006839038779014642,-10.544247656879948,11.39352,2.4474786540085915,-6.5721803,-14.080487,-58.23168335624306,-25.332471919691724,79200,-2.5519965,0.24445122,0.0,1.5316213,0.004842338006710634,-2.0862947,0.9994573,0.017026495,237000,2370,0.9979519,-4.907315627350529,23.401866534555353,792,11.059551,79200,2.0190582,-0.4523535187763104,-25.332471919691724,17.04441704046497,15,0.2619937,-6.593829,-83.23469522858412,0.13914175698300824,-47.39554,100,-2.9348402,0.7673605,-47.25937,100.0,0.18849468,-0.999043,0.0757499,100.0,-45.23535187763103,0.27208182,100,-14.098306,1.1196449127435484,-21.218948666603602,-0.3180231,10.188997,15.814747,0.05460108816623688,0.017946832,5
-0.99918747,0.32802974700462073,-0.004841492976993322,158,-52.54978070963227,0.0029149150068406016,-0.32257902623858437,0.001688056014245376,0.8629297174635628,2.006019838998327,100,-6.497247,-2.0357044,-10.69350570680543,-56.272747,388.41876629396575,0.51857716,-12.8886795,0.0,3.0902507,100,10.300131,-0.0014887380520267886,-0.009732705945601964,-8.841633241658712,10.334752,2.490326276019914,-0.12984097,-12.92879,-77.873354944524,-32.25790262385844,79700,-2.5449064,0.25179368,0.0,1.1456387,0.00485080000362359,-2.0370831,0.998742,-0.0016278219,238500,2385,0.99771607,-3.3468694359529345,12.43749266925969,797,10.30947,79700,1.9983361,-0.5254978070963228,-32.25790262385844,19.690301491570025,15,0.66923285,-6.50173,-67.12258755535912,0.14682291899225675,-56.41877,100,-2.6835399,0.77925426,-56.99856,100.0,0.18843198,-0.99916387,-0.024989553,100.0,-52.54978070963227,0.6625985,100,-12.901349,1.1877842248678145,-30.14076277635138,-0.48264512,5.9585,14.466213,0.05451996624469757,-0.016698929,5
-0.9963342,0.3313373679993674,0.20701444149017334,159,-43.97215901862523,0.0028218000079505146,-0.29837867079037256,0.0015855779929552227,0.9270715254611018,1.9625090699992143,100,-6.4020524,-2.1832132,-9.724242271376665,-71.241646,390.86896948097274,0.48850697,-13.255859,0.0,3.1541402,100,12.357351,-0.01922405900044992,-0.01128265620454785,-9.636602933513528,12.347715,2.445679967990145,-6.6297836,-13.183197,-63.09611342876353,-29.83786707903725,80200,-2.508404,0.23122786,0.0,1.648332,0.003879320982377976,-2.0334659,0.99905896,0.010059848,240000,2400,0.99816525,-4.793517882413515,27.674590979951322,802,12.2932415,80200,2.0706873,-0.43972159018625234,-29.83786707903725,16.864652503481366,15,0.08576545,-6.4048557,-87.78538927990346,0.1435468310082797,-71.1521,100,-4.3228054,0.8088422,-71.94436,100.0,0.19841282,-0.99973065,-0.060524944,100.0,-43.97215901862523,0.052347295,100,-13.210973,1.1772086018001802,-13.372117685443845,-0.47766453,8.477783,14.996613,0.053470708429813385,-0.0016423473,5
-0.9977895,0.3262191569956485,0.18439903855323792,160,-34.86204818884736,0.0028746470052283257,-0.34482210012321,0.001963587012141943,1.1373974063601946,1.9582548350153957,100,-6.5862823,-3.4729104,-8.076590124892029,-37.14548,393.3078235150315,0.5183118,-12.337796,0.0,3.0050414,100,9.586458,-0.015328461865960123,-0.004074333588300582,-12.153965745078226,9.869038,2.434403496037703,-0.3056628,-12.224663,-73.5726114068895,-34.482210012321005,80700,-2.5905976,0.24520977,0.0,1.6633505,0.004832559992792085,-2.1007364,0.99835765,0.017621163,241500,2415,0.9993321,-9.021996444186136,11.54174924504106,807,9.580224,80700,2.0633245,-0.3486204818884736,-34.482210012321005,20.74084967295591,15,0.8981973,-6.5989666,-49.46259139082527,0.14025871001649648,-38.17588,100,-3.2708745,0.7622692,-37.952206,100.0,0.21310511,-0.9991761,0.020060632,100.0,-34.86204818884736,0.91728276,100,-12.224928,0.9722522116654216,-21.47663663915266,-0.5145924,8.307368,13.942797,0.05437804013490677,-0.0012103424,5
-0.99860233,0.33005906202015467,-0.3746176064014435,161,-52.343572689248674,0.00291451602242887,-0.3300437679728467,0.001947336015291512,0.8950264569097476,1.9621489729906898,100,-6.421627,-2.3525038,-10.758589506237444,-52.410473,395.75879208013066,0.42537966,-12.498441,0.0,3.1999948,100,10.2624,-0.00512488707557084,-0.022604494464554398,-9.227642989894118,10.209478,2.4466373550822027,-6.5109196,-12.45017,-70.2873115000231,-33.00437679728467,81200,-2.4866562,0.26287585,0.0,1.1993533,0.004815976019017398,-2.0776703,0.9993872,-0.0066601983,243000,2430,0.9965577,-1.2220700103392117,12.961163820439847,812,10.214097,81200,1.8720407,-0.5234357268924867,-33.00437679728467,21.2980707608506,15,0.12993684,-6.4491954,-69.35341446461688,0.14475149201462045,-54.0934,100,-3.302294,0.64156955,-55.157486,100.0,0.19905438,-0.9997162,-0.03325179,100.0,-52.343572689248674,0.0533105,100,-12.488656,1.2602694910909102,-29.97619362339595,-0.44203812,5.6916146,14.078799,0.05351376533508301,-0.02087667,5
-0.9983517,0.3262977509875782,-0.1274406462907791,162,-42.28163994698979,0.002996467985212803,-0.30620919896837995,0.010506046004593372,0.887139077805527,1.969735573977232,100,-6.3704658,-2.7700956,-6.732495591670456,-50.50159,398.2184046051698,0.52796495,-14.086126,0.0,3.3844762,100,11.671078,-0.03186885582881127,-0.001462875074462427,-8.893787586750172,12.000232,2.4549275939934887,-0.08142719,-14.10601,-78.2935715299872,-30.620919896837993,81700,-2.5410213,0.21101882,0.0,1.4267832,0.004868123010965064,-2.0657763,0.99850917,0.0011000193,244500,2445,0.9986105,-3.6003869467258487,20.891564364177025,817,11.6298895,81700,1.9562973,-0.4228163994698978,-30.620919896837993,24.28547922182464,15,1.6339375,-6.345668,-74.23094341249849,0.1405236320279073,-50.644524,100,-3.1159205,0.7826026,-52.501472,100.0,0.18123458,-0.9992764,0.027361574,100.0,-42.28163994698979,1.6057531,100,-14.124426,0.7207197725785159,-21.040974674265858,-0.42017972,7.627204,15.832412,0.05414767563343048,0.010426609,5
-0.99955285,0.3248735360102728,-0.20041106641292572,163,-44.75574983052941,0.002786823984934017,-0.4013473849567319,0.0019475310109555721,1.039602959196525,1.9583155639993493,100,-6.450038,-2.3516796,-9.912935291310884,-62.0798,400.6554743181623,0.48394305,-13.419473,0.0,2.7372937,100,11.279881,-0.01043225340371764,-0.00867941220736858,-10.92089158548435,11.176635,2.4325374720210675,-0.6398304,-13.615229,-94.1544747533186,-40.1347384956732,82200,-2.5818763,0.25558555,0.0,1.4533199,0.0048839490045793355,-2.1084037,0.99885416,-0.011737142,246000,2460,0.9980866,-1.5125573228081233,28.511566635718843,822,11.300638,82200,1.9313285,-0.447557498305294,-40.1347384956732,28.08010152100908,15,10.177619,-6.39363,-94.81597258508343,0.13973006801097654,-61.617123,100,-3.3767471,0.68252355,-62.072662,100.0,0.19650081,-0.9996375,-0.023333041,100.0,-44.75574983052941,10.208391,100,-13.604853,1.1755500692830323,-17.794523716034448,-0.40463105,6.3304276,15.096457,0.054024554789066315,-0.012607154,5
-0.999507,0.3214254340273328,0.10025981068611145,164,-39.44404279036313,0.0029379510087892413,-0.36768500591273173,0.0019373699906282127,1.180907938564134,1.9526825259963516,100,-6.3125486,-1.8767183,-10.157679995087042,-38.763905,403.0894737241615,0.48804927,-14.356002,0.0,2.8865721,100,10.94943,-0.010572144666887844,-0.003908021612820381,-10.40387426908391,10.903102,2.4296971220173873,-0.7024857,-14.702539,-70.17434152836185,-36.768500591273174,82700,-2.5454576,0.24848801,0.0,1.0243495,0.004848212993238121,-2.05962,0.99883115,-0.012106364,247500,2475,0.9991346,-8.165962520031176,12.446775980650244,827,10.932734,82700,2.0342207,-0.3944404279036312,-36.768500591273174,20.427106722630583,15,11.790136,-6.3257833,-54.043316318446024,0.1458656280010473,-39.30504,100,-3.001761,0.73340803,-39.151493,100.0,0.20702277,-0.99782836,-0.05100872,100.0,-39.44404279036313,11.8537,100,-14.722103,1.026092356184343,-18.836349245884495,-0.40755352,5.0539093,16.48,0.05340910330414772,0.006432153,5
-0.99908185,0.32490047201281413,-0.06866724789142609,165,-23.593212208021757,0.0027569860103540123,-0.3096400767727434,0.0019683350110426545,0.8215998222417398,1.9322488410107326,100,-6.287554,-1.112255,-6.205906140599652,-49.316425,405.4992772861733,0.41197383,-14.183385,0.0,3.0229018,100,11.197929,-0.03741950932103642,-0.0034764129417004,-10.376808420845649,11.134497,2.4049903800478205,-6.4379563,-14.03002,-76.22487019359484,-30.964007677274335,83200,-2.5285146,0.21556383,0.0,1.1656129,0.004842449008719996,-2.1433904,0.99064785,-0.007580854,249000,2490,0.99725914,-6.770487175154362,7.254151920833194,832,11.165192,83200,1.9762868,-0.23593212208021755,-30.964007677274335,20.911736658138828,15,0.06791709,-6.3152266,-34.29050730682162,0.13827329699415714,-49.39797,100,-3.4186144,0.6240058,-49.728115,100.0,0.17175609,-0.9988172,-0.074201375,100.0,-23.593212208021757,0.06308824,100,-13.995299,0.5800963601325206,-13.32760540695262,-0.522237,6.084304,15.792442,0.05525415018200874,0.0013558064,5
-0.9975306,0.32538677801494487,0.12415521591901779,166,-45.6054223873573,0.0028882650076411664,-0.21254101841443546,0.0019291199860163033,0.9214260908843939,1.9644559070002288,100,-6.43951,-2.4942083,-9.802349403442133,-38.18342,407.9430241371447,0.4475202,-12.990252,0.0,2.802062,100,9.995964,-0.010801297203415352,-0.0053549033967333105,-10.104486667227155,9.990662,2.4392781159840524,-6.4009633,-12.928013,-54.727088383058025,-21.254101841443546,83700,-2.5884752,0.23528478,0.0,1.3627814,0.004866995994234458,-2.1331632,0.9957398,0.002472484,250500,2505,0.99765927,-3.3608436920813016,26.26693335992936,837,10.002581,83700,2.042599,-0.456054223873573,-21.254101841443546,13.923786014384333,15,0.0788618,-6.4669523,-87.94777641636904,0.13975104998098686,-38.32111,100,-2.9773827,0.624271,-37.35833,100.0,0.19043021,-0.9997893,-0.079386115,100.0,-45.6054223873573,0.06321147,100,-12.925337,1.1324639429851076,-18.002120198980247,-0.3907883,8.3965845,14.641884,0.054228462278842926,-0.012456502,5
-0.99937165,0.32369469400146045,0.052839864045381546,167,-26.46806967561227,0.002913839998655021,-0.3295469631728181,0.0019538590277079493,0.8790443360054928,1.9315868220000993,100,-6.462375,-3.6515536,-8.489695486338876,-38.60928,410.35233942620107,0.48656645,-13.030368,0.0,3.238664,100,9.516958,-0.012014578002286376,-0.007530727548501478,-10.748171909140874,9.89087,2.4049734610307496,-1.2826097,-12.732906,-99.29383650434406,-32.95469631728181,84200,-2.5838234,0.20361377,0.0,1.3098611,0.00487279100343585,-2.129611,0.9993481,-0.0057963314,252000,2520,0.9975954,-6.843737294180951,15.010703180956217,842,9.534912,84200,2.0180526,-0.26468069675612266,-32.95469631728181,26.578371589468325,15,0.815054,-6.42492,-51.8993305158169,0.139951454999391,-38.498375,100,-2.9184108,0.71620655,-39.78024,100.0,0.18201908,-0.9774062,0.037562072,100.0,-26.46806967561227,0.8477733,100,-12.698047,0.8304433395474679,-13.02174118423468,-0.52524275,6.1146154,14.531141,0.05356042832136154,0.019775547,5
-0.9994009,0.32982331499806605,0.05606912449002266,168,-38.760116128186056,0.0029352999990805984,-0.32388397686414944,0.0015431290084961802,0.9930073009412722,1.935629246989265,100,-6.278903,-1.418334,-8.88431616033191,-36.720303,412.7755397091969,0.40368664,-13.1273575,0.0,3.0723388,100,10.46686,-0.016318650803226035,-0.007308904345170356,-9.673113829470578,10.5696125,2.4189475539897103,-0.02747336,-13.36485,-84.34420225298804,-32.38839768641495,84700,-2.5864763,0.23860033,0.0,1.1364412,0.004765516991028562,-2.2055354,0.99937236,0.0027539872,253500,2535,0.9991054,-2.2090682346805415,8.379318113905233,847,10.441567,84700,2.0191228,-0.3876011612818606,-32.38839768641495,21.042236336026342,15,2.1601121,-6.3034196,-49.663454633219736,0.1442510460037738,-37.908962,100,-3.5233853,0.5939608,-37.836864,100.0,0.18927169,-0.995366,-0.06679986,100.0,-38.760116128186056,2.1499076,100,-13.383495,0.9671235869041601,-26.77123402979333,-0.5445827,6.66138,15.149008,0.053296200931072235,0.026485385,5
-0.9956729,0.3247803060221486,-0.40342089533805847,169,-48.734608676937206,0.0028541939973365515,-0.3076745914493503,0.0019484439981169999,0.8993501072726322,1.9539867139828857,100,-6.3322196,-0.7890809,-9.398918087114525,-37.72588,415.205042346206,0.40606877,-12.0356,0.0,2.749547,100,9.421026,-0.03326864585321527,-0.009922967409961354,-9.519103014168845,9.290968,2.425259544979781,-0.6221446,-12.335257,-62.3102773553343,-30.767459144935028,85200,-2.479304,0.25856203,0.0,0.974641,0.004833705985220149,-2.0923228,0.99919647,0.0051446804,255000,2550,0.9995093,-4.042660821951872,21.225015054249926,852,9.418705,85200,1.8617729,-0.48734608676937197,-30.767459144935028,18.51495013012482,15,9.823664,-6.334749,-87.52904366916701,0.13685618099407293,-37.811893,100,-3.2343783,0.5827941,-38.176476,100.0,0.17548956,-0.99997705,-0.0062330677,100.0,-48.734608676937206,9.83864,100,-12.345135,1.2128039198672946,-25.139435257239615,-0.5264026,6.495177,14.023377,0.05400841683149338,0.0057774982,5
-0.999294,0.32762870797887444,0.23803900182247162,170,-22.498207830974348,0.0028376099944580346,-0.34104730553101814,0.0019314989913254976,1.0340081451642682,1.9402393920172472,100,-6.397691,-1.1842259,-6.519257231487307,-36.997894,417.6313384012028,0.42735794,-12.697637,0.0,2.9439173,100,9.303202,-0.01851493757405006,-0.005500558867346557,-11.84516352834621,9.510989,2.4220335989666637,-6.4506187,-12.446936,-72.35194688109792,-34.10473055310182,85700,-2.6473136,0.21238147,0.0,1.1759474,0.004849172983085737,-2.1803763,0.9965257,-0.0007423585,256500,2565,0.9987676,-10.643181924693689,6.796772367360079,857,9.267712,85700,2.0817533,-0.22498207830974343,-34.10473055310182,21.073882525516407,15,0.1542703,-6.364564,-32.61921336443717,0.14454721700167283,-37.508537,100,-2.7173064,0.604511,-37.49689,100.0,0.20060971,-0.9940032,-0.04413208,100.0,-22.498207830974348,0.12853584,100,-12.453403,0.6093850045838722,-16.695222534049442,-0.5933615,6.8132687,14.257432,0.05439461022615433,-0.0019391709,5
-0.9993076,0.32326446898514405,0.07352981716394424,171,-51.75689365698365,0.0027370760217309,-0.3114167810169599,0.0019419690070208162,1.0310440003843777,1.958754434977891,100,-6.5045204,-2.128058,-9.092411979460378,-52.36554,420.0641781052109,0.47904128,-11.623735,0.0,2.9043977,100,9.724006,-0.016214517529207967,-0.005747112920223105,-9.738408673584631,9.937878,2.428602817002684,-0.09158587,-11.527329,-66.19664999502008,-31.141678101695998,86200,-2.562162,0.2342423,0.0,1.2678533,0.00485057701007463,-2.1116014,0.9998047,0.008882303,258000,2580,0.9970124,-3.8294444957820963,28.17384326474225,862,9.672936,86200,2.0251179,-0.5175689365698366,-31.141678101695998,20.721015265823432,15,0.6018485,-6.538589,-100.74770681994484,0.13705429100082256,-53.95445,100,-3.3034673,0.6967329,-55.01345,100.0,0.1925007,-0.9997595,-0.0651758,100.0,-51.75689365698365,0.5181541,100,-11.583068,0.9991688372436364,-22.795269454136466,-0.31661272,6.900674,13.330736,0.05353632569313049,-0.01108034,5
-0.9990463,0.3245983679953497,0.2105015218257904,172,-33.72522731340452,0.0031693470082245767,-0.2830546099181718,0.0015665030223317444,1.0188658060635292,1.9663835990068037,100,-6.3005915,-5.9529853,-9.526134361404898,-48.19435,422.51030305726454,0.45933726,-13.71439,0.0,2.8497558,100,10.799218,-0.0028389724492713397,-0.0083665422837999,-11.782476620999022,10.905128,2.441887185035739,-0.0746768,-13.664343,-77.17480187300671,-28.305460991817164,86700,-2.6399076,0.21431167,0.0,1.39727,0.004854222992435098,-2.1518388,0.9997449,0.0027670022,259500,2595,0.9991735,-0.961010485353162,16.001791799221788,867,10.789879,86700,2.0727355,-0.33725227313404516,-28.305460991817164,23.640602612901297,15,0.5628763,-6.2307625,-56.589269558550924,0.14131514501059428,-48.393047,100,-3.0343628,0.65715384,-49.623604,100.0,0.19938807,-0.99930626,-0.07876695,100.0,-33.72522731340452,0.56648874,100,-13.652321,0.8140583199149297,-12.868800037075053,-0.4924838,6.1644964,15.312135,0.05536385253071785,0.002096219,5
-0.9992084,0.32797590899281204,-0.009938421659171581,173,-49.20278301051893,0.003015183989191428,-0.2820917917081856,0.0019403799960855395,0.8787963699284131,2.0003486839996185,100,-6.3214335,-2.375896,-8.179636584203225,-35.280125,424.9930227751902,0.44622883,-11.62473,0.0,2.9746428,100,8.571393,-0.011779408530130837,-0.004006743116855889,-9.46861183932092,8.589186,2.4786869009549264,-6.410715,-11.570596,-76.36324483711991,-28.209179170818565,87200,-2.5743506,0.2518342,0.0,1.4212793,0.004818881978280842,-2.093372,0.9996821,-0.0021909704,261000,2610,0.9978226,-7.097996188102372,10.889012026271635,872,8.590045,87200,1.9965336,-0.4920278301051894,-28.209179170818565,19.148607257761828,15,0.024099706,-6.3316913,-63.36525529806123,0.14058786199893802,-35.235283,100,-2.943989,0.6916853,-35.35938,100.0,0.18248431,-0.99929047,0.03158132,100.0,-49.20278301051893,0.033310845,100,-11.569684,1.033863076955264,-35.12900411364859,-0.38392067,9.263894,13.317588,0.05686592310667038,-0.0075857677,5
-0.99958664,0.32751212298171595,-1.2229907512664795,174,-36.667897405439376,0.002837406995240599,-0.4467626201470733,0.006400763988494873,1.0962856604124485,1.96078220999334,100,-6.5223603,-1.7919226,-5.948372255985811,-35.81546,427.4392204992182,0.3898836,-12.395934,0.0,3.1285636,100,9.25932,-0.03074478873909523,-0.015302825930660773,-9.430727056892643,9.3111315,2.4419283460010774,-6.5140333,-12.27692,-90.9077113523407,-44.67626201470732,87700,-2.5242393,0.20324735,0.0,1.1159873,0.004325786023400724,-2.1158612,0.9706376,-0.01712718,262500,2625,0.99866647,-12.910458417620442,17.8371283494428,877,9.239494,87700,1.5759012,-0.36667897405439376,-44.67626201470732,25.212322801093258,15,0.041753482,-6.448023,-65.97426539074922,0.14007005601888523,-35.838665,100,-2.9463692,0.5543746,-35.899967,100.0,0.20906161,-0.99862933,-0.032716338,100.0,-36.667897405439376,0.05255238,100,-12.256272,0.5291694884536108,-19.627659083069595,-0.22086105,3.4291794,13.628069,0.055906884372234344,0.0018273861,5
-0.99899626,0.322045740991598,0.3481331765651703,175,-41.822494033082464,0.0029963430133648217,-0.2744349235859931,0.0019380390003789216,0.8282378337215984,1.9602570059942082,100,-6.487128,-1.0370423,-8.26965796712874,-49.990223,429.8765695182374,0.50860673,-12.728298,0.0,3.259324,100,10.618933,-0.036431410953125076,-0.003761282511241235,-10.512128583029934,10.6359005,2.432744192017708,-0.12813984,-13.613478,-88.78906019157552,-27.4434923585993,88200,-2.4941518,0.24284087,0.0,1.2505472,0.003719808009918779,-2.0346885,0.9997763,-0.0068484903,264000,2640,0.9984512,-4.202186486956245,12.814152321956723,882,10.645118,88200,2.119705,-0.4182249403308246,-27.4434923585993,23.56862618946689,15,20.782637,-6.5377417,-59.70771315740053,0.1417872550082393,-49.994118,100,-3.1593661,0.76551217,-51.24015,100.0,0.18550901,-0.9997375,-0.0055610775,100.0,-41.822494033082464,20.694986,100,-13.592611,0.9724901912776918,-20.621333196389326,-0.3561483,7.1314125,15.321886,0.05456759035587311,0.007957032,5
-0.99863076,0.32616534299449995,0.28400418162345886,176,-29.48640944837789,0.002951123024104163,-0.39414397681058183,0.001923756004543975,1.0866894290777747,1.929459000006318,100,-6.478329,-2.3122926,-4.940220577392736,-37.927982,432.2881295431871,0.5200212,-12.333297,0.0,3.392051,100,9.396073,-0.022399508321252856,-0.009907717542435069,-11.89863335198084,9.378002,2.407005118991947,-0.21732579,-12.405745,-77.78461886404725,-39.41439768105818,88700,-2.5370545,0.2040506,0.0,1.3825964,0.0048443059786222875,-2.0358777,0.9935747,-0.01658088,265500,2655,0.99929243,-4.207285278396985,14.48982890482257,887,9.3829365,88700,2.0978858,-0.294864094483779,-39.41439768105818,24.791995105954175,15,0.70781845,-6.48702,-55.84469647651403,0.14166159098385833,-37.985832,100,-2.9896407,0.8107159,-37.734222,100.0,0.21020198,-0.9942979,-0.03075223,100.0,-29.48640944837789,0.70761037,100,-12.412807,0.4801845759973532,-13.311953841254232,-0.48011184,6.7702417,14.02186,0.0549447163939476,-0.009935938,5
-0.9966992,0.3288044999935664,-0.3691176474094391,177,-40.33375128706341,0.002919135004049167,-0.2841736063436624,0.001948856981471181,0.6691630361178672,1.9463143019820563,100,-6.475125,-5.744076,-9.30560119960545,-39.44401,434.7185683741409,0.4304805,-12.420462,0.0,3.0469878,100,9.468163,-0.02451482542082561,-0.004499590004973147,-7.22992083801554,9.604689,2.425931123958435,-6.4620595,-12.232351,-71.40312027603566,-28.417360634366236,89200,-2.5328739,0.25189543,0.0,1.4271042,0.004831981990719214,-2.1052418,0.99931985,-0.013041145,267000,2670,0.9941437,-7.243962418918165,16.22426019664681,892,9.516184,89200,1.8728262,-0.40333751287063396,-28.417360634366236,22.231458141653345,15,0.16420507,-6.4842405,-56.74678354912523,0.14111234800657257,-39.284557,100,-3.0936975,0.66775006,-39.513874,100.0,0.17747247,-0.9906168,-0.0024349762,100.0,-40.33375128706341,0.11724821,100,-12.22938,1.2326178019493002,-18.816783085796317,-0.57947993,5.804762,13.811887,0.0548882856965065,0.012606235,5
-0.9993159,0.3206277370045427,-0.8420063257217407,178,-45.095270806025816,0.0027985649940092117,-0.36935083221745496,0.0019358339777681977,1.0257574596615864,1.9561675599834416,100,-6.2126307,-6.79762,-10.313815349001114,-34.67316,437.14776296311175,0.37415975,-12.225303,0.0,2.8667958,100,9.079477,-0.011452519509182673,-0.006865150844691326,-9.257561752947774,9.148258,2.4246771639736835,-0.07476776,-12.097203,-91.82044253546023,-36.93508322174549,89700,-2.4849923,0.26626688,0.0,1.4603646,0.004924855020362884,-2.1030831,0.99870145,-0.010197607,268500,2685,0.9976189,-4.242503349609045,21.157251241542276,897,9.060669,89700,1.7098935,-0.4509527080602583,-36.93508322174549,23.995205825026048,15,0.46928176,-6.231688,-73.09051643966994,0.13822261299355887,-34.93355,100,-2.9013553,0.5666727,-34.388577,100.0,0.20318486,-0.99970984,-0.017200127,100.0,-45.095270806025816,0.46386394,100,-12.100022,1.3650165650963144,-16.96499472533281,-0.4967655,6.023945,13.610806,0.05488170310854912,-0.0055273026,5
-0.9979616,0.32372940800269134,0.18493810296058655,179,-31.236746931305127,0.0028797849954571575,-0.2749547341168123,0.0018804189749062061,0.772971470106674,1.948551993991714,100,-6.525136,-1.6884053,-8.54178321373695,-53.38355,439.5746763550269,0.54161936,-14.025132,0.0,3.3972378,100,11.781643,-0.0030066073408764682,-0.006759142325148649,-9.422749647501487,12.124656,2.4222879899607506,-0.39689887,-14.103983,-56.26752226167088,-27.49547341168123,90200,-2.6870315,0.22660826,0.0,1.4207567,0.004825106996577233,-2.0485506,0.9997051,-0.012273459,270000,2700,0.996778,-3.343614509857293,13.514841016784288,902,11.776755,90200,2.0637584,-0.31236746931305126,-27.49547341168123,19.096963335894493,15,9.072561,-6.5295806,-51.511461046277304,0.14042127699940465,-54.862976,100,-3.340602,0.82494736,-56.061424,100.0,0.17254391,-0.97876525,-0.06394794,100.0,-31.236746931305127,8.971412,100,-14.111921,0.9511822012940054,-15.77528090690467,-0.38718426,6.7761073,15.93056,0.05499427020549774,0.01809459,5
-0.9976669,0.32699610001873225,0.42083045840263367,180,-41.251178681992954,0.002994723996380344,-0.27068355017707957,0.00156214099843055,0.8508128229831204,1.9321405529917683,100,-6.374093,-1.8068291,-7.791994899466398,-37.30009,441.98904262605356,0.46863106,-11.739091,0.0,3.0340123,100,8.427642,-0.00500460210784047,-0.012163061881222879,-8.960777174344718,8.4478855,2.410028678015806,-6.4243555,-11.666076,-67.81602863289393,-27.06835501770796,90700,-2.6683784,0.22587302,0.0,1.1260159,0.004871667013503611,-2.1394663,0.99117,0.010605232,271500,2715,0.9992556,-3.8947557986905608,23.85493437809163,907,8.422013,90700,2.1459816,-0.41251178681992945,-27.06835501770796,21.046030857509063,15,0.06180671,-6.374826,-75.30059206936912,0.14146349299699068,-37.255524,100,-2.996346,0.67220837,-37.685547,100.0,0.18037485,-0.99915934,-0.06564608,100.0,-41.251178681992954,0.03760254,100,-11.66772,0.7587449681528322,-18.819668136933206,-0.51271796,5.8257174,13.477901,0.05598554015159607,-0.016906267,5
-0.997663,0.32204790602554567,-0.5059067010879517,181,-26.245710538603884,0.002811109006870538,-0.24528502768911584,0.001979799009859562,1.0280747705755484,1.9462063630053308,100,-6.233594,-2.7385623,-6.3023184425542125,-44.66834,444.41268539003795,0.47199026,-12.924481,0.0,2.973105,100,9.616904,-0.02207032743113363,-0.006621878613852693,-10.499479321628487,9.8006315,2.4187423740513623,-0.5082949,-12.871259,-52.068399948590546,-24.528502768911586,91200,-2.609174,0.22587022,0.0,1.2967052,0.004948866000631824,-2.087324,0.9994985,0.012945611,273000,2730,0.9963782,-6.183181916976573,9.572942559523646,912,9.657498,91200,1.8243077,-0.26245710538603884,-24.528502768911586,14.262778531454805,15,0.75254196,-6.2456927,-37.968997815508715,0.1407483310031239,-44.561867,100,-3.0338495,0.6725473,-43.806755,100.0,0.2068676,-0.7624237,0.0016240447,100.0,-26.245710538603884,0.7547414,100,-12.887539,0.692154464155886,-13.326828923366122,-0.22618213,5.276763,14.519748,0.05615812912583351,0.030815758,5
