exploration/Rewards Std,trainer/Log Pis Max,evaluation/Returns Max,trainer/Policy mu Max,time/evaluation sampling (s),evaluation/Actions Mean,trainer/Q Targets Max,trainer/Alpha Loss,evaluation/Rewards Std,evaluation/Actions Max,evaluation/Rewards Min,trainer/Alpha,exploration/Rewards Max,time/data storing (s),trainer/QF1 Loss,exploration/Returns Min,evaluation/Returns Std,evaluation/path length Max,exploration/path length Mean,trainer/Q Targets Min,trainer/Policy mu Mean,trainer/Q1 Predictions Max,time/logging (s),exploration/Rewards Mean,exploration/Actions Std,time/exploration sampling (s),exploration/path length Std,time/epoch (s),exploration/path length Max,trainer/QF2 Loss,evaluation/path length Mean,exploration/Actions Max,exploration/Returns Std,trainer/Log Pis Std,exploration/Rewards Min,exploration/path length Min,trainer/Q2 Predictions Min,time/saving (s),exploration/num paths total,exploration/Returns Max,evaluation/Actions Std,evaluation/Returns Min,evaluation/path length Min,evaluation/num steps total,trainer/Q2 Predictions Mean,trainer/Log Pis Mean,exploration/Actions Mean,time/training (s),trainer/Policy Loss,evaluation/Returns Mean,evaluation/Num Paths,trainer/Q1 Predictions Mean,evaluation/Rewards Max,time/total (s),Epoch,trainer/Policy mu Std,evaluation/num paths total,trainer/Policy log std Std,exploration/Actions Min,trainer/Q1 Predictions Std,trainer/Policy log std Mean,evaluation/Actions Min,replay_buffer/size,evaluation/Average Returns,trainer/Policy log std Min,trainer/Q Targets Std,evaluation/path length Std,trainer/Q2 Predictions Std,trainer/Log Pis Min,trainer/Q Targets Mean,trainer/Policy log std Max,evaluation/Rewards Mean,exploration/Average Returns,trainer/Policy mu Min,exploration/Num Paths,exploration/Returns Mean,trainer/Q2 Predictions Max,exploration/num steps total,trainer/Q1 Predictions Min
0.6822665105523498,5.4344826,-22.856344430486043,1.8054702,0.3490875799980131,-0.015953753,-0.5655978,-2.7245218753814697,0.7216504796758749,0.96622884,-7.964008596336632,0.2513134777545929,-0.021201314387040458,0.00308520499675069,3.3322406,-72.0125410837003,7.410646376367735,100,100.0,-81.010925,-0.14865284,-16.624607,0.004636554003809579,-0.6142014666364869,0.42180526,0.15780794699821854,0.0,2.608759070004453,100,3.3428907,100.0,0.9930303,8.195963626949181,1.5687274,-6.361609505926669,100,-78.398636,0.002096718002576381,57,-52.07726818219186,0.17715783,-51.80111431519408,100,16500,-21.385164,0.02682434,0.0038065405,2.0920450660050847,20.190153,-35.11295736840109,15,-21.385866,-0.11188784237182182,29.659891813040304,10,0.7981349,165,0.1272362,-0.99511075,11.679007,-0.83728516,-0.9771634,5700,-35.11295736840109,-1.0124358,12.1145315,0.0,11.67289,-3.9131076,-21.58233,-0.56206244,-0.3511295736840108,-61.42014666364868,-2.4573584,5,-61.42014666364868,-16.640625,5700,-78.66973
0.35789678681790443,5.8021274,-18.422242225681295,2.071739,0.3534296619982342,-0.015257717,-0.98098296,-2.803922653198242,0.8297616740728572,0.97051436,-9.916522439379534,0.21959824860095978,-0.045970728394683226,0.004195468995021656,3.4831386,-59.06366949335125,12.475515743706172,100,100.0,-84.53467,-0.023683462,-17.179644,0.0049937759977183305,-0.5238071806276359,0.40919867,0.1607423599998583,0.0,2.6031273089902243,100,3.4809856,100.0,0.91120505,3.650962965964112,1.5072496,-3.8856577623328312,100,-81.95532,0.0020133020007051528,62,-48.583687023696676,0.17699361,-67.33218869028528,100,18000,-21.97506,0.15006188,-0.016856048,2.0777527399986866,21.092178,-33.55097632907136,15,-21.959583,-0.11749967583504364,32.267161610034236,11,0.7761402,180,0.18666233,-0.9884811,12.509594,-0.9238864,-0.9809172,6200,-33.55097632907136,-1.1910293,12.505685,0.0,12.510031,-3.4675076,-21.940659,-0.48892647,-0.3355097632907136,-52.38071806276357,-2.3558903,5,-52.38071806276357,-17.177223,6200,-81.61379
1.0303622882396577,6.2282104,-23.2338129398944,2.1531699,0.34896443099569296,-0.017455494,-0.2540888,-3.0456552505493164,0.7065964900376654,0.9799726,-8.425700359264395,0.19236308336257935,-0.024259523292926688,0.0036773209940292872,3.836041,-84.85333641749563,10.969704241952696,100,100.0,-77.08429,-0.10598728,-17.610102,0.004584039998007938,-0.6560390035047119,0.40539312,0.15796495700487867,0.0,2.5779231479973532,100,3.882033,100.0,0.9892196,14.297965355217144,1.8705405,-9.65517861007066,100,-72.37198,0.0019240410038037226,67,-48.81861768204076,0.15962563,-59.19923595303973,100,19500,-21.94292,0.15203686,-0.011986323,2.0608083580009406,21.173409,-35.28037477347627,15,-21.962656,-0.07549077458368274,34.84953338503692,12,0.81830007,195,0.20059451,-0.9957523,10.583377,-1.0010985,-0.98705834,6700,-35.28037477347627,-1.2584058,11.246208,0.0,10.532709,-4.507915,-21.945946,-0.4827516,-0.35280374773476275,-65.6039003504712,-2.5094733,5,-65.6039003504712,-17.642616,6700,-72.454994
0.9923759033452094,5.653164,-22.077014317487173,2.4071698,0.3855294750028406,-0.017841918,-0.2581911,-2.9584546089172363,0.8897031976507777,0.97580445,-11.04099930027138,0.16923180222511292,-0.010126976550791469,0.003044383993255906,12.948805,-72.50102872477254,16.508341050621652,100,100.0,-65.12418,-0.13054653,-17.802122,0.004580787004670128,-0.6280313398672004,0.4039231,0.16176681599608855,0.0,2.618878086002951,100,12.8924675,100.0,0.996839,6.493079756573201,1.6587002,-7.998646753866761,100,-62.671307,0.0021679170022252947,72,-55.049507932116775,0.17685649,-75.03530286927305,100,21000,-22.161692,0.33441794,-0.027077897,2.0617887070038705,21.221003,-36.736627215850405,15,-22.15079,-0.04627368607916699,37.472769517036795,13,0.929292,210,0.2232426,-0.99512047,9.113213,-1.0479386,-0.9892622,7200,-36.736627215850405,-1.3494794,10.184747,0.0,9.156273,-4.631236,-21.653284,-0.50708604,-0.3673662721585041,-62.803133986720034,-2.5999398,5,-62.803133986720034,-17.818254,7200,-62.434204
1.099692178657399,6.139498,-25.423804389752387,2.1979122,0.35889099899941357,-0.02242777,-0.4662503,-2.7070493698120117,1.129629880252804,0.98801696,-11.769623845893083,0.14943382143974304,-0.012932549605281337,0.0038851770004839636,3.3846304,-78.37110191736697,18.244366541163615,100,100.0,-75.91329,-0.13592915,-17.879652,0.004791888000909239,-0.6333791966280414,0.3707965,0.1595348710034159,0.0,2.6378832530026557,100,3.4128876,100.0,0.99376345,14.999523095501214,1.3197944,-9.002918462603317,100,-77.41519,0.0016490060006617568,77,-37.775181793246254,0.19545254,-83.06473808873176,100,22500,-21.432701,0.575724,-0.017996281,2.1091313119977713,21.077953,-47.35632140287054,15,-21.438398,-0.09634685118925376,40.11501432005025,14,0.7926564,225,0.2033285,-0.9978307,9.988574,-1.1611634,-0.9885181,7700,-47.35632140287054,-1.4133747,10.205687,0.0,9.988805,-3.8706234,-21.30643,-0.5418676,-0.47356321402870544,-63.337919662804154,-2.5454419,5,-63.337919662804154,-17.856627,7700,-77.34374
1.2891367193181131,5.8046308,-18.419874456427387,2.4721494,0.3561552270039101,-0.01997013,-0.34760788,-2.221022367477417,0.7539836164295105,0.9821435,-8.911223945845258,0.13197095692157745,-0.025011213165627447,0.0029530480023822747,6.6522593,-80.05741846665738,13.174159422629764,100,100.0,-79.08944,-0.12865232,-17.903252,0.004973957999027334,-0.6354612438462072,0.37882993,0.15797997900517657,0.0,2.584511888009729,100,6.6274557,100.0,0.9956412,15.064258981549742,1.3701184,-10.095555775789174,100,-81.98962,0.0019403810001676902,82,-37.38936960293088,0.16404977,-61.47565661475839,100,24000,-21.22813,0.9031656,-0.016968625,2.060509294999065,21.267492,-30.445756423406277,15,-21.21804,-0.08910741392038268,42.7039896100614,15,0.80941397,240,0.23567367,-0.99626654,9.369103,-1.2346214,-0.9871437,8200,-30.445756423406277,-1.5017713,9.755388,0.0,9.381856,-2.0818794,-20.914091,-0.5301101,-0.3044575642340627,-63.54612438462071,-2.5355732,5,-63.54612438462071,-17.91955,8200,-82.00784
0.9130030180992367,7.5089912,-7.297887416605019,2.7399695,0.3519450239982689,-0.0042351335,-17.771385,-2.8047373294830322,0.8069508931103779,0.99110734,-10.145996324937165,0.1172255352139473,-0.013346547991472007,0.0029781499979435466,0.11450941,-73.68750706756776,12.542783068056321,100,100.0,-78.50757,0.0323526,-17.787647,0.004779191003763117,-0.4447705003408958,0.32818475,0.15736277800169773,0.0,2.585302227002103,100,0.10660241,100.0,0.9659979,16.71719027806822,1.804635,-9.260317354205807,100,-77.22532,0.0019517030013957992,87,-28.468153673128633,0.1767474,-55.20638708899001,100,25500,-21.155363,0.691461,-0.019872876,2.066285380999034,21.065357,-21.151487466850252,15,-21.147097,-0.032574928338666306,45.29364040206565,16,0.7906498,255,0.23907395,-0.9948369,10.826381,-1.3022814,-0.9893029,8700,-21.151487466850252,-1.5511068,10.909766,0.0,10.869874,-5.4596343,-21.264454,-0.37907055,-0.21151487466850252,-44.47705003408957,-2.6558962,5,-44.47705003408957,-17.820726,8700,-77.02679
0.8501107568614862,6.0265718,-5.600872179047804,2.6704018,0.3559041749977041,-0.014245675,-0.1224588,-2.129944324493408,0.8634406951749098,0.9917214,-9.744317433858189,0.10443361103534698,-0.00438512234579793,0.003031931002624333,3.2062373,-68.37277191976928,11.81338475849623,100,100.0,-57.813244,-0.021575674,-17.555368,0.00536649100104114,-0.4128063837708276,0.31602874,0.16177443800552282,0.0,2.613949376005621,100,3.184265,100.0,0.99929196,15.827573233398338,1.3353373,-7.303660944004967,100,-58.018047,0.001868022998678498,92,-27.036493849799516,0.18441457,-46.86752368933032,100,27000,-20.604551,1.0571227,-0.003267785,2.0860043180000503,20.978552,-21.11583500649889,15,-20.60666,-0.014658816691259405,47.91171341307199,17,0.7959645,270,0.29450673,-0.9933398,7.5406904,-1.3975017,-0.98927283,9200,-21.11583500649889,-1.6725954,7.8303246,0.0,7.538803,-1.9031862,-20.65575,-0.41526183,-0.21115835006498887,-41.28063837708277,-2.5198803,5,-41.28063837708277,-17.55648,9200,-58.24864
0.9594463774627111,6.2404466,-6.6375640069525215,2.6935627,0.3575605430014548,-0.025783774,-1.1902027,-1.7110490798950195,1.0998416633085533,0.99069864,-10.143472372346299,0.09374988824129105,-0.005989303476693837,0.003036389003682416,3.2588725,-57.455588124249665,19.514726352634167,100,100.0,-62.855324,-0.1277435,-17.362793,0.004903368004306685,-0.4380054428657098,0.30160445,0.1623746580007719,0.0,2.614830353013531,100,3.2610526,100.0,0.9982301,9.429784009556125,1.4308858,-8.745261891315439,100,-61.74145,0.0020189150018268265,97,-34.4211779514456,0.19415525,-60.43085907867979,100,28500,-20.608044,1.2770976,-0.006223299,2.0849364800014882,20.849977,-28.04490968374305,15,-20.61422,-0.04832842600240047,50.53102803007641,18,0.7975504,285,0.2939198,-0.9982484,8.989045,-1.5135647,-0.99476206,9700,-28.04490968374305,-1.7994231,9.223055,0.0,8.986546,-4.3668704,-20.574247,-0.39944062,-0.28044909683743047,-43.80054428657098,-2.7778168,5,-43.80054428657098,-17.418793,9700,-61.82302
1.1463089101552661,8.106232,-8.039151398531983,2.602085,0.35707175000425195,0.00869978,-17.259043,-1.6958591938018799,1.6999885015296736,0.9956029,-8.554091528080528,0.08412095159292221,-0.018908746319146116,0.003745509995496832,0.78949785,-75.76827799805241,149.91590380266902,100,100.0,-79.18799,-0.050912224,-17.189907,0.004767307997099124,-0.49805183271532,0.3169938,0.16308178600593237,0.0,2.600690562008822,100,0.8208563,100.0,0.9977277,21.414636544309634,1.5836378,-10.025175934182906,100,-76.015236,0.0020136350067332387,102,-24.943969330657406,0.27120686,-621.7418441385216,100,30000,-20.126492,1.3148857,-0.0019986439,2.0700105729993084,20.614037,-62.554357768916425,15,-20.143917,-0.061180151900839586,53.135629702075676,19,0.8395704,300,0.30416137,-0.9994662,9.339907,-1.4980987,-0.9913311,10200,-62.554357768916425,-1.8100936,9.941842,0.0,9.332733,-2.3651352,-20.505545,-0.4708592,-0.6255435776891639,-49.80518327153202,-3.0555108,5,-49.80518327153202,-17.246078,10200,-75.931145
1.2172936223258235,7.512778,-2.6742232925307947,2.336942,0.3591284030044335,-0.0080971345,-17.076134,-1.1314094066619873,1.8004685856219464,0.9936306,-9.707065921401105,0.07634348422288895,-0.0025778864942272496,0.0034576250036479905,0.393759,-72.17965929676286,146.47513653913157,100,100.0,-77.30141,-0.09691917,-16.974436,0.004844548995606601,-0.457773704856916,0.27513903,0.16280374999769265,0.0,2.612677243007056,100,0.3932598,100.0,0.9926951,21.644748941897408,1.5369573,-9.787720462238866,100,-76.52057,0.009978349000448361,107,-23.34981804950785,0.28392315,-608.5433056550415,100,31500,-20.363815,1.560165,-0.0328414,2.072464567005227,21.142359,-63.562931191075464,15,-20.374815,-0.0049123406884015374,55.75255421407928,20,0.82798266,315,0.3640589,-0.99901813,10.236547,-1.6589875,-0.995138,10700,-63.562931191075464,-1.969732,10.258024,0.0,10.203073,-1.1554556,-20.577454,-0.51134384,-0.6356293119107547,-45.777370485691584,-2.8661897,5,-45.777370485691584,-16.978113,10700,-76.80978
0.8785870792982524,7.321954,-10.34507900313819,2.9488862,0.3476328859978821,0.010865223,-16.755182,-0.6277719736099243,1.7696909454220229,0.99498606,-10.451704750928462,0.07013098150491714,-0.006450906963453209,0.0031266600053641014,0.14546636,-50.71952086368665,140.75317348065016,100,100.0,-81.646545,-0.071541935,-16.595844,0.005275721996440552,-0.351057076635959,0.26036146,0.15603326499694958,0.0,2.5678812589976587,100,0.14916906,100.0,0.9749685,11.349566044508741,1.5814122,-8.67613146292961,100,-83.22278,0.0019380770027055405,112,-18.535979678264592,0.2876963,-590.1824642329717,100,33000,-21.024128,1.7637515,-0.0206028,2.053874648998317,21.964598,-66.68461055809891,15,-21.015179,-0.03410952381218014,58.325154779071454,21,0.94236094,330,0.41026425,-0.99900687,12.707379,-1.6946282,-0.9944535,11200,-66.68461055809891,-2.0,12.683033,0.0,12.753275,-2.1293662,-21.239939,-0.45181286,-0.6668461055809891,-35.10570766359591,-2.993917,5,-35.10570766359591,-16.607992,11200,-82.828094
0.773417793478246,7.468858,-1.3050669108800255,2.787506,0.35506208799779415,-0.010096462,-16.42334,-0.7449765205383301,0.7773187691720845,0.9943242,-10.13170974808094,0.06496485322713852,-0.014530530442732772,0.0031920090041239746,0.22939892,-42.41712298975737,14.038515603758855,100,100.0,-74.60684,0.008244045,-16.438864,0.005108766999910586,-0.31893507714499003,0.26043466,0.16172802599612623,0.0,2.5919087439906434,100,0.22189128,100.0,0.99415296,9.118620675080322,1.4649432,-7.44327690527176,100,-71.45911,0.0018883379962062463,117,-19.487339699706578,0.16962114,-48.41175035298335,100,34500,-19.211811,1.7274915,-0.008280816,2.0649295159964822,20.477253,-13.879176541108826,15,-19.205595,-0.011338668174483911,60.921816392074106,22,0.845166,345,0.37355074,-0.99720633,8.060741,-1.7667413,-0.9953595,11700,-13.879176541108826,-2.0,8.138307,0.0,8.077598,-1.6491319,-19.28215,-0.59717965,-0.13879176541108826,-31.89350771449901,-3.0058794,5,-31.89350771449901,-16.441128,11700,-71.35955
