replay_buffer/size,trainer/Q1 Predictions Max,evaluation/Actions Mean,exploration/Returns Min,evaluation/num paths total,trainer/Log Pis Mean,trainer/Alpha,trainer/Q1 Predictions Std,time/epoch (s),trainer/Policy log std Mean,time/evaluation sampling (s),exploration/path length Mean,exploration/path length Std,exploration/Actions Min,exploration/Returns Mean,trainer/Log Pis Max,evaluation/Rewards Std,trainer/Q1 Predictions Min,time/training (s),time/exploration sampling (s),trainer/Policy mu Min,evaluation/Returns Max,trainer/Policy mu Std,trainer/Q2 Predictions Min,evaluation/path length Max,trainer/Q1 Predictions Mean,exploration/Actions Std,exploration/Rewards Max,exploration/Num Paths,trainer/QF1 Loss,exploration/Returns Std,trainer/Policy log std Std,trainer/Policy log std Max,exploration/Actions Mean,evaluation/num steps total,evaluation/Rewards Mean,exploration/num steps total,exploration/Returns Max,evaluation/Rewards Min,exploration/Rewards Min,evaluation/Rewards Max,trainer/Q2 Predictions Mean,exploration/path length Max,exploration/Actions Max,evaluation/Num Paths,Epoch,evaluation/Average Returns,time/total (s),exploration/Average Returns,evaluation/path length Mean,trainer/Q2 Predictions Max,trainer/Policy mu Mean,trainer/Q Targets Mean,evaluation/Actions Std,evaluation/Returns Min,trainer/Alpha Loss,evaluation/Returns Std,trainer/Policy log std Min,exploration/Rewards Mean,exploration/path length Min,evaluation/Returns Mean,trainer/Policy mu Max,exploration/Rewards Std,trainer/Policy Loss,time/saving (s),time/logging (s),trainer/Q2 Predictions Std,evaluation/Actions Max,trainer/Log Pis Min,time/data storing (s),evaluation/Actions Min,evaluation/path length Std,trainer/Q Targets Min,trainer/Q Targets Max,trainer/Log Pis Std,exploration/num paths total,trainer/Q Targets Std,evaluation/path length Min,trainer/QF2 Loss
100000,-7.9035816,0.011574804,-161.77166408655125,5910,1.8161186,0.08490767329931259,30.579298,2.4134996079374105,-2.2045147,0.32713465101551265,100.0,0.0,-0.9985545,-107.46099163452035,6.987868,1.0744525364126658,-106.09972,1.9419064390240237,0.1365357319591567,-2.4238403,-18.14252300416055,0.47034955,-105.7557,100,-30.82355,0.23201698,-0.009588091493116868,5,2.3820171,64.4151817774978,0.35330528,-0.5218265,-8.523464e-06,591000,-0.6350242060477774,197200,-24.302177430249323,-9.294494044059709,-6.955046825843301,-0.04568289924560355,-30.78105,100,0.9994971,15,393,-63.50242060477773,959.0621518494445,-107.46099163452035,100.0,-7.8193836,0.029455537,-31.449785,0.1930292,-166.708319238433,-0.4534367322921753,47.84677333181328,-2.8292317,-1.0746099163452039,100,-63.50242060477773,3.001048,0.9161511119603645,32.58547,0.0016014879802241921,0.0035487579880282283,30.553951,0.99672556,-2.4282875,0.0027725399704650044,-0.9979904,0.0,-108.95557,-0.34231347,1.2889521,1972,31.290827,100,2.4403176
100000,-7.9871984,0.010584747,-98.50759208381206,5925,2.0317507,0.08224785327911377,30.89479,2.4372511650435627,-2.323765,0.32623382401652634,100.0,0.0,-0.99945056,-51.02049120041303,7.7915697,1.0606083303928378,-107.19836,1.9596234359778464,0.14323997899191454,-4.092285,-6.775192833844708,0.40332207,-107.25644,100,-30.878593,0.22031865,-0.010871792166178654,5,27.875826,24.671473640676613,0.3226644,-0.58474123,-0.015717046,592500,-0.6425484715098622,197700,-31.517202457734264,-8.91497437391851,-7.873273556442324,-0.013632311212888177,-30.83477,100,0.99772793,15,394,-64.2548471509862,961.5045656253933,-51.02049120041303,100.0,-7.8683457,-0.012137782,-30.81936,0.1877963,-213.38219099667904,0.07931782305240631,61.53412522193199,-2.8625705,-0.5102049120041303,100,-64.2548471509862,1.3546306,0.8978224580876929,32.83986,0.0019845549832098186,0.0035737090511247516,30.916288,0.99872446,-1.4697279,0.0025956620229408145,-0.99892014,0.0,-109.74033,-1.0809191,1.2191833,1977,31.437105,100,27.567131
100000,-7.8928256,-0.004397025,-232.14359860532463,5940,2.0671656,0.08112601190805435,34.531837,2.4252678228658624,-2.2923055,0.32772616494912654,100.0,0.0,-0.9988424,-73.14320131432288,7.5862045,0.8592381410779082,-108.62838,1.951590928947553,0.1364023149944842,-3.1357331,-9.627221857979828,0.42603233,-108.99708,100,-35.501335,0.21667153,-0.010658420058282717,5,0.5484038,80.9023328039674,0.4116017,-0.64356244,0.0018757641,594000,-0.49693459822139013,198200,-19.863564483197123,-10.365164020912252,-10.897806701962741,-0.0062804407110031634,-35.51017,100,0.99875736,15,395,-49.69345982213902,963.9337306222878,-73.14320131432288,100.0,-7.745869,-0.017844308,-36.05967,0.15621819,-177.74685625558305,0.1687145233154297,51.019718028530804,-2.9578981,-0.7314320131432288,100,-49.69345982213902,1.7628138,1.2401434578486406,37.558258,0.0019676919910125434,0.004849513992667198,34.530556,0.99909663,-2.1821485,0.0027312079910188913,-0.99801904,0.0,-110.138435,-8.042735,1.1548084,1982,34.960865,100,0.5651731
100000,-7.7378974,-0.0094738845,-44.93144640671493,5955,2.2982635,0.08121874928474426,32.78623,2.446011274063494,-2.3032568,0.3257904560305178,100.0,0.0,-0.998602,-34.82436398695814,8.419043,1.2856124587150732,-108.57194,1.9734076980384998,0.13806878897594288,-2.797287,-6.725106339214832,0.57368904,-108.3234,100,-31.304827,0.23198853,-0.0008545783444955005,5,112.127945,10.264184354995626,0.435857,-0.5337858,0.008301956,595500,-1.0595972883717986,198700,-15.131931191414237,-10.552716593081946,-9.06542000656961,-0.006648878683325965,-31.308893,100,0.99915946,15,396,-105.95972883717988,966.3834874723689,-34.82436398695814,100.0,-7.63701,0.06685333,-30.363934,0.19560671,-226.96497333613056,0.7488681077957153,83.5138296474354,-2.9819603,-0.34824363986958146,100,-105.95972883717988,3.119357,1.0031829223302602,33.542904,0.0016155560151673853,0.004443779995199293,32.772438,0.99815273,-0.9555818,0.0026849950081668794,-0.99901855,0.0,-108.89678,-2.4069567,1.2791731,1987,32.279064,100,112.03716
100000,-7.9976807,0.0076427166,-157.97562342588554,5970,1.8096483,0.08207292854785919,33.79297,2.5031121459323913,-2.1955674,0.3264934419421479,100.0,0.0,-0.9916597,-66.4334663507488,6.52032,1.1304966546183917,-108.59738,2.026472816010937,0.1407453669817187,-2.6021461,-10.773114111029262,0.44684044,-108.40469,100,-30.411482,0.20590302,-0.0031253829010173804,5,0.14435068,55.56969708666814,0.35656735,-0.60354483,0.0051932526,597000,-0.8280072423331585,199200,-14.141426078335362,-10.44347859026224,-7.075057424766525,-0.03061205720580087,-30.360804,100,0.9978954,15,397,-82.80072423331586,968.8911328613758,-66.4334663507488,100.0,-7.867961,-0.026820188,-30.59449,0.18538001,-212.40963489980757,-0.475851446390152,70.5569749887537,-2.7676294,-0.6643346635074883,100,-82.80072423331586,2.349454,0.8461980152478219,32.15778,0.0019820930319838226,0.004799290967639536,33.738865,0.99934894,-0.7688391,0.002619136997964233,-0.99897677,0.0,-109.13285,-7.9982357,1.0211372,1992,34.003162,100,0.21646073
100000,-7.9298315,0.001978144,-142.98158515548127,5985,1.8098869,0.08079395443201065,31.709396,2.4251294779242016,-2.3118277,0.32642529503209516,100.0,0.0,-0.996666,-49.8707289949891,5.279954,1.1146438895386495,-109.53249,1.9415671299793757,0.1420587669708766,-1.5566922,-12.73610046781238,0.28829157,-109.439835,100,-28.89552,0.17084627,-0.005186018504813569,5,47.725716,47.29958127733482,0.3289373,-0.65264356,0.004524342,598500,-0.8682602211103805,199700,-16.29395283680946,-9.069113343628556,-5.953589781236076,-0.019369730473840534,-28.875854,100,0.994541,15,398,-86.82602211103807,971.3207278502523,-49.8707289949891,100.0,-7.886077,0.033347648,-28.218666,0.178913,-241.88612783324155,-0.4783101975917816,68.74774445178673,-2.9805188,-0.49870728994989094,100,-86.82602211103807,2.354611,0.6965630708196391,30.63537,0.007441481982823461,0.0048720669583417475,31.702444,0.9958962,-2.761919,0.0027647370006889105,-0.99903315,0.0,-109.83418,-0.21247737,1.3599786,1997,31.630451,100,47.733185
100000,-7.679792,-0.004822246,-107.51818460475114,6000,2.0505831,0.07986533641815186,33.29986,2.5148187039303593,-2.2397873,0.32576693495502695,100.0,0.0,-0.99835515,-65.57036574793037,8.795897,1.2014019151143192,-109.36548,2.036490637983661,0.14189234300283715,-3.6626365,-15.09501959940724,0.49565613,-109.28384,100,-31.841316,0.22605333,-0.007301751472285614,5,0.3045343,31.29980470222251,0.41161117,-0.35798883,0.009970763,600000,-0.9115244632013311,200200,-29.167352329838103,-10.51449319121125,-9.725667219847255,-0.017526133048503055,-31.82525,100,0.99896985,15,399,-91.15244632013311,973.8400777911884,-65.57036574793037,100.0,-7.6884947,-0.009231108,-32.181305,0.18899845,-244.80030180011167,0.12784381210803986,71.18083664677543,-2.7894044,-0.6557036574793037,100,-91.15244632013311,2.6933715,1.0073766837296636,33.846992,0.0028027869993820786,0.005183150002267212,33.27328,0.9975816,-1.094618,0.0026828509871847928,-0.99971956,0.0,-110.47727,-7.791944,1.2298038,2002,33.63826,100,0.33544594
100000,-7.5963817,0.020807143,-149.00996153544165,6015,2.1048994,0.08270375430583954,36.726055,2.472126249980647,-2.3058753,0.34597976895747706,100.0,0.0,-0.9985662,-69.44914248883116,6.6359386,1.1447684265211149,-110.00506,1.9668830570299178,0.14954199496423826,-2.3369849,-11.707342445096435,0.46920156,-109.94608,100,-33.3484,0.18167521,-0.011388727905524322,5,0.19035026,46.40656739352513,0.40527073,-0.47314802,-0.01867572,601500,-0.6525490964195433,200700,-17.267356466614377,-11.133415872972563,-7.641855755711851,-0.04777106671436898,-33.316647,100,0.9253756,15,400,-65.25490964195433,976.3164963942254,-69.44914248883116,100.0,-7.569685,0.07985529,-33.512333,0.19635019,-209.33773697006166,0.2614787817001343,57.37848421867052,-2.8485377,-0.6944914248883116,100,-65.25490964195433,3.2279007,0.8252043259409987,35.318897,0.0020158819970674813,0.004778385045938194,36.67134,0.99896204,-1.2557553,0.0029271619860082865,-0.9975724,0.0,-110.50016,-7.757522,1.1050102,2007,37.040947,100,0.27681047
100000,-7.631344,-0.012379122,-204.6102645697336,6030,1.9116861,0.08269555121660233,30.2117,2.4332043608883396,-2.1883116,0.32475520099978894,100.0,0.0,-0.9984038,-61.85793119083009,3.9538789,1.0918797252319257,-108.36765,1.9577404959709384,0.1410876899608411,-2.7348557,-6.234460418691095,0.48067224,-108.47685,100,-27.273813,0.20602217,-0.009563017300313096,5,0.6543107,71.88874420156462,0.40027052,-0.4494934,-0.010696721,603000,-0.4508072357995336,201200,-14.313347700354496,-10.60437277777471,-6.557762600568243,-0.007723221206207606,-27.36458,100,0.9955867,15,401,-45.08072357995336,978.7544514542096,-61.85793119083009,100.0,-7.671441,0.013421497,-27.655254,0.18663274,-236.2872828361173,-0.22010573744773865,62.942727610102324,-2.785149,-0.618579311908301,100,-45.08072357995336,2.6124985,0.8850742406910204,29.20393,0.00200739101273939,0.00481592898722738,30.203556,0.99197227,-1.1862924,0.0027976539568044245,-0.9994608,0.0,-110.32708,-7.693042,0.97714466,2012,30.84269,100,0.62386316
100000,-7.75668,0.005077316,-235.8372091530096,6045,1.899763,0.08118566125631332,31.791756,2.4137983399559744,-2.2970898,0.3305810950114392,100.0,0.0,-0.9997099,-125.81484000055931,3.522227,1.152742016644867,-110.178444,1.9350928799831308,0.1398761110031046,-2.1377861,-9.666133568278294,0.30486378,-109.94323,100,-30.118462,0.21180783,-0.004976709805444427,5,1.5608059,86.41503344443775,0.3430712,-0.6211734,-0.0044972524,604500,-0.7010548906428122,201700,-35.53215340911138,-9.96563064318715,-8.716953981669517,-0.02492465756966542,-30.150965,100,0.9989325,15,402,-70.10548906428123,981.1728022181778,-125.81484000055931,100.0,-7.7363243,-0.016026428,-30.151321,0.18015334,-250.48781826780717,-0.2516912817955017,78.72745734893842,-3.0709593,-1.2581484000055934,100,-70.10548906428123,0.6706764,1.2135489788822733,31.96188,0.001978342013899237,0.003500823979265988,31.780577,0.99924046,-1.9202046,0.0027690879651345313,-0.99789643,0.0,-109.37863,-0.09730736,0.9948408,2017,32.045612,100,1.5655829
100000,-7.337314,0.0069756745,-58.24793599362758,6060,2.0117016,0.07916007190942764,30.099918,2.4783909309189767,-2.343445,0.3673922889865935,100.0,0.0,-0.99940157,-41.89503387675112,10.301475,0.9642314127867186,-108.31292,1.9559099639882334,0.1376832569949329,-3.4555275,-6.936134276478163,0.36195982,-108.33353,100,-24.885212,0.23279162,-0.0017882622339935518,5,47.653057,14.226147666703165,0.326682,-0.50741637,0.0068469536,606000,-0.46874913666289586,202200,-16.80894007710804,-8.887128414150405,-9.707890503381225,-0.0069680804211496306,-24.911612,100,0.9985533,15,403,-46.8749136662896,983.6555769190309,-41.89503387675112,100.0,-7.2822013,0.011065287,-24.636736,0.17600971,-204.77739711249706,0.029679274186491966,52.756021171952156,-2.906515,-0.41895033876751114,100,-46.8749136662896,3.2432222,1.2286828901034799,26.909782,0.009786037961021066,0.0048361949739046395,30.160988,0.99715656,-1.917216,0.002783188014291227,-0.9989744,0.0,-109.997086,-0.040276166,1.3939297,2022,30.591473,100,46.94119
100000,-7.7568088,0.00195934,-55.704501145057336,6075,1.8555505,0.0781315416097641,34.73327,2.421505307953339,-2.3210578,0.32473951898282394,100.0,0.0,-0.998747,-40.74403909383464,4.073542,1.284766134414234,-109.0453,1.9512072879588231,0.136051723966375,-0.39331988,-8.093692245122005,0.34033623,-108.58161,100,-30.249851,0.23195052,-0.0025571598016951662,5,1.6112869,12.955404403030977,0.35441968,-0.71005166,0.018928358,607500,-0.8092095763104318,202700,-21.21749416090001,-10.27757771937273,-9.288909171467983,-0.010259628456019123,-30.217796,100,0.99975914,15,404,-80.92095763104318,986.0815767709864,-40.74403909383464,100.0,-7.6208615,0.049103867,-30.28762,0.19665687,-207.37271130306044,-0.3682599663734436,68.79976125449141,-2.8859406,-0.40744039093834644,100,-80.92095763104318,2.855796,1.2048987673866134,32.05874,0.0019694750080816448,0.004807197023183107,34.724148,0.9988905,-2.5035954,0.002730105014052242,-0.99900097,0.0,-109.50781,-0.29321325,1.2121962,2027,35.05219,100,1.6314248
100000,-7.426557,0.0106874565,-63.151648799816236,6090,2.0529313,0.07847899198532104,32.462284,2.4180010769632645,-2.3053517,0.3260350860073231,100.0,0.0,-0.9975612,-34.32470993208195,8.528703,1.0201907313083582,-108.21761,1.945491252001375,0.13684320595348254,-2.7905009,-4.834330702591133,0.45749098,-108.14993,100,-29.037949,0.22251356,-0.0006499547476203965,5,3.428074,15.67759662574027,0.41980198,-0.5553452,-5.78599e-05,609000,-0.4049866710499632,203200,-16.65780895280384,-9.879818478670717,-10.812323290213248,-0.023910594838780126,-29.054937,100,0.9968308,15,405,-40.498667104996315,988.5030792230391,-34.32470993208195,100.0,-7.3627806,0.01720416,-29.074818,0.19136457,-137.69208320212238,0.1347023993730545,38.39408084276117,-2.8742595,-0.3432470993208194,100,-40.498667104996315,2.7623303,1.0819470906576034,31.085783,0.0020122230052948,0.004814154002815485,32.484177,0.99886644,-1.958757,0.002805155992973596,-0.9993833,0.0,-109.62352,-0.32663107,1.3483845,2032,33.106823,100,3.4029315
100000,-7.66741,0.015579158,-240.6431586435478,6105,2.022934,0.07999816536903381,32.474854,2.421280913054943,-2.2810044,0.3321253580506891,100.0,0.0,-0.99978447,-101.10798512082933,7.0348682,1.1183614375834214,-109.02661,1.9418426519841887,0.13784567202674225,-3.85769,-14.574027217058687,0.5008492,-109.017494,100,-30.966335,0.20242906,-0.007802563784557526,5,25.925173,101.41540468773675,0.3921254,-0.33879757,-0.029957943,610500,-0.6605467619774,203700,-17.634652797992608,-8.214088375467,-10.612295231187467,-0.016462616255346965,-30.992918,100,0.9895371,15,406,-66.05467619774001,990.9276986370678,-101.10798512082933,100.0,-7.6085415,-0.09251891,-30.503857,0.19742778,-222.76229687016286,0.057925593107938766,67.39781503339918,-2.7927332,-1.011079851208293,100,-66.05467619774001,0.74289125,1.2285091094974434,32.939117,0.0019704370060935616,0.004780207003932446,32.46721,0.9973336,-2.736147,0.00271658698329702,-0.99875295,0.0,-109.840164,-0.87041605,1.2275907,2037,32.733044,100,25.995998
100000,-7.5130005,0.000438845,-244.823263611999,6120,2.07445,0.08278428018093109,37.04066,2.4125032580341212,-2.203927,0.3201172149856575,100.0,0.0,-0.99959445,-117.65534732181752,7.3147435,0.829318988138845,-110.226326,1.9432802270166576,0.13954753702273592,-3.1065383,-8.148237790278646,0.5775678,-110.4558,100,-37.79435,0.2200319,-0.004159991285937836,5,48.181877,103.37496804137248,0.4861222,-0.45583376,-0.023604088,612000,-0.5938722064582479,204200,-21.85206818423077,-7.952044122999407,-9.167596405712207,-0.0077818225781303135,-37.856625,100,0.9955688,15,407,-59.38722064582478,993.3441721280687,-117.65534732181752,100.0,-7.4357395,-0.028782181,-37.634563,0.16169624,-228.12279948632292,0.18550418317317963,58.29608278525363,-2.9005964,-1.176553473218175,100,-59.38722064582478,2.9971063,1.400730324603156,39.845375,0.001956682011950761,0.004823653027415276,37.107716,0.9981408,-0.96154153,0.0027779439697042108,-0.998278,0.0,-110.883194,-1.5705245,1.27989,2042,37.736473,100,48.512413
100000,-7.476279,0.011125624,-143.77312695834442,6135,1.8920484,0.08403950184583664,36.368546,2.4259902018820867,-2.2312548,0.3308472739881836,100.0,0.0,-0.9942519,-63.27086433234324,5.8620386,1.2221075219711037,-108.21898,1.9457617299631238,0.13993902696529403,-2.3568895,-6.880366703805973,0.3673653,-108.59361,100,-36.644703,0.19293766,-0.0107553348280223,5,1.9704932,47.88077065319916,0.39251345,-0.54862475,0.0045494833,613500,-0.8803266865211009,204700,-14.622860207466031,-10.232623047903646,-6.166878737148497,-0.020059179485718608,-36.574207,100,0.9961539,15,408,-88.0326686521101,995.7751043899916,-63.27086433234324,100.0,-7.43717,0.031516355,-36.949738,0.18812741,-236.77596324903556,-0.2673308253288269,76.85854990121581,-2.8193061,-0.6327086433234322,100,-88.0326686521101,3.0048459,0.7418589188330195,38.477493,0.001986479968763888,0.004805027972906828,36.327946,0.999397,-2.0313065,0.002650663023814559,-0.99869573,0.0,-109.77727,-0.12313032,1.0873079,2047,36.912354,100,2.0749955
100000,-7.0452404,-0.013021636,-224.51103218344957,6150,1.5558124,0.08402842283248901,31.904062,2.4668715410516597,-2.222846,0.35037994501180947,100.0,0.0,-0.9995967,-79.23771184047023,5.799861,1.0321729768932453,-107.19877,1.9678833939833567,0.1389603959978558,-2.725553,-9.0267559239617,0.4062324,-107.282585,100,-28.442451,0.22316256,-0.008968965307633118,5,49.830853,74.46133684559767,0.41873962,-0.6285548,-0.0008626537,615000,-0.6171794684954155,205200,-26.927464744725658,-9.445703902431575,-10.693507887926812,-0.037802175306032644,-28.547232,100,0.997724,15,409,-61.71794684954155,998.2455109881121,-79.23771184047023,100.0,-7.1984496,-0.014586337,-27.99065,0.17292313,-250.0367346002173,-1.0999858379364014,65.98352763651481,-2.9645333,-0.7923771184047023,100,-61.71794684954155,1.6644728,1.2832683460113576,30.115894,0.0020119170076213777,0.004826439020689577,31.898159,0.9971936,-3.4115996,0.0028094500303268433,-0.9974675,0.0,-109.04693,-0.50224763,1.2948045,2052,32.379898,100,50.032093
100000,-7.2695217,0.0022478555,-152.38229828334437,6165,2.0761209,0.07994835823774338,36.203735,2.4589430969790556,-2.2327573,0.3433572149951942,100.0,0.0,-0.9987636,-58.70546260238147,7.3909574,0.9622500740759515,-112.53721,1.9673035209998488,0.1389742600149475,-3.6274047,-10.623261236175809,0.500322,-112.34634,100,-33.810455,0.22646518,-0.0064994933849583,5,0.9273518,48.1133029169614,0.4237632,-0.564632,-0.020674923,616500,-0.7845994797666371,205700,-21.809272820205766,-9.266643699060372,-7.27128289816566,-0.0067394741451681775,-33.880886,100,0.99540293,15,410,-78.4599479766637,1000.7089056301047,-58.70546260238147,100.0,-7.3114967,-0.05239671,-33.92432,0.17999324,-214.82492499493176,0.19230875372886658,63.60573180998667,-3.0085833,-0.5870546260238149,100,-78.4599479766637,3.1696374,0.9174345655237498,35.922497,0.0018955990090034902,0.004830634978134185,36.18733,0.9961312,-3.0955563,0.0025818669819273055,-0.9979503,0.0,-112.41597,-0.133115,1.305998,2057,36.608265,100,0.9023358
100000,-7.5482326,0.0055803084,-98.10326405690056,6180,2.1590374,0.07979143410921097,27.893402,2.4177482280065306,-2.2897196,0.32744226802606136,100.0,0.0,-0.9973938,-38.71457424035415,6.5730696,1.1085031417334594,-109.24764,1.9443169200094417,0.13663330196868628,-2.213496,-10.233802959793854,0.4538269,-109.250496,100,-24.889711,0.19247106,-0.0010161313714734694,5,2.0978634,29.95689211747079,0.38110322,-0.5965786,-0.002450579,618000,-1.0625730059776874,206200,-18.882464095607443,-9.5723376844869,-5.2512471599935004,-0.01772783593017868,-24.915794,100,0.9880271,15,411,-106.25730059776875,1003.1311647610855,-38.71457424035415,100.0,-7.440881,0.060116358,-24.738585,0.1888467,-248.72967176597334,0.40212151408195496,73.93583762609266,-2.8663762,-0.3871457424035416,100,-106.25730059776875,2.7707717,0.5885951820502131,27.015736,0.0017425030237063766,0.004810997983440757,27.891153,0.99801666,-2.2686641,0.0028022369951941073,-0.999377,0.0,-109.87009,-0.09228926,1.2352281,2062,28.031313,100,2.1143703
100000,-7.6032157,-0.0021655082,-221.10031562115248,6195,1.954908,0.07675466686487198,32.056324,2.422171622980386,-2.1829824,0.33142627199413255,100.0,0.0,-0.99810815,-97.72280124857208,5.527489,1.4780126303309606,-108.63113,1.9420432960032485,0.13900625199312344,-2.7768028,-8.70361210598306,0.5063902,-108.54671,100,-29.696514,0.21501252,-0.014029323647463846,5,0.3018249,71.54417149008472,0.45556605,-0.39766797,0.0012865977,619500,-0.839920325245942,206700,-25.978384418589577,-11.30436716878102,-9.020666839805182,-0.013384935886588373,-29.673447,100,0.99921834,15,412,-83.99203252459418,1005.5572381070815,-97.72280124857208,100.0,-7.5938683,0.009214747,-30.019886,0.22474459,-234.16855852468248,-0.11575018614530563,70.5743563157252,-2.9263656,-0.9772280124857209,100,-83.99203252459418,2.837187,0.9873486371974771,31.642431,0.001958423003088683,0.004834106017369777,32.05353,0.9987029,-1.3407639,0.002903273969423026,-0.9993682,0.0,-110.06987,-7.3865647,1.2354786,2067,32.310314,100,0.28696248
100000,-7.418911,-0.0027643205,-45.04773556673839,6210,2.0723548,0.07320013642311096,33.400826,2.4460486889001913,-2.332636,0.3287954810075462,100.0,0.0,-0.9975694,-28.86512937661405,6.7325106,1.2847637415871194,-123.15477,1.9711906549637206,0.13653533899923787,-2.84289,-8.237297070360125,0.36773285,-123.594696,100,-29.30088,0.1981477,-0.004103161774116888,5,0.8018119,13.171276007687004,0.34621438,-0.69199365,-0.011442266,621000,-0.9545889006386971,207200,-10.540147992123766,-10.391175968398874,-7.545047445773696,-0.03131943144245815,-29.354198,100,0.99934375,15,413,-95.45889006386969,1008.0071090389392,-28.86512937661405,100.0,-7.4318385,0.023061216,-29.401854,0.19621934,-235.61218235724854,0.1891837865114212,83.57366479723565,-2.9653075,-0.2886512937661405,100,-95.45889006386969,2.126716,0.7796287689840448,31.356518,0.0019838829757645726,0.004778529983013868,33.38494,0.9990757,-2.9920924,0.0027648009709082544,-0.9985967,0.0,-123.24643,-0.2046319,1.1651577,2072,33.696236,100,0.8019101
100000,-7.202543,-0.003872547,-239.1499278186687,6225,2.0089655,0.07250645011663437,35.275623,2.4369295448996127,-2.1766367,0.3270768979564309,100.0,0.0,-0.99922156,-69.46145872270237,6.5780773,0.9920845181144415,-109.1491,1.9625800339854322,0.1385431870003231,-2.73676,-8.598570335165226,0.6590634,-109.76046,100,-30.387703,0.23693424,-0.012750012126421304,5,3.3156734,85.05944470210022,0.48266482,-0.4840149,-0.020522606,622500,-0.41386121053776487,207700,-17.691173232717517,-8.838790067872724,-10.392852765445195,-0.028283010010961847,-30.367138,100,0.99738836,15,414,-41.38612105377649,1010.4491965238703,-69.46145872270237,100.0,-7.160478,0.009787683,-30.324837,0.1901164,-138.70719916099202,0.023524941876530647,38.79777594146932,-2.8185227,-0.6946145872270235,100,-41.38612105377649,3.1890252,1.2429213146089166,32.38018,0.0015775429783388972,0.00453861802816391,35.26924,0.9945662,-1.579212,0.0026132649509236217,-0.99965966,0.0,-109.85264,-0.31112984,1.2836798,2077,35.759315,100,3.2419763
100000,-7.3241553,-0.0013297364,-222.1778981724655,6240,2.4056652,0.07262079417705536,36.47684,2.4510194400209,-2.2877462,0.3243272469844669,100.0,0.0,-0.9960409,-134.8367658512059,9.522781,1.2975377499464937,-110.096504,1.9673942630179226,0.1418734560138546,-3.308078,-6.460440309930047,0.6789383,-109.386734,100,-33.707867,0.21030068,-0.019218066629273337,5,0.12551014,76.4384712289602,0.5208782,-0.048860908,0.009069314,624000,-0.6134466181156049,208200,-24.89791825741665,-10.72162553457761,-8.470510263061085,-0.017820129851978006,-33.681683,100,0.9984099,15,415,-61.34466181156048,1012.9047955268761,-134.8367658512059,100.0,-7.380363,0.00092805387,-33.891556,0.20589015,-250.02599262220448,1.0639396905899048,75.19536243530035,-3.0217235,-1.3483676585120596,100,-61.34466181156048,3.6237555,1.0497061265570302,36.08124,0.009796290018130094,0.004847673000767827,36.436237,0.99882036,-0.909731,0.0027805109857581556,-0.9988885,0.0,-109.80868,-7.4128394,1.4763904,2082,36.588524,100,0.19176191
100000,-7.1128125,-0.005667621,-83.82859898238904,6255,1.8880038,0.07723712921142578,35.792603,2.432238997949753,-2.3143532,0.3271095650270581,100.0,0.0,-0.999572,-54.11193590060289,5.321728,1.195447871138053,-109.51643,1.9561267839744687,0.13936526497127488,-2.740351,-10.498139949003448,0.444361,-109.04505,100,-31.4708,0.22615562,-0.006242088235616889,5,0.1627207,21.028774722112367,0.35830358,-0.6745883,-0.028035447,625500,-0.5865333802126393,208700,-19.009516752464723,-9.576780848368491,-8.394978568604907,-0.03502130602717049,-31.482534,100,0.94381654,15,416,-58.653338021263934,1015.3399143457646,-54.11193590060289,100.0,-7.1235127,-0.0047085523,-31.683996,0.19328445,-224.47013947009992,-0.2868224084377289,58.5614861618141,-2.8660207,-0.5411193590060287,100,-58.653338021263934,3.1715746,1.082942378423506,33.32296,0.001983503985684365,0.004864271963015199,35.759308,0.9977175,-1.9245552,0.0027896080282516778,-0.9992753,0.0,-109.39815,-7.5422354,1.1518793,2087,35.899517,100,0.16233958
100000,-7.6077356,-0.0070469617,-45.100466161370754,6270,1.7902964,0.07338309288024902,35.15958,2.4313443270511925,-2.276375,0.32578915200429037,100.0,0.0,-0.99852383,-35.04698638479594,5.541691,0.9310187832395839,-122.21564,1.9586061700247228,0.13736667099874467,-2.84543,-9.290195181724606,0.3471886,-122.10552,100,-30.672527,0.24709466,-0.0016493504656215029,5,1.9259855,7.295774369832814,0.36618283,-0.60560584,-0.019727038,627000,-0.5559383944026353,209200,-24.854745822338636,-9.311059914795402,-8.016496175037402,-0.018311194645069064,-30.653809,100,0.99863,15,417,-55.59383944026352,1017.7762016718043,-35.04698638479594,100.0,-7.334084,-0.028680308,-30.757208,0.17283875,-183.93536187285454,-0.5477308034896851,56.204523409895195,-2.8545942,-0.35046986384795953,100,-55.59383944026352,1.8908044,0.9165304295912151,32.433887,0.0019946880056522787,0.004722002020571381,35.158924,0.99734527,-1.2396681,0.0028656439972110093,-0.99849993,0.0,-121.92671,-0.0699619,1.1019986,2092,35.649906,100,1.9629688
