trainer/Policy mu Std,exploration/Returns Min,time/logging (s),trainer/Policy mu Mean,exploration/num steps total,exploration/Rewards Mean,evaluation/Returns Max,replay_buffer/size,exploration/num paths total,time/evaluation sampling (s),evaluation/Actions Mean,evaluation/Actions Min,evaluation/path length Min,trainer/Log Pis Std,trainer/Alpha,exploration/Rewards Max,exploration/Actions Std,exploration/Rewards Min,evaluation/Rewards Min,evaluation/Average Returns,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,exploration/Returns Mean,exploration/Num Paths,trainer/Policy log std Mean,exploration/Actions Max,exploration/Rewards Std,time/data storing (s),exploration/path length Min,exploration/path length Std,trainer/Q1 Predictions Std,trainer/Q Targets Std,trainer/Q2 Predictions Max,exploration/Actions Min,trainer/Policy log std Min,time/saving (s),exploration/path length Max,evaluation/Rewards Std,trainer/Log Pis Min,exploration/Actions Mean,evaluation/Returns Std,evaluation/path length Std,Epoch,evaluation/num paths total,trainer/Q2 Predictions Min,trainer/QF2 Loss,exploration/path length Mean,evaluation/num steps total,time/total (s),trainer/Alpha Loss,trainer/QF1 Loss,exploration/Returns Max,trainer/Policy log std Std,trainer/Log Pis Max,trainer/Q2 Predictions Std,evaluation/path length Mean,trainer/Q Targets Max,evaluation/Actions Std,trainer/Policy mu Min,trainer/Q1 Predictions Mean,evaluation/Rewards Mean,trainer/Policy mu Max,evaluation/Rewards Max,exploration/Average Returns,evaluation/Returns Mean,time/training (s),evaluation/Actions Max,trainer/Q Targets Min,time/exploration sampling (s),trainer/Q Targets Mean,exploration/Returns Std,trainer/Q1 Predictions Max,evaluation/Num Paths,trainer/Policy log std Max,time/epoch (s),evaluation/path length Max,evaluation/Returns Min,trainer/Log Pis Mean,trainer/Policy Loss
0.47604123,-47.61015862724658,0.004811439983313903,0.0669943,52200,-0.4056203471307922,-3.3425766409158615,52200,522,0.3572549130185507,0.005664877,-0.99826086,100,0.8957226,0.06175388768315315,-0.0036073622077009986,0.23320356,-7.511691074474478,-9.35912068445435,-24.687841074971878,-54.63405,-17.400995,-40.56203471307922,5,-2.1240857,0.995388,0.7938233670506055,0.003291350993094966,100,0.0,14.877096,15.18592,-7.653544,-0.9986675,-2.4651902,0.041961134993471205,100,0.8624719382364083,-1.0519959,-0.010511987,21.221407928361867,0.0,103,1560,-54.834206,1.2215579,100.0,156000,284.15078484118567,-0.3421505391597748,1.2241222,-22.61462053849686,0.29990488,4.8621593,14.89909,100.0,-0.3022421,0.1713271,-1.0210572,-17.404324,-0.24687841074971884,2.8675108,-0.0017466556011310709,-40.56203471307922,-24.687841074971878,2.139666352974018,0.9970649,-54.597157,0.16339812200749293,-17.502924,9.255905610797896,-7.660156,15,-0.44649327,2.710383313969942,100,-84.3861530931328,1.8771262,19.041319
0.81670326,-69.65423523513009,0.005022625002311543,0.14700277,52700,-0.4881975308593312,-2.7631731134617246,52700,527,0.36192784798913635,0.0025649644,-0.9976567,100,1.2631265,0.06115346401929855,-0.006769030251249394,0.2455904,-10.321206620888429,-10.09784284036859,-27.81590266108693,-90.45644,-20.14257,-48.819753085933115,5,-2.0138466,0.999166,1.3071871806004547,0.0029805439990013838,100,0.0,17.517979,17.535488,-7.6738625,-0.99958783,-2.4692721,0.002265498013002798,100,1.0373502085583253,-1.7490237,-0.014958061,19.044768640843955,0.0,104,1575,-90.77258,0.15205121,100.0,157500,286.8146906301845,0.2587704658508301,0.17743206,-22.87157167059369,0.51498026,7.256672,17.520226,100.0,-7.8684597,0.19396053,-3.1417613,-20.114103,-0.27815902661086933,3.1412587,-0.007716987414552001,-48.819753085933115,-27.81590266108693,2.114157283998793,0.99739003,-92.753136,0.17284869001014158,-20.320189,16.16079724802568,-7.591824,15,-0.43543053,2.6592024890123866,100,-70.80155954461561,2.0926025,21.6739
0.77660143,-70.45377339678976,0.004777249996550381,-0.03466891,53200,-0.4005105521051345,-8.227660842524887,53200,532,0.38717861799523234,0.00716016,-0.9991472,100,1.5375068,0.06061140075325966,-0.010386160554158428,0.24192438,-11.173079200318098,-9.767281175559706,-30.0743596192411,-50.235077,-19.328432,-40.05105521051344,5,-2.0984042,0.9810681,1.175209094928386,0.0030597959994338453,100,0.0,14.967704,15.349679,-7.7822313,-0.9998133,-2.4997404,0.001964494993444532,100,0.8894287094452864,-3.0404098,-0.036489874,19.620942587400602,0.0,105,1590,-49.752125,1.3258591,100.0,159000,289.5233487841615,0.4064828157424927,1.2764362,-17.80111938408429,0.479312,6.9338737,14.950775,100.0,-0.29332277,0.17365222,-3.6455128,-19.332304,-0.3007435961924111,2.3642054,-0.013620295873256465,-40.05105521051344,-30.0743596192411,2.13510925200535,0.99764323,-52.18289,0.171834505017614,-19.484829,17.794243189588258,-7.836673,15,-0.32106164,2.703923916007625,100,-61.958418583842075,2.1449947,21.081436
0.85148907,-75.77988863254568,0.004824474977795035,0.12794207,53700,-0.4300967307896245,-10.899585615180778,53700,537,0.424853495991556,0.014166157,-0.9994149,100,1.3115107,0.06517782807350159,-0.0006099958160736086,0.22662045,-9.276341120072813,-10.494559228472486,-44.27573293890429,-90.09931,-23.204721,-43.00967307896245,5,-2.00555,0.9994391,0.9906311371969669,0.0034247309959027916,100,0.0,17.190273,17.332384,-7.6797113,-0.999752,-2.51531,0.0022594720066990703,100,1.095342912492569,-0.89994246,-0.004753607,19.046870174410277,0.0,106,1605,-89.81423,0.12369197,100.0,160500,292.2430987401167,1.0581064224243164,0.12118087,-17.629396939995626,0.5276833,8.600803,17.178205,100.0,-7.696412,0.19980206,-3.4470818,-23.188005,-0.442757329389043,3.1588817,-0.05883374656827285,-43.00967307896245,-44.27573293890429,2.1116966769914143,0.99581623,-91.137436,0.1682111700065434,-23.440865,20.836884849066475,-7.6672306,15,-0.28001884,2.7152700209699105,100,-68.92957336935778,2.3874698,24.974398
0.75255835,-65.55498991010029,0.0052423219894990325,0.04337249,54200,-0.5079588984522888,-5.085570276293357,54200,542,0.35502646199893206,0.007426386,-0.9991445,100,1.4568375,0.06464286893606186,-0.01042719516394096,0.26285595,-9.967410850421146,-9.737577038654404,-34.09406379765996,-60.78031,-17.212751,-50.795889845228885,5,-2.033375,0.99838823,1.3093914178186452,0.0033476159733254462,100,0.0,13.838213,14.041507,-7.7248225,-0.99980617,-2.5209298,0.0023143190192058682,100,1.034619959386091,-4.520556,-0.006288025,18.872064793581053,0.0,107,1620,-59.828575,0.8265066,100.0,162000,294.94798042307957,-0.13320587575435638,0.88028103,-24.438101209422346,0.47721735,8.157553,13.788912,100.0,-0.15495047,0.19198988,-3.016648,-17.23021,-0.3409406379765997,2.8016167,-0.005928066215009349,-50.795889845228885,-34.09406379765996,2.1682637280027848,0.9965076,-58.27442,0.16625804599607363,-17.262754,13.870045596999043,-7.6547174,15,-0.38095134,2.700452492979821,100,-73.04213159594784,1.9513636,18.764196
0.71138114,-54.97448445249916,0.0047696139954496175,0.04030114,54700,-0.35388347255359043,-11.367848559831812,54700,547,0.3577846619882621,0.005295719,-0.99884677,100,1.1787329,0.06248629093170166,-0.006562221805583961,0.23452543,-8.3302243474152,-8.766247420784945,-35.8341338880684,-70.27881,-17.178932,-35.38834725535903,5,-2.096646,0.9954111,0.9341058208138974,0.0038935680058784783,100,0.0,13.784604,13.783297,-7.6932287,-0.99889666,-2.6103406,0.002003339002840221,100,0.9908533049154649,-1.0452896,-0.023271931,18.147869191775538,0.0,108,1635,-70.454575,0.96594936,100.0,163500,297.6235760610725,0.09065022319555283,0.95006555,-21.854949188465685,0.4543077,6.327834,13.791001,100.0,-0.0279956,0.19025405,-3.0235717,-17.151642,-0.3583413388806839,2.8110042,-0.02342841317184386,-35.38834725535903,-35.8341338880684,2.1386711729865056,0.99601746,-65.10319,0.16383380600018427,-17.08651,11.912374444141708,-7.719086,15,-0.53651446,2.6709561619791202,100,-74.74566240703147,2.0326917,18.632074
0.62681174,-41.709278709368306,0.004768252023495734,0.15285401,55200,-0.2237960633578963,-2.685103872753624,55200,552,0.3491361689812038,0.0053724456,-0.99653876,100,1.2265354,0.06106540560722351,-0.0047689779560653265,0.17015375,-4.179322141068909,-9.781553587868935,-33.10904161732649,-72.37466,-16.615677,-22.37960633578963,5,-2.1130161,0.98744875,0.28808133359977467,0.003246269014198333,100,0.0,13.959872,14.1315,-7.5947604,-0.99147904,-2.5878778,0.0024304179823957384,100,1.0158130313711653,-4.018082,-0.0013227356,17.93280211387362,0.0,109,1650,-72.77311,27.388449,100.0,165000,300.3065605581214,0.21172460913658142,27.423079,-11.894650898665128,0.44130507,6.457445,13.981124,100.0,-0.81396925,0.19638304,-2.5107179,-16.619457,-0.33109041617326473,2.8938634,-0.019381278316752196,-22.37960633578963,-33.10904161732649,2.1588938100030646,0.99836385,-74.02793,0.16000066601554863,-16.095152,12.091715591144016,-7.493798,15,-0.583812,2.678475584019907,100,-77.59184532158218,2.075728,18.264778
0.75304615,-68.66415085382442,0.00431978001142852,0.11826849,55700,-0.4413497167317406,-6.74032929020759,55700,557,0.35830457700649276,-0.010979284,-0.9975654,100,1.2622153,0.06161120906472206,-0.0038136255722086357,0.24426545,-10.039700072041494,-9.995308068209953,-29.774386385084085,-67.4047,-14.013683,-44.13497167317406,5,-2.0423129,0.9990626,1.239566230852791,0.003437849984038621,100,0.0,12.146466,12.108222,-7.5407968,-0.9991471,-2.5159023,0.002025066001806408,100,1.09930060858663,-1.4175622,0.020710735,17.081881640095748,0.0,110,1665,-67.73692,0.057446897,100.0,166500,302.9733730581065,-0.021270332857966423,0.05138456,-21.39154221227486,0.48865184,5.6051273,12.145322,100.0,-7.553511,0.20313631,-3.0394425,-13.996186,-0.2977438638508409,3.2119994,-0.02095186181789619,-44.13497167317406,-29.774386385084085,2.1318420140014496,0.9972678,-67.77318,0.16190606099553406,-14.14164,18.858703523158805,-7.473697,15,-0.45402098,2.66183534800075,100,-61.1891468243035,1.9923674,15.591981
0.8525646,-77.67796598296168,0.0051624749903567135,0.2057864,56200,-0.3774708121981592,-9.621523533901652,56200,562,0.35597362800035626,-0.0025886756,-0.9991516,100,1.6859378,0.06014568731188774,-0.006491659613706769,0.21625423,-8.603436183589523,-10.630230009212953,-44.54554396298498,-80.313095,-18.936623,-37.74708121981593,5,-2.0222983,0.997657,0.7895782335436459,0.003403017995879054,100,0.0,15.867442,15.877617,-7.5887876,-0.99458873,-2.4368927,0.0019957190088462085,100,1.158705359321529,-2.792005,0.02184957,25.317440217368052,0.0,111,1680,-80.74816,2.6850686,100.0,168000,305.681309734151,0.747935950756073,2.6238792,-18.950524699169254,0.4950239,8.734686,15.885233,100.0,-0.17969382,0.20125394,-3.0287538,-18.924732,-0.4454554396298498,3.2118936,-0.08561854293003915,-37.74708121981593,-44.54554396298498,2.176662269019289,0.99809504,-77.73974,0.15970390400616452,-18.707085,21.68180733251405,-7.519107,15,-0.49647835,2.7029010130208917,100,-85.30369098573777,2.2660656,20.493088
0.55916816,-60.94905661737159,0.004689828987466171,0.12108965,56700,-0.4196546830242835,-7.703453110867398,56700,567,0.349491703993408,-0.0050146286,-0.9979309,100,1.1002878,0.06018952280282974,-0.006905005818159228,0.2444879,-9.2969123022226,-10.022289007340316,-26.471264328989506,-68.144394,-16.681246,-41.965468302428334,5,-2.1261578,0.99667555,1.1452798208856572,0.0033005330187734216,100,0.0,13.147177,13.457296,-7.592023,-0.99946046,-2.520074,0.001609957980690524,100,0.9807616274657717,-1.7025166,-0.018616611,15.421494078204754,0.0,112,1695,-68.454865,1.977392,100.0,169500,308.3233129280852,-0.2157008796930313,1.9692518,-15.00855455535628,0.35832798,6.1076946,13.174716,100.0,-0.24950925,0.19526783,-2.8517115,-16.668543,-0.26471264328989513,3.2094371,-0.055122678484787024,-41.965468302428334,-26.471264328989506,2.117768400989007,0.9943948,-68.594315,0.1602832509961445,-16.665691,16.54964072955539,-7.6082826,15,-0.4709777,2.63714367596549,100,-62.168430229094625,1.9232446,18.289309
0.6764404,-84.70388769052076,0.005107637989567593,0.02158236,57200,-0.4831813157347425,-6.531118399867791,57200,572,0.3588119199848734,0.00037449106,-0.9975397,100,1.3919848,0.06101905554533005,-0.011133761380267875,0.21518606,-10.018074520986724,-10.452820514554471,-27.661248439195152,-72.88462,-15.377977,-48.31813157347422,5,-2.1272936,0.999552,1.1033435340688797,0.003157925995765254,100,0.0,12.41164,12.765844,-7.5033264,-0.9663217,-2.5678267,0.0019762890005949885,100,0.8514347652048229,-1.3138552,0.027053732,18.983104708506684,0.0,113,1710,-73.29077,1.2986706,100.0,171000,310.9767914460681,0.08597633242607117,1.3404583,-20.689256422259145,0.40967083,9.466734,12.466532,100.0,-0.0689931,0.16007318,-2.8693113,-15.404274,-0.2766124843919516,3.2716935,-0.016028354873065604,-48.31813157347422,-27.661248439195152,2.114655031997245,0.99774307,-78.61384,0.16519602399785072,-15.365558,22.706742986027848,-7.536903,15,-0.58356476,2.6489048289658967,100,-63.241908987573424,2.030743,16.961926
0.63835216,-72.6059728832409,0.004692073998739943,0.03172232,57700,-0.5000282995156418,-7.026663924562669,57700,577,0.4015356890158728,-0.008201346,-0.9990515,100,1.1003987,0.06162479519844055,-0.010842796190238932,0.2591822,-9.837142766902756,-8.415160200316029,-18.141950163198494,-62.76046,-15.102649,-50.00282995156417,5,-2.1110034,0.99826026,1.3480858874610337,0.0033384790003765374,100,0.0,12.315778,12.568625,-7.4482036,-0.99987376,-2.5573664,0.0017451349995099008,100,0.7198458091690648,-0.74390745,0.031525332,10.853319714038907,0.0,114,1725,-63.126167,0.64874667,100.0,172500,313.67447031405754,0.09953366219997406,0.719296,-32.358683502857254,0.4177852,6.6332393,12.389007,100.0,-0.23467547,0.16990799,-3.0476818,-15.051575,-0.18141950163198495,2.8028145,-0.04788677655212898,-50.00282995156417,-18.141950163198494,2.115986185002839,0.9949877,-63.93893,0.16605358698870987,-15.222555,15.49377443031566,-7.3875074,15,-0.5786507,2.693351149006048,100,-41.818573348723845,2.035718,16.730474
0.7171367,-70.55832096287561,0.004739308002172038,-0.027307592,58200,-0.46246148607339665,-3.7196241380431925,58200,582,0.39593259699176997,0.016055595,-0.9984392,100,1.2788798,0.060194045305252075,-0.003889196125801021,0.26102617,-10.19772691129438,-11.069332123854776,-28.392545590881014,-42.54365,-17.432297,-46.24614860733966,5,-2.04472,0.99540424,1.35834403574891,0.005439673986984417,100,0.0,12.337573,12.473244,-7.48447,-0.9994876,-2.4864721,0.0020371860009618104,100,1.046775079599372,-4.54241,-0.022340348,20.585291394130806,0.0,115,1740,-42.82577,1.092186,100.0,174000,316.3600762760616,-0.3408122658729553,1.084971,-22.900443014468205,0.44731474,6.5357795,12.353282,100.0,-1.4665362,0.18960014,-3.0483587,-17.425068,-0.2839254559088101,1.5645149,-0.02142751545526871,-46.24614860733966,-28.392545590881014,2.106994024012238,0.99675715,-41.620293,0.16548905297531746,-17.47451,19.546316961713305,-7.4652596,15,-0.30754718,2.6806318419694435,100,-78.95290826860018,1.8787253,18.818153
0.78977996,-49.38233496456894,0.004779579001478851,0.06762001,58700,-0.3332176197675189,-4.641958295078578,58700,587,0.35620566600118764,-0.009706276,-0.9984616,100,1.1042098,0.06339283287525177,-0.007273449345981581,0.2245748,-6.70666628022495,-9.391473768515665,-24.473238474508047,-43.716076,-15.873678,-33.32176197675189,5,-2.0631757,0.9963624,0.6966114149400369,0.0030801930115558207,100,0.0,11.266806,11.450092,-7.3822174,-0.99412644,-2.7650044,0.0019739840063266456,100,0.8743113684124622,-1.2639917,0.0135329515,15.687176224329095,0.0,116,1755,-43.946487,0.585705,100.0,175500,319.0619030830567,0.5575627684593201,0.5955894,-17.574773037209113,0.5352695,6.063114,11.291872,100.0,-0.28493476,0.18180734,-3.059425,-15.852553,-0.24473238474508047,2.9669695,-0.031022195153918984,-33.32176197675189,-24.473238474508047,2.1672150139929727,0.99520856,-43.81866,0.1642376710078679,-15.904777,12.805097728524942,-7.37499,15,-0.4565059,2.6974921070213895,100,-52.76285275443339,2.2021172,17.498848
0.6283806,-68.7919570395116,0.004930475988658145,0.027353747,59200,-0.4349098605082387,-7.044487489699453,59200,592,0.3546854840242304,-0.0008004316,-0.99853987,100,1.2059714,0.06704741716384888,-0.0052908213218693335,0.2409578,-10.014115813678455,-10.525459594355508,-32.79373449297892,-49.658226,-14.531266,-43.490986050823864,5,-2.1169894,0.9993249,1.2541064694726043,0.003549290995579213,100,0.0,11.012473,11.066968,-7.3112917,-0.9998678,-2.6219726,0.002123999991454184,100,1.0681593713108328,-1.3591518,-0.011571052,15.310773069710843,0.0,117,1770,-49.602432,0.04614547,100.0,177000,321.823473261029,-0.3868534564971924,0.040360037,-15.447426857548765,0.41380593,8.833812,10.985671,100.0,-7.368221,0.19805764,-3.060391,-14.522076,-0.32793734492978927,3.0457144,-0.03110471612267669,-43.490986050823864,-32.79373449297892,2.233957034011837,0.99686074,-49.52187,0.1574801450187806,-14.623261,19.465542302557562,-7.208385,15,-0.49317604,2.7567264300305396,100,-61.675865279382165,1.8568474,15.967526
0.7325579,-66.37223866152134,0.0047692389925941825,0.11745159,59700,-0.4072611170098967,-4.395458650439195,59700,597,0.3502274950151332,0.011629835,-0.99608654,100,1.4564319,0.06725606322288513,-0.00977653368907589,0.2464753,-10.783173319198896,-8.789402834429286,-17.945752675924894,-76.03613,-15.466604,-40.726111700989655,5,-2.0264778,0.99944127,1.2250820667630116,0.0031153939780779183,100,0.0,12.273306,12.170908,-7.343002,-0.9996516,-2.5673254,0.002004840993322432,100,0.7071290865141113,-2.374768,-0.026068361,14.146940401942565,0.0,118,1785,-76.54237,9.104704,100.0,178500,324.5310617950163,-0.2546912729740143,9.105182,-16.167797388866305,0.47687772,7.366609,12.289826,100.0,-0.49120006,0.1614657,-2.8853345,-15.469605,-0.17945752675924895,3.0683746,-0.014245951818628429,-40.726111700989655,-17.945752675924894,2.1804760220111348,0.9975796,-72.94003,0.1624062490009237,-15.209281,21.624914089593645,-7.310305,15,-0.48334137,2.702999239991186,100,-60.244732337674684,1.9056402,16.900864
0.63921887,-53.7723435707438,0.0046249739825725555,0.11921976,60200,-0.36789026263495134,-8.737832214044134,60200,602,0.36413322799489833,-0.009978145,-0.99810165,100,0.9991802,0.06618055701255798,-0.012586807900183794,0.23218822,-9.07389773104959,-8.630467048390836,-26.04907071935203,-63.88199,-16.58847,-36.789026263495124,5,-2.1248431,0.999083,1.0829156770752215,0.003077466011745855,100,0.0,11.707284,11.9366255,-7.286326,-0.9988073,-2.7140496,0.0020006160193588585,100,0.8737777169911627,-1.0071276,0.009740619,9.618870914588653,0.0,119,1800,-63.58949,0.64180326,100.0,180000,327.19559212910826,0.06903257966041565,0.6522425,-14.731011008441303,0.4350145,4.79567,11.709843,100.0,-0.36299765,0.19485112,-1.9746422,-16.5992,-0.2604907071935203,3.256993,-0.05153979030695855,-36.789026263495124,-26.04907071935203,2.121602489001816,0.99475235,-65.41479,0.16469467300339602,-16.74604,17.03791510751688,-7.2964134,15,-0.516978,2.6601334460137878,100,-47.43984788365841,2.025422,18.204954
0.7258658,-51.0866454258646,0.0046336020168382674,0.0451256,60700,-0.29135748227552866,-2.4793026048515143,60700,607,0.3579661080148071,-0.0073327534,-0.9987591,100,1.2468766,0.0654429942369461,-0.009085887720533493,0.22474514,-7.747907302399809,-11.048609148208614,-32.776134363069254,-56.137947,-14.148674,-29.13574822755287,5,-2.06274,0.99893975,0.7400834228097772,0.003179043997079134,100,0.0,9.878098,10.190896,-7.2809668,-0.9930859,-2.7829304,0.0019598969956859946,100,1.202536867579153,-1.1791015,0.011509521,17.66980888974562,0.0,120,1815,-56.691666,1.0670273,100.0,181500,329.9047473311366,0.2846447229385376,1.1067901,-14.91359912852646,0.46142435,8.259262,9.933525,100.0,-0.13445273,0.20856224,-2.7091522,-14.129507,-0.3277613436306924,2.9977722,-0.007520407821077866,-29.13574822755287,-32.776134363069254,2.1733074770017993,0.99638724,-57.90251,0.163703608996002,-14.302528,12.380614491444392,-7.204447,15,-0.64727545,2.7047497370222118,100,-60.341572159107436,2.1043923,15.495933
0.7461942,-68.32017838137841,0.004798171983566135,0.08552205,61200,-0.48788890448182776,-2.4586698639616307,61200,612,0.35532712200074457,-0.00087392743,-0.99944174,100,1.5082687,0.06741265207529068,-0.006952286772338272,0.26599166,-10.56089207957768,-10.598705494547321,-22.360036743430747,-58.414513,-14.320914,-48.788890448182784,5,-2.0581,0.99980146,1.3992504112652195,0.003033702989341691,100,0.0,10.61515,10.805509,-7.2863393,-0.99850786,-2.8305538,0.001771648006979376,100,0.9177409896194011,-5.8404694,-0.016461208,19.454251356443017,0.0,121,1830,-58.420254,0.1590125,100.0,183000,332.557732238085,0.22551490366458893,0.14864106,-29.014474525889508,0.48976743,7.8693314,10.590092,100.0,-7.288825,0.1894785,-3.4544847,-14.32859,-0.2236003674343076,2.9780462,-0.005342207598470517,-48.788890448182784,-22.360036743430747,2.1189314129878767,0.998017,-60.555103,0.16449976500007324,-14.529603,16.257335411802618,-7.2954097,15,-0.35261714,2.6483618229685817,100,-73.09583327236778,2.0836246,16.071873
0.680161,-66.72206551644031,0.004941658989991993,0.0065691946,61700,-0.43118821850743333,-9.944394780033235,61700,617,0.3603942310146522,0.010876381,-0.99923086,100,1.3704922,0.06659511476755142,-0.0028888680906547404,0.24707456,-10.26009598419883,-9.50155677756726,-32.41341900517167,-77.16565,-13.942865,-43.11882185074334,5,-2.0697105,0.99469066,1.1800252872314938,0.003091867023613304,100,0.0,10.378922,10.762609,-7.3295417,-0.99979526,-2.6057844,0.002026450994890183,100,1.1076446145225,-3.7390897,-0.02734459,15.37902656277368,0.0,122,1845,-77.61839,1.6316208,100.0,184500,335.2673924450937,-0.2821981906890869,1.6551012,-25.18622109571417,0.47802216,4.9947977,10.405245,100.0,-0.10478842,0.20089562,-2.860442,-13.96702,-0.3241341900517168,3.1811044,-0.04048711026513783,-43.11882185074334,-32.41341900517167,2.173059914028272,0.9966195,-80.363655,0.1610217560082674,-13.858789,13.970314878035559,-7.345625,15,-0.47203204,2.704535878059687,100,-55.55483659804796,1.8958347,15.415762
0.5946052,-74.09438049802081,0.004495825996855274,0.0995397,62200,-0.5443701960450771,-3.1005525684248325,62200,622,0.3677760590217076,-0.017015416,-0.99874514,100,1.1247135,0.0642622783780098,-0.019067314246942184,0.2778345,-10.339862232497229,-10.908827473310085,-27.87991942674284,-33.973053,-14.877776,-54.43701960450771,5,-2.075362,0.99987817,1.482223793201313,0.0031477269949391484,100,0.0,8.700777,8.856059,-7.305113,-0.9987233,-2.6179423,0.0018722210079431534,100,1.0220003146597585,-1.2298884,0.02792709,16.15181996226715,0.0,123,1860,-34.29877,2.2655225,100.0,186000,337.9391682211135,-0.21080167591571808,2.2729754,-21.68622999711383,0.4344906,4.8848443,8.689174,100.0,-0.49495316,0.20079166,-2.5113385,-14.863331,-0.27879919426742844,2.48381,-0.024721481112681593,-54.43701960450771,-27.87991942674284,2.1259695359913167,0.9927096,-33.889107,0.16364414201234467,-14.723278,19.90176581230871,-7.2910175,15,-0.5552474,2.6669055110251065,100,-66.11105853691762,1.9231982,16.404848
0.9635212,-50.15291521059934,0.004890866985078901,0.076639675,62700,-0.2916662021349926,-4.133499678130008,62700,627,0.3540494930057321,0.0049630897,-0.9974242,100,1.8396195,0.061807356774806976,-0.00913331209887207,0.2293808,-7.970757486146986,-10.626742271197891,-32.02660871812235,-77.99973,-16.403961,-29.166620213499254,5,-1.9572165,0.9921645,0.733161801142319,0.003080241003772244,100,0.0,12.021719,12.285194,-7.443666,-0.9989855,-2.8040273,0.0020572670036926866,100,1.1984548252309453,-2.518337,-0.0018909903,19.591191421596104,0.0,124,1875,-78.37248,6.7306013,100.0,187500,340.61024804611225,0.1816890388727188,6.686495,-16.5298989251309,0.5708662,9.639137,12.041337,100.0,-0.16140577,0.21184377,-3.615478,-16.368938,-0.3202660871812234,3.4094188,-0.01565947005547216,-29.166620213499254,-32.02660871812235,2.1439633230038453,0.99772835,-78.65054,0.15792443399550393,-16.134518,11.905152851099775,-7.459626,15,-0.37028414,2.665965624997625,100,-64.28407566066403,2.065266,17.730583
0.47654048,-38.05770574722612,0.0048452790069859475,0.17556041,63200,-0.22810020010854648,-1.6337363271592078,63200,632,0.35620152900810353,0.011633382,-0.99842876,100,1.1878432,0.062169209122657776,-0.008753072821471345,0.2114401,-6.496102405291219,-7.580955883332106,-20.709897161915556,-28.656445,-13.269744,-22.810020010854654,5,-2.1669023,0.99876183,0.5767602963611239,0.004439481999725103,100,0.0,7.6099057,7.879297,-7.290596,-0.99546975,-2.831621,0.002006296010222286,100,0.7083964696929672,-1.9720347,-0.00028967904,13.275540863397204,0.0,125,1890,-28.716368,0.18458089,100.0,189000,343.32992376215407,0.2639778256416321,0.17421404,-15.483459375434078,0.35259175,6.3317986,7.6136003,100.0,-7.3063526,0.17689835,-0.623755,-13.290167,-0.20709897161915547,2.7819295,-0.002669584950720606,-22.810020010854654,-20.709897161915556,2.171589876001235,0.9957667,-29.78627,0.17609939299291,-13.570778,8.591443974885562,-7.30289,15,-0.50496274,2.715181855019182,100,-44.79337444349272,2.0950224,15.083806
0.73463905,-60.216360508707105,0.004661771992687136,0.018257223,63700,-0.3878963375248292,-1.7973562936515761,63700,637,0.3529933280078694,-0.010388185,-0.99962133,100,1.5805568,0.06290469318628311,-0.004357328501518871,0.25234625,-9.311061961314167,-10.315677754653205,-24.082897858828964,-86.45752,-13.716905,-38.789633752482935,5,-2.0703382,0.9964052,1.0389003835762811,0.0033346739946864545,100,0.0,12.589025,13.010073,-7.417974,-0.9947962,-2.802517,0.01289197098230943,100,1.084074082512404,-2.2391737,0.0032875196,22.61515807645767,0.0,126,1905,-86.25156,0.3019186,100.0,190500,346.02606656507123,-0.37007686495780945,0.31309712,-18.907704058909857,0.45933378,9.055654,12.599469,100.0,-7.360865,0.19080602,-3.0338538,-13.670301,-0.2408289785882896,3.3857558,-0.01491872016793452,-38.789633752482935,-24.082897858828964,2.1590257629868574,0.9984204,-90.42207,0.15872895898064598,-13.857428,13.728369903999955,-7.3840346,15,-0.33747077,2.691636466945056,100,-75.66999217876001,1.8662108,15.170553
0.87846154,-62.9859834797773,0.005146323004737496,0.06866001,64200,-0.3933401069558041,-4.6399164426326465,64200,642,0.35444428300252184,0.0121630635,-0.993572,100,1.5370398,0.0625501498579979,-0.0024470005078192233,0.25783077,-9.607524431736165,-9.730408285803385,-22.060294771960876,-42.750942,-14.652478,-39.33401069558041,5,-1.9604144,0.99825907,1.1133733247026594,0.0034858009894378483,100,0.0,7.9486823,8.01526,-7.4002213,-0.9835049,-2.5694463,0.001987772004213184,100,0.7773345895674529,-3.281776,0.028434018,19.68217452988986,0.0,127,1920,-42.014885,1.2000002,100.0,192000,348.75281567600905,0.37457504868507385,1.2645423,-19.556737767246844,0.51993966,6.6195984,7.9406705,100.0,-0.055860035,0.16381346,-3.2682457,-14.678991,-0.2206029477196088,2.9053144,-0.0102909081157922,-39.33401069558041,-22.060294771960876,2.19766411598539,0.9962318,-42.354645,0.1591739009891171,-14.69056,18.097332473175303,-7.4245596,15,-0.41993764,2.7219021959754173,100,-64.1592837379668,2.1351414,16.3734
