Epoch,exploration/Returns Max,exploration/Returns Std,evaluation/Returns Max,trainer/Q2 Predictions Min,time/epoch (s),exploration/Num Paths,trainer/QF2 Loss,exploration/path length Max,trainer/Log Pis Max,time/total (s),trainer/Q1 Predictions Mean,evaluation/Actions Std,replay_buffer/size,exploration/path length Std,trainer/Log Pis Std,evaluation/Returns Mean,time/evaluation sampling (s),exploration/Returns Min,trainer/Policy mu Std,exploration/Actions Std,trainer/Q1 Predictions Std,exploration/Actions Mean,exploration/path length Min,trainer/Q Targets Mean,trainer/Policy mu Min,trainer/Q Targets Std,trainer/Policy mu Max,trainer/Alpha Loss,evaluation/Rewards Mean,evaluation/Average Returns,trainer/Policy mu Mean,trainer/Q2 Predictions Std,exploration/Actions Max,evaluation/Rewards Min,exploration/Rewards Std,evaluation/path length Std,exploration/Average Returns,evaluation/path length Mean,trainer/Q2 Predictions Mean,exploration/Rewards Mean,exploration/Actions Min,evaluation/path length Max,exploration/Returns Mean,trainer/Policy log std Mean,evaluation/Rewards Std,trainer/Log Pis Min,trainer/Policy Loss,time/exploration sampling (s),exploration/Rewards Min,evaluation/Actions Min,evaluation/Returns Min,exploration/path length Mean,trainer/Log Pis Mean,evaluation/Actions Max,time/training (s),time/logging (s),time/data storing (s),evaluation/num steps total,exploration/num paths total,trainer/Q2 Predictions Max,trainer/QF1 Loss,trainer/Policy log std Min,trainer/Alpha,evaluation/Num Paths,trainer/Q1 Predictions Max,evaluation/Actions Mean,evaluation/path length Min,trainer/Q1 Predictions Min,exploration/num steps total,evaluation/num paths total,trainer/Q Targets Min,evaluation/Rewards Max,trainer/Policy log std Std,exploration/Rewards Max,evaluation/Returns Std,trainer/Policy log std Max,trainer/Q Targets Max,time/saving (s)
103,-9.24918883306617,0.560487165043547,-3.0766272986807834,-15.36197,1.4664801619946957,2,0.37964723,100,4.7564936,158.27433291988564,-6.7230067,0.20000671,21000,0.0,1.34344,-7.5397281565224405,0.2936716630065348,-10.370163163153263,0.774835,0.22948956,1.8815084,0.034586247,100,-6.735905,-1.6101787,1.9716958,2.6334734,0.04130898416042328,-0.0753972815652244,-7.5397281565224405,0.13020527,1.8683896,0.99826807,-1.0,0.18298023454340204,0.0,-9.809675998109716,100.0,-6.726922,-0.09809675998109718,-0.5304258,100,-9.809675998109716,-1.9499606,0.19991657421453485,-4.0098815,8.561714,0.07682744099292904,-1.0,-0.9736879,-12.003202638973592,100.0,2.0101304,0.98898524,1.088948029995663,0.003486681991489604,0.001309838000452146,104000,210,-5.9634404,0.37873724,-2.402206,0.0169467031955719,10,-5.956919,0.026333557,100,-15.315766,21000,1040,-15.336299,-0.02769733452219179,0.49685782,-0.00299252202734351,2.5745297707588612,-0.3659823,-0.28820676,0.0022365080076269805
104,-10.597305943688362,1.88143050609282,-4.257149232574416,-15.121614,1.4854058610508218,2,0.006590468,100,4.877781,159.76436094593373,-6.6260066,0.19750553,21200,0.0,1.1994345,-6.639384559745302,0.2901039900025353,-14.360166955874002,0.73624676,0.25750348,1.6000061,0.045954723,100,-6.6337113,-2.3392074,1.5859275,2.655496,-0.8059071898460388,-0.06639384559745304,-6.639384559745302,0.13403183,1.602176,0.99706715,-1.0,0.23449566372689376,0.0,-12.47873644978118,100.0,-6.623555,-0.1247873644978118,-0.60435164,100,-12.47873644978118,-1.992211,0.19823483068416542,-1.9399865,8.253733,0.07591304800007492,-1.0,-0.99266136,-11.143880283479602,100.0,1.8017285,0.99116,1.1118464330211282,0.003540914010955021,0.0015130219981074333,105000,212,-5.984592,0.006540846,-2.385729,0.017167171463370323,10,-5.9871526,0.024013426,100,-15.188804,21200,1050,-14.917056,-0.01871731635924537,0.46231306,-0.007280543684904583,2.385386778568814,-0.4907608,-5.973056,0.0024884540180210024
105,-7.374774507171796,3.7787088434779847,-4.352997986548878,-15.280963,1.448315780988196,2,0.011048261,100,4.217823,161.2169618999469,-6.32217,0.200939,21400,0.0,1.0594248,-9.545256064962768,0.2789108639990445,-14.932192194127765,0.6419714,0.22343192,1.3651118,0.025361413,100,-6.385846,-1.603466,1.3770905,2.4968884,-1.043249487876892,-0.09545256064962772,-9.545256064962768,0.03190839,1.35321,0.9950355,-1.0,0.19389505202294274,0.0,-11.15348335064978,100.0,-6.321018,-0.11153483350649779,-0.6095339,100,-11.15348335064978,-1.966467,0.20812847201264473,-3.4283671,7.957892,0.07219675500527956,-1.0,-0.88975483,-13.322140388295582,100.0,1.743545,0.98897713,1.0902212759829126,0.0032188350160140544,0.0012917679850943387,106000,214,-5.8920455,0.01038061,-2.3324535,0.01711094379425049,10,-5.8959274,0.0374111,100,-15.380363,21400,1060,-15.264223,-0.03588522196936186,0.41260198,-0.0034111061209181255,2.596494215937448,-0.49330005,-5.9249644,0.0024762829998508096
106,-10.759587326009107,0.23655600517343878,-3.1912264098487846,-15.686164,1.4407816480088513,2,0.008529954,100,5.1720657,162.6624696709332,-6.641747,0.17672642,21600,0.0,1.1818218,-6.892469385496499,0.2905055379960686,-11.232699336355985,0.7504492,0.25721535,1.9995412,0.019556146,100,-6.6975484,-2.093124,1.9798781,2.594999,0.5347846746444702,-0.068924693854965,-6.892469385496499,0.07315132,1.9960219,0.997337,-1.0,0.2032477485749032,0.0,-10.996143331182546,100.0,-6.648475,-0.10996143331182548,-0.9677505,100,-10.996143331182546,-1.9557128,0.17879880523028238,-1.3336484,8.59326,0.0750332489842549,-1.0,-0.30612338,-9.816561315724451,100.0,2.1308625,0.9909097,1.0681730080104899,0.003461643005721271,0.0012465339968912303,107000,216,-5.8483233,0.0090147555,-2.4276445,0.01679772138595581,10,-5.8458424,0.037225533,100,-15.596655,21600,1070,-15.589865,-0.030010821171389014,0.4666991,-0.00703757738855508,2.537770265206956,-0.57781947,-5.8693657,0.0023616760154254735
107,-7.1186765190672325,0.08928075453219542,-5.113911727668599,-12.062739,1.4476396089885384,2,0.013272758,100,6.1511917,164.1146627588605,-6.450712,0.1836373,21800,0.0,1.1851662,-7.721453911711007,0.28232004499295726,-7.297238028131623,0.853355,0.17218092,1.294532,0.010680291,100,-6.4550714,-2.569797,1.3189722,2.6124961,0.4164014160633087,-0.07721453911711006,-7.721453911711007,0.13633423,1.299653,0.9916966,-1.0,0.05258051412646903,0.0,-7.207957273599428,100.0,-6.451479,-0.07207957273599425,-0.41292426,100,-7.207957273599428,-1.9657774,0.17239278809881348,-1.2746867,8.408529,0.06878450099611655,-0.5680933291224155,-0.9900956,-12.394818130054928,100.0,2.1023042,0.9886129,1.089519133005524,0.0032086700084619224,0.0012485109909903258,108000,218,-5.8476477,0.011727767,-2.4730759,0.017073452472686768,10,-5.8448944,0.009193415,100,-12.052001,21800,1080,-12.387711,-0.02530918867236932,0.5032792,-0.0031514321790556007,1.9437452520027598,-0.50230056,-5.815189,0.002558748994488269
108,-5.479708237456601,1.4025245319145654,-2.78687546230204,-13.366801,1.4409976590250153,2,0.020113163,100,5.773709,165.56015790591482,-6.3730974,0.19547202,22000,0.0,1.3177736,-6.267490984769535,0.2865237999940291,-8.284757301285731,0.7748763,0.19140805,1.5663486,0.009422157,100,-6.471824,-2.360194,1.6034849,2.6217237,-0.1457713544368744,-0.06267490984769533,-6.267490984769535,0.08653866,1.577474,0.9966539,-1.0,0.11149397393720538,0.0,-6.882232769371166,100.0,-6.3733873,-0.06882232769371166,-0.78641987,100,-6.882232769371166,-2.0123086,0.19643750161529763,-3.1198683,8.182525,0.07544394800788723,-1.0,-0.99031985,-10.892332672892916,100.0,1.9642265,0.9912527,1.0715405140072107,0.0034925620129797608,0.0012641159992199391,109000,220,-5.6998143,0.019785646,-2.492002,0.016997428610920906,10,-5.7166786,0.02985124,100,-13.310765,22000,1090,-13.967854,-0.015532804353046773,0.49886268,-0.002407998740945172,2.5511528496138203,-0.54508656,-5.779289,0.002732719003688544
109,-9.511812790801685,0.11960724232954867,-4.427414749063923,-13.470628,1.4304888890183065,2,0.3468832,100,4.8380976,166.99500799391535,-6.3243346,0.18389542,22200,0.0,0.9504172,-7.5424226638126015,0.2758983900130261,-9.751027275460782,0.7046624,0.22572152,1.4049705,0.011019008,100,-6.223722,-2.3841927,1.5227166,2.6971812,-0.42502784729003906,-0.07542422663812602,-7.5424226638126015,0.16633682,1.388968,0.9934906,-1.0,0.15536758382622748,0.0,-9.631420033131233,100.0,-6.3257256,-0.09631420033131233,-0.9967136,100,-9.631420033131233,-2.0544128,0.1693260875299737,-1.5047443,8.102884,0.0692409619805403,-1.0,-0.98276067,-13.268092383602674,100.0,1.8953676,0.9935456,1.0782600330130663,0.0034206330019515008,0.0013158000074326992,110000,222,-5.8110967,0.341994,-2.4456298,0.017214616760611534,10,-5.798231,0.026004761,100,-13.577042,22200,1100,-13.614824,-0.03654888402285773,0.49269572,-0.0038381889931677266,2.4786525504988015,-0.41980493,-0.21799004,0.002353071002289653
110,-10.607334411460677,2.309086429863111,-4.631477836569965,-14.339855,1.440501569013577,2,0.38070583,100,5.5824594,168.44024041996454,-6.3851366,0.20833346,22400,0.0,1.1425012,-9.839879171913557,0.28565315800369717,-15.225507271186899,0.7919563,0.2494751,1.8255535,0.007410262,100,-6.4282246,-2.096743,1.9436233,2.5614567,0.5324597358703613,-0.09839879171913557,-9.839879171913557,0.11849762,1.8412855,0.9987198,-1.0,0.22515678916973855,0.0,-12.916420841323788,100.0,-6.3874593,-0.12916420841323784,-0.998897,100,-12.916420841323788,-2.0197155,0.210242472713839,-1.9546719,8.398449,0.07441437899251468,-1.0,-0.98338807,-13.346101884918308,100.0,2.131507,0.9893476,1.0728914430073928,0.0034124899830203503,0.0012792580237146467,111000,224,-5.6055717,0.3847162,-2.5151205,0.017442837357521057,10,-5.607972,0.036357705,100,-14.392467,22400,1110,-14.771857,-0.020283786054569396,0.5337196,-0.008503567328979538,2.323239750520674,-0.5516586,-0.67843187,0.002850841003237292
111,-10.549956847377212,0.8541993954035201,-5.348814596161107,-13.134405,1.4286276449856814,2,1.3121586,100,5.961009,169.8735763389559,-6.0785246,0.17475285,22600,0.0,1.205606,-8.441432968558612,0.2851464559789747,-12.258355638184252,0.7274296,0.23381816,1.3493001,-0.0043501984,100,-5.965141,-3.021868,1.6195165,2.5795949,0.13509806990623474,-0.08441432968558611,-8.441432968558612,0.044357367,1.3516749,0.9956484,-1.0,0.18868507722464056,0.0,-11.404156242780733,100.0,-6.0694942,-0.11404156242780729,-0.99598986,100,-11.404156242780733,-2.016401,0.17542011078281952,-2.01337,7.967191,0.07468375097960234,-1.0,-0.99325055,-13.815162310308184,100.0,2.033433,0.9886897,1.0619276350189466,0.003121929010376334,0.0013679919939022511,112000,226,-5.5430765,1.2914095,-2.453834,0.017584236338734627,10,-5.550763,0.0105490945,100,-13.202169,22600,1120,-13.142076,-0.024114744701263038,0.49239308,-0.0039218787618082365,2.605211516266908,-0.40562093,-0.038698163,0.0023798820038791746
112,-5.956275186459278,0.2546865574553374,-3.6983527529650964,-14.269362,1.48189452799852,2,0.010720817,100,4.946548,171.35983774394845,-6.187736,0.17324948,22800,0.0,1.2609551,-6.542571516650574,0.2916155550046824,-6.465648301369953,0.78426504,0.16650198,1.644335,0.0072790533,100,-6.2563004,-2.6773195,1.6260532,2.4403987,-0.5003178119659424,-0.06542571516650574,-6.542571516650574,0.049706556,1.6429653,0.9491257,-1.0,0.04773165515655231,0.0,-6.210961743914615,100.0,-6.1891465,-0.06210961743914614,-0.80746996,100,-6.210961743914615,-1.9665529,0.1545440270943804,-4.792599,7.9485455,0.07855889899656177,-0.5376077878879486,-0.98433894,-11.669132765746072,100.0,1.8762541,0.9927159,1.1041004639992025,0.003527897992171347,0.001359583024168387,113000,228,-5.547354,0.009954816,-2.4315953,0.0175428818911314,10,-5.5411754,0.020060522,100,-14.319864,22800,1130,-14.271574,-0.030371936313833427,0.5308133,-0.002327363099203566,2.4009258355602223,-0.41745132,-5.5763106,0.0027321289817336947
113,-6.551006497541872,2.269797734318482,-6.89253677314983,-14.163445,1.646107907028636,2,0.0066205054,100,4.356747,173.00985331193078,-6.185662,0.19996437,23000,0.0,0.97547305,-9.65407446048406,0.2916706289979629,-11.090601966178836,0.69718057,0.19234253,1.653192,0.013763739,100,-6.2261257,-2.693004,1.6618136,2.6218913,-1.0123066902160645,-0.09654074460484059,-9.65407446048406,0.040574532,1.641957,0.99077415,-1.0,0.13749010340339918,0.0,-8.820804231860354,100.0,-6.178743,-0.08820804231860353,-0.815447,100,-8.820804231860354,-2.0006628,0.19792974295155394,-2.5542495,7.8132744,0.0722930550109595,-1.0,-0.9951556,-13.443985294859415,100.0,1.7516359,0.99228746,1.2749131360033061,0.0035321610048413277,0.001248903019586578,114000,230,-5.5351686,0.0057723583,-2.4110184,0.01697460375726223,10,-5.536092,0.017702099,100,-14.2383375,23000,1140,-14.129627,-0.02327084395701704,0.44268522,-0.007835649544443452,2.0461806423795315,-0.47611657,-5.5341496,0.0024500229919794947
114,-6.843055860821944,1.3803526726404312,-4.086088901522997,-12.915285,1.6616616130340844,2,0.3034759,100,7.0079546,174.67557987992768,-5.9799833,0.20789611,23200,0.0,1.1997046,-9.45814090633248,0.31441082700621337,-9.603761206102806,0.6823868,0.21165328,1.2595313,0.0020587062,100,-5.9270034,-2.489285,1.4066709,2.739476,0.19556517899036407,-0.0945814090633248,-9.45814090633248,0.07891059,1.2742817,0.9885149,-1.0,0.12842860921145055,0.0,-8.223408533462376,100.0,-5.9896474,-0.08223408533462379,-0.9896781,100,-8.223408533462376,-2.0780027,0.2111183954205589,-2.3159304,7.907654,0.08459794201189652,-1.0,-0.95289844,-13.065283129695077,100.0,2.0481417,0.99102604,1.2546854609972797,0.004027045011753216,0.0012518750154413283,115000,232,-5.5260453,0.30395135,-2.4478984,0.01721423864364624,10,-5.512525,0.0335292,100,-12.750594,23200,1150,-13.106368,-0.01941611793711307,0.42594594,-0.00540573200795289,2.57924485492113,-0.4611333,-0.08402385,0.0026884629915002733
115,-7.00727463203718,0.4500912485670594,-2.8513324055579337,-12.234582,1.578448048006976,2,0.59646726,100,6.272705,176.25848124193726,-6.054794,0.16993868,23400,0.0,1.0881982,-6.069908785883998,0.3008012020145543,-7.9074571291712985,0.761714,0.2112504,1.4242735,0.009491738,100,-5.9850883,-2.3569624,1.6893075,2.6667194,0.9408466219902039,-0.06069908785883998,-6.069908785883998,0.15943378,1.4228754,0.9868615,-1.0,0.11376540950442421,0.0,-7.4573658806042395,100.0,-6.0534253,-0.0745736588060424,-0.98817474,100,-7.4573658806042395,-2.0290182,0.16352820902603465,-2.0960836,8.136416,0.07520207899506204,-1.0,-0.98776793,-12.227285545563426,100.0,2.2328424,0.99113595,1.194765438005561,0.003854670998407528,0.001312462001806125,116000,234,-5.4554715,0.59209573,-2.485852,0.017587734386324883,10,-5.459933,0.016654283,100,-12.170525,23400,1160,-12.379152,-0.01977023880463929,0.5088785,-0.0027494792111300123,2.8633076010460496,-0.51851046,-0.06873915,0.002512195991585031
116,-8.409787703800207,0.9173448052259205,-6.656215634483418,-15.185301,1.5345177080016583,2,0.5896922,100,6.1296015,177.7971179979213,-6.189189,0.1888976,23600,0.0,1.4401802,-9.639413187129145,0.31132306400104426,-10.244477314252048,0.8256816,0.19899045,1.9570334,0.0038048672,100,-6.1412215,-2.8018463,2.0901523,2.4311976,0.021916354075074196,-0.09639413187129145,-9.639413187129145,0.056699786,1.967059,0.9926952,-1.0,0.1456579804044839,0.0,-9.327132509026129,100.0,-6.198897,-0.09327132509026125,-0.9973308,100,-9.327132509026129,-1.9922235,0.18211892286610756,-2.9373126,8.030867,0.08306406400515698,-1.0,-0.97680044,-13.614446547852246,100.0,2.0054383,0.9863186,1.1325275769922882,0.003618571994593367,0.0013494910090230405,117000,236,-5.386906,0.5875892,-2.4349082,0.017773538827896118,10,-5.381889,0.02608023,100,-15.228635,23600,1170,-14.9602995,-0.021629344287011965,0.54189295,-0.0033279487039618435,2.3621822559859496,-0.49518967,-0.02334184,0.0026349399995524436
117,-9.635839786149758,1.0047588267056833,-5.5514685093273455,-14.034218,1.4539774490112904,2,0.59004086,100,5.9778824,179.25532106793253,-6.0722356,0.18719581,23800,0.0,1.3758488,-8.790419232958698,0.28645869498723187,-11.645357439561124,0.71673054,0.22827798,1.8221651,0.0071253525,100,-5.988972,-2.5441356,1.9370652,2.5723727,-0.8332700133323669,-0.08790419232958697,-8.790419232958698,0.015672358,1.8047713,0.9950066,-1.0,0.18530551787716154,0.0,-10.640598612855442,100.0,-6.081968,-0.10640598612855441,-0.9984074,100,-10.640598612855442,-2.0450027,0.17400365890872277,-2.1801867,7.7768903,0.0714225450064987,-1.0,-0.9514817,-13.79003363902381,100.0,1.7933638,0.99155176,1.0889392939861864,0.0034040409955196083,0.001423358015017584,118000,238,-5.3818207,0.58852774,-2.4502664,0.017726723104715347,10,-5.3733883,0.027189761,100,-14.038556,23800,1180,-13.753916,-0.05016015982411515,0.48380795,-0.006100291483092411,2.613049485692396,-0.63129014,-0.21799004,0.0023295160208363086
118,-5.795567814716927,0.0484848178108952,-3.03363420606198,-14.230373,1.517315584991593,2,0.019362926,100,4.078696,180.7770379919093,-5.7520647,0.1916625,24000,0.0,1.0900352,-7.7268362533882895,0.291842306003673,-5.892537450338717,0.78531873,0.15111762,1.297158,0.006656835,100,-5.823275,-2.580848,1.2157788,2.5010972,-0.1521937996149063,-0.07726836253388288,-7.7268362533882895,-0.035969183,1.2962629,0.94445914,-1.0,0.0465091165447722,0.0,-5.844052632527822,100.0,-5.75138,-0.058440526325278214,-0.3964837,100,-5.844052632527822,-1.9828495,0.19847012068645092,-1.5986483,7.5858593,0.08555680699646473,-0.4502309218633636,-0.9710109,-10.49059473056344,100.0,1.9622674,0.9907231,1.1328088339942042,0.0035124130081385374,0.0012247139820829034,119000,240,-5.2966247,0.018530764,-2.4758778,0.017714370042085648,10,-5.2999973,0.028633324,100,-14.121153,24000,1190,-13.356678,-0.015487610300706786,0.5053339,-0.00707863363200531,2.4770592410621233,-0.56942225,-5.3370786,0.002370511007029563
119,-5.99526796234065,2.582523909866201,-3.092405423902434,-14.892517,1.5219453490281012,2,0.57764906,100,6.669994,182.30330025590956,-5.7537355,0.1964755,24200,0.0,1.107712,-6.983189952731294,0.30732228700071573,-11.160315782073052,0.6763054,0.21764599,1.2852086,0.023411954,100,-5.648938,-2.717794,1.4774837,2.5908997,0.1564970314502716,-0.06983189952731297,-6.983189952731294,0.06995011,1.2875019,0.9977988,-1.0,0.15425939796877508,0.0,-8.577791872206852,100.0,-5.753473,-0.08577791872206852,-0.5351581,100,-8.577791872206852,-2.000318,0.2007630042836029,-0.74960184,7.673849,0.07983685002545826,-1.0,-0.9541663,-11.115089913916183,100.0,2.038887,0.99100304,1.1276002619997598,0.003448314993875101,0.0012372189958114177,120000,242,-5.3404503,0.572665,-2.3819392,0.017870306968688965,10,-5.33286,0.03680194,100,-14.880578,24200,1200,-14.71544,-0.020748555777014475,0.46007514,-0.0025067992104313404,2.6846735024981516,-0.45313668,-0.0947216,0.002500416012480855
120,-5.824417742066884,0.46008147667849864,-3.5611712496963492,-14.140334,1.4747741859755479,2,0.012678809,100,5.0732965,183.782348581939,-6.349855,0.17713448,24400,0.0,1.2768402,-6.665667176102934,0.2972430230001919,-6.744580695423881,0.89177483,0.17870955,2.322983,0.0071455254,100,-6.418791,-2.490924,2.2849731,2.605599,0.9881577491760254,-0.06665667176102931,-6.665667176102934,0.23458427,2.31057,0.9912239,-1.0,0.07224526790360847,0.0,-6.284499218745383,100.0,-6.3520617,-0.06284499218745382,-0.99391913,100,-6.284499218745383,-1.9446446,0.16790839620123132,-1.2031012,8.446031,0.07494200000655837,-0.8011359002008943,-0.9903496,-10.653311816129147,100.0,2.244165,0.98981047,1.0951469849969726,0.003639261005446315,0.0013010199763812125,121000,244,-5.209382,0.015565187,-2.4607925,0.017474813386797905,10,-5.2046223,0.018628411,100,-14.123193,24400,1210,-14.343571,-0.019486458235278666,0.55996627,-0.0023978756896025806,2.7588270705226443,-0.6139562,-5.270193,0.0025018969899974763
121,-8.521696507381355,1.6098626949384522,-3.3149221962391504,-12.80941,1.5091601150343195,2,0.2759864,100,7.3518915,185.29529752896633,-5.9392657,0.16072248,24600,0.0,1.2504737,-5.894380584081888,0.290605118003441,-11.74142189725826,0.8556969,0.24763697,1.5684667,0.050468124,100,-5.898156,-2.9389777,1.6762027,2.6281698,0.9763087630271912,-0.05894380584081888,-5.894380584081888,0.138177,1.5672612,0.9982611,-1.0,0.18623511708620827,0.0,-10.131559202319806,100.0,-5.937478,-0.10131559202319808,-0.376783,100,-10.131559202319806,-1.9507027,0.1460299199840223,-1.1828953,8.040921,0.07336800199118443,-1.0,-0.9774277,-11.287402973331888,100.0,2.2426846,0.9900178,1.1371620600111783,0.004071189003298059,0.0012338200176600367,122000,246,-5.242982,0.2752604,-2.4604833,0.017901673913002014,10,-5.241246,0.016802855,100,-12.815815,24600,1220,-12.603235,-0.009276706865071704,0.53466564,-0.0019728280596514264,2.905776542238166,-0.5103926,-0.08723631,0.0027199260075576603
122,-8.155709519315119,3.6747518095702487,-7.507311233109492,-15.149254,1.5318588449736126,2,0.28135628,100,6.993911,186.8323166478949,-5.987996,0.1787214,24800,0.0,1.3841313,-10.858236960717711,0.30784072499955073,-15.505213138455616,0.7504102,0.20737676,1.9825158,0.02176627,100,-5.9628205,-2.2221322,2.0009565,2.8931434,-0.39630424976348877,-0.10858236960717711,-10.858236960717711,0.01147219,1.9806495,0.99647146,-1.0,0.16480149192821317,0.0,-11.830461328885367,100.0,-5.9814796,-0.11830461328885368,-0.8226745,100,-11.830461328885367,-1.9831413,0.1639737242121543,-2.5961792,7.7272406,0.07983914599753916,-1.0,-0.9939674,-14.772920336481347,100.0,1.9014082,0.9856996,1.127541609981563,0.0036768690042663366,0.0015446800098288804,123000,248,-5.1740584,0.28272936,-2.4202662,0.01795900985598564,10,-5.1820183,0.018004226,100,-15.183153,24800,1230,-14.866555,-0.04015480353773251,0.5129833,-0.013160591316954079,1.91967774957507,-0.35474256,-0.03175939,0.011415814980864525
123,-9.51268449853641,1.353931244365957,-3.4178050371168704,-14.662659,1.4956302309583407,2,0.53584194,100,5.3296165,188.3319877908507,-5.935637,0.18634206,25000,0.0,1.1533967,-7.749107644372603,0.2958380989730358,-12.220546987268325,0.7563075,0.25519565,1.8722812,0.02256077,100,-5.850015,-2.6121247,2.0322232,2.4820008,-0.6454704403877258,-0.07749107644372603,-7.749107644372603,0.10212868,1.890802,0.99693686,-1.0,0.2140820603113882,0.0,-10.866615742902368,100.0,-5.941119,-0.10866615742902369,-0.99487644,100,-10.866615742902368,-1.9745712,0.1985404304316931,-1.702642,7.6262774,0.07699406100437045,-1.0,-0.99307454,-10.664449830072432,100.0,1.8394547,0.9900733,1.1153507830167655,0.003650714992545545,0.001299006980843842,124000,250,-5.176421,0.53192717,-2.4123263,0.01794148050248623,10,-5.1734414,0.026974972,100,-14.420023,25000,1240,-14.553925,-0.020836983111797457,0.5461916,-0.0007207861751058274,2.0878510038724216,-0.25367057,-0.027924674,0.002497565990779549
124,-6.511110569687405,2.195203470497482,-5.549222312321263,-14.271681,1.471099321031943,2,0.008909724,100,4.4417386,189.8079570569098,-5.767204,0.1794604,25200,0.0,1.0203137,-7.94780625796375,0.2959764109982643,-10.90151751068237,0.7337693,0.18566534,1.7153693,0.0131009305,100,-5.821642,-2.5038295,1.6745926,2.5095687,0.2601613700389862,-0.07947806257963749,-7.94780625796375,0.15638158,1.7072936,0.9979669,-1.0,0.12410446561295338,0.0,-8.706314040184887,100.0,-5.762678,-0.08706314040184886,-0.9012789,100,-8.706314040184887,-2.0611448,0.16014759021607694,-2.6346102,7.704296,0.07727983500808477,-1.0,-0.8941205,-12.382005803042976,100.0,2.0644581,0.9889723,1.0906177830183879,0.0033556479902472347,0.0013176790089346468,125000,252,-5.07766,0.0085283425,-2.5469887,0.017664123326539993,10,-5.076143,0.035383597,100,-14.247916,25200,1250,-14.222789,-0.047308721142511105,0.51009464,-0.005599044286668896,2.0296531901247112,-0.47855905,-5.1028996,0.0025519650080241263
125,-8.884300217399202,2.3985778528137356,-4.887666468392232,-14.118435,1.5152617960120551,2,0.52100974,100,5.570255,191.32726165093482,-6.002069,0.19303079,25400,0.0,1.395132,-8.826028095323645,0.28067732698400505,-13.681455923026673,0.8959659,0.2457881,2.1244392,0.048868958,100,-5.9826045,-2.6869516,2.2878072,2.990593,-0.38920482993125916,-0.08826028095323646,-8.826028095323645,0.07246695,2.1290839,0.9965284,-1.0,0.18596938148684908,0.0,-11.282878070212938,100.0,-5.991917,-0.11282878070212936,-0.39943397,100,-11.282878070212938,-1.849162,0.17966935872127437,-5.531536,7.706998,0.06998916302109137,-1.0,-0.9924452,-13.448838209102204,100.0,1.9043956,0.9886961,1.156290890998207,0.004179303999990225,0.0012141519982833415,126000,254,-5.0446315,0.5174231,-2.3653405,0.017056209966540337,10,-5.046651,0.01736132,100,-14.13734,25400,1260,-14.464586,-0.017278743656789223,0.5526289,-0.004450843221018147,2.448688190236295,-0.41172576,-0.023262067,0.002910959010478109
126,-7.362006581339038,2.8332175795775747,-2.793889515147555,-13.779599,1.488018178002676,2,0.0057324795,100,7.0272512,192.8204216149752,-5.806287,0.19577032,25600,0.0,1.3569001,-6.757175510975694,0.31885964499088004,-13.028441740494188,0.7719467,0.237109,1.6522578,0.050692342,100,-5.789024,-2.246372,1.7050581,2.5674007,0.40096160769462585,-0.06757175510975694,-6.757175510975694,0.097019605,1.6699727,0.99485266,-1.0,0.2036143728034186,0.0,-10.195224160916613,100.0,-5.8048954,-0.1019522416091661,-0.35344255,100,-10.195224160916613,-2.0436823,0.1983849763067179,-3.6186652,7.7911515,0.07768593900254928,-1.0,-0.9932538,-10.702737874923951,100.0,2.0976837,0.993369,1.0846231089963112,0.003477931022644043,0.0012082220055162907,127000,256,-5.1167417,0.00765093,-2.5090086,0.01649538241326809,10,-5.1214566,0.02431916,100,-13.68617,25600,1270,-13.946639,-0.005688489202030897,0.49276823,-0.000887570658238378,2.5343740263430172,-0.57336646,-5.060627,0.002163331984775141
127,-9.645123819087855,0.6488769773343401,-4.769728688155808,-13.58653,1.4686763729550876,2,0.011994229,100,6.6490045,194.2936409319518,-5.76678,0.19346628,25800,0.0,1.2630646,-9.428091774164878,0.29184492499916814,-10.942877773756535,0.78461534,0.23768857,2.0612268,0.018050732,100,-5.8494945,-2.1346998,2.0697215,2.8056796,0.9836229681968689,-0.09428091774164878,-9.428091774164878,0.09801326,2.0728061,0.99312925,-1.0,0.17415125905446002,0.0,-10.294000796422196,100.0,-5.7723656,-0.10294000796422194,-0.9925763,100,-10.294000796422196,-2.0650947,0.19559743966655102,-2.4396482,7.861263,0.07645271500223316,-1.0,-0.98971456,-12.460512114367068,100.0,2.2405589,0.9903441,1.092716843006201,0.0036526109906844795,0.0014553649816662073,128000,258,-4.9701037,0.011243558,-2.4917529,0.016760971397161484,10,-4.9671955,0.02690489,100,-13.669393,25800,1280,-13.806205,-0.010988061205345174,0.5232606,-0.001988062334353626,2.4952387304778085,-0.45104918,-5.00193,0.002553913975134492
