trainer/Policy Loss,time/data storing (s),exploration/Average Returns,exploration/Rewards Mean,evaluation/Rewards Std,trainer/Q1 Predictions Max,evaluation/Returns Mean,exploration/Returns Min,trainer/Q2 Predictions Std,evaluation/num paths total,evaluation/Actions Max,exploration/Actions Min,evaluation/Actions Std,trainer/Log Pis Std,trainer/Q1 Predictions Mean,trainer/Log Pis Min,evaluation/num steps total,trainer/Q1 Predictions Min,exploration/Rewards Std,evaluation/Rewards Min,exploration/Rewards Max,trainer/Q Targets Mean,trainer/Q Targets Max,exploration/Num Paths,trainer/Q Targets Std,trainer/QF2 Loss,trainer/Q2 Predictions Min,evaluation/Rewards Mean,exploration/Actions Mean,evaluation/path length Max,trainer/Log Pis Max,Epoch,evaluation/Returns Min,evaluation/path length Mean,trainer/Policy mu Mean,trainer/Policy log std Min,trainer/Log Pis Mean,trainer/Policy mu Min,exploration/path length Min,trainer/Q2 Predictions Max,evaluation/Actions Min,time/evaluation sampling (s),exploration/path length Max,trainer/Q Targets Min,exploration/path length Std,trainer/QF1 Loss,evaluation/Returns Std,time/exploration sampling (s),time/training (s),trainer/Q2 Predictions Mean,trainer/Policy log std Max,time/epoch (s),exploration/Returns Max,evaluation/Returns Max,evaluation/Num Paths,exploration/Rewards Min,evaluation/Rewards Max,exploration/Actions Max,trainer/Q1 Predictions Std,exploration/Returns Std,time/logging (s),trainer/Alpha,exploration/path length Mean,exploration/Returns Mean,trainer/Policy log std Mean,exploration/num paths total,evaluation/path length Min,evaluation/Average Returns,exploration/num steps total,trainer/Policy log std Std,exploration/Actions Std,time/total (s),evaluation/Actions Mean,evaluation/path length Std,replay_buffer/size,trainer/Policy mu Std,trainer/Alpha Loss,time/saving (s),trainer/Policy mu Max
21.64129,0.0031567060068482533,-33.89826993275439,-0.3389826993275439,1.454688004373196,-17.647764,-53.79763562192597,-48.43853960541746,9.603113,375,0.9958529,-0.99557316,0.26682425,1.6190983,-20.593609,-3.77984,37500,-82.33161,0.8580334644514541,-8.577187042418286,-0.010583194344135988,-20.950466,-17.7857,5,9.977199,0.39118293,-82.34733,-0.5379763562192601,0.0052573155,100,7.0904794,24,-468.2063976249643,100.0,0.018248968,-2.0,1.6887795,-3.0699766,100,-17.662823,-0.99641407,0.3472364879999077,100,-83.87087,0.0,0.3805678,111.3263681163321,0.15794250299950363,2.0352189969999017,-20.596382,-0.4394389,2.5600243140070233,-18.81820170982174,-5.193468034483804,15,-8.326757684647829,-0.02166277274617121,0.9979196,9.624277,9.703095066338433,0.004912342003080994,0.051532573997974396,100.0,-33.89826993275439,-1.7536578,127,100,-53.79763562192597,12700,0.37048998,0.27201787,64.56707293800719,0.002606041,0.0,12700,0.8750337,-0.9228964447975159,0.011557277997781057,3.2450368
24.059484,0.00301603099796921,-46.6018500538181,-0.4660185005381811,1.0073475222455852,-17.345133,-23.961723013792867,-68.93786882876603,14.323602,390,0.9967039,-0.99767625,0.20934261,1.97939,-23.274878,-2.5358667,39000,-88.03576,1.3334654612086771,-10.366188238748276,-0.010828535886258674,-22.922003,-10.25392,5,14.054305,31.230299,-88.0899,-0.23961723013792866,0.020000774,100,9.716891,25,-53.6447161132434,100.0,-0.047354423,-2.0,1.9296199,-3.2981977,100,-17.332628,-0.9961529,0.338676879000559,100,-90.935135,0.0,31.030928,12.318353080316875,0.15206348100036848,2.0093257219996303,-23.283003,-0.3911257,2.5101290509992396,-21.14235318804205,-3.5344958905817605,15,-10.658390999380257,-0.03467420522950301,0.9996815,14.303917,20.209112918482592,0.0049219700013054535,0.048698797821998596,100.0,-46.6018500538181,-1.6694275,132,100,-23.961723013792867,13200,0.49236593,0.28978935,67.08206087099825,0.007284273,0.0,13200,1.1647778,-0.21269074082374573,0.0021249679994070902,3.2699063
22.179443,0.002963151993753854,-35.91283134094036,-0.35912831340940365,0.9200734815027896,-16.974077,-25.352260960440443,-53.09988670185306,11.478441,405,0.99752307,-0.996645,0.19012178,1.7878443,-21.19696,-2.2032983,40500,-82.41093,0.94437980252372,-10.48283832553285,-0.003047501965240257,-21.240734,-1.7202821,5,11.92741,3.07966,-82.46457,-0.25352260960440437,0.013967823,100,8.718532,26,-55.904859419697225,100.0,0.022837058,-2.0,2.0197806,-3.245447,100,-16.976345,-0.99197626,0.35273391300142976,100,-84.26149,0.0,3.1375036,16.10176401321737,0.16434536399901845,2.0486765739988186,-21.201632,-0.4674887,2.5753258499971707,-23.769034219175165,-9.81503731485122,15,-9.101298956497402,-0.052827008167107274,0.99756235,11.500063,13.836560479412903,0.004641266001272015,0.04655555635690689,100.0,-35.91283134094036,-1.7948983,137,100,-25.352260960440443,13700,0.40635836,0.26571867,69.66208166399883,0.014717079,0.0,13700,0.97865933,0.06066834554076195,0.001965581002878025,3.4176419
22.737095,0.002993809997860808,-43.11914782841387,-0.4311914782841387,0.9854312926638977,-16.51192,-27.97324467943854,-73.56802142765774,15.112954,420,0.9978473,-0.99582416,0.19925037,1.8963121,-21.84988,-1.5494065,42000,-87.68947,1.2493179671357095,-9.53473488670887,-0.005142612920013529,-22.19644,-16.648968,5,15.623172,0.45353872,-87.70378,-0.2797324467943854,0.019940348,100,9.156946,27,-56.83270098702125,100.0,0.07514246,-2.0,2.0602307,-3.3179114,100,-16.53733,-0.9969095,0.34032023799954914,100,-91.558876,0.0,0.42059255,13.79832878233955,0.1521832380021806,2.0148528820063802,-21.835258,-0.5669772,2.5174104980105767,-19.46181803161734,-8.47698376594546,15,-11.244583376415187,-0.0259647590155513,0.99876195,15.148001,22.440956208831093,0.005058540002210066,0.04442741721868515,100.0,-43.11914782841387,-1.7704976,142,100,-27.97324467943854,14200,0.4129215,0.26730958,72.1844191160053,0.014941512,0.0,14200,1.0902276,0.1875510811805725,0.0020017900023958646,3.3598745
20.022324,0.0030204990034690127,-38.287683489789444,-0.3828768348978945,0.6498917407975227,-16.1783,-20.355599921059074,-69.33563211818311,9.401034,435,0.9959979,-0.68609107,0.16296406,1.8466724,-18.931831,-3.8685856,43500,-84.2006,1.1008855441003493,-7.524391225528598,-0.014280156813563408,-19.020874,-0.7867619,5,9.82107,2.8206637,-84.132706,-0.2035559992105907,0.02827848,100,9.088289,28,-41.173676506918696,100.0,-0.006542716,-2.0,1.6334413,-3.2803562,100,-16.111076,-0.9957594,0.3437714199972106,100,-87.88919,0.0,2.8094397,9.629503268935386,0.1565533940010937,2.0224046820003423,-18.909134,-0.47955835,2.532617504002701,-18.689762063876906,-9.653020933701232,15,-9.832086134951044,-0.007053503467956122,0.99983907,9.436027,23.0552161180891,0.004780512004799675,0.04210440069437027,100.0,-38.287683489789444,-1.8517342,147,100,-20.355599921059074,14700,0.3726521,0.24861704,74.72174874902703,0.011886416,0.0,14700,0.86183065,-1.1610468626022339,0.0020869969957857393,3.2989135
18.623482,0.0030913679947843775,-34.48794311391724,-0.3448794311391724,0.9356747901012492,-15.713923,-22.558009205334226,-66.19868146353316,4.050463,450,0.9974574,-0.9957318,0.18165126,1.4685798,-17.292727,-4.94683,45000,-46.55587,0.979021135753625,-9.188915863556002,-0.010247266576650475,-17.52195,-15.895408,5,3.971811,0.14974289,-46.566906,-0.22558009205334237,0.005203654,100,7.3279877,29,-50.42539976576459,100.0,0.036121964,-2.0,1.7546805,-2.9160807,100,-15.7017,-0.99464405,0.34180571799515747,100,-45.338043,0.0,0.14896777,16.233381722176016,0.15355170600378187,2.0517366349959048,-17.294733,-0.52564067,2.55606003999128,-17.791336890766924,-6.004818028400798,15,-10.437501844408198,-0.00835850101518391,0.99891716,4.0593214,18.558681944378364,0.004284472997824196,0.03910139203071594,100.0,-34.48794311391724,-1.8332715,152,100,-22.558009205334226,15200,0.3775125,0.26065335,77.2823929930164,0.020479698,0.0,15200,0.82623786,-0.795184850692749,0.0015901400038274005,3.0172307
18.868,0.004209575999993831,-36.7536269935155,-0.36753626993515504,1.1083266862776993,-15.390671,-28.111614222516938,-57.09102096031895,9.136924,465,0.9979408,-0.99974453,0.1951872,1.5583267,-17.633684,-4.7915373,46500,-80.988144,0.9978094949595283,-11.739528884313925,-0.0036939739989284635,-17.773232,-0.02681413,5,9.546378,2.572144,-80.81494,-0.2811161422251694,0.005221223,100,8.403941,30,-63.471763150224525,100.0,0.039210256,-2.0,1.7664665,-2.814249,100,-15.382511,-0.99628294,0.34933125899988227,100,-83.99959,0.0,2.5475712,17.77491578290935,0.1575283269994543,2.0504241199960234,-17.616364,-0.55390835,2.568281941996247,-18.466518357714172,-5.682185977801852,15,-8.751287540998387,-0.038249519791639285,0.9996847,9.148697,14.162660968707081,0.0048062189962365665,0.03629092127084732,100.0,-36.7536269935155,-1.8510846,157,100,-28.111614222516938,15700,0.34370717,0.26819286,79.85524179102504,0.017110733,0.0,15700,0.8343615,-0.7743969559669495,0.001982441004656721,3.3316321
19.397253,0.0030600090030930005,-41.14764949612372,-0.4114764949612373,1.731138775879999,-15.124047,-82.23284220506989,-52.675966246169,8.920095,480,0.9977211,-0.99943805,0.3244808,1.4383584,-18.01174,-0.76658684,48000,-63.662945,1.0506386785331199,-9.093247810396978,-0.01978207813240056,-18.194742,-15.212165,5,8.866495,0.13874501,-63.794903,-0.8223284220506981,-0.012884999,100,7.7510023,31,-504.2551871721287,100.0,0.018552056,-2.0,1.8390869,-3.11175,100,-15.143197,-0.9974803,0.34431242300343,100,-64.29804,0.0,0.146397,156.2788402805902,0.15359403299953556,2.023989628003619,-18.01186,-0.55791444,2.5317123000058928,-20.36179649599614,-7.909394103486415,15,-8.664394829914185,-0.006030287757975697,0.99872476,8.919551,11.74508531077538,0.004779665992828086,0.033684514462947845,100.0,-41.14764949612372,-1.8551068,162,100,-82.23284220506989,16200,0.3666218,0.2876432,82.39143319701543,-0.022857796,0.0,16200,0.85458344,-0.545579731464386,0.0019765410033869557,3.4408994
19.292183,0.002886210997530725,-43.71595874351759,-0.4371595874351759,1.610309508822781,-14.698412,-64.93708944508846,-68.9389390119121,9.586651,495,0.99815613,-0.99732727,0.2870642,1.781967,-17.809687,-1.3901882,49500,-79.11884,1.185364035033125,-9.726727156505396,-0.003307703881198703,-17.984707,-0.6588976,5,9.9281,2.5035763,-78.86681,-0.6493708944508846,0.025106244,100,9.279075,32,-485.61614270982994,100.0,0.0864518,-2.0,2.0439682,-3.2841744,100,-14.699978,-0.99786353,0.3458129889986594,100,-83.03495,0.0,2.47296,113.5135675521337,0.15376405300048646,2.0156672170051024,-17.803429,-0.6366849,2.524792090000119,-23.597154991854485,-9.449961780966412,15,-11.133075483083378,-0.07603511579474716,0.99975955,9.618057,14.990189609951853,0.004800805996637791,0.03128759562969208,100.0,-43.71595874351759,-1.8403418,167,100,-64.93708944508846,16700,0.38227212,0.27434927,84.9209476710239,-0.0049766954,0.0,16700,0.94101477,0.15232005715370178,0.0018608140017022379,3.4306946
18.043814,0.0030020319973118603,-36.10868079778625,-0.36108680797786247,1.1027622123500571,-14.486327,-31.15641603122141,-58.30625222179229,9.698441,510,0.9983411,-0.9391195,0.20056912,1.2747713,-16.838806,-2.0867457,51000,-83.82352,0.9156322463953087,-10.123839752691469,-0.008794138619851542,-16.918186,-14.551941,5,9.505707,0.25990155,-83.838295,-0.31156416031221407,0.02828244,100,5.7156754,33,-60.3923304634099,100.0,0.049199972,-2.0,1.650273,-2.5404885,100,-14.515994,-0.994593,0.3455812070023967,100,-80.29721,0.0,0.26353806,17.83688274243416,0.15532386399718234,1.999909659003606,-16.84742,-0.49637938,2.510726258995419,-22.525989751989123,-10.572001742295853,15,-8.89067084781403,-0.0683739505246987,0.9996589,9.689863,14.442790187682407,0.0049082159966928884,0.02884320542216301,100.0,-36.10868079778625,-1.8942703,172,100,-31.15641603122141,17200,0.30881387,0.25780216,87.43662928600679,0.01957878,0.0,17200,0.74720097,-1.2400413751602173,0.002001280998229049,3.5908644
17.266739,0.003602160002628807,-29.820317305228876,-0.2982031730522889,1.6377224962061625,-14.259214,-62.78972093233998,-47.28030056045234,6.302174,525,0.998218,-0.9986158,0.2939672,1.5747766,-15.937248,-1.7782316,52500,-69.391304,0.7336086880949819,-9.547802009100746,-0.0013360684343288623,-15.949165,-0.7867619,5,6.7950606,2.1575077,-69.4022,-0.6278972093233993,0.0054139844,100,8.250962,34,-574.6517424136692,100.0,0.074223354,-2.0,1.6221673,-2.6953194,100,-14.269855,-0.99786294,0.34172570599912433,100,-72.82002,0.0,2.1617138,137.60045929918334,0.1554445849978947,1.9974979609978618,-15.936145,-0.57582515,2.504748223000206,-18.98491775587174,-9.286763469035664,15,-8.186127969958651,-0.06707885143777982,0.9992601,6.294985,11.045395138980536,0.004350167997472454,0.026849625632166862,100.0,-29.820317305228876,-1.8838669,177,100,-62.78972093233998,17700,0.31994793,0.25263578,89.94609094001498,0.003924774,0.0,17700,0.80741656,-1.3667535781860352,0.002127643005223945,3.3735394
16.99029,0.003259948003687896,-30.9272567315547,-0.3092725673155471,1.5633757945382463,-13.98365,-63.23324932646803,-45.42664920471892,3.7782447,540,0.9982645,-0.9984241,0.2886846,1.6991601,-15.525787,-3.6430526,54000,-40.333645,0.6611243909838458,-9.461481695876376,-0.008860542783478611,-15.210575,-0.20729911,5,4.5828466,5.7860436,-40.63114,-0.6323324932646798,0.009310222,100,7.068163,35,-563.8829122820898,100.0,0.080239534,-2.0,1.9569931,-3.3843644,100,-13.991913,-0.99834573,0.3446584330013138,100,-41.037285,0.0,5.785243,134.52707332005744,0.1573004480014788,2.063013480998052,-15.527118,-0.6450305,2.5750086210100562,-21.46485398053809,-13.196736370601403,15,-7.496501681772069,-0.08807705691928121,0.99947214,3.7577188,10.221998131163344,0.0048829200022737496,0.024791836738586426,100.0,-30.9272567315547,-1.852547,182,100,-63.23324932646803,18200,0.35736078,0.254753,92.5257176640298,0.0007859001,0.0,18200,0.89319706,-0.15900252759456635,0.0018933910032501444,3.2379966
17.148375,0.00310190500022145,-127.46070313853693,-1.2746070313853688,1.8490325651997976,-13.644567,-72.24016767654253,-455.0031825194273,7.573517,555,0.9985737,-0.99991864,0.30885303,1.6694757,-16.080572,-1.951221,55500,-63.824184,2.119578547049631,-10.891848570598714,-0.008070034557774133,-15.70953,-0.039948676,5,8.113425,7.6361175,-63.799805,-0.7224016767654255,-0.014262749,100,8.274156,36,-661.116894747238,100.0,0.08420415,-2.0,1.6959062,-3.3692856,100,-13.65312,-0.9983422,0.3555660329948296,100,-63.5036,0.0,7.599498,157.98092623873285,0.16049406299862312,2.0383348789982847,-16.089361,-0.49309987,2.5637929939839523,-23.82616257582691,-11.211927909378502,15,-9.85972675776993,-0.07837446526483077,0.9989397,7.5755205,164.49714860436612,0.00403136699605966,0.02333134040236473,100.0,-127.46070313853693,-1.8343637,187,100,-72.24016767654253,18700,0.40087834,0.42279002,95.09442166302324,0.008223701,0.0,18700,0.93290484,-1.1427128314971924,0.0022647469959338196,3.2096322
17.040081,0.002885624002374243,-22.52843720843365,-0.2252843720843365,0.9327449685062988,-13.5433,-22.809762837962715,-25.813450888775307,8.515592,570,0.9985325,-0.99917793,0.18792835,1.7860276,-15.934251,-5.401727,57000,-71.21653,0.3418315127384146,-10.990100644470784,-0.0037777915680958256,-15.899188,-0.22895902,5,8.974549,2.1166859,-71.20949,-0.22809762837962716,0.0070347902,100,9.050512,37,-55.6420877746812,100.0,0.10092838,-2.0,1.7201499,-3.6931748,100,-13.541098,-0.9990337,0.34686603199952515,100,-73.48159,0.0,2.110683,14.507248030331217,0.15184274000057485,2.0325034740017145,-15.92878,-0.363302,2.540916723002738,-17.532178239624688,-5.929532404509746,15,-3.6176040881575595,-0.04579758738966308,0.9978551,8.50714,2.8740137615866814,0.005182788998354226,0.022001871839165688,100.0,-22.52843720843365,-1.8587571,192,100,-22.809762837962715,19200,0.3621208,0.23699927,97.63964408502943,0.007019727,0.0,19200,0.8941594,-1.068048357963562,0.0016360640001948923,3.8707364
16.94538,0.00294014900282491,-42.03975867224174,-0.4203975867224175,1.0934754224197227,-13.127833,-31.8451491957201,-58.71216690128395,8.031203,585,0.9990964,-0.9963586,0.20115687,1.7806346,-15.709301,-3.841192,58500,-55.03731,1.1117065426100152,-10.39838606320097,-0.00599420653139181,-15.840682,-0.29624593,5,8.495052,2.066743,-54.93408,-0.318451491957201,0.010311183,100,8.600023,38,-60.59303960048794,100.0,-0.008671414,-2.0,1.7833567,-3.7666657,100,-13.1662,-0.9985827,0.3446932129954803,100,-57.02861,0.0,2.0490525,17.724979304979406,0.15695561999746133,2.0148184220015537,-15.72437,-0.3970639,2.525013359001605,-22.78671416519438,-12.033526387747207,15,-9.939299137362031,-0.09202106548187199,0.99970406,8.021211,12.58170215376172,0.003748535003978759,0.020572451874613762,100.0,-42.03975867224174,-1.8855882,197,100,-31.8451491957201,19700,0.34045592,0.28581265,100.1697940440281,0.0069502844,0.0,19700,0.85363084,-0.8414013385772705,0.001857420000305865,3.5115068
18.030447,0.003002721998200286,-24.665663384769708,-0.24665663384769715,1.1127511309626716,-12.994517,-27.968478836030563,-33.49937555796545,10.416004,600,0.99887085,-0.9998424,0.19947338,1.8464419,-16.529957,-2.1583366,60000,-76.74387,0.5165516838596476,-10.801717144885194,-0.010965794115133081,-16.629784,-13.044938,5,10.427864,0.40689537,-76.71959,-0.27968478836030564,0.00812171,100,10.480869,39,-55.31184422827731,100.0,-0.062266506,-2.0,2.0807776,-3.704614,100,-12.996059,-0.9986104,0.3465548540043528,100,-76.36864,0.0,0.36805308,16.85743462514155,0.15421630700438982,2.086582565003482,-16.525246,-0.38547543,2.5991305490097147,-19.940231187907454,-5.9717878591897895,15,-6.120111411597043,-0.03587392992346515,0.99972856,10.429409,4.928769509583231,0.006444410995754879,0.019609667360782623,100.0,-24.665663384769708,-1.8524618,202,100,-27.968478836030563,20200,0.38868403,0.24919377,102.77346716804459,0.020219222,0.0,20200,1.0404928,0.31759634613990784,0.002329690003534779,3.4330685
16.441042,0.0030853040007059462,-42.64199064955802,-0.4264199064955802,1.0755557487110263,-12.784254,-27.16965259798663,-59.10548035305438,7.3665476,615,0.99913615,-0.9994197,0.21024077,1.6965055,-14.819475,-1.8233614,61500,-75.14079,1.094199913116794,-10.485437903311498,-0.007450446379184419,-14.836917,-0.21705563,5,7.480047,1.7813071,-75.35449,-0.27169652597986627,0.016058102,100,9.197712,40,-56.24563210214574,100.0,0.10513268,-2.0,2.0624413,-3.4863827,100,-12.802208,-0.999266,0.35313987599511165,100,-76.071396,0.0,1.7532275,15.814707860792621,0.15854987299826462,2.0302234870032407,-14.82168,-0.34390408,2.5519712240056833,-36.720025574032675,-10.723862209758067,15,-8.763598868356507,-0.020290354389091998,0.99926525,7.3466496,8.358187598638747,0.004957900004228577,0.018626397475600243,100.0,-42.64199064955802,-1.8664893,207,100,-27.16965259798663,20700,0.3487318,0.27905077,105.33017202904739,0.010773374,0.0,20700,0.90654945,0.24870191514492035,0.0020147840041317977,3.7121246
16.950523,0.003115026993327774,-42.24681280051224,-0.42246812800512246,1.0559826709909441,-12.618443,-24.634335898909246,-50.43580341022971,9.104914,630,0.9991781,-0.9993295,0.19424745,1.8420554,-15.335397,-1.8852377,63000,-77.16285,1.1222922510144748,-11.964042951357039,-0.003885351734556873,-15.610814,-12.623797,5,9.5951605,0.5763752,-77.00977,-0.24634335898909246,-0.006194106,100,9.521717,41,-63.66419665730515,100.0,0.023900678,-2.0,2.0607622,-3.433547,100,-12.644341,-0.9989557,0.3476895869971486,100,-82.15039,0.0,0.51643455,17.64949196986562,0.1570814720034832,2.036230223995517,-15.336771,-0.5570786,2.5511510809810716,-24.869499655063247,-4.256661841866776,15,-8.324325311933897,-0.03496487428271975,0.9991235,9.121593,9.682585991306723,0.004806436998478603,0.017756367102265358,100.0,-42.24681280051224,-1.8547637,212,100,-24.634335898909246,21200,0.3723385,0.27587256,107.8849921200308,0.01404199,0.0,21200,0.97081316,0.244922935962677,0.0022283339931163937,3.856883
15.166186,0.003246797001338564,-43.24119091862317,-0.4324119091862319,0.6624997611547477,-12.569747,-15.162823205331469,-68.20073586525314,6.337673,645,0.9982698,-0.99845237,0.17243333,1.5389556,-13.747091,-1.7628274,64500,-75.49798,1.2010968025368733,-8.546828805091595,-0.009219774291073728,-13.737507,-0.14954361,5,7.0813627,1.9937032,-75.57747,-0.1516282320533147,0.03940361,100,9.851393,42,-36.207859006879396,100.0,0.043507393,-2.0,1.7417966,-3.4755104,100,-12.595405,-0.9987671,0.34857941700465744,100,-81.797165,0.0,1.9877182,9.923377461392432,0.1562028679982177,2.020438531995751,-13.747378,-0.57852054,2.5347478990006493,-23.077640696379323,-4.995282044172426,15,-9.986080481135813,-0.020071983491990283,0.9996721,6.32791,18.822755929308926,0.004695597002864815,0.016877776011824608,100.0,-43.24119091862317,-1.9309436,217,100,-15.162823205331469,21700,0.24654225,0.27114248,110.42401147803321,0.0037400287,0.0,21700,0.6856678,-1.0539026260375977,0.0015846879978198558,3.3912444
16.68562,0.003011576998687815,-32.48047689268397,-0.3248047689268396,1.0065298804827105,-12.250268,-25.106899017283702,-50.6483172439644,9.518238,660,0.99940205,-0.9979545,0.19652909,2.2216055,-15.100408,-5.023134,66000,-76.62709,0.8270185483410332,-9.996624816561178,-0.00865912461946245,-15.317974,-12.374339,5,9.55518,0.3081467,-76.49711,-0.251068990172837,0.013858172,100,11.874874,43,-50.91578040183831,100.0,-0.032520514,-2.0,1.968863,-3.766085,100,-12.269229,-0.9978047,0.35162596900045173,100,-76.22743,0.0,0.2897009,15.376034183548255,0.15681260100245709,2.014857772999676,-15.097412,-0.49590206,2.5327349139988655,-17.9372412975351,-6.690807709512433,15,-8.331124680573831,-0.012508768986902372,0.99964947,9.5239935,10.690529067521169,0.004685934000008274,0.015960678458213806,100.0,-32.48047689268397,-1.9218068,222,100,-25.106899017283702,22200,0.28442338,0.25919572,112.96186466403014,0.023541743,0.0,22200,0.89638966,-0.1288282722234726,0.0017410599975846708,3.7714345
16.494823,0.0031649459997424856,-52.12897994981158,-0.5212897994981158,1.1329911922657137,-12.253915,-30.827486454904555,-76.83492827551336,8.131606,675,0.99931467,-0.99915713,0.2172258,2.1592648,-14.646332,-1.7670189,67500,-61.586163,1.485149146374558,-9.132923983215662,-0.0037270453818156585,-14.410412,-0.2317037,5,8.338724,2.9774559,-61.99214,-0.3082748645490455,0.019284831,100,12.309361,44,-51.56905235188364,100.0,0.18563582,-2.0,2.0055556,-3.3056245,100,-12.286047,-0.99925494,0.34598929200001294,100,-60.870087,0.0,2.9700127,12.692429522142273,0.1569441329993424,2.021017242994276,-14.635792,-0.5001842,2.5338494980023825,-18.856192674285044,-10.572859197508418,15,-12.028243678027906,-0.05345546778967126,0.9996835,8.136746,19.339244526233948,0.004476539004826918,0.014998332597315311,100.0,-52.12897994981158,-1.8806516,227,100,-30.827486454904555,22700,0.3426741,0.29683653,115.4999864620404,0.009486246,0.0,22700,0.9239414,0.02333223633468151,0.0022573450041818433,3.8644993
16.723701,0.0030212419951567426,-42.76123140338242,-0.42761231403382416,0.9911536055811918,-12.052434,-19.89801551501962,-68.52674002802011,9.75472,690,0.9989461,-0.9991838,0.19388838,2.2726717,-15.324,-3.415803,69000,-75.122955,1.24234129697869,-11.396001717812485,-0.005622892189015573,-14.823444,-0.6327351,5,8.903811,24.458616,-75.28353,-0.1989801551501962,0.016318025,100,11.475874,45,-58.61593958712398,100.0,0.036052343,-2.0,2.040714,-3.5549023,100,-12.081485,-0.9986361,0.34497762299724855,100,-75.80028,0.0,24.080118,17.486416990427564,0.15406926099967677,2.0160716460013646,-15.328727,-0.5123732,2.5259945269935997,-17.656167302502926,-2.776545949397381,15,-9.801502953700393,-0.013771890350638815,0.99980307,9.727467,22.475167830243084,0.006285668998316396,0.014189313165843487,100.0,-42.76123140338242,-1.846808,232,100,-19.89801551501962,23200,0.36548963,0.2633805,118.03049456503504,0.008454033,0.0,23200,1.0657921,0.17324700951576233,0.0015690860018366948,3.7469797
15.523794,0.002956008000182919,-27.177312380576712,-0.2717731238057671,0.8138471717821677,-11.952334,-22.75130763267159,-34.15809500324154,7.966891,705,0.9995667,-0.999242,0.16965397,2.117958,-13.900485,-2.2358863,70500,-73.36235,0.491586554929417,-8.621139838235639,-0.006047887699095069,-13.803989,-0.39395759,5,8.066677,1.557939,-73.30455,-0.2275130763267159,-0.003792314,100,11.281736,46,-47.82509852936562,100.0,0.047227245,-2.0,1.8605676,-3.531064,100,-11.970314,-0.99902457,0.34715403500013053,100,-73.68407,0.0,1.5536405,13.618427251100751,0.1629127670021262,2.0282372690053307,-13.898199,-0.47291687,2.5480370910081547,-22.371742099462196,-8.527989700577043,15,-4.778511130049867,-0.05579277656264181,0.996808,7.990334,4.325087323037772,0.004798765003215522,0.013527966104447842,100.0,-27.177312380576712,-1.9097749,237,100,-22.75130763267159,23700,0.2942397,0.24972889,120.5823716030427,0.016490145,0.0,23700,0.88253236,-0.5999584794044495,0.0019782469971687533,4.246803
13.936664,0.003122838999843225,-36.139856904439156,-0.36139856904439155,0.9037550050325343,-11.82588,-22.502659890736123,-51.21885093390824,1.8964334,720,0.9994939,-0.99940145,0.18592432,1.6488026,-12.684833,-5.2100096,72000,-22.162895,0.9492318269566585,-8.826913046193958,-0.010826255880158122,-12.6789255,-0.8530388,5,2.3693657,1.4454315,-22.125875,-0.2250265989073612,0.0019964357,100,8.023724,47,-46.10355234149806,100.0,0.09111642,-2.0,1.6215446,-2.2774446,100,-11.832957,-0.99914974,0.34655827800452244,100,-22.160282,0.0,1.4418001,12.873760826811566,0.15658610399987083,2.023805621000065,-12.688109,-0.7212876,2.5361279639982968,-17.89483264381443,-4.96231707393277,15,-8.907037730222992,-0.020733568291351184,0.9995352,1.891527,10.79725764540185,0.004435388997080736,0.012820657342672348,100.0,-36.139856904439156,-1.927208,242,100,-22.502659890736123,24200,0.24963522,0.27396825,123.12277016703592,0.020754218,0.0,24200,0.7242763,-1.6487860679626465,0.0016197329969145358,3.4323177
15.461069,0.003038331000425387,-33.49080468101421,-0.3349080468101422,1.2051054036027975,-11.786338,-30.26157764231632,-49.462973896310544,6.287437,735,0.99958855,-0.99974495,0.21880633,2.1416252,-14.000477,-2.7692928,73500,-53.47866,0.8531476962871003,-10.782343081918118,-0.004118674240028325,-13.838573,-0.18919006,5,6.53806,1.5659965,-53.377884,-0.3026157764231633,-0.0052231154,100,8.8369465,48,-55.23420091418763,100.0,-0.009718669,-2.0,1.9347808,-3.9540472,100,-11.810934,-0.9994549,0.3431746429996565,100,-55.43635,0.0,1.5466682,15.209141488616844,0.1562856179953087,2.1207289880039752,-14.003063,-0.39319652,2.630227676992945,-24.478316023988093,-3.7181619019829943,15,-8.908318935179638,-0.003317299462285612,0.99857295,6.279594,9.136519980563667,0.004991889996745158,0.012095598503947258,100.0,-33.49080468101421,-1.8728069,247,100,-30.26157764231632,24700,0.3613528,0.28042334,125.75743582602445,-0.00086548075,0.0,24700,0.9877396,-0.28792479634284973,0.0020082069968339056,3.876631
