exploration/num steps total,trainer/Policy mu Mean,time/total (s),trainer/Policy mu Max,exploration/path length Std,evaluation/Actions Std,trainer/Policy Loss,trainer/Q2 Predictions Mean,trainer/Policy log std Mean,trainer/Log Pis Max,exploration/Returns Max,time/logging (s),trainer/Q1 Predictions Mean,exploration/path length Min,exploration/Returns Min,exploration/path length Max,exploration/Rewards Min,exploration/Returns Std,exploration/num paths total,evaluation/num paths total,trainer/Alpha Loss,evaluation/Returns Max,time/data storing (s),Epoch,trainer/Q2 Predictions Max,trainer/Q2 Predictions Std,exploration/Actions Max,exploration/Returns Mean,evaluation/Returns Std,exploration/path length Mean,evaluation/path length Std,exploration/Actions Min,evaluation/Num Paths,exploration/Rewards Mean,time/training (s),exploration/Num Paths,evaluation/Actions Mean,time/epoch (s),evaluation/path length Min,trainer/Q Targets Std,trainer/Policy log std Max,replay_buffer/size,trainer/Q1 Predictions Max,evaluation/Rewards Mean,trainer/Alpha,trainer/Log Pis Std,evaluation/Returns Mean,exploration/Average Returns,evaluation/Actions Min,exploration/Rewards Std,evaluation/Rewards Min,trainer/Q Targets Min,trainer/QF2 Loss,evaluation/num steps total,time/evaluation sampling (s),evaluation/Actions Max,evaluation/Average Returns,exploration/Actions Std,time/exploration sampling (s),evaluation/Returns Min,exploration/Actions Mean,evaluation/Rewards Std,trainer/Q Targets Mean,trainer/Q1 Predictions Min,exploration/Rewards Max,trainer/Policy log std Std,trainer/Log Pis Mean,time/saving (s),trainer/Policy mu Std,trainer/Policy mu Min,trainer/Q2 Predictions Min,trainer/QF1 Loss,trainer/Q Targets Max,trainer/Log Pis Min,evaluation/path length Mean,evaluation/Rewards Max,trainer/Q1 Predictions Std,trainer/Policy log std Min,evaluation/path length Max
35700,0.15411118,195.8506718268327,3.0338566,0.0,0.19304289,12.79554,-10.929176,-2.087483,5.4587994,-14.641432697974842,0.00903544799075462,-10.963783,100,-48.55445070694206,100,-8.952610205974658,12.726735310988232,357,1775,0.3297726809978485,-4.7543336448588915,0.0031801059958525,70,-8.337885,7.9056244,0.9963238,-27.951637944167167,18.986407319764155,100.0,0.0,-0.991914,25,-0.2795163794416717,2.2252402220037766,5,0.025195606,2.932155635993695,100,7.9337344,-0.66242564,35700,-8.371576,-0.2685480408905277,0.0571715384721756,1.2125531,-26.854804089052763,-27.951637944167167,-0.9974791,0.8479277430966516,-11.252846990129884,-56.09758,0.7791596,177500,0.5403255609853659,0.99687874,-26.854804089052763,0.22546121,0.15166623800178058,-64.62899250264023,0.02201648,1.0976426356793416,-10.8904295,-54.970413,-0.001531872608329412,0.4650509,2.1152325,0.00270806101616472,0.72664064,-2.9484591,-54.791122,0.77979463,-0.5487911,-2.525659,100.0,-0.007998768818150538,7.9298983,-2.5491602,100
36200,0.10520377,198.8275624718517,3.3584254,0.0,0.18769531,13.423252,-11.716496,-2.0066144,8.877225,-20.66057155156679,0.0079968849895522,-11.730466,100,-66.19748604083286,100,-10.427248883758468,16.847222185789764,362,1800,0.4187301695346832,-3.4746583162394593,0.0031655920029152185,71,-8.198519,9.763098,0.9972378,-33.22666220417966,14.205775818348593,100.0,0.0,-0.9991974,25,-0.33226662204179663,2.1793582850077655,5,0.019719345,2.9716434229922015,100,9.881059,-0.19961569,36200,-8.21872,-0.22647858446439473,0.05381711572408676,1.6960621,-22.647858446439468,-33.22666220417966,-0.9968817,1.00025351881725,-9.712727362084031,-73.83147,1.5814422,180000,0.6169621759909205,0.99594444,-22.647858446439468,0.24263932,0.16210272899479605,-51.35137436295082,0.0021555577,0.9660218803846901,-11.679832,-73.6302,-0.004786046422662059,0.53519416,2.143296,0.0020577560062520206,0.909183,-2.7422013,-73.605225,1.5657539,-0.091854796,-2.5558157,100.0,-0.009045151521866385,9.750078,-2.4958482,100
36700,0.025358055,201.8897001008445,2.9263883,0.0,0.1844755,11.346274,-9.715331,-2.1210287,5.9989696,-23.21741505201118,0.007925988989882171,-9.6665945,100,-44.099425432649014,100,-8.019039930826494,7.208930565250698,367,1825,-0.10629957169294357,-2.7695646969617607,0.0030639270262327045,72,-8.133691,6.2248282,0.9973294,-33.073257554408784,16.63924806183895,100.0,0.0,-0.99745303,25,-0.33073257554408786,2.3200780100014526,5,0.023836846,3.0568470190046355,100,6.260841,-0.5948519,36700,-8.078254,-0.21807715790362459,0.05375785380601883,1.1704204,-21.807715790362458,-33.073257554408784,-0.9956718,0.9402217651259538,-10.254382682694025,-60.754726,0.7536819,182500,0.5650718589895405,0.9975222,-21.807715790362458,0.24467939,0.15809006200288422,-56.001872847077834,0.020648384,1.0087291405136123,-9.675056,-60.55326,-0.0017652162291609088,0.4519356,1.9636388,0.002617171994643286,0.6346414,-3.003438,-60.502106,0.7397837,-0.08059049,-3.6625247,100.0,-0.0010840080647218913,6.2375264,-2.5763292,100
37200,-0.02107197,204.85990438278532,3.0502455,0.0,0.18956983,11.413492,-9.934735,-2.1637037,6.9107876,-22.15613193866281,0.008221195021178573,-9.951455,100,-63.33042471931874,100,-9.654701668530144,18.04429346065257,372,1850,-0.47209247946739197,-5.490479657425685,0.0032435150060337037,73,-8.08205,7.3459926,0.9975173,-44.512825450313144,15.821975310088423,100.0,0.0,-0.99436283,25,-0.44512825450313154,2.1660766300046816,5,0.029099792,2.9652706519991625,100,7.4692616,-0.58116573,37200,-8.100768,-0.23262502130126114,0.05506761372089386,1.2875767,-23.262502130126112,-44.512825450313144,-0.99465716,1.333538549187453,-11.03564546707416,-68.37337,5.5953407,185000,0.6180628860020079,0.9969558,-23.262502130126112,0.25110665,0.16732659097760916,-64.58353620176018,0.02897818,0.9600871655098953,-9.754784,-65.775024,-0.001023205105814556,0.42322248,1.8371567,0.0023398349876515567,0.61957824,-2.7066286,-65.44101,5.5381007,-0.104716174,-2.6074142,100.0,-0.04742586327129459,7.3900247,-2.5471473,100
37700,0.0994202,207.72232983980211,3.059922,0.0,0.17936894,11.825521,-9.990086,-2.1057193,7.620064,-13.654972965455851,0.006972651986870915,-9.987487,100,-66.43991691837732,100,-9.877191429285677,21.109829621472976,377,1875,0.10421490669250488,-3.2798776461334347,0.0032065639970824122,74,-8.021236,7.010941,0.99884105,-40.05021488447994,13.750566219234548,100.0,0.0,-0.91184896,25,-0.4005021488447994,2.097279907000484,5,0.021825656,2.8571197949931957,100,7.0969224,-0.47523713,37700,-8.024944,-0.18764776455333046,0.05576728656888008,1.4353083,-18.764776455333045,-40.05021488447994,-0.99704015,1.266540294350892,-9.369512757097974,-58.868256,1.3743306,187500,0.5839362120022997,0.99627113,-18.764776455333045,0.23551163,0.16367151201120578,-50.57062050124761,0.033719704,0.8866900501975813,-9.838068,-58.95175,-0.003867440419588743,0.45382282,2.036102,0.0020529479952529073,0.6784759,-2.7343442,-58.99949,1.3504962,-0.08350954,-1.691022,100.0,-0.00678547161390141,7.008081,-2.5466504,100
38200,0.008244478,210.6542015458108,3.2935278,0.0,0.18146935,11.280753,-9.776485,-2.0561755,7.57443,-23.94665754193708,0.0069281299947761,-9.799493,100,-67.89480629652925,100,-10.75926460054465,17.61115493095968,382,1900,-0.319221168756485,-5.041522015959756,0.003072093997616321,75,-7.9263926,7.741159,0.9990709,-40.08278750428126,16.575302754029483,100.0,0.0,-0.9946639,25,-0.4008278750428125,2.1720327329821885,5,0.020167997,2.9269076269702055,100,8.341042,-0.36828995,38200,-7.945979,-0.22874043782518494,0.055717263370752335,1.1103123,-22.8740437825185,-40.08278750428126,-0.99575335,1.1743527866375407,-10.422624417750665,-78.60129,1.0798957,190000,0.5853065160044935,0.9966159,-22.8740437825185,0.2571273,0.157523414993193,-62.84244311547876,0.036891654,0.9557891301435002,-9.906727,-74.1882,-0.007328907098949673,0.3940601,1.8894371,0.0020447389979381114,0.64112896,-2.4343107,-74.23375,1.0666112,-0.4217281,-1.3748437,100.0,-0.03643906886949212,7.7298417,-2.4514437,100
38700,0.034359466,213.56651477279956,3.2015352,0.0,0.18448414,10.901377,-9.300152,-2.1028364,5.3268948,-12.934444211985028,0.0068488850083667785,-9.273834,100,-41.058812330876705,100,-6.848765332567132,10.86522371276872,387,1925,-0.5008499622344971,-3.642010991660716,0.003019797004526481,76,-7.832346,6.136146,0.99928015,-24.389881296727697,17.855344422490788,100.0,0.0,-0.9940851,25,-0.24389881296727703,2.1496406020014547,5,0.023051148,2.907380752003519,100,6.3916216,-0.59117985,38700,-7.8063197,-0.21687122626130204,0.0549297071993351,1.1466795,-21.687122626130204,-24.389881296727697,-0.9970137,0.6428827342810594,-11.34843401748982,-62.803867,1.3016852,192500,0.5821280499803834,0.9973529,-21.687122626130204,0.21595788,0.1637887000106275,-63.64843952690456,0.0034275914,0.9896136561835961,-9.239514,-61.07464,-0.004217458364804881,0.38705662,1.8273878,0.0019547179981600493,0.5696484,-2.4581115,-61.042786,1.2845879,-0.14591484,-2.3492632,100.0,-0.011564555197541232,6.138912,-2.5035648,100
39200,0.044252343,216.5064997547306,2.9851253,0.0,0.1905052,11.490978,-9.666854,-2.1651242,6.772518,-19.755461593785032,0.007226827001431957,-9.653847,100,-67.54164605612591,100,-10.237925755211268,17.27698608411469,392,1950,0.317788302898407,-2.698258172049771,0.0032916229974944144,77,-7.671651,6.4508038,0.9975205,-33.89553891832298,18.53002584434031,100.0,0.0,-0.99760145,25,-0.3389553891832299,2.1477448489749804,5,0.030572303,2.934816152934218,100,6.426722,-0.5657623,39200,-7.64547,-0.2534718866377899,0.05153226852416992,1.2209891,-25.347188663778997,-33.89553891832298,-0.99061316,1.0278108072766798,-10.121998156231095,-40.64207,0.63821447,195000,0.6132064629928209,0.99541426,-25.347188663778997,0.23270032,0.1612964859814383,-58.10766728723461,0.013976042,1.1056639391910565,-9.740337,-41.09931,-0.012702222636350341,0.43274692,2.1071634,0.0020499049860518426,0.6599225,-2.8837154,-41.06316,0.6321812,-0.13613456,-0.85815954,100.0,-0.01715903217139643,6.452128,-2.5434103,100
39700,0.03294435,219.52491472972906,3.2208447,0.0,0.1866411,10.589264,-8.782602,-2.1351428,5.969743,-23.494458241352767,0.006512351013952866,-8.782862,100,-67.58627375427155,100,-10.816922534727986,16.599500385581024,397,1975,-0.17220082879066467,-0.6050745037426302,0.0033074399980250746,78,-7.7060857,4.826373,0.99898815,-38.71370134055347,16.436103014454503,100.0,0.0,-0.99705905,25,-0.38713701340553464,2.1949168459977955,5,0.021307645,3.0142324609914795,100,4.7710958,-0.54471195,39700,-7.7144756,-0.2050819532972328,0.05275354161858559,1.0229473,-20.508195329723286,-38.71370134055347,-0.9952588,1.1823120977231363,-10.256662641195451,-52.73881,0.07110837,197500,0.6342258699878585,0.99733144,-20.508195329723286,0.25076693,0.1731501749891322,-54.59277317397211,0.028110806,1.0083473781314127,-8.863897,-53.516712,-0.008832906757946742,0.43519017,1.9414705,0.002119779004715383,0.5990309,-2.3262131,-53.604347,0.051285997,-7.733097,-1.597585,100.0,-0.001843800082243248,4.8276157,-2.575544,100
40200,0.09954153,222.74873835063772,3.202653,0.0,0.18790805,11.091081,-9.394942,-2.1100793,6.6598115,-17.19961717942921,0.0079443930007983,-9.374172,100,-66.0058535854839,100,-10.208306605577832,17.89293036601572,402,2000,0.13885346055030823,-5.932859996759971,0.0031871889950707555,79,-7.7338066,5.582874,0.997619,-35.17983544000512,12.796752945326672,100.0,0.0,-0.9917641,25,-0.35179835440005114,2.389322542003356,5,0.022169672,3.2189443609968293,100,5.6381426,-0.7904894,40200,-7.732586,-0.23444334646496853,0.052608296275138855,1.4325972,-23.44433464649685,-35.17983544000512,-0.9964217,1.1023247440258743,-9.249920968496962,-49.969166,0.13886157,200000,0.650123077997705,0.99661106,-23.44433464649685,0.2439628,0.16567085101269186,-51.26059420988823,0.027428405,0.9566722237733168,-9.410291,-49.97021,-0.009170064026382882,0.43232712,2.0471473,0.002696307987207547,0.683202,-2.8241408,-49.9576,0.12787032,-7.700382,-6.584391,100.0,-0.029833985629189205,5.5666895,-2.5735285,100
40700,0.17042659,225.92148546560202,3.0328004,0.0,0.18693607,11.547153,-9.765048,-2.116949,8.667054,-32.60795289959178,0.007244807988172397,-9.764853,100,-67.74987162680482,100,-10.110548478245423,11.864367116845635,407,2025,0.6290569305419922,-6.783718516668054,0.0044385590008459985,80,-7.718327,6.995624,0.99807715,-52.91210580327629,16.03363589319871,100.0,0.0,-0.78886926,25,-0.5291210580327628,2.282594018994132,5,0.02081625,3.16644055096549,100,7.118286,-0.4490459,40700,-7.714501,-0.28197662597700063,0.053046539425849915,1.2582399,-28.197662597700063,-52.91210580327629,-0.99643016,1.5119653916401758,-10.442579923329559,-62.910587,0.6472504,202500,0.6803203019953799,0.99697375,-28.197662597700063,0.26352164,0.1897512180148624,-64.6907766187838,0.060223166,1.0367961938348518,-9.73582,-62.495064,-0.019182098209271466,0.43491098,2.2142162,0.0020916449720971286,0.6689586,-2.0301378,-62.682396,0.6445346,-0.16768083,-0.84046304,100.0,-0.008012919946667304,6.968697,-2.4902112,100
41200,0.045956526,228.68976778059732,2.950437,0.0,0.18916738,10.1567955,-8.646843,-2.1396961,5.728393,-26.97682249014913,0.006864422000944614,-8.683056,100,-54.18499534032764,100,-8.383996254845655,10.324658204486282,412,2050,-0.964611291885376,-3.733765658287695,0.0032263160101138055,81,-7.655962,3.1326869,0.9991267,-33.756543934040884,14.816174820256254,100.0,0.0,-0.9980134,25,-0.3375654393404087,1.9869304889871273,5,0.028137308,2.7633667920308653,100,3.0621555,-0.654556,41200,-7.7057595,-0.24844346277853077,0.0515701100230217,1.287827,-24.844346277853084,-33.756543934040884,-0.9970759,0.9416558049345521,-10.42363528175266,-32.260048,0.044722058,205000,0.5943194170249626,0.99750507,-24.844346277853084,0.23653501,0.17005757000879385,-54.35761869932013,0.021491626,1.0199401408849937,-8.639603,-32.43686,-0.0015310406326941534,0.38372004,1.6746264,0.001968577998923138,0.56249243,-2.2375796,-32.428818,0.043860845,-7.5590715,-2.5981581,100.0,-0.022747842400239818,3.121918,-2.4657538,100
41700,0.068857625,231.61632157157874,3.0781543,0.0,0.18961385,10.829419,-9.02356,-2.153178,5.275368,-14.805035327043147,0.006546979013364762,-8.971155,100,-61.201796972437435,100,-9.592683488111728,17.569086875044306,417,2075,-0.08841017633676529,-3.1371977906086275,0.003021744982106611,82,-7.57401,5.6185503,0.9987392,-31.16778324847695,13.569230457931974,100.0,0.0,-0.9814023,25,-0.3116778324847696,2.1753137219930068,5,0.023890726,2.921768643980613,100,5.682843,-0.637583,41700,-7.532591,-0.2250111122257842,0.051428504288196564,1.0281844,-22.501111222578423,-31.16778324847695,-0.997164,0.9790698954785476,-9.476785915347945,-51.777588,0.622476,207500,0.5699508210236672,0.99630594,-22.501111222578423,0.22860089,0.16502915599266998,-47.7835353279766,0.030677708,0.9605662813528093,-8.969427,-51.522053,-0.0063004631498395115,0.37609196,1.9702084,0.0019062209757976234,0.5790048,-1.9499892,-51.616585,0.604914,-0.08997149,-1.6978348,100.0,-0.021280729786031145,5.6205754,-2.4909317,100
42200,0.10416441,234.9015603135049,3.1599193,0.0,0.17766212,10.869188,-9.229396,-2.1310253,5.282739,-13.363520014945996,0.009046568011399359,-9.257698,100,-50.61868717689315,100,-8.99512096757993,12.114785687813022,422,2100,-0.32194578647613525,-4.401754009858961,0.0031764429877512157,83,-7.5642614,6.6395326,0.99879164,-29.72218900188701,14.575576637180848,100.0,0.0,-0.99716884,25,-0.2972218900188702,2.3838251900160685,5,0.011123702,3.2800116209837142,100,6.9145956,-0.3060347,42200,-7.6016803,-0.21346313996067184,0.05271265655755997,1.2546618,-21.346313996067185,-29.72218900188701,-0.99743134,0.8656166207784395,-10.10118654689832,-62.061775,1.7673229,210000,0.6757144150033128,0.9975877,-21.346313996067185,0.2224108,0.20579720797832124,-55.964938342580204,0.026712012,0.8861014855758542,-9.01027,-61.317905,-0.010833016220778913,0.43460608,1.890596,0.0024517969868611544,0.6193769,-2.598949,-61.191605,1.7646561,-0.083248064,-2.534944,100.0,-0.003865579747950773,6.6447425,-2.5214903,100
42700,0.08953334,237.90621684247162,3.0175405,0.0,0.19451545,10.6566305,-8.965638,-2.1153986,6.3927126,-27.638236683220722,0.008841792005114257,-8.992712,100,-44.00909480050741,100,-7.369670281527373,5.49551016299204,427,2125,-0.22750963270664215,-5.471791715676795,0.00470430898712948,84,-7.4043293,5.6006546,0.9988113,-33.69293257166631,15.526247796192266,100.0,0.0,-0.995423,25,-0.336929325716663,2.1735374220006634,5,0.029174786,2.998183252988383,100,5.7892923,-0.47491336,42700,-7.4313574,-0.2736976672716173,0.05384427309036255,1.3075075,-27.36976672716172,-33.69293257166631,-0.99589807,0.9220404376127754,-10.174168077089792,-52.025578,1.1814518,212500,0.6319118770188652,0.9966286,-27.36976672716172,0.24471182,0.17640919698169455,-62.45699224057237,0.029540868,1.0458959741806244,-8.916714,-52.244556,-0.003151586496196556,0.43469828,1.9221294,0.0027786559949163347,0.6612269,-2.7112906,-51.99358,1.1665922,-0.1332466,-2.6783032,100.0,-0.0036132053125976673,5.615851,-2.5124533,100
43200,0.07762446,240.89323183050146,2.9849172,0.0,0.18616168,11.211186,-9.378734,-2.1371071,6.0572476,-25.841450168627524,0.006784320023143664,-9.34833,100,-63.33791637564696,100,-9.954991006834996,13.772915689816546,432,2150,0.4023572504520416,-2.1393317996593426,0.0038558300002478063,85,-7.344498,6.910357,0.99934506,-38.065754431801814,10.843889280365842,100.0,0.0,-0.8873069,25,-0.3806575443180183,2.1615073299908545,5,0.022601258,2.981879528029822,100,7.0004525,-0.39118353,43200,-7.318935,-0.18925800788275104,0.053215280175209045,1.0840708,-18.92580078827511,-38.065754431801814,-0.99547654,1.139254545599008,-8.502319308982345,-52.217224,0.778763,215000,0.6454949320177548,0.9955257,-18.92580078827511,0.24554285,0.1622394890000578,-40.283320873246865,0.050388753,0.8504440943803816,-9.400973,-52.7747,-0.00329657195896033,0.4563219,2.1371603,0.001997626997763291,0.6998973,-2.5917802,-52.702454,0.72515726,-0.32174334,-0.4725418,100.0,-0.001774942990320198,6.915322,-2.5128229,100
43700,0.03764875,243.7866272624815,2.9191794,0.0,0.19663964,9.696641,-8.159926,-2.0758893,7.0973206,-26.178730296255484,0.006046455993782729,-8.15875,100,-67.43533126037848,100,-10.969805399479522,15.113672615475496,437,2175,-0.8257247805595398,-1.9551006812143787,0.003168314025970176,86,-7.227947,4.1181307,0.9990896,-37.53675576777022,12.501594311457303,100.0,0.0,-0.9988009,25,-0.3753675576777022,2.138737986999331,5,0.026328333,2.8878650309925433,100,4.2117324,-0.48173222,43700,-7.240648,-0.22133744641728786,0.05400735139846802,1.3147074,-22.133744641728786,-37.53675576777022,-0.995928,1.1172685115305712,-11.037592024517894,-46.0635,0.55840075,217500,0.5750410089967772,0.99683,-22.133744641728786,0.24504143,0.16320148698287085,-61.064325464721186,0.025581438,0.9986744964570464,-8.236729,-45.576977,-0.005715203093486738,0.40118143,1.7170748,0.0016697779938112944,0.57040423,-1.6749163,-45.70173,0.5575336,-0.107400976,-2.205035,100.0,-0.005219041860936433,4.1093326,-2.4797478,100
44200,-0.0068731545,246.64876165351598,3.0972567,0.0,0.18288973,11.111255,-9.307114,-2.2205956,7.998434,-13.87785186594576,0.006853281985968351,-9.334809,100,-55.04185508864256,100,-9.624941001282599,14.903207653259239,442,2200,0.46066051721572876,-3.9583589592633888,0.00313489101245068,87,-7.312545,9.076536,0.998802,-31.596147566487048,16.3476628687774,100.0,0.0,-0.94712996,25,-0.31596147566487054,2.104926289001014,5,0.027240265,2.8571151880023535,100,8.787018,-0.46245277,44200,-7.3408833,-0.25051528843909343,0.054086506366729736,1.3669696,-25.05152884390935,-31.596147566487048,-0.9932842,1.000331016024947,-10.21416529618858,-77.43899,0.9549597,220000,0.5746363009966444,0.99591315,-25.05152884390935,0.23266293,0.16559975300333463,-59.194069803262344,0.03688219,1.0314072002844852,-9.244292,-81.56473,-0.004251440550254626,0.44637147,2.1579127,0.00196467200294137,0.6089807,-2.7966871,-81.758766,0.90081614,-0.046743516,-1.9363633,100.0,-0.02832644888869611,9.062716,-2.5664058,100
44700,0.04263645,249.52427489543334,2.9328666,0.0,0.17688039,10.230615,-8.466678,-2.118855,4.748134,-18.406905940301222,0.0059440059994813055,-8.442896,100,-30.079197434939797,100,-5.990745412838772,4.139643202935253,447,2225,-0.014070591889321804,-2.410143123332923,0.0029745299834758043,88,-7.141841,3.756684,0.9992342,-25.951783870092026,14.983840018165136,100.0,0.0,-0.9954944,25,-0.25951783870092016,2.1035379199893214,5,0.023070902,2.8707789369509555,100,3.8630028,-0.5402441,44700,-7.122997,-0.20704288443529112,0.05478833243250847,0.91619575,-20.70428844352911,-25.951783870092026,-0.99737656,0.7033914109492789,-9.86787257529536,-35.955814,0.6340406,222500,0.594892783992691,0.99596846,-20.70428844352911,0.22341211,0.16145821000100113,-56.85485149922614,0.031992313,0.931724279960953,-8.568465,-35.751366,-0.008095884714635775,0.4499253,1.9951552,0.0019714869849849492,0.64740485,-2.5889866,-35.711823,0.62815565,-0.39279863,-0.65719396,100.0,-0.006506169243827334,3.7738507,-2.5218427,100
45200,0.00036570668,252.3365234794328,2.9879951,0.0,0.19518758,9.83297,-8.037619,-2.1141355,5.8803034,-13.818925695828758,0.006866420997539535,-8.033704,100,-70.07174356641431,100,-10.815077104596595,20.436993510644776,452,2250,-0.19826366007328033,-3.017010309603111,0.003051062987651676,89,-7.200191,3.6465304,0.9991304,-33.88680105264749,14.612255615840839,100.0,0.0,-0.99025047,25,-0.3388680105264748,2.0783499859971926,5,0.021925215,2.80734766900423,100,3.7783577,-0.6108404,45200,-7.2103653,-0.23497740359690514,0.05359089374542236,1.0503453,-23.49774035969052,-33.88680105264749,-0.9972998,1.0665170373636899,-9.882893523884235,-41.54669,0.6132673,225000,0.5610844629991334,0.9964389,-23.49774035969052,0.24359815,0.15608217101544142,-56.35942727519442,0.028578116,0.9979285918097034,-8.059163,-41.593597,-0.0026206174072787827,0.3623577,1.9322509,0.0019135650072712451,0.5146971,-2.5607533,-41.589836,0.5968095,-0.57989436,-1.4752353,100.0,-0.00372194530027926,3.6606638,-2.4661689,100
45700,0.120908216,255.2085748144891,3.2060676,0.0,0.1951837,11.743235,-9.946556,-2.056957,8.691809,-11.50865355564386,0.007180585991591215,-9.975878,100,-46.9054511605149,100,-8.542876399530835,11.285227506213994,457,2275,0.47537174820899963,-0.562116967584913,0.0033589219965506345,90,-7.2156596,8.415856,0.9960238,-29.69490840121167,16.617654214667603,100.0,0.0,-0.9988583,25,-0.29694908401211684,2.096608435997041,5,0.031229125,2.8670833139913157,100,8.488737,-0.30672133,45700,-7.2472,-0.24783919910101185,0.05269477516412735,1.4512943,-24.78391991010119,-29.69490840121167,-0.99488217,0.8799645070747151,-10.711819787715402,-59.19955,0.056158826,227500,0.5638960849901196,0.9971055,-24.78391991010119,0.23062935,0.19415675001800992,-54.96108622078642,0.008972565,1.1287531417199155,-10.012664,-58.731976,-0.004994479313547446,0.53883725,2.1615067,0.0018825349980033934,0.8090707,-2.838879,-58.824085,0.05624927,-7.1791105,-1.0956942,100.0,-0.001436227219762629,8.4066925,-2.5039062,100
46200,0.14262272,258.0403902094695,2.909314,0.0,0.19027634,10.728144,-9.317514,-2.0376737,5.705798,-13.502535429205228,0.006902358989464119,-9.32602,100,-48.09420879465631,100,-7.869193817631942,11.7725957425172,462,2300,-0.8462510704994202,-4.033847949456042,0.003108306002104655,91,-7.210686,7.409394,0.99704075,-25.78867882000052,16.416406937685956,100.0,0.0,-0.74350065,25,-0.25788678820000527,2.081635359005304,5,0.020971058,2.8266327469900716,100,7.708186,-0.5456646,46200,-7.2187424,-0.25810423922465814,0.05325371026992798,1.2045534,-25.810423922465812,-25.78867882000052,-0.996789,0.7092779518304708,-10.062924719452024,-56.7867,0.64491904,230000,0.5706314959970769,0.9952812,-25.810423922465812,0.21422637,0.16236509298323654,-59.80661539091055,0.024010507,1.0657758826764423,-9.28926,-54.259247,-0.004792638652594073,0.40742382,1.7114143,0.0019901340128853917,0.61665934,-1.2007555,-53.98163,0.6256547,-0.20071754,-1.6725576,100.0,-0.032147580359002864,7.4217744,-2.403498,100
46700,0.08737335,260.9021077474463,3.2880962,0.0,0.18343534,11.22999,-9.876141,-2.142375,9.059881,-25.544493069312203,0.006582996982615441,-9.897045,100,-70.33025342146995,100,-10.22217235681186,19.164970684738545,467,2325,-0.5671294331550598,-2.462586283847046,0.0029791849956382066,92,-7.035981,11.534534,0.99907553,-43.52484715952962,16.795979538261857,100.0,0.0,-0.9377471,25,-0.43524847159529617,2.110965714993654,5,0.021647446,2.856896577955922,100,11.66367,-0.52333343,46700,-7.0644183,-0.22096353658875023,0.05224389210343361,1.5730311,-22.096353658875024,-43.52484715952962,-0.99360555,1.3072167357116677,-9.997367056817428,-76.12428,0.734926,232500,0.5749711350072175,0.9959234,-22.096353658875024,0.24903953,0.1594629249884747,-53.3079728022519,0.04138684,0.9924125139095351,-9.953769,-74.08578,-0.013725096844117506,0.44143012,1.8078748,0.001934620988322422,0.66660434,-3.0146492,-73.98388,0.74073213,-0.13325611,-2.7731752,100.0,-0.0203754134920989,11.552003,-2.532108,100
47200,-0.019031473,263.89969626939273,2.9037657,0.0,0.18466853,10.350651,-8.591573,-2.1175632,5.444211,-16.753661091682606,0.006475178000982851,-8.600755,100,-51.762174985208034,100,-8.196905924232109,12.794656971030491,472,2350,-0.3129517436027527,-5.240715334101998,0.003419968008529395,93,-7.1052885,5.9285045,0.9960645,-26.903599902970836,13.197864983793961,100.0,0.0,-0.99893063,25,-0.2690359990297084,2.1835039780125953,5,0.017603567,2.992469124001218,100,6.0144415,-0.49430352,47200,-7.142186,-0.21422468401548375,0.051975734531879425,1.0065368,-21.422468401548382,-26.903599902970836,-0.9973197,0.7537079220807275,-9.66253485395785,-60.18577,0.091808856,235000,0.6380217359983362,0.9961464,-21.422468401548382,0.21991716,0.15913943998748437,-52.36091152078434,0.013699816,0.8877304186620645,-8.674264,-60.024857,-0.00708347764837023,0.3955055,1.894165,0.0019088239932898432,0.56857866,-2.5917537,-59.922413,0.06577571,-7.049211,-1.4492142,100.0,-0.04100086194486549,5.948485,-2.4587634,100
47700,0.08330212,266.80434318844345,2.961391,0.0,0.1846735,10.5126295,-8.405468,-2.2243674,5.810243,-11.264004893184566,0.006722017016727477,-8.417852,100,-37.42509220684009,100,-7.10952626693047,10.340018964876348,477,2375,0.5024202466011047,-5.436503924839857,0.0034000400046352297,94,-7.0664515,4.849751,0.9975811,-23.38973734084517,16.46094222611377,100.0,0.0,-0.9232409,25,-0.23389737340845165,2.1573346160002984,5,0.026177622,2.899714926024899,100,4.9609685,-0.54008406,47700,-7.1405272,-0.2546982691773376,0.0528273843228817,1.0988009,-25.469826917733755,-23.38973734084517,-0.9954652,0.6963399447168744,-9.949311320446164,-40.28609,0.0710261,237500,0.5695272570010275,0.9972073,-25.469826917733755,0.1987255,0.16078557699802332,-57.996589994066525,0.026378265,1.010061426365071,-8.464715,-39.11464,-0.007879556329823702,0.42639276,2.1708314,0.0019454190041869879,0.6028545,-2.52165,-39.361317,0.072263114,-7.0403953,-3.1012232,100.0,-0.004740333031469232,4.7835383,-2.5818572,100
