trainer/Log Pis Std,trainer/Policy log std Max,evaluation/path length Min,exploration/Returns Min,exploration/Actions Min,trainer/Q Targets Std,exploration/Actions Mean,trainer/Policy mu Mean,exploration/path length Min,exploration/Rewards Max,evaluation/path length Mean,Epoch,evaluation/Actions Min,trainer/Q2 Predictions Std,trainer/Policy Loss,exploration/Average Returns,trainer/Policy mu Max,trainer/Policy mu Std,evaluation/Returns Max,exploration/num paths total,trainer/Log Pis Min,evaluation/Average Returns,time/saving (s),evaluation/Actions Max,exploration/Num Paths,evaluation/Returns Min,trainer/Q1 Predictions Mean,evaluation/Actions Std,exploration/Rewards Mean,trainer/Alpha Loss,trainer/Policy log std Std,exploration/Rewards Min,exploration/Rewards Std,time/exploration sampling (s),time/training (s),trainer/Policy log std Min,evaluation/path length Std,evaluation/Rewards Max,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Log Pis Mean,trainer/QF2 Loss,exploration/Returns Max,exploration/Actions Std,exploration/path length Std,evaluation/num paths total,evaluation/Rewards Min,exploration/Actions Max,exploration/Returns Mean,trainer/Q Targets Max,trainer/Log Pis Max,exploration/Returns Std,replay_buffer/size,time/logging (s),trainer/Q1 Predictions Max,time/total (s),time/data storing (s),time/epoch (s),evaluation/Returns Std,evaluation/Rewards Std,evaluation/num steps total,time/evaluation sampling (s),trainer/QF1 Loss,trainer/Q Targets Mean,trainer/Q2 Predictions Max,trainer/Q Targets Min,exploration/path length Max,evaluation/Num Paths,evaluation/Returns Mean,trainer/Policy log std Mean,evaluation/Actions Mean,evaluation/path length Max,exploration/path length Mean,trainer/Policy mu Min,trainer/Q2 Predictions Min,evaluation/Rewards Mean,trainer/Q2 Predictions Mean,trainer/Alpha,exploration/num steps total
1.1430606,-0.3914294,100,-43.98771358773358,-0.99782085,5.6578827,0.004928445,-0.06568646,100,-0.004843577399863923,100.0,151,-0.99619085,5.4055157,10.271,-27.712018817438423,2.8589895,0.7324468,-1.061898076860483,762,-1.0233791,-23.496704864031763,0.001981495996005833,0.9978274,5,-46.73596645932301,-8.711977,0.18774705,-0.27712018817438416,-0.060348935425281525,0.55065036,-7.391235527254934,0.7337638254121758,0.1868173299881164,2.1452615410089493,-2.5704768,0.0,-0.0035698811505860246,-58.33889,5.4267006,1.9781544,0.10760465,-17.19802752215514,0.22900584,0.0,2280,-10.433942993213607,0.99683946,-27.712018817438423,-6.65574,5.8434515,9.974803673012417,76200,0.0053053580049891025,-6.738824,411.24800492529175,0.00344252199283801,2.734595605987124,16.70030839214953,0.9646661964749382,228000,0.3917873589962255,0.09748389,-8.753439,-6.7315435,-60.964176,100,15,-23.496704864031763,-2.0338073,0.0018567442,100,100.0,-2.6367989,-58.077206,-0.23496704864031767,-8.701458,0.06313192844390869,76200
1.271781,-0.5129001,100,-61.10868906679891,-0.9800712,1.7183756,0.03120677,0.04118455,100,-0.006000819221540711,100.0,152,-0.99461204,1.7266221,9.6000595,-34.80178994075273,2.798897,0.61644447,-6.1439646510365264,767,-5.074833,-30.887615878063365,0.002274920989293605,0.9991693,5,-61.96733401315565,-7.8778753,0.20677751,-0.34801789940752725,-0.3806130290031433,0.46752265,-10.154620719449843,1.0285766549233413,0.16450206798617728,2.1466149530024268,-2.5370367,0.0,-0.03839897103055629,-16.731993,1.7193285,1.8618013,0.016449278,-15.119897162040026,0.25359824,0.0,2295,-10.645757038502044,0.99889606,-34.80178994075273,-6.657712,6.3822765,15.648456308468642,76700,0.004742321005323902,-6.728503,413.9335991542612,0.003175132005708292,2.6812051219749264,15.41329406226608,1.1433893729279658,229500,0.3598957269859966,0.015905933,-7.912814,-6.746216,-16.902185,100,15,-30.887615878063365,-2.0806851,0.004488087,100,100.0,-2.252965,-17.01777,-0.3088761587806337,-7.889221,0.06366279721260071,76700
1.0605087,-0.5998977,100,-66.86988030028843,-0.998769,1.7691745,0.012912817,-0.056110285,100,-0.002209917315284767,100.0,153,-0.99747425,1.4228079,9.394961,-44.50723418563624,2.4974918,0.5736753,-1.3734231789977693,772,-1.0282722,-23.942546972171677,0.0018624199728947133,0.99841094,5,-51.66528544272511,-7.662044,0.18829373,-0.4450723418563623,-0.13325221836566925,0.44611803,-10.511225589858011,1.293331604855026,0.16512250099913217,2.178587441012496,-2.5424633,0.0,-0.0036996816247157915,-15.269173,1.4312229,1.951585,0.7225053,-18.33332768247809,0.2636215,0.0,2310,-10.295650975090734,0.99894303,-44.50723418563624,-0.055635583,4.727791,19.858065100065758,77200,0.004619064013240859,-6.691267,416.6544263442629,0.003114666003966704,2.7162160869920626,16.699589315530133,1.0031558115924533,231000,0.36290999499033205,0.71122396,-7.8220735,-6.6928377,-16.435144,100,15,-23.942546972171677,-2.1169877,0.013111618,100,100.0,-2.6918938,-15.050378,-0.2394254697217168,-7.6510496,0.06378290802240372,77200
1.4532428,-0.43130475,100,-60.481652593272884,-0.9992503,10.101111,-0.016228458,-0.061355457,100,-0.007722259135328354,100.0,154,-0.996938,10.237441,11.242437,-32.44209602667349,3.09068,0.7322354,-4.546307487015549,777,-2.8603048,-21.141030773297004,0.001654313993640244,0.9988951,5,-62.995164763603235,-9.79706,0.18526839,-0.3244209602667349,-0.0790339782834053,0.4705673,-9.54124487265052,0.9963936069676272,0.16090073401574045,2.1389228369807824,-2.5512226,0.0,-0.017713859673270473,-67.434975,10.202356,1.9712653,0.26116166,-17.391405855734497,0.2243152,0.0,2325,-10.321429129441592,0.998588,-32.44209602667349,-6.645998,8.456234,15.274950224596799,77700,0.0048888100136537105,-6.384983,419.3247776852804,0.003351669991388917,2.6662804720108397,15.687143346572848,0.9035080696351536,232500,0.35656210701563396,0.29316097,-9.913851,-6.3839025,-63.827126,100,15,-21.141030773297004,-2.1013966,-0.00875892,100,100.0,-3.3927143,-67.49384,-0.21141030773296998,-9.799972,0.06389413774013519,77700
1.3924208,-0.17042765,100,-40.381567613910605,-0.99673194,6.1361337,-0.003394976,0.028327102,100,-0.008631236092304578,100.0,155,-0.9970924,6.061109,10.4383335,-24.075032275779115,2.9706736,0.66940045,-2.9597982522361534,782,-2.2026258,-22.00570328254372,0.0020146000024396926,0.9975956,5,-46.858485065156586,-8.5480585,0.19817589,-0.24075032275779115,0.38858622312545776,0.50782835,-6.198591729123403,0.606154834806217,0.15694445100962184,2.1609643799893092,-2.5679574,0.0,-0.004929888137014138,-53.27152,5.9987736,2.1400983,0.86451656,-11.190590887232474,0.21545626,0.0,2340,-10.260978192692455,0.99831665,-24.075032275779115,-0.058232136,7.854868,11.38619833834287,78200,0.004579129017656669,-6.4064713,422.01144560435205,0.0030323350219987333,2.6819168050424196,12.720463417022819,0.9677386974615655,234000,0.3543819100013934,0.8826393,-8.513106,-6.435148,-54.265915,100,15,-22.00570328254372,-2.0824003,-0.0035634574,100,100.0,-3.0869656,-54.206333,-0.22005703282543718,-8.569825,0.0624333955347538,78200
1.0792173,-0.46034747,100,-52.76365265215287,-0.999027,4.374003,-0.004522239,-0.029972415,100,-0.0002528639446425494,100.0,156,-0.9975666,4.298067,10.110784,-32.36166838680761,2.7929654,0.75269884,-9.033220208678005,787,-0.19684178,-24.8500851560455,0.002056249009910971,0.9984571,5,-50.2962657391213,-8.366289,0.19556746,-0.32361668386807607,0.10364966094493866,0.52172595,-8.826581210151287,0.9741084044624116,0.15718371397815645,2.12793192701065,-2.5157876,0.0,-0.013531742166354806,-42.501884,4.294973,2.0370104,0.062430464,-17.586164157003786,0.23656058,0.0,2355,-9.355380302875245,0.99915075,-32.36166838680761,-6.461711,7.708131,14.957961742748418,78700,0.004101141996216029,-6.545953,424.6551668373577,0.0030003229912836105,2.63950575698982,12.97863983772735,0.9891298213926906,235500,0.34523240200360306,0.048580594,-8.4775715,-6.543702,-43.413475,100,15,-24.8500851560455,-2.059083,-0.010119189,100,100.0,-2.6852422,-42.36939,-0.24850085156045493,-8.354209,0.06077409163117409,78700
1.2000899,-0.50166726,100,-55.00566391785988,-0.9986056,8.244707,0.0053183804,-0.11582531,100,-0.0011051828866196327,100.0,157,-0.9976583,7.9492397,10.448675,-33.45999054152028,3.013234,0.54685783,-3.372130532128634,792,-3.6425748,-21.339222100310483,0.0022685459989588708,0.9988629,5,-61.75260971576613,-9.000897,0.1826641,-0.3345999054152029,-0.39833614230155945,0.37499148,-9.717188878060307,1.0041995391377405,0.16538058198057115,2.18547163598123,-2.5915053,0.0,-0.025987607742971545,-60.883408,7.97221,1.8565658,0.5290921,-18.522367128885303,0.24513093,0.0,2370,-10.759709109896889,0.99945074,-33.45999054152028,-0.11878371,4.7168655,14.149334568728213,79200,0.004926969006191939,-6.595123,427.3814599783509,0.0031626679992768914,2.7217987059557345,16.53829244081622,0.8918795137355894,237000,0.36058830498950556,0.5037259,-8.972241,-6.56275,-63.195877,100,15,-21.339222100310483,-2.2387984,-0.00022109675,100,100.0,-3.2831357,-60.349117,-0.21339222100310482,-9.001338,0.06222403049468994,79200
1.3219504,-0.5411026,100,-62.63689607454326,-0.9981509,9.575606,-0.027443888,-0.09471881,100,-0.007203408077133857,100.0,158,-0.99623644,9.426223,10.862249,-35.67899994568525,3.199921,0.78797954,-4.8724121690062425,797,-1.8236362,-20.581555740407953,0.002162594988476485,0.9958578,5,-44.61625824819132,-9.527105,0.19173184,-0.3567899994568525,-0.5465756058692932,0.54134417,-11.301595201562874,1.1484494998946735,0.1667024040070828,2.138460163027048,-2.5437422,0.0,-0.020958425234624732,-63.90888,9.390123,1.8027095,0.47749642,-18.078845604966492,0.2480734,0.0,2385,-9.764787538560142,0.99855655,-35.67899994568525,-0.39982852,7.206561,16.323702576781447,79700,0.005196153011638671,-6.4038825,430.06514248935855,0.003194268007064238,2.679903008043766,13.398552616201126,0.9229091631624742,238500,0.3641874250024557,0.47238886,-9.585426,-6.3914676,-65.21705,100,15,-20.581555740407953,-2.0607266,-0.008545934,100,100.0,-3.3068712,-63.856674,-0.2058155574040796,-9.554763,0.0626336857676506,79700
1.2090368,-0.48102373,100,-57.77457135599853,-0.9979498,2.3193061,-0.0045120725,-0.05372459,100,-0.004283946822072549,100.0,159,-0.99737823,2.2418017,9.659547,-24.320928748927322,2.6981647,0.59547734,-2.347052745002533,802,-4.0307913,-24.778643863519584,0.04144097300013527,0.99767786,5,-48.79383825001613,-7.9325733,0.20126669,-0.24320928748927315,-0.11856696754693985,0.45410553,-9.240119116865685,0.8074702921964588,0.16080664400942624,2.1482672819984145,-2.586121,0.0,-0.022037243960476186,-22.20177,2.257882,1.9573578,0.43823048,-11.743595141010596,0.19507468,0.0,2400,-9.162041360732458,0.98703945,-24.320928748927322,-0.12952887,7.559896,16.987205298501877,80200,0.005049242987297475,-6.397113,432.7884991793544,0.003508572990540415,2.718903213972226,15.235634209917489,1.0523613046889397,240000,0.35983049898641184,0.42361352,-7.9327946,-6.3855023,-22.129974,100,15,-24.778643863519584,-2.1475642,0.016535921,100,100.0,-2.7231576,-22.234543,-0.2477864386351958,-7.9441447,0.062011003494262695,80200
1.0946711,-0.5147508,100,-48.165670364609845,-0.9981792,6.7632403,-0.0063159415,-0.06294212,100,-0.006717724692450995,100.0,160,-0.9968801,6.6391754,10.402355,-32.13136865408374,2.9911354,0.6724977,-3.409370166239159,807,-1.5147794,-21.714305314781885,0.0020085519936401397,0.998694,5,-54.64684244387762,-8.818589,0.19736382,-0.32131368654083725,-0.29828906059265137,0.49374312,-8.030349453893734,0.9759607648404666,0.16243438798119314,2.105334834981477,-2.5237882,0.0,-0.009474861566023144,-64.457596,6.690508,1.8920009,0.9029545,-14.2241939299053,0.23279682,0.0,2415,-10.528994330268528,0.99873286,-32.13136865408374,-0.2477202,5.8878183,12.995370560557607,80700,0.004787129000760615,-6.535632,435.4608939762402,0.0031036019790917635,2.6673798519477714,15.00997408642373,0.9852247136564768,241500,0.38971134601160884,0.88766915,-8.680729,-6.540023,-64.443016,100,15,-21.714305314781885,-2.0510972,-0.004118355,100,100.0,-3.2809463,-64.17565,-0.2171430531478189,-8.808418,0.06315479427576065,80700
1.4220759,-0.4624285,100,-50.94740868659179,-0.9994976,3.7669597,-0.044477977,-0.016560152,100,-0.009422183686423535,100.0,161,-0.99452525,3.658983,9.92857,-43.86423145622452,2.605089,0.683397,-6.436592570907128,812,-1.7565017,-29.243322114451974,0.0020531860063783824,0.99859804,5,-61.92674029576856,-8.090981,0.19303669,-0.4386423145622452,0.006646095309406519,0.49108988,-9.632980849375382,1.2863960339195157,0.15709525399142876,2.1141504920087755,-2.5435345,0.0,-0.017839146077273476,-31.46903,3.660999,2.0023985,1.6328555,-28.753161672625993,0.2735693,0.0,2430,-9.588847272214725,0.99641156,-43.86423145622452,-0.05780613,7.958138,8.040117236078366,81200,0.0053562389803119,-6.299206,438.0992399461975,0.0030660729971714318,2.633583891001763,18.072018100586206,1.0831731387010661,243000,0.3518626470176969,1.6254387,-7.916651,-6.306785,-30.19012,100,15,-29.243322114451974,-2.0688,0.014889571,100,100.0,-2.9059582,-31.498995,-0.29243322114451975,-8.079835,0.06260166317224503,81200
1.1621538,-0.47165585,100,-56.029257133856206,-0.99946064,3.2682602,-0.013754263,0.054376226,100,-0.008019215716958742,100.0,162,-0.9973994,3.0851667,10.085252,-25.80117291032273,2.8813639,0.6814068,-5.090367096578168,817,-0.7132567,-16.44340580253231,0.002209429017966613,0.9955076,5,-33.931849330817656,-8.200155,0.18121052,-0.2580117291032273,0.15585918724536896,0.53260434,-9.360161841379988,0.8776003214520481,0.16126665100455284,2.1858763129857834,-2.601453,0.0,-0.007456912839804552,-26.474854,3.1186683,2.0560255,0.81584096,-11.730695775585263,0.21473917,0.0,2445,-7.402501116020226,0.9991517,-25.80117291032273,-0.05307464,6.1352305,16.323906769467012,81700,0.004965796018950641,-6.2935886,440.8217563201906,0.0033327639976050705,2.717858716030605,8.946317036705446,0.7273511045356766,244500,0.36020776300574653,0.83082837,-8.072557,-6.295661,-26.469458,100,15,-16.44340580253231,-2.0502868,0.00872142,100,100.0,-2.7893336,-26.30159,-0.1644340580253231,-8.190719,0.061916232109069824,81700
1.6261029,-0.42577177,100,-32.068574055847805,-0.9976576,6.171165,-0.020554394,-0.049341753,100,-0.0029797610807072244,100.0,163,-0.99758214,6.123054,10.612654,-19.16528760260448,3.0674865,0.8435002,-10.692191773018275,822,-3.691876,-25.382205926218642,0.002116977993864566,0.9978201,5,-58.399703743657234,-9.011662,0.1884641,-0.1916528760260449,-0.24571186304092407,0.5846992,-6.318404488145481,0.5308204744814526,0.16654900999856181,2.1356753559957724,-2.6349034,0.0,-0.006421196910289289,-48.47814,6.17025,1.910606,0.091973394,-9.921961507057302,0.18112564,0.0,2460,-10.781073552955737,0.89243245,-19.16528760260448,-6.2805023,8.048185,7.974182290199528,82200,0.005062390002422035,-6.0975847,443.50669042317895,0.0037836029950995,2.6799359529977664,14.699598588484271,0.9628414945631032,246000,0.3667486160120461,0.0720175,-9.225185,-6.139473,-48.83242,100,15,-25.382205926218642,-2.0571642,-0.0068112602,100,100.0,-2.8742204,-47.70326,-0.25382205926218643,-9.020319,0.06402084231376648,82200
1.5118351,-0.33442512,100,-61.71951697643259,-0.999493,7.197785,-0.015428769,-0.021958895,100,-0.007608296656368397,100.0,164,-0.9952273,6.9702115,10.313996,-40.79135705547039,3.5697467,0.70617133,-1.9432976735250784,827,-4.888995,-22.885497946584007,0.0020183270098641515,0.9972476,5,-46.83509184260672,-8.694185,0.19757119,-0.4079135705547039,-0.03100939281284809,0.5198823,-9.925564164670497,1.2267083681975586,0.16564717999426648,2.1420277190045454,-2.5265143,0.0,-0.009876185939822011,-69.33393,7.0950365,1.9887915,0.9079803,-19.39007329866219,0.25464195,0.0,2475,-9.730324273344015,0.9995893,-40.79135705547039,-0.028761549,9.085907,16.394224474619737,82700,0.004515177977737039,-6.217452,446.18835271015996,0.0032857389887794852,2.677189919981174,12.96255645976023,0.9703474450470739,247500,0.35969577700598165,0.9029797,-8.597048,-6.2275047,-69.774765,100,15,-22.885497946584007,-2.0560822,0.0069580995,100,100.0,-2.7869046,-67.997444,-0.22885497946584005,-8.662034,0.06287101656198502,82700
1.3483925,-0.43676892,100,-43.054339961112575,-0.9957828,5.4054227,0.01268108,-0.049176455,100,-0.005703439270527662,100.0,165,-0.9949552,5.3970823,10.136637,-33.082978342578585,2.8789234,0.71222603,-9.135157156284793,832,-1.7422844,-30.488873987114506,0.002094297989970073,0.99849457,5,-58.00957447815407,-8.444789,0.22027022,-0.33082978342578573,-0.18175703287124634,0.53268766,-6.986829398527219,0.8447202133672815,0.1572113900037948,2.1587775369989686,-2.545726,0.0,-0.020919833899906832,-54.979534,5.419434,1.9345405,0.4550965,-21.137074414194924,0.25516015,0.0,2490,-11.404046820249306,0.9989141,-33.082978342578585,-0.10858531,7.6456094,7.274670135800341,83200,0.005030333006288856,-6.3605013,448.8749770281138,0.0030348609725479037,2.681368504971033,16.883627828889438,1.23502561263471,249000,0.35522008599946275,0.45607272,-8.407459,-6.3879747,-53.727478,100,15,-30.488873987114506,-2.074397,0.0025637296,100,100.0,-2.8526025,-54.62615,-0.304888739871145,-8.442513,0.06224146485328674,83200
1.6473207,-0.45239073,100,-65.36916700173713,-0.9801966,8.220375,0.029252453,-0.16884376,100,-0.008520147789069121,100.0,166,-0.99725944,8.325871,11.302612,-31.496077373731588,2.8580217,0.80922097,-2.1034007974412408,837,-2.2454696,-19.593922168797114,0.0020971070043742657,0.99478495,5,-37.925831004730284,-9.601265,0.19063225,-0.31496077373731596,0.5635859966278076,0.5825092,-10.601818082660031,1.047047549660193,0.16036640599486418,2.1839617080113385,-2.6064568,0.0,-0.019749389302589043,-55.98057,8.233595,2.2030447,0.16082287,-13.29357492448311,0.23721957,0.0,2505,-8.78605972341329,0.9995096,-31.496077373731588,-6.239443,7.0554047,19.312475396153467,83700,0.004930154012981802,-6.248796,451.589035736135,0.0031598710047546774,2.708786700008204,10.67955599044259,0.8812771537195516,250500,0.3542714539798908,0.09187175,-9.586874,-6.237158,-57.305054,100,15,-19.593922168797114,-2.0719125,-0.013253249,100,100.0,-3.3578384,-55.50468,-0.1959392216879711,-9.620996,0.06231677532196045,83700
1.2100923,-0.5736346,100,-56.90292524919685,-0.999481,2.854124,0.0027070951,0.019140966,100,-0.014928995424089288,100.0,167,-0.99348134,2.8386927,9.687486,-37.13151151313877,2.8668172,0.6399489,-3.77986171577977,842,-2.8062139,-19.96285906649968,0.002420710981823504,0.9966357,5,-49.68295841334947,-8.079641,0.18743783,-0.3713151151313877,-0.5909528136253357,0.4758624,-9.058014369288163,1.1527012148345304,0.16518188899499364,2.1405617099953815,-2.52803,0.0,-0.013551475360793172,-24.588236,2.8268049,1.785517,0.043911796,-11.487439895100618,0.24583775,0.0,2520,-9.10071044890008,0.99873406,-37.13151151313877,-6.2121196,4.521028,15.767883187120145,84200,0.0050166719884146005,-6.1754274,454.2704237891012,0.0031290979823097587,2.6766498199431226,11.79018948471657,0.8439383099483675,252000,0.3603397400001995,0.043223497,-8.216077,-6.212426,-24.73926,100,15,-19.96285906649968,-2.1257982,0.008651341,100,100.0,-2.6566844,-24.751486,-0.19962859066499675,-8.083822,0.06360050290822983,84200
1.4644113,-0.54761106,100,-63.543128796295065,-0.99825746,6.63778,-0.016345523,0.063847214,100,-0.0017923250845235164,100.0,168,-0.99789536,6.5998926,10.520514,-32.4196085244745,3.0649388,0.7133711,-4.83055747537742,847,-3.2745004,-18.640038245200635,0.002305886009708047,0.9930078,5,-48.84730590844273,-8.951164,0.18388279,-0.32419608524474497,0.1488732546567917,0.4989819,-10.818286034503224,1.0746688017319421,0.16048215099726804,2.211408309987746,-2.5126321,0.0,-0.007980071279582267,-49.18544,6.5634394,2.0533571,0.019739082,-14.130255873700946,0.24005939,0.0,2535,-10.677484301257607,0.999685,-32.4196085244745,-6.1511536,8.375205,18.738595238826502,84700,0.00590730897965841,-6.3346663,457.01094749203185,0.003282257996033877,2.736575822957093,15.851458496357525,0.9009327163743098,253500,0.35318990898667835,0.0248094,-8.98983,-6.2757473,-50.019066,100,15,-18.640038245200635,-2.08397,-0.017099563,100,100.0,-2.689597,-49.565266,-0.1864003824520064,-8.9497385,0.06140043959021568,84700
1.1326363,-0.40433878,100,-28.221579391021606,-0.9964778,3.0333314,0.0034177904,-0.08142758,100,-0.0032884315037715046,100.0,169,-0.9959439,3.023149,9.561625,-20.97856013335102,2.7577512,0.62231094,-4.0544579034352894,852,-2.572774,-17.546343943601432,0.002305251982761547,0.99534374,5,-37.20269295053661,-7.6202483,0.17703305,-0.20978560133351024,0.23908963799476624,0.44802442,-4.676022867804143,0.48161483511148684,0.1657703779928852,2.149574434006354,-2.5520608,0.0,-0.02141550402331083,-24.978077,3.0383034,2.085985,0.7014444,-11.386379954165312,0.20863645,0.0,2550,-8.64555831862485,0.9965752,-20.97856013335102,-0.23929009,6.466753,5.749132527740181,85200,0.005302877980284393,-5.902516,459.7114044779737,0.0032346580119337887,2.6952817909768783,11.681760587119049,0.7845179482014745,255000,0.3690941910026595,0.7063434,-7.7331324,-5.910243,-24.196682,100,15,-17.546343943601432,-2.1709852,-0.0063876724,100,100.0,-2.7318747,-24.542948,-0.17546343943601425,-7.6235194,0.062007706612348557,85200
1.1940935,-0.1415765,100,-37.8214712992715,-0.99952865,5.9502854,0.011382823,0.04893613,100,-0.013517402295495634,100.0,170,-0.99475676,5.700605,10.096887,-27.95383660299425,3.0856192,0.63171107,-3.337155776993042,857,-2.2445836,-21.07352994100679,0.009897693002130836,0.99597794,5,-38.33958970270068,-8.313264,0.20473239,-0.2795383660299424,0.0922403633594513,0.49554154,-7.143346720714556,0.7970959881302822,0.16217159101506695,2.1272017449955456,-2.5446646,0.0,-0.007885034304006121,-46.628727,5.736163,2.0331147,0.6864705,-13.54464184702029,0.22848128,0.0,2565,-8.17076386091953,0.99906725,-27.95383660299425,-0.30364254,6.706156,10.875399714262791,85700,0.0049699640076141804,-6.2168794,462.3898829680111,0.0030678350012749434,2.6739997180120554,9.793013839112445,0.9300226568413423,256500,0.3666908899904229,0.69519365,-8.308261,-6.2861705,-48.871895,100,15,-21.07352994100679,-2.1401339,0.008810714,100,100.0,-3.5384123,-46.82605,-0.2107352994100679,-8.329041,0.06170099601149559,85700
1.2949202,-0.45014268,100,-22.446461720415037,-0.9841407,7.1043315,0.0035293426,0.012024691,100,-0.005380038721587838,100.0,171,-0.9944969,6.9446993,10.304671,-16.31835560076381,3.0849717,0.6799272,-0.6227750482743777,862,-1.4599144,-17.230134962834107,0.0022758310078643262,0.9984255,5,-56.82479889369512,-8.673254,0.17646755,-0.1631835560076381,-0.3297475576400757,0.47715905,-4.043541842717375,0.27256472594173475,0.19568178098415956,2.1281383259920403,-2.5253654,0.0,-0.0011941091458601651,-55.674603,6.9585586,1.8813645,0.42289376,-13.296372021634154,0.18353823,0.0,2580,-9.730289912894344,0.999132,-16.31835560076381,-0.2715286,6.6563,3.539239392015017,86200,0.004867807001573965,-6.0026493,465.0808739939821,0.004518194007687271,2.686277778004296,16.03982902053541,0.8594800999736512,258000,0.35079583901097067,0.4260445,-8.691823,-6.003051,-57.40043,100,15,-17.230134962834107,-2.092323,0.0015716095,100,100.0,-3.0344553,-55.638313,-0.1723013496283411,-8.670917,0.062072981148958206,86200
1.0759203,-0.4709192,100,-69.44790712290775,-0.9948668,5.6282997,0.025291374,0.016870786,100,-0.005461730572635793,100.0,172,-0.99813443,5.499313,10.127363,-35.42065629065246,3.0462887,0.6179147,-3.1102978647226984,867,-2.5188541,-25.37957464913235,0.002257562999147922,0.99861026,5,-59.881949459681856,-8.357264,0.20471859,-0.35420656290652447,-0.06212031468749046,0.45096943,-10.505583977957581,1.1225396108243588,0.15896021097432822,2.2906001640076283,-2.5317636,0.0,-0.028553105442836672,-46.891293,5.5053897,1.9776206,0.67719984,-11.01039408090175,0.23868522,0.0,2595,-11.693277578451434,0.9996457,-35.42065629065246,-0.19032429,5.419175,19.52461297630507,86700,0.005090399004984647,-6.516249,467.89912007693783,0.003165714006172493,2.8134627459803596,15.33211618186742,1.0761472760055204,259500,0.353388694988098,0.67089,-8.171994,-6.48866,-47.81904,100,15,-25.37957464913235,-2.1353796,-0.0050756577,100,100.0,-3.1181884,-47.026596,-0.2537957464913235,-8.362757,0.06230160966515541,86700
1.4119799,-0.35295272,100,-49.36832672509986,-0.9974567,7.9473925,-0.015803302,0.030958423,100,-0.008227910281820237,100.0,173,-0.99344915,8.142278,10.962048,-34.03352961457209,3.4310305,0.846728,-2.5951453780214884,872,-2.0599945,-18.109739030332108,0.002567100018495694,0.99644065,5,-47.774391270245424,-9.126802,0.18341886,-0.3403352961457208,0.6077656745910645,0.58619964,-9.554438511359724,1.0534533455657877,0.17940219401498325,2.212929695000639,-2.5767422,0.0,-0.0036705770801206032,-56.077374,8.185952,2.2189393,0.19241776,-20.02656269655886,0.2453289,0.0,2610,-9.553757867273315,0.997568,-34.03352961457209,-6.1734037,8.416397,12.450181698747073,87200,0.005810117989312857,-6.1278157,470.7157782909926,0.0035984530113637447,2.811975095042726,13.564794806359187,0.85843987182929,261000,0.4076675350079313,0.2810635,-9.165714,-6.125262,-56.64251,100,15,-18.109739030332108,-2.071683,0.00367227,100,100.0,-3.0668092,-56.025196,-0.1810973903033211,-9.099726,0.06229107826948166,87200
1.267977,-0.6555825,100,-43.850841943693865,-0.99893236,4.6442204,-0.01851942,-0.030910715,100,-0.004516560720970672,100.0,174,-0.9946439,4.5306573,9.569816,-28.408379847412107,2.87909,0.5698722,-3.4183793119796198,877,-2.4851968,-22.529009622392852,0.0021169859974179417,0.9955366,5,-39.92047455347506,-7.716467,0.1944308,-0.2840837984741211,0.3064018487930298,0.3920232,-7.846756743559669,0.7989170762311341,0.17708547800430097,2.1229213930200785,-2.547433,0.0,-0.01605334737897398,-47.117523,4.5687523,2.1108174,0.75960076,-17.17625805889737,0.22094125,0.0,2625,-8.527153388636622,0.9807279,-28.408379847412107,-0.15100835,8.313547,9.715032815553437,87700,0.005012122011976317,-5.9904413,473.41871121604345,0.0032863380038179457,2.6973641930380836,11.95108395049807,0.912904373300333,262500,0.3869418760004919,0.7621901,-7.7105675,-6.063644,-46.992573,100,15,-22.529009622392852,-2.251837,-0.018118652,100,100.0,-2.603124,-46.971767,-0.22529009622392845,-7.728077,0.06298960745334625,87700
1.5672535,-0.53202575,100,-36.7012260050753,-0.99366486,4.4736586,-0.02273773,0.041495472,100,-0.0034774371016496105,100.0,175,-0.9962599,5.5472264,10.5563,-19.059902345570457,3.0409105,0.75553423,-7.104927591040046,882,-3.8556428,-26.53187984632951,0.002166566002415493,0.99774295,5,-54.08525157474516,-8.554571,0.21074004,-0.19059902345570448,0.388110876083374,0.53007394,-7.3549919596398405,0.5651405757567474,0.16939766801078804,2.1774152950092684,-2.5831528,0.0,-0.006289408993126458,-41.70615,5.5911045,2.1392622,12.139794,-12.802687841538807,0.18737109,0.0,2640,-11.178751493851289,0.92707634,-19.059902345570457,-0.042168103,8.016847,8.992016581856127,88200,0.005431266006780788,-6.1875706,476.15416431307676,0.0032196049869526178,2.730559355026344,13.847375705719305,1.0637248476669066,264000,0.37292895501013845,12.35256,-8.073719,-6.2924457,-37.705395,100,15,-26.53187984632951,-2.1650956,0.0073110843,100,100.0,-2.7146196,-41.35761,-0.26531879846329504,-8.555275,0.0616220198571682,88200
