trainer/Alpha Loss,trainer/Policy mu Mean,exploration/num steps total,evaluation/path length Min,evaluation/Rewards Max,exploration/Actions Std,replay_buffer/size,exploration/Actions Mean,exploration/Returns Max,exploration/path length Mean,exploration/Average Returns,evaluation/Rewards Min,exploration/Rewards Std,trainer/Q2 Predictions Std,trainer/Policy mu Min,trainer/Q Targets Std,trainer/QF1 Loss,evaluation/Actions Max,evaluation/num paths total,trainer/Policy log std Std,trainer/Q1 Predictions Std,trainer/Q Targets Mean,trainer/Policy log std Mean,exploration/path length Min,time/logging (s),trainer/Q Targets Max,exploration/Returns Mean,evaluation/Actions Std,exploration/Rewards Min,trainer/Policy log std Max,time/training (s),evaluation/Num Paths,time/epoch (s),trainer/Q2 Predictions Min,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Q Targets Min,exploration/Rewards Mean,trainer/Q1 Predictions Max,trainer/Q2 Predictions Mean,time/data storing (s),exploration/Returns Min,evaluation/Rewards Std,time/saving (s),trainer/Q1 Predictions Min,evaluation/Returns Max,exploration/Actions Max,trainer/Q2 Predictions Max,evaluation/path length Max,exploration/num paths total,evaluation/Actions Mean,exploration/path length Max,evaluation/Average Returns,trainer/Policy mu Std,evaluation/path length Mean,trainer/QF2 Loss,exploration/Actions Min,trainer/Policy log std Min,exploration/Returns Std,Epoch,time/evaluation sampling (s),evaluation/num steps total,exploration/Num Paths,evaluation/Actions Min,trainer/Policy Loss,evaluation/path length Std,evaluation/Rewards Mean,exploration/Rewards Max,time/total (s),evaluation/Returns Std,trainer/Alpha,evaluation/Returns Mean,trainer/Q1 Predictions Mean,trainer/Policy mu Max,trainer/Log Pis Mean,time/exploration sampling (s),evaluation/Returns Min,trainer/Log Pis Max,exploration/path length Std
-2.7380993366241455,0.027191782,10000,100,-0.016538433787105875,0.29475364,10000,0.031596124,-30.110356499484922,100.0,-31.96149962664009,-4.734064276222376,0.4583747339637359,4.0979104,-2.3169076,4.2543416,1.7713455,0.98782283,490,0.2725607,4.078328,-14.891131,-1.5186517,100,0.0033805939892772585,-0.7393875,-31.96149962664009,0.1449337,-3.919567099280389,-0.60830307,0.9789341639843769,10,1.3039961619942915,-33.332817,-5.774403,1.3314521,-33.64916,-0.319614996266401,-13.240883,-14.959411,0.0012097120052203536,-33.81264275379526,0.4278364619568334,0.0023134970106184483,-33.392784,-6.889529937682024,0.9902891,-13.232876,100,100,0.00526408,100,-13.185451156427302,0.72969526,100.0,1.7915419,-0.6567883,-1.7496152,1.8511431271551686,48,0.2518632810097188,49000,2,-0.98527944,15.227391,0.0,-0.13185451156427297,-0.02094973318581532,64.4342839558376,4.742318009001038,0.07460697740316391,-13.185451156427302,-14.95524,2.4891825,0.94497985,0.0662949139950797,-19.739574378015618,5.6839504,0.0
-2.9431090354919434,0.06369839,10200,100,-0.005399757151381776,0.29421064,10200,0.011997342,-32.67839842266945,100.0,-32.71577298040913,-4.997728677415768,0.5664398711069513,4.287137,-2.7683723,4.049096,0.14654167,0.98838764,500,0.25749955,4.336046,-14.566232,-1.5888861,100,0.0033556880080141127,-13.234847,-32.71577298040913,0.16661993,-4.72595131209259,-0.5972533,0.9757385700067971,10,1.295914505055407,-48.24726,-3.0178452,1.2743335,-45.24244,-0.3271577298040912,-13.279795,-14.552389,0.0011794220190495253,-32.753147538148795,0.5132648340844046,0.002290029020514339,-48.74145,-4.1165465969363,0.9982437,-13.293201,100,102,0.008036242,100,-11.346606970989013,0.6711745,100.0,0.123468354,-0.94467974,-1.8416126,0.03737455773967113,49,0.2476750310161151,50000,2,-0.98983234,15.096421,0.0,-0.11346606970989015,-0.021729345554954607,65.73392378291464,3.3899547439124493,0.07127834856510162,-11.346606970989013,-14.594671,2.6345444,0.8855765,0.0656757649849169,-15.903992580417189,6.4275875,0.0
-2.164214849472046,0.009335249,10400,100,-0.042098602874543235,0.3066141,10400,0.017014174,-34.32906228828443,100.0,-37.08310409720694,-5.496964841463849,0.7129733640431882,4.3585024,-2.6755755,4.2021422,0.27174315,0.9876283,510,0.282309,4.3798757,-14.756396,-1.6240097,100,0.003358274989295751,-13.223638,-37.08310409720694,0.16473314,-5.761484219592747,-0.74338347,0.9723248670052271,10,1.2968423920101486,-48.15123,-1.6202501,1.2601538,-45.328136,-0.3708310409720694,-12.9918585,-14.470102,0.001197714009322226,-39.83714590612945,0.5451365845116355,0.002283411013195291,-48.550846,-9.727143359965542,0.9834216,-13.053558,100,104,-0.01051815,100,-18.4533175863355,0.719549,100.0,0.23513603,-0.99114007,-1.8940216,2.7540418089225085,50,0.25092916798894294,51000,2,-0.99152684,15.168387,0.0,-0.1845331758633551,-0.008385859324170127,67.03483779792441,5.282496148631535,0.06818021833896637,-18.4533175863355,-14.470106,2.5679104,1.1940749,0.06674895700416528,-25.11253214342902,7.4527016,0.0
-1.8662583827972412,0.030654721,10600,100,-0.006244716263173264,0.26854166,10600,-0.012949499,-24.506784137091724,100.0,-27.429408188750372,-5.9615061269899385,0.3914115306946604,3.7448585,-2.7436244,3.794972,0.09388703,0.99488646,520,0.30448514,3.7455657,-14.868231,-1.6516362,100,0.0033672940044198185,-13.180997,-27.429408188750372,0.17205167,-3.809914838645002,-0.67963564,0.9774784840119537,10,1.3024804450105876,-30.085184,-2.135898,1.4763703,-31.392162,-0.2742940818875037,-13.054583,-14.684464,0.001262315985513851,-30.35203224040902,0.6043635275822933,0.002311721007572487,-29.482754,-4.368747471776576,0.9769323,-13.066216,100,106,0.0076547344,100,-13.67657191110122,0.749611,100.0,0.0733842,-0.98887885,-1.9429914,2.922624051658648,51,0.251548714004457,52000,2,-0.98518604,15.384521,0.0,-0.13676571911101218,-0.0009629794755253151,68.34109958392219,5.17339061365849,0.06522687524557114,-13.67657191110122,-14.684726,2.8606906,1.3163036,0.06651191599667072,-19.222175982888306,6.9300537,0.0
-1.8485232591629028,0.060365766,10800,100,-0.0195876657377,0.25811732,10800,-0.025605736,-23.696555137398118,100.0,-28.171298477818006,-5.393021081530848,0.43652878144475465,5.103137,-2.6987357,5.0158415,0.14816914,0.9926615,530,0.2962025,5.0956326,-14.995489,-1.6583841,100,0.0033413039927836508,-13.062234,-28.171298477818006,0.15159407,-4.282167360159115,-0.6162716,0.9670094049943145,10,1.2879242279741447,-41.68899,-2.2096786,1.2503065,-42.36683,-0.2817129847781801,-13.031573,-14.841227,0.0012169740220997483,-32.6460418182379,0.4523940646428442,0.0022595849877689034,-41.80132,-10.59914245570857,0.710979,-13.080432,100,108,-0.0047522946,100,-17.51672833449954,0.714044,100.0,0.17097549,-0.98380345,-1.9552634,4.47474334041989,52,0.24771350299124606,53000,2,-0.9910549,15.427021,0.0,-0.17516728334499537,-0.018108333133817656,69.63310529489536,5.116706596174864,0.0625239834189415,-17.51672833449954,-14.8791275,2.9526646,1.3331448,0.06638345698593184,-26.534991643129057,6.9311295,0.0
-1.7414724826812744,-0.020257303,11000,100,-0.006754125231157399,0.2686441,11000,-0.020125622,-29.634582732638233,100.0,-30.203255664306745,-6.712686374893839,0.5985887103756683,4.3887086,-2.5743523,4.799221,3.4145343,0.9911085,540,0.27149016,4.403941,-14.406049,-1.7023538,100,0.0033703669905662537,-0.6753039,-30.203255664306745,0.17483228,-4.651834736674666,-0.6796226,0.9636593280010857,10,1.2899998119974043,-39.983875,-1.5660934,1.4255172,-41.226444,-0.30203255664306744,-13.1122675,-14.602472,0.0012044870236422867,-30.771928595975254,0.587853730576019,0.0023496649810113013,-40.11421,-7.401234274459417,0.94000447,-13.1307335,100,110,-0.0026261455,100,-13.569973481146523,0.69863474,100.0,3.4300761,-0.99689484,-1.9372853,0.5686729316685106,53,0.2526974020001944,54000,2,-0.9894975,15.324414,0.0,-0.13569973481146522,-0.016988654332760558,70.927200457867,4.3185670087426935,0.059953052550554276,-13.569973481146523,-14.617943,2.5392053,1.3811375,0.0667185630009044,-23.374424833966113,7.474475,0.0
-1.8745782375335693,0.14451611,11200,100,-0.00878184576551733,0.2643688,11200,-0.025955794,-23.07066619848366,100.0,-26.094188198735747,-5.692085970806549,0.3425803575028741,4.8765016,-2.6793423,5.274843,3.3378623,0.995799,550,0.3110202,4.866708,-14.704833,-1.6031119,100,0.0033751080045476556,-0.1300889,-26.094188198735747,0.15379165,-3.865774044860482,-0.6425411,0.9760572180093732,10,1.2995560590352397,-41.492355,-3.6743956,1.5487659,-42.145195,-0.2609418819873575,-12.986937,-14.863971,0.0011976710229646415,-29.117710198987833,0.4448487428466651,0.00230246499995701,-41.47719,-7.814369479913598,0.7135644,-13.0287075,100,112,-0.014187168,100,-13.905200091475857,0.79965997,100.0,3.3696384,-0.97773147,-1.8440186,3.023522000252086,54,0.24890821997541934,55000,2,-0.9936284,15.592511,0.0,-0.13905200091475853,-0.012339854390905874,72.23082186994725,5.21850711907872,0.057492319494485855,-13.905200091475857,-14.84395,2.94261,1.3436061,0.06771537702297792,-23.4601294554996,6.557291,0.0
-1.5055230855941772,0.029447697,11400,100,-0.052005209239556684,0.27315748,11400,0.013413229,-28.935053696428756,100.0,-30.661635724390486,-5.1472934600031675,0.5821303088988649,3.5108395,-2.681236,4.0740213,3.3158305,0.9939673,560,0.28860682,3.5346434,-14.091174,-1.7277179,100,0.003396615997189656,-0.23341028,-30.661635724390486,0.14663847,-4.743354951929042,-0.7190292,0.962578703998588,10,1.2908006779616699,-38.561535,-3.5323837,1.4962332,-38.9203,-0.3066163572439049,-12.843958,-14.10329,0.001190947979921475,-32.38821775235221,0.42004913918398085,0.0023105040017981082,-38.752014,-6.725138782037877,0.9971723,-12.845668,100,114,-0.0024983857,100,-12.731304613830122,0.7479279,100.0,3.3244622,-0.9887149,-1.9719452,1.7265820279617277,55,0.2534819830034394,56000,2,-0.988964,15.21749,0.0,-0.12731304613830124,-0.010787651198701684,73.5257564469357,4.421257124720567,0.05506058782339096,-12.731304613830122,-14.095702,2.759236,1.4806948,0.06784192298073322,-22.143761152096797,7.227227,0.0
-2.309034585952759,0.0038960683,11600,100,-0.016245873698233538,0.2703536,11600,-0.0047659674,-28.744026899264643,100.0,-29.506545899427103,-5.254952487485424,0.547977839569396,3.0219336,-2.741454,2.7744272,4.569253,0.9940354,570,0.31348878,2.943351,-14.006427,-1.7287353,100,0.003386860975297168,-5.7219706,-29.506545899427103,0.15060912,-4.569317483038327,-0.65452665,0.976379405008629,10,1.311211177991936,-30.055714,-3.8844883,1.4268965,-29.690224,-0.295065458994271,-12.982605,-14.184055,0.0012583179923240095,-30.269064899589562,0.46736274343254114,0.010561703005805612,-29.878128,-4.486903515967374,0.9987329,-12.97919,100,116,0.0069156718,100,-11.419499596648066,0.7099884,100.0,4.7474146,-0.9784311,-2.0577924,0.7625190001624595,56,0.25218283402500674,57000,2,-0.98646307,15.013802,0.0,-0.11419499596648067,-0.019600495091457407,74.84121784186573,5.319757642615046,0.05284670740365982,-11.419499596648066,-14.154878,2.8949518,1.2146544,0.06744205698487349,-20.862555603841717,6.145665,0.0
-1.443464756011963,0.071389936,11800,100,-0.018994963636947085,0.2479991,11800,-0.030087158,-21.903820083907764,100.0,-26.453773946045757,-6.713737128085603,0.5156556796775122,3.6323984,-2.6358047,4.026594,1.8193786,0.99350613,580,0.3050961,3.63931,-14.208667,-1.7734352,100,0.0034080900077242404,-0.04836166,-26.453773946045757,0.18446551,-4.902073386520847,-0.72527033,0.9809077529935166,10,1.3049839809827972,-39.65884,-2.182716,1.4448388,-40.474777,-0.26453773946045755,-13.006875,-14.264971,0.0013354939874261618,-31.003727808183747,0.6749941480599952,0.0021560929890256375,-39.747467,-5.8554814080861775,0.683945,-12.9464245,100,118,-0.009619447,100,-14.773397115976774,0.7103992,100.0,1.7742492,-0.99532515,-2.0336094,4.549953862137992,57,0.24973586000851355,58000,2,-0.9950495,15.290835,0.0,-0.14773397115976775,-0.018389135048183406,76.15059311481309,5.324504890671195,0.0507834367454052,-14.773397115976774,-14.316663,2.7712815,1.5156188,0.067440690996591,-22.36720521633335,7.956779,0.0
-0.8931412696838379,0.022682635,12000,100,-0.029858495500898183,0.23268366,12000,-0.017495139,-20.39520038976939,100.0,-21.6736206898886,-4.665224857867542,0.28748003209772094,5.370615,-2.9809284,5.453902,1.6765746,0.98865175,590,0.38591293,5.3729944,-14.736866,-1.7891531,100,0.0033407820155844092,-0.58006424,-21.6736206898886,0.1536601,-3.074068470054549,-0.4648265,0.9770428979827557,10,1.2978334079962224,-43.936813,-1.539588,1.4413351,-44.37126,-0.21673620689888595,-12.857264,-14.746425,0.0011725279910024256,-22.95204099000781,0.4106511336598751,0.001882320997538045,-43.771935,-8.839759356816295,0.9716808,-12.830754,100,120,-0.011819785,100,-14.526836940292572,0.8562458,100.0,1.6673135,-0.9866331,-2.1742625,1.27842030011921,58,0.24850104202050716,59000,2,-0.9926795,15.808415,0.0,-0.1452683694029257,-0.008023245457300456,77.4525708098081,3.3696249566037366,0.04887322336435318,-14.526836940292572,-14.77933,2.8856819,1.7040966,0.06589383698883466,-21.10158104296578,6.85281,0.0
-0.04638386890292168,0.12986049,12200,100,-0.010629720271182327,0.22782303,12200,-0.0079385,-19.233742933757274,100.0,-23.432634334339767,-6.106023258646468,0.369146635235048,5.3579974,-2.5607405,5.524576,1.6382768,0.9929815,600,0.37180853,5.345249,-14.601636,-1.8770903,100,0.0033238810137845576,-0.69981754,-23.432634334339767,0.14785337,-4.013249065035833,-0.6456776,0.9710603269923013,10,1.2952953689964488,-43.098118,-1.7502714,1.5494373,-43.096275,-0.2343263433433976,-12.676067,-14.5508585,0.001265825005248189,-27.63152573492226,0.4070814119234479,0.0018127679941244423,-43.13853,-9.926131786294794,0.9569786,-12.685244,100,122,0.007042542,100,-15.613054249231933,0.8539372,100.0,1.6412481,-0.9770555,-2.199634,4.198891400582493,59,0.25125726297846995,60000,2,-0.9884342,15.8011055,0.0,-0.15613054249231936,-0.006033757099872514,78.75204524083529,4.56273920292577,0.047117091715335846,-15.613054249231933,-14.553026,2.9253106,1.9848171,0.0665753050125204,-26.363610446451077,9.009647,0.0
-1.1276352405548096,-0.11158374,12400,100,-0.07247802067092554,0.25046933,12400,-0.027379317,-25.806854521479053,100.0,-29.590183824195783,-4.812047566991729,0.6011490868334302,3.4805295,-2.9655185,3.9422536,3.2742872,0.99377394,610,0.30546397,3.4359837,-13.778975,-1.8634983,100,0.0033535110123921186,-0.11186263,-29.590183824195783,0.14113268,-5.337450121667723,-0.70356697,0.9803319940110669,10,1.30437952306238,-32.683624,-0.89881283,1.2651372,-31.668118,-0.2959018382419579,-12.754897,-14.02559,0.001199123013066128,-33.37351312691251,0.3799186776869603,0.0018554670095909387,-32.48378,-9.184798756399202,0.94801235,-12.780871,100,124,0.0012136444,100,-13.760406291724289,0.66264,100.0,3.2905283,-0.99409187,-2.113231,3.78332930271673,60,0.2515965700149536,61000,2,-0.9898412,15.14444,0.0,-0.13760406291724286,-0.008866548859897416,80.06052446187823,4.450239743656428,0.04545212537050247,-13.760406291724289,-13.999027,2.6787927,1.6351773,0.06604285800131038,-22.266464452568606,7.9748883,0.0
-1.2349961996078491,-0.055461034,12600,100,-0.02212568679761489,0.2175861,12600,0.0118998885,-16.538976841574197,100.0,-21.692416014528117,-5.937979117349837,0.39574571808366277,4.426475,-2.8268316,4.377666,0.28816503,0.9920275,620,0.34019896,4.4426856,-14.280012,-1.8273187,100,0.0033687289978843182,-12.674816,-21.692416014528117,0.15997183,-4.229285740842948,-0.639385,0.9685921760101337,10,1.2910160150495358,-46.06762,-1.7228279,1.4709206,-44.381584,-0.21692416014528107,-12.4043255,-13.853452,0.0012080699962098151,-26.845855187482037,0.4840507645064024,0.0018251230067107826,-46.536682,-3.442506053749584,0.98158103,-12.391295,100,126,-0.0023354373,100,-10.479411731143207,0.76249266,100.0,0.2666519,-0.95150465,-2.0641983,5.15343917295392,61,0.2487355510238558,62000,2,-0.9953318,14.935399,0.0,-0.10479411731143201,-0.012745433759689784,81.35556795692537,5.275033952427343,0.043730877339839935,-10.479411731143207,-13.862288,2.9640687,1.60537,0.06728636601474136,-20.017064722661818,7.146224,0.0
-1.329624056816101,0.013886823,12800,100,-0.017744517629756047,0.21836242,12800,-0.0092304675,-17.883094324053666,100.0,-24.0443250077651,-5.429429958476117,0.47204417290183953,3.039319,-2.945465,3.1444154,0.07850135,0.9929496,630,0.30071813,3.0581076,-13.65258,-1.9629174,100,0.003412652004044503,-12.599682,-24.0443250077651,0.1556263,-4.7025696518889655,-0.6119251,0.9908751730108634,10,1.3153074940491933,-37.64952,-3.267808,1.299046,-39.41405,-0.24044325007765102,-12.501759,-13.410009,0.0011941240227315575,-30.205555691476533,0.4511536390868006,0.0019747719925362617,-38.182266,-3.5511075086275596,0.97157663,-12.469613,100,128,0.00024958074,100,-9.865435706368448,0.60086894,100.0,0.097199075,-0.9900557,-2.1382017,6.161230683711434,62,0.250573195022298,63000,2,-0.99552906,14.664952,0.0,-0.09865435706368444,-0.016097295102910317,82.67498468994745,4.521679855729861,0.04220150411128998,-9.865435706368448,-13.430024,2.7055132,1.5799137,0.06727757799671963,-18.390406660207123,9.040999,0.0
-1.5459587574005127,0.06384811,13000,100,-0.05273430112656979,0.2061563,13000,-0.009396912,-19.69883684171455,100.0,-21.81446456737781,-5.316647216404073,0.29116608305511976,4.5502825,-1.1808262,4.5005555,0.026781501,0.9942345,640,0.30890766,4.489606,-13.998722,-1.8976243,100,0.0033545589831192046,-12.564395,-21.81446456737781,0.16216162,-3.24947381154284,-0.6716585,0.9757302699727006,10,1.2962970059306826,-41.343548,-2.2711039,1.408307,-41.004063,-0.21814464567377811,-12.667791,-14.045703,0.0012249660212546587,-23.930092293041078,0.4895884372170728,0.0020895199850201607,-40.987343,-9.32712517979646,0.7472852,-12.714809,100,130,0.0033565017,100,-16.371602984586502,0.68103254,100.0,0.020432498,-0.99793553,-2.130783,2.1156277256632645,63,0.24749192397575825,64000,2,-0.9957653,15.045742,0.0,-0.16371602984586503,-0.01481500241564925,83.97532880789367,4.3992203968415,0.04087081551551819,-16.371602984586502,-13.985251,2.960292,1.516459,0.06640576699282974,-23.799858661229713,8.805113,0.0
-1.5702863931655884,0.0031958104,13200,100,-0.025575549683350206,0.24186255,13200,0.016098607,-18.413187537538906,100.0,-24.119189168082606,-5.235180539275427,0.4885891440340673,2.469046,-2.966522,2.3607101,0.0355088,0.98964965,650,0.33753085,2.4685247,-13.513703,-1.848306,100,0.0025193809997290373,-12.517844,-24.119189168082606,0.15793441,-5.252789930931775,-0.66897637,0.9715886990015861,10,1.2949663720501121,-33.861897,-1.5369725,1.294763,-33.0709,-0.24119189168082592,-12.540922,-13.499048,0.0011789000127464533,-29.825190798626302,0.499004095802241,0.002323787019122392,-33.785267,-7.573086284259293,0.995106,-12.53331,100,132,-0.011394023,100,-14.009961447465631,0.7368946,100.0,0.040916637,-0.9655756,-2.117581,5.706001630543698,64,0.25084086100105196,65000,2,-0.9956112,14.742324,0.0,-0.14009961447465633,-0.01794947076437111,85.2741727939283,4.277134185008129,0.03966924548149109,-14.009961447465631,-13.519288,2.6161768,1.5133995,0.0665147440158762,-20.034232916091415,6.5340195,0.0
0.3923620581626892,-0.050222624,13400,100,-0.016408283555460656,0.25970498,13400,0.0071512912,-25.091710911885237,100.0,-29.29071427467422,-5.298229925183725,0.7499984101663121,6.626911,-3.0994313,6.7850723,1.8747321,0.99508893,660,0.45431903,6.614595,-15.159318,-1.8463006,100,0.0033896469976752996,-0.31162325,-29.29071427467422,0.1690823,-6.492543020486979,-0.60407996,0.9710322160099167,10,1.2939408300153445,-46.10902,-2.6658168,1.9840283,-42.29812,-0.29290714274674223,-12.436006,-15.134941,0.0012032099766656756,-33.4897176374632,0.5256422073415224,0.002344071021070704,-46.333393,-7.321864797445909,0.99761736,-12.463082,100,134,-0.004325367,100,-15.126891020356538,1.0049428,100.0,1.8162957,-0.9932439,-2.2291293,4.199003362788982,65,0.24931940299575217,66000,2,-0.994188,16.360502,0.0,-0.15126891020356537,-0.011285344197432799,86.5722509759944,3.355405148773074,0.03853733092546463,-15.126891020356538,-15.135738,3.2796676,2.1205027,0.06665228301426396,-19.097300927446522,8.999371,0.0
-0.813133955001831,0.17285049,13600,100,-0.05034223058496115,0.21574691,13600,-0.03152521,-24.05605629137933,100.0,-27.613336925046724,-5.504342380195189,0.4829744339694462,3.8427577,-2.9019916,4.5061436,4.5728607,0.99643123,670,0.3733577,3.8048422,-13.525884,-1.9354875,100,0.0033812220208346844,-0.22982663,-27.613336925046724,0.1786318,-4.298008348148074,-0.68407625,0.9692536410002504,10,1.2908767690241802,-36.281345,-2.7748725,1.4603472,-36.216263,-0.2761333692504672,-12.35521,-13.6936245,0.0011940620024688542,-31.170617558714117,0.5936165756293071,0.002331872994545847,-36.288147,-17.84355555190453,0.4043206,-12.302211,100,136,0.013915474,100,-23.829604832828203,0.7321985,100.0,4.5199094,-0.9952231,-2.2283134,3.5572806336673928,66,0.24928090200410224,67000,2,-0.9953515,14.882255,0.0,-0.23829604832828213,-0.01720775596644438,87.86720220802817,3.47877933829963,0.03770004212856293,-23.829604832828203,-13.741095,2.906012,1.7519386,0.06543506900197826,-28.607950824335344,7.601368,0.0
-1.0668964385986328,0.059488617,13800,100,-0.02139752911759749,0.24293701,13800,-0.044349633,-29.255071885332285,100.0,-29.714758946479733,-4.357675206301352,0.7248733497351532,2.1092963,-3.013454,3.0784235,4.532228,0.993522,680,0.32760185,2.134447,-12.912051,-1.9841694,100,0.003351860010297969,-0.28606468,-29.714758946479733,0.14053628,-5.34078831699698,-0.37703776,0.9579428269935306,10,1.2867664960213006,-25.784729,-0.8256563,1.0826318,-26.801102,-0.2971475894647973,-12.328,-13.1797905,0.0012548190134111792,-30.17444600762718,0.33294284703360355,0.002333525975700468,-26.287365,-6.648247116084109,0.45848107,-12.312446,100,138,0.0036909843,100,-10.459884427139745,0.639731,100.0,4.5069795,-0.9977008,-2.2434425,0.45968706114744684,67,0.2538558340165764,68000,2,-0.988416,14.497615,0.0,-0.10459884427139744,-0.007532513202492228,89.15818520105677,2.9387580278330847,0.036859091371297836,-10.459884427139745,-13.207616,2.6618464,1.6767447,0.06802763001178391,-17.033424831268583,6.3037252,0.0
-0.7406952381134033,0.094883464,14000,100,-0.0327878506869141,0.23647554,14000,0.010749638,-23.763717197716286,100.0,-26.889857262198774,-6.12836576852238,0.5771052756073864,1.8355602,-2.4627934,2.2536788,1.5031831,0.99589497,690,0.250463,1.8353039,-12.790998,-2.088019,100,0.003074201988056302,-0.20596753,-26.889857262198774,0.15735327,-5.24045633825393,-0.74356395,0.9795422489987686,10,1.3027778819669038,-28.259249,-1.7392699,1.0863451,-28.863329,-0.2688985726219877,-12.311633,-12.883855,0.0012165450025349855,-30.015997326681266,0.44953468876694724,0.0023633919772692025,-28.075163,-9.766982831520385,0.9936968,-12.325824,100,140,0.0011424229,100,-16.423983812221444,0.48941234,100.0,1.5004932,-0.99805576,-2.2636395,3.12614006448249,68,0.25005568700726144,69000,2,-0.9936773,14.460415,0.0,-0.16423983812221446,-0.025369402359028646,90.46505238200189,4.528476798463566,0.03599246218800545,-16.423983812221444,-12.874382,3.031507,1.7771904,0.06652580699301325,-26.943690533978916,6.099117,0.0
-0.12850303947925568,-0.016561184,14200,100,-0.030049207610611136,0.20616296,14200,-0.02038712,-17.717300176447832,100.0,-23.027988823746274,-7.387092927814891,0.48214570072082297,3.8445208,-3.2602665,3.7704332,0.06683921,0.99737805,700,0.36270955,3.8962276,-13.462158,-2.0540495,100,0.0034337679971940815,-12.202509,-23.027988823746274,0.18432426,-4.770470516525575,-0.5859698,0.9627711250213906,10,1.2785577639588155,-36.091347,-4.55642,1.6381915,-35.055107,-0.23027988823746262,-12.1097145,-13.373192,0.0012219420168548822,-28.338677471044715,0.6363865867820145,0.0023219119757413864,-36.78015,-11.643551094894116,0.84542096,-12.1950655,100,142,0.0026181217,100,-21.95580464496862,0.73417234,100.0,0.0339574,-0.9994735,-2.3328037,5.310688647298441,69,0.24318229197524488,70000,2,-0.9977897,14.953228,0.0,-0.2195580464496862,-0.0028303668186069326,91.74773457896663,6.452789622160805,0.03532042354345322,-21.95580464496862,-13.320436,3.2154331,1.9615628,0.06562672497238964,-34.207851510267076,8.31415,0.0
0.7120209336280823,0.09608096,14400,100,-0.009182330430308205,0.21411644,14400,-0.016381124,-16.22305593366013,100.0,-22.718057961255035,-6.07759981930071,0.514477198713247,5.8838644,-3.2707355,6.0155697,0.10453874,0.9975661,710,0.45046258,5.880893,-14.363012,-1.925128,100,0.0031698709935881197,-12.136474,-22.718057961255035,0.15958197,-4.888833546645814,-0.52285224,0.9706931499822531,10,1.295867032953538,-42.487286,-1.0241642,1.7112942,-43.19436,-0.22718057961255028,-12.151583,-14.325234,0.0012208349944557995,-29.213059988849942,0.45826193418785904,0.0021455529786180705,-42.528202,-4.354075626484429,0.92190623,-12.197289,100,144,-0.0050547854,100,-10.861713765862978,0.9576493,100.0,0.09935271,-0.9986219,-2.280101,6.495002027594905,70,0.25101487900246866,71000,2,-0.995755,15.947831,0.0,-0.10861713765862982,-0.012546879225170117,93.04729599889833,4.878934802279565,0.034565214067697525,-10.861713765862978,-14.257008,3.2186809,2.2116084,0.06762274500215426,-20.613678179492748,9.946764,0.0
-0.7624825239181519,-0.043851517,14600,100,-0.057839540750397,0.20088948,14600,-0.009081101,-13.766846291904843,100.0,-21.57451973590186,-6.679901658067674,0.5098747842093007,1.5521312,-2.6307523,2.2695296,2.8598542,0.99705786,720,0.3247459,1.5646127,-12.653448,-2.0339847,100,0.0033647360105533153,-0.5011233,-21.57451973590186,0.1638818,-5.0311336031956575,-0.68492365,0.9739337649953086,10,1.2977420859970152,-22.03567,-1.4679635,1.1192175,-22.111126,-0.2157451973590186,-12.048561,-12.845846,0.0011993439984507859,-29.382193179898874,0.5398821398312215,0.0023119729885365814,-21.914415,-7.221489156027676,0.94231963,-12.111688,100,146,-0.004670473,100,-15.7277532716991,0.61386853,100.0,2.8614385,-0.9996317,-2.2877827,7.8076734439970155,71,0.24950745300156996,72000,2,-0.9973451,14.231168,0.0,-0.157277532716991,-0.00802478065222986,94.34915826786892,5.597380350072147,0.03378944471478462,-15.7277532716991,-12.824162,2.6249988,1.7749127,0.067424815002596,-26.336804947117514,6.5275707,0.0
0.40690094232559204,0.12148287,14800,100,-0.02445494085466989,0.20380867,14800,-0.019222837,-15.650379462047683,100.0,-20.158172298924026,-5.564434065665959,0.3999676533939768,3.2383335,-2.5310721,3.5336392,1.5033993,0.9984345,730,0.34049678,3.2330031,-13.019016,-2.0856097,100,0.0034384960017632693,-0.10386242,-20.158172298924026,0.16194332,-4.553664058124158,-0.5597519,0.9663102680060547,10,1.28728775397758,-35.218075,-3.0532365,1.3025033,-36.46309,-0.20158172298924038,-11.959791,-13.010906,0.0011515299847815186,-24.66596513580037,0.5535750153145219,0.002099336008541286,-35.22417,-10.054513946057096,0.945713,-12.002135,100,148,-0.010828713,100,-19.339034590753165,0.69233346,100.0,1.4900355,-0.9958138,-2.3290558,4.507792836876344,72,0.2482396519917529,73000,2,-0.9970912,14.742428,0.0,-0.19339034590753165,-0.009823338173562917,95.6405927708256,4.787571662139586,0.03328065201640129,-19.339034590753165,-12.965625,3.1212134,2.119582,0.06604847198468633,-25.623580782611047,9.435354,0.0
