trainer/Policy log std Min,replay_buffer/size,evaluation/Actions Max,trainer/QF1 Loss,exploration/path length Min,trainer/Q Targets Std,evaluation/path length Mean,trainer/Log Pis Min,evaluation/path length Std,evaluation/path length Min,trainer/Alpha Loss,trainer/Q2 Predictions Max,evaluation/Average Returns,evaluation/num paths total,trainer/Q1 Predictions Mean,exploration/Rewards Std,time/logging (s),exploration/Returns Std,trainer/Q2 Predictions Min,evaluation/Returns Max,trainer/Log Pis Mean,exploration/Rewards Max,exploration/num steps total,trainer/Policy mu Std,exploration/Returns Max,trainer/Policy log std Std,evaluation/Actions Mean,exploration/num paths total,evaluation/Rewards Mean,evaluation/Num Paths,exploration/Returns Mean,time/evaluation sampling (s),evaluation/Rewards Min,exploration/Actions Max,exploration/Average Returns,time/total (s),trainer/Alpha,trainer/Q Targets Max,exploration/path length Std,exploration/Rewards Min,time/saving (s),exploration/Rewards Mean,evaluation/num steps total,trainer/Q2 Predictions Std,trainer/Policy log std Mean,Epoch,evaluation/Returns Std,trainer/Q1 Predictions Std,evaluation/Actions Min,time/exploration sampling (s),exploration/Actions Std,exploration/Returns Min,time/training (s),trainer/Policy mu Mean,evaluation/Returns Min,trainer/Q Targets Min,trainer/Q1 Predictions Max,exploration/path length Max,trainer/Policy Loss,trainer/Q1 Predictions Min,trainer/Log Pis Max,trainer/Q Targets Mean,trainer/Q2 Predictions Mean,evaluation/path length Max,trainer/Policy mu Min,trainer/QF2 Loss,exploration/Actions Min,trainer/Policy mu Max,evaluation/Actions Std,evaluation/Rewards Std,evaluation/Returns Mean,exploration/Actions Mean,time/data storing (s),time/epoch (s),trainer/Policy log std Max,exploration/path length Mean,evaluation/Rewards Max,trainer/Log Pis Std,exploration/Num Paths
-2.7577276,43400,0.9908958,0.24847804,100,9.23473,100.0,-2.783175,0.0,100,-0.09611934423446655,-29.654066,-69.69189470125583,2160,-39.049248,0.8658095269506151,0.0033532689849380404,6.090193716484176,-73.37976,-39.91816188544376,1.9604207,-0.18182984354813744,43400,0.85559267,-52.60331246861242,0.61479616,-0.0038760446,434,-0.6969189470125584,10,-58.693506185096595,0.22475649500847794,-10.245884422653553,0.9906964,-58.693506185096595,230.37099456900614,0.08817142993211746,-29.921589,0.0,-7.355057783993304,0.001971416990272701,-0.5869350618509658,216000,9.266467,-1.9610038,215,22.388468112591706,9.292442,-0.9952216,0.06306735501857474,0.21012118,-64.78369990158077,0.7634296820033342,0.17754017,-117.76812238052672,-74.64107,-29.666143,100,40.147762,-73.28586,6.877278,-39.39255,-39.043694,100,-2.709675,0.23736884,-0.9035748,2.909093,0.16186364,0.927454730822069,-69.69189470125583,0.019061206,0.0012849670019932091,1.0578631850075908,-0.45482063,100.0,-0.3853136409179336,1.5447431,2
-2.6978621,43600,0.99168545,17.493559,100,10.741308,100.0,-2.729414,0.0,100,-0.1633114367723465,-29.197393,-69.76517008136986,2170,-38.460102,1.257507459272051,0.003361761017004028,15.018462858174619,-101.56645,-44.593228059958264,1.932144,-0.1618849398859605,43600,0.73332804,-62.26262944451975,0.55146486,-0.007742273,436,-0.6976517008136986,10,-77.28109230269438,0.22915685700718313,-9.22745492556493,0.9984464,-77.28109230269438,231.43800089202705,0.09010925889015198,-1.026729,0.0,-10.015312742240242,0.0019583429966587573,-0.7728109230269439,217000,10.230424,-2.0558698,216,11.578606072186076,10.21917,-0.98943937,0.06560434299171902,0.22211924,-92.29955516086899,0.7617307709879242,-0.111634485,-83.09114701127939,-102.45723,-29.141863,100,39.674953,-101.140045,7.190975,-38.510952,-38.48812,100,-3.2724702,17.454372,-0.8139993,2.633514,0.1723787,0.7875159654684705,-69.76517008136986,0.036719795,0.0013184850104153156,1.0631305600109044,-0.51568663,100.0,-0.27756968715139113,1.3862115,2
-2.6612058,43800,0.99287266,26.855957,100,10.23598,100.0,-1.1391147,0.0,100,0.14543339610099792,-29.605902,-70.96220790320905,2180,-38.53173,1.3696737971850408,0.003361795999808237,16.630781901164426,-90.29384,-41.557881369505544,2.0607288,-0.2819216573897736,43800,0.68858194,-77.21912513870501,0.5152572,-0.0093350075,438,-0.7096220790320906,10,-93.84990703986944,0.22198966701398604,-10.352265416170198,0.4826757,-93.84990703986944,232.50655644806102,0.0911928117275238,-1.2473352,0.0,-10.594316376814602,0.0017172920051962137,-0.9384990703986941,218000,8.929792,-2.070213,217,17.18610289236887,8.933662,-0.9972115,0.06456250199698843,0.26869336,-110.48068894103386,0.7714278700004797,0.03049708,-103.93738911919588,-89.17288,-29.645432,100,39.81555,-90.25638,4.4810047,-37.79621,-38.54589,100,-2.8446894,26.842148,-0.9970083,2.650853,0.19572613,0.9655477898378213,-70.96220790320905,-0.061854295,0.0012308020086493343,1.064289929025108,-0.47997797,100.0,-0.33885157491837614,0.98439777,2
-2.6960073,44000,0.9892595,17.09145,100,13.677302,100.0,-5.1042123,0.0,100,0.035109709948301315,-29.248037,-57.07890731603614,2190,-39.59735,1.2268669414456697,0.003343998978380114,14.992169284947625,-102.34479,-31.50429894288697,2.0147223,-0.11082808331710131,44000,0.9484952,-46.47270733908493,0.66780555,-0.006973709,440,-0.5707890731603613,10,-61.464876624032556,0.22356970599503256,-8.211392777462942,0.9921292,-61.464876624032556,233.57455248906626,0.09210193157196045,-0.5093851,0.0,-9.252227334236556,0.0016000100004021078,-0.6146487662403254,219000,12.456178,-1.8676834,218,19.771904745472234,12.458013,-0.99374247,0.06810438999673352,0.2408567,-76.45704590898018,0.7655022429826204,-0.009663086,-85.53575622505255,-103.178856,-29.19892,100,40.768665,-102.02022,5.4302998,-39.30028,-39.595966,100,-3.0330598,17.111126,-0.79766685,2.7142644,0.16173916,0.7578470592664943,-57.07890731603614,0.0389076,0.0017541070119477808,1.0638744549651165,-0.32671428,100.0,-0.30266170645135565,1.3847919,2
-2.886295,44200,0.99321276,0.23088695,100,9.352343,100.0,-2.690433,0.0,100,0.20618972182273865,-29.203074,-56.33493174334586,2200,-38.92875,1.2676027828393361,0.003371023980434984,23.555350098224462,-94.81643,-35.88663680532516,2.0866518,-0.05183312697976792,44200,0.79558975,-29.51678044774115,0.5945673,0.0054784156,442,-0.5633493174334585,10,-53.072130545965614,0.22610286000417545,-9.374849161658267,0.9989357,-53.072130545965614,234.63384721498005,0.09259940683841705,-29.195705,0.0,-10.401041353243935,0.001934443978825584,-0.5307213054596562,220000,9.227897,-2.0064175,219,13.952919257461176,9.211162,-0.97146946,0.06527699998696335,0.21741661,-76.62748064419007,0.757092076994013,0.03715515,-73.38288267717812,-94.71033,-29.216076,100,40.194153,-94.55565,7.195394,-39.150307,-38.964424,100,-2.667969,0.22793071,-0.9150765,2.6882312,0.16668707,0.7362619265185706,-56.33493174334586,0.03572606,0.0014174709795042872,1.0551948759239167,-0.40431654,100.0,-0.25202702515104053,1.2510587,2
-2.7167048,44400,0.99312556,8.253877,100,10.42605,100.0,-2.013967,0.0,100,-0.1370062679052353,-28.750282,-61.83263568520489,2210,-37.776012,0.6656622835254847,0.003323215991258621,3.143679581918782,-95.50936,-36.449600984979604,1.9424005,-0.36301178914357674,44400,0.6652308,-71.25779111859757,0.50803787,0.00059431436,444,-0.6183263568520486,10,-74.40147070051634,0.22589850801159628,-9.520876188289565,0.99880517,-74.40147070051634,235.676211176964,0.09267547726631165,-0.47779885,0.0,-6.210272542969114,0.001938743982464075,-0.7440147070051636,221000,9.859399,-2.0617661,220,23.618312641228023,9.892542,-0.99414414,0.0656608959834557,0.23848422,-77.54515028243513,0.739960977982264,-0.00405402,-105.70166186945434,-96.10332,-28.762348,100,39.045612,-95.61423,7.362567,-37.73205,-37.7771,100,-3.2120428,8.31544,-0.989999,2.5665605,0.18582912,0.9479012876500107,-61.83263568520489,0.0042790007,0.0015714229957666248,1.0383537649468053,-0.34218323,100.0,-0.319173125050414,1.1834064,2
-2.757849,44600,0.99566054,16.831799,100,8.779082,100.0,-1.6165531,0.0,100,0.05112495273351669,-28.43312,-64.90820920170589,2220,-37.845924,1.3571793535244414,0.0033752149902284145,8.57612721616941,-70.89413,-31.337006422899,2.021463,-0.14626953934968495,44600,0.7252389,-76.45423183615684,0.57203007,0.0039344616,446,-0.6490820920170588,10,-85.03035905232625,0.22320333300740458,-10.135457986434298,0.99797297,-85.03035905232625,236.7482741389249,0.09237059950828552,-0.901253,0.0,-9.222790667298922,0.0019453550048638135,-0.850303590523263,222000,8.049272,-2.0056334,221,24.669875752925027,8.058267,-0.9949639,0.06583653099369258,0.25552514,-93.60648626849566,0.772385579010006,0.027164169,-104.8093211861703,-70.67377,-28.486053,100,39.10521,-70.51434,6.947393,-37.796463,-37.836155,100,-2.571767,16.768972,-0.99721736,2.4342988,0.17276837,0.9506204352853715,-64.90820920170589,0.011553636,0.0012395109806675464,1.067985523986863,-0.33347282,100.0,-0.2950160764009936,1.4146081,2
-2.7879996,44800,0.99797374,0.4233347,100,11.115385,100.0,-3.087995,0.0,100,-0.10975152254104614,-28.17811,-63.91935365380641,2230,-37.246838,1.388079550779109,0.0033899139962159097,40.99747045045039,-97.47383,-47.22790237919992,1.9537797,-0.12983602539978636,44800,0.79823416,-39.783130337940065,0.61782235,0.015966255,448,-0.639193536538064,10,-80.78060078839046,0.21989083499647677,-10.891027053363814,0.99408686,-80.78060078839046,237.8159435238631,0.09305465966463089,-28.621367,0.0,-11.052092903934389,0.0015502260066568851,-0.8078060078839046,223000,10.956435,-2.0277212,222,13.165265843407317,10.99399,-0.99527043,0.06485688299289905,0.24644217,-121.77807123884085,0.7727712049963884,0.07910426,-89.31456605223032,-98.07995,-28.17818,100,38.51031,-97.256645,8.545854,-37.839996,-37.23751,100,-3.2525911,0.47543815,-0.99680704,3.1503482,0.18229975,0.9288455082792169,-63.91935365380641,-0.0036375874,0.0013682059943675995,1.0638272689830046,-0.36753035,100.0,-0.3225120632226704,1.5317615,2
-2.6948426,45000,0.9927447,0.49556002,100,10.692737,100.0,-2.6652722,0.0,100,-0.14151109755039215,-28.13815,-58.30188439083614,2240,-38.156185,0.9800918324647409,0.003391954000107944,16.222907621958473,-114.847374,-37.088713120198996,1.9406358,-0.15050498769844986,45000,0.71952164,-53.915240499586055,0.5393696,0.0120834075,450,-0.5830188439083613,10,-70.13814812154453,0.22340463200816885,-9.071347494765833,0.9957964,-70.13814812154453,238.87288712986629,0.09220176935195923,-28.418514,0.0,-7.392052832683271,0.001967617979971692,-0.7013814812154449,224000,11.115231,-2.0217292,223,14.751763623279892,11.107438,-0.9814211,0.06542938499478623,0.2408458,-86.361055743503,0.7573874919908121,0.003244164,-77.92299324651655,-109.52261,-28.118696,100,39.4327,-114.83997,5.893719,-38.4477,-38.181152,100,-3.2017589,0.44973725,-0.9981145,2.7648292,0.18389964,0.9067378773682984,-58.30188439083614,0.019853735,0.0012420970015227795,1.0528231779753696,-0.41785485,100.0,-0.3028405441744344,1.1093482,2
-2.771641,45200,0.99408656,0.12661447,100,7.0723257,100.0,-2.0655525,0.0,100,-0.32393988966941833,-27.882235,-62.60849078344345,2250,-36.7134,0.4882838572536286,0.003359537018695846,8.125488178516747,-62.80457,-33.399644251904654,1.8634326,-0.1663727885314986,45200,0.62284917,-45.35111355876553,0.51020366,0.016657203,452,-0.6260849078344343,10,-53.47660173728228,0.22043476498220116,-8.706658263241586,0.9956645,-53.47660173728228,239.93702479690546,0.09330527484416962,-28.131678,0.0,-4.984254628528275,0.001960925990715623,-0.534766017372823,225000,7.0456643,-2.082045,224,18.63126231499808,7.039939,-0.99060357,0.06594636698719114,0.1855052,-61.60208991579903,0.7669846370117739,0.018394612,-95.03510512038044,-62.735683,-27.93157,100,37.96932,-63.033043,5.250535,-36.97521,-36.720066,100,-2.0043452,0.122380346,-0.58037037,2.7558317,0.18846041,0.9671392516342338,-62.60849078344345,0.0236859,0.0016130610019899905,1.0602992929925676,-0.613954,100.0,-0.2840480104237282,1.1216114,2
-2.7797396,45400,0.991759,16.398172,100,11.022479,100.0,-2.020772,0.0,100,-0.008145208470523357,-27.806417,-65.38414293717501,2260,-37.263412,1.2705265746036054,0.0034348469926044345,3.322880067090459,-89.94268,-30.988948763898,1.9965563,-0.0753268586253768,45400,0.8159307,-74.34299098483893,0.6037649,0.009061536,454,-0.6538414293717498,10,-77.6658710519294,0.22401559801073745,-7.762945183967713,0.9955337,-77.6658710519294,241.0048966788745,0.09392007440328598,-0.69416165,0.0,-10.153205354743717,0.001958912005648017,-0.776658710519294,226000,10.287119,-1.9355327,225,20.465862664621795,10.134278,-0.991322,0.06623889598995447,0.25044897,-80.98875111901985,0.7670762829948217,0.0017599034,-91.45868132826985,-90.73099,-27.797295,100,38.679527,-88.24046,5.6585283,-37.345623,-37.308067,100,-3.2225533,16.292622,-0.99752635,2.65901,0.1756936,0.7732913514381805,-65.38414293717501,-0.0071409214,0.0013583550171460956,1.0640828910109121,-0.5196693,100.0,-0.2530659625654689,1.2027466,2
-2.7378511,45600,0.99431527,0.66951495,100,10.742086,100.0,-2.4352684,0.0,100,0.44282612204551697,-27.591887,-58.02363853189767,2270,-38.03413,1.2589647159509658,0.0031998280028346926,13.46089567103266,-87.25285,-30.72177149425148,2.1868556,-0.1926371452074984,45600,0.82485133,-57.91316048257369,0.59808517,0.013066439,456,-0.5802363853189768,10,-71.37405615360635,0.22603333299048245,-9.644271095257086,0.9982259,-71.37405615360635,242.0738937468559,0.09350369870662689,-27.806639,0.0,-9.97727594038551,0.0019423789926804602,-0.7137405615360635,227000,10.303683,-2.0046957,226,13.092391137958444,10.356019,-0.9813851,0.06416396098211408,0.21009554,-84.834951824639,0.7683539190038573,0.0042082774,-80.2437383258405,-92.58996,-27.571337,100,39.475163,-87.85016,7.8167114,-38.597908,-38.030018,100,-2.659644,0.74145633,-0.3766727,3.0178144,0.15375525,0.8288926991657505,-58.02363853189767,0.0367987,0.0012098419829271734,1.0649032619548962,-0.30121842,100.0,-0.280221518179185,1.2855895,2
-2.7866004,45800,0.9921359,7.5112224,100,8.496594,100.0,-1.7949954,0.0,100,-0.13545936346054077,-27.259115,-52.88922379666211,2280,-35.854942,0.333788555559236,0.0033750470029190183,2.326128458510027,-64.28234,-31.287044519917146,1.9430348,-0.19643619101603982,45800,0.7005265,-36.55652251027021,0.5600522,0.005566417,458,-0.5288922379666211,10,-38.88265096878024,0.21872771601192653,-7.617022452562749,0.9377209,-38.88265096878024,243.1418555608252,0.09274875372648239,-0.59944224,0.0,-3.42906375396384,0.001961934001883492,-0.3888265096878024,228000,7.8130736,-2.0420408,227,16.237892090702005,7.8502574,-0.97557956,0.06554450298426673,0.16211997,-41.20877942729027,0.7738587320200168,0.039484914,-75.5279629568729,-63.914207,-27.227573,100,37.35668,-64.26783,5.208182,-35.880917,-35.869747,100,-2.4827223,7.472548,-0.9778137,2.8417313,0.15748335,0.6063713742661903,-52.88922379666211,-7.659465e-05,0.001227455009939149,1.0646953870309517,-0.53897893,100.0,-0.25867035221368984,1.1917022,2
-2.7486994,46000,0.9980066,32.092743,100,13.045705,100.0,-4.482501,0.0,100,0.132088303565979,-27.095953,-67.90990920484538,2290,-37.056347,0.7636605131773401,0.002907785994466394,28.768826860943104,-111.8442,-45.640639949786724,2.0552986,-0.08845730586587154,46000,0.80162114,-30.480531871912937,0.5529344,0.005139084,460,-0.6790990920484539,10,-59.24935873285604,0.24201342699234374,-10.554008468853167,0.6263081,-59.24935873285604,244.28707619875786,0.09174643456935883,-0.7249029,0.0,-6.9398148391691175,0.0019517590117175132,-0.5924935873285608,229000,12.302172,-2.0134776,228,9.888357914078378,12.211316,-0.9911191,0.0740419439971447,0.1893737,-88.01818559379915,0.8189866069878917,0.10058353,-82.09119870657642,-108.5392,-27.131638,100,38.53055,-111.31533,6.4240093,-36.6185,-37.088173,100,-3.1117902,32.153023,-0.9956251,2.6953664,0.18021859,0.9928580870097591,-67.90990920484538,-0.0120591,0.001242471975274384,1.1411439949588384,-0.52473545,100.0,-0.2722069249234496,1.3717216,2
-2.7547905,46200,0.9957998,0.2205916,100,11.162267,100.0,-1.6518358,0.0,100,0.12812639772891998,-27.010473,-66.35274206668143,2300,-37.54397,0.9825608523365765,0.003373041021404788,11.760466265850859,-101.62105,-30.324398596414877,2.0538015,-0.4117822429085839,46200,0.76813906,-80.0190082950353,0.57564753,-0.0034730188,462,-0.6635274206668144,10,-91.77947456088617,0.22669728001346812,-9.50422496821147,0.4910074,-91.77947456088617,245.3505916838185,0.0924258902668953,-27.106363,0.0,-8.112925863178774,0.0019503279763739556,-0.917794745608862,230000,10.883211,-1.9813303,229,27.253521461557337,10.8901,-0.99518716,0.0651929960004054,0.23163009,-103.53994082673702,0.760720427002525,-0.0031186473,-110.28174232176562,-103.845055,-27.030533,100,38.633434,-101.635544,6.2246647,-37.80777,-37.533627,100,-3.1665344,0.24543607,-0.99101365,2.7444637,0.18841963,0.99542727814809,-66.35274206668143,-0.043039247,0.0012286770215723664,1.0591627490357496,-0.25675848,100.0,-0.25400164057143904,1.2226168,2
-2.8549128,46400,0.99196976,31.592508,100,12.374136,100.0,-4.1771135,0.0,100,0.2211379110813141,-26.517351,-53.65278324583011,2310,-36.300873,1.2267308388424514,0.003356571978656575,23.847238582271896,-97.76601,-30.880571719514183,2.0931213,-0.3761390476832142,46400,0.7565292,-62.039260541586735,0.59019566,0.018694306,464,-0.536527832458301,10,-85.88649912385863,0.22331962099997327,-8.22409020601073,0.88877785,-85.88649912385863,246.41720489575528,0.09303513914346695,-0.57147354,0.0,-9.901459758379458,0.0019467489910311997,-0.8588649912385862,231000,11.1768,-2.069684,230,16.09666449130425,11.15435,-0.9943127,0.06566535201272927,0.23157856,-109.73373770613053,0.7665377949888352,0.080582544,-84.29334031195575,-98.24966,-26.538553,100,37.544357,-97.470215,6.39043,-36.041985,-36.288612,100,-3.1110027,31.649273,-0.9967038,2.8688488,0.17242272,0.8146353057689344,-53.65278324583011,-0.011117898,0.0013514820020645857,1.0621775709732901,-0.3755247,100.0,-0.2912928679482657,1.3837012,2
-2.7990339,46600,0.9976763,16.036686,100,10.209596,100.0,-2.013985,0.0,100,0.5198718309402466,-26.39967,-61.87890474098951,2320,-34.80809,0.49867519997656834,0.0033656150044407696,7.370659248313498,-79.524826,-32.0165558305913,2.2218184,-0.1546319568190627,46600,0.69263494,-46.614353310559544,0.56617373,0.015309442,466,-0.6187890474098952,10,-53.98501255887304,0.22559719602577388,-10.457775230388117,0.9891301,-53.98501255887304,247.48379402179853,0.09599506855010986,-1.0413603,0.0,-5.034420486076193,0.0019694849906954914,-0.5398501255887304,232000,9.55115,-2.1281295,231,16.914532684518427,9.622442,-0.98622197,0.06581730602192692,0.15863234,-61.35567180718654,0.7641517519950867,0.0730336,-80.31543107173871,-82.57062,-26.397661,100,36.128098,-79.81044,6.3981166,-34.828,-34.756924,100,-2.7418005,16.001837,-0.73248047,2.8836963,0.1850742,0.8911007832117889,-61.87890474098951,0.007887776,0.0012543149932753295,1.062155669031199,-0.46015483,100.0,-0.295082094755449,1.118896,2
-2.7758963,46800,0.99504584,24.25345,100,9.448099,100.0,-1.3163818,0.0,100,-0.008984562009572983,-26.469223,-61.161749211850136,2330,-34.225376,0.6967714498624502,0.002519093977753073,9.982836853932774,-61.084095,-28.429482033452828,1.996141,-0.1405890491947577,46800,0.7165316,-49.21980629848308,0.5817191,0.005136933,468,-0.6116174921185014,10,-59.20264315241585,0.22595723700942472,-9.314785948551249,0.99254453,-59.20264315241585,248.557546953758,0.09747879207134247,-0.3868573,0.0,-6.6707957428843665,0.0015835259982850403,-0.5920264315241586,233000,7.537624,-2.0382857,232,17.174335611389036,7.560358,-0.9916103,0.06400046800263226,0.2224558,-69.18548000634863,0.7739067180082202,0.13140845,-88.54877235675566,-61.547874,-26.494478,100,35.623062,-61.484825,4.670709,-33.722782,-34.217678,100,-2.4494753,24.355858,-0.9573572,2.7607412,0.18144648,0.8924829053446897,-61.161749211850136,-0.0021262171,0.0016607189900241792,1.0696277619863395,-0.49344775,100.0,-0.25709125836399743,1.0677449,2
-2.8260586,47000,0.9945356,0.34015453,100,10.987288,100.0,-1.9511862,0.0,100,0.5477924942970276,-25.92223,-64.86864720331508,2340,-36.140026,0.3205946535759188,0.0033544779871590436,16.298224838412857,-100.80142,-24.360104847602617,2.2354634,-0.09147664552729506,47000,0.7873243,-32.236512589596515,0.60738677,0.0041966294,470,-0.648686472033151,10,-48.53473742800937,0.22540085299988277,-9.919209277090566,0.9788671,-48.53473742800937,249.63193448173115,0.0976470559835434,-26.32608,0.0,-3.038829586985115,0.0016766540065873414,-0.4853473742800937,234000,10.820537,-1.9939072,233,24.259694363124254,10.807337,-0.99493635,0.06448373099556193,0.17608371,-64.83296226642223,0.773819605994504,0.09922695,-109.2948976761185,-102.12818,-25.940617,100,37.543106,-100.389534,7.517392,-36.61826,-36.124825,100,-2.838555,0.3570469,-0.43818516,3.1330798,0.19613613,1.163101374184532,-64.86864720331508,0.018980237,0.0012196409807074815,1.0699549629644025,-0.21758659,100.0,-0.23773339200284987,1.1546935,2
-2.8036711,47200,0.992686,7.6580105,100,11.87159,100.0,-1.1321373,0.0,100,0.6845479011535645,-25.822577,-75.50204550648502,2350,-35.829857,0.703939672273538,0.003367809986229986,26.585685184685516,-93.139046,-38.660001864812756,2.2924485,-0.13239951486674512,47200,0.8683426,-31.562281159935424,0.64941525,-0.02393809,472,-0.7550204550648503,10,-58.14796634462094,0.22246316500240937,-8.35792878128306,0.78564227,-58.14796634462094,250.6986872747657,0.09626379609107971,-1.3728095,0.0,-6.90718858083904,0.001982684014365077,-0.5814796634462092,235000,11.297546,-1.9383292,234,14.788233966820492,11.277216,-0.9932216,0.06430648802779615,0.20100354,-84.73365152930646,0.7690330210025422,0.11024847,-92.70635034092209,-92.88215,-25.791708,100,37.29895,-93.14678,6.977647,-36.020405,-35.841183,100,-3.2953284,7.5523295,-0.99088687,2.9826486,0.18366516,0.7594498911712816,-75.50204550648502,-0.022483665,0.00128051801584661,1.0624336860491894,-0.37968898,100.0,-0.2985810730809777,1.2079792,2
-2.682638,47400,0.99225366,0.44494727,100,9.44616,100.0,-0.7824025,0.0,100,-0.19585855305194855,-25.77338,-60.531429755326236,2360,-35.568,0.8355770107016489,0.0035394129808992147,16.174041098276646,-84.93967,-43.99648959875234,1.9173197,-0.11638027100615864,47400,0.66705686,-47.10894779117274,0.5285834,0.0037916494,474,-0.6053142975532623,10,-63.282988889449385,0.2249071820115205,-8.047178595224215,0.97595924,-63.282988889449385,251.77105534571456,0.09357615560293198,-26.049795,0.0,-6.599441904116508,0.0019090239948127419,-0.632829888894494,236000,9.252553,-2.0559604,235,11.896107373679818,9.242913,-0.9938553,0.06433792598545551,0.21332453,-79.45702998772603,0.7717510509828571,0.08026661,-82.01262255318028,-89.558174,-25.75999,100,36.8403,-84.75746,7.2629137,-36.03643,-35.580685,100,-2.585019,0.43321714,-0.9945513,3.0043783,0.16913122,0.6823377243494991,-60.531429755326236,-0.00047690273,0.001474960008636117,1.0679195559641812,-0.2816202,100.0,-0.31221382513856855,1.0828446,2
-2.7888577,47600,0.9756004,7.5865684,100,9.495216,100.0,-0.62139726,0.0,100,0.10823839157819748,-25.883636,-60.82354698857223,2370,-33.99631,1.2895832929506266,0.0025076440069824457,3.119517519802507,-84.68917,-29.462901478087954,2.0451286,-0.14801995910261612,47600,0.69681543,-61.81090277962707,0.5595198,-0.0063416655,476,-0.6082354698857224,10,-64.93042029942958,0.22570700698997825,-10.038727297846314,0.99699396,-64.93042029942958,252.83207421176485,0.09085625410079956,-1.6538448,0.0,-8.922032968953307,0.0015973999979905784,-0.6493042029942958,237000,8.8967,-2.0044546,236,24.58774144638394,8.824004,-0.994865,0.06375326999113895,0.25882813,-68.04993781923208,0.7616811979969498,0.050821647,-111.08534083359166,-84.72619,-25.86624,100,35.460785,-83.0386,5.712085,-34.05668,-34.03722,100,-2.9838006,7.5955896,-0.98548496,2.2973099,0.1610362,0.7624736199596409,-60.82354698857223,0.03886435,0.0012269650178495795,1.0564734840008896,-0.43515503,100.0,-0.29372729940647,1.0301023,2
-2.7762885,47800,0.99648994,13.195828,100,8.189444,100.0,-1.6773077,0.0,100,-0.421611487865448,-25.332382,-64.97264707814097,2380,-35.635845,0.46979738972196755,0.003387212986126542,5.171636227525903,-59.675335,-26.77312466057138,1.8254607,-0.07433359918760551,47800,0.6597366,-28.99219237299288,0.52686876,0.0072871908,478,-0.6497264707814094,10,-34.163828600518784,0.22783044999232516,-11.313720934212132,0.98943996,-34.163828600518784,253.92254599372973,0.08929633349180222,-0.41207686,0.0,-4.800386281719355,0.0020044560078531504,-0.341638286005188,238000,6.770442,-1.9794174,237,27.032929167171,6.7776866,-0.9945031,0.06343339398154058,0.17409977,-39.335464828044685,0.7882239489990752,0.09968835,-115.2751290427035,-59.746117,-25.229631,100,36.792023,-59.85836,5.4004927,-35.580925,-35.644657,100,-2.2112029,13.188504,-0.2765611,2.7460017,0.18850549,1.05094165481859,-64.97264707814097,0.031572856,0.0012417389953043312,1.086121200962225,-0.46644896,100.0,-0.2330180947734674,1.15934,2
-2.6899352,48000,0.9964411,22.445244,100,10.639642,100.0,-2.7201834,0.0,100,0.11452759802341461,-25.42651,-64.1633290082059,2390,-34.485928,1.4102464620196322,0.0033490529749542475,34.4263894889702,-92.559074,-32.151627051613055,2.0474513,-0.13827068370666817,48000,0.73017704,-46.466056945164006,0.5668347,0.008266264,480,-0.6416332900820592,10,-80.89244643413421,0.24381276400526986,-10.562734619219134,0.94958586,-80.89244643413421,255.03709017377696,0.0894898772239685,-0.5023917,0.0,-10.46484942659093,0.001988592994166538,-0.8089244643413421,239000,9.446574,-1.9665155,238,17.257905571058554,9.493562,-0.9943967,0.073059603018919,0.24246621,-115.31883592310442,0.7865407330100425,0.010405122,-85.1605778511722,-91.71602,-25.405252,100,35.882164,-93.281654,5.408658,-34.465546,-34.483883,100,-2.833478,22.822739,-0.9979359,2.971646,0.19119503,0.9617354854739237,-64.1633290082059,-0.029883552,0.0013882250059396029,1.1101389710092917,-0.521952,100.0,-0.30186236985324005,1.2052846,2
-2.793451,48200,0.9900714,27.086693,100,10.317992,100.0,-1.8563483,0.0,100,0.1262085884809494,-25.44353,-53.20687330655704,2400,-34.192284,0.4240197331309823,0.0034021199971903116,16.59688012975173,-80.618904,-34.24950429840953,2.0519967,-0.21655191016493847,48200,0.7188009,-38.66568984163986,0.58400565,-0.0019358182,482,-0.5320687330655706,10,-55.26256997139159,0.22758021502522752,-8.067579722269913,0.89000463,-55.26256997139159,256.10926080174977,0.08827675133943558,-5.956151,0.0,-4.1785951684102285,0.0019860830216202885,-0.552625699713916,240000,9.941227,-2.0701385,239,17.924088399089612,9.914855,-0.99369293,0.06550714999320917,0.1890226,-71.85945010114332,0.7679166680027265,0.10871059,-93.521556488954,-84.00281,-25.486908,100,35.618256,-80.869606,5.472776,-34.01783,-34.18705,100,-2.4036684,28.91754,-0.99812686,2.9221964,0.16853553,0.6754427572689392,-53.20687330655704,-0.014323876,0.0012432269868440926,1.0676354630268179,-0.42839983,100.0,-0.3255065677945269,1.2684205,2
