exploration/Average Returns,time/epoch (s),evaluation/Average Returns,trainer/Policy mu Min,trainer/Policy Loss,trainer/Policy mu Max,exploration/Actions Std,exploration/Rewards Mean,time/evaluation sampling (s),exploration/Rewards Std,evaluation/Actions Min,exploration/Actions Min,Epoch,time/exploration sampling (s),time/logging (s),evaluation/Returns Mean,evaluation/Returns Min,exploration/Num Paths,exploration/num paths total,exploration/path length Mean,trainer/Log Pis Max,exploration/Returns Std,exploration/path length Std,trainer/Alpha,time/saving (s),trainer/Q2 Predictions Max,trainer/Policy mu Mean,evaluation/num steps total,trainer/Q Targets Min,trainer/Q1 Predictions Min,trainer/Log Pis Mean,evaluation/Actions Max,exploration/path length Max,exploration/path length Min,evaluation/Rewards Std,trainer/Q Targets Max,trainer/Q1 Predictions Max,trainer/Q2 Predictions Std,exploration/Rewards Min,time/training (s),trainer/Q2 Predictions Mean,time/data storing (s),evaluation/Actions Mean,trainer/QF1 Loss,evaluation/Actions Std,trainer/QF2 Loss,trainer/Log Pis Min,trainer/Q2 Predictions Min,exploration/Actions Max,evaluation/Returns Std,exploration/Actions Mean,exploration/Returns Min,evaluation/path length Mean,evaluation/Rewards Min,trainer/Alpha Loss,evaluation/num paths total,trainer/Log Pis Std,trainer/Policy log std Min,evaluation/path length Max,exploration/num steps total,time/total (s),trainer/Q1 Predictions Mean,exploration/Returns Mean,trainer/Policy mu Std,trainer/Policy log std Max,trainer/Policy log std Mean,exploration/Returns Max,trainer/Q Targets Mean,trainer/Policy log std Std,exploration/Rewards Max,trainer/Q Targets Std,evaluation/Rewards Mean,replay_buffer/size,evaluation/Num Paths,evaluation/Returns Max,trainer/Q1 Predictions Std,evaluation/path length Std,evaluation/path length Min,evaluation/Rewards Max
-19.283133487629613,1.415736704977462,-16.636975410443902,-1.9743261,9.611267,3.2471468,0.19971973,-0.19283133487629608,0.243041234993143,0.47893112479744887,-0.97329974,-0.9973213,231,0.0693230020115152,0.0037424229958560318,-16.636975410443902,-43.38660330150273,2,466,100.0,7.601667,6.268644627720462,0.0,0.05439149588346481,0.0024086859775707126,-6.608024,0.11468025,232000,-50.06254,-48.58531,2.0331445,0.99791676,100,100,0.840444203432968,-0.056162864,-6.538645,4.5851054,-5.096319016962367,1.0960014110023621,-7.6638155,0.0012199479970149696,0.027113732,0.45957372,0.18213226,0.4439752,-3.089789,-49.83561,0.9932117,12.555701895405692,0.00052219897,-25.551778115350075,100.0,-8.671825738672032,0.09649630635976791,2320,1.338544,-2.377043,100,46600,343.5339515900414,-7.58417,-19.283133487629613,0.6567165,-0.6019992,-2.1150978,-13.01448885990915,-7.5826616,0.44958073,-0.008871257827420057,4.6726065,-0.16636975410443905,46600,10,-1.6155912652019513,4.478763,0.0,100,-0.01147174577797819
-37.746544864598036,1.4277097339800093,-13.248700953432987,-2.904516,9.374918,3.2947087,0.23124796,-0.37746544864598036,0.25410002999706194,1.2603344961944465,-0.9947852,-0.71942276,232,0.06106783600989729,0.0037135659949854016,-13.248700953432987,-27.38461174218973,2,468,100.0,8.358374,23.269204537282146,0.0,0.05403345823287964,0.0027227899990975857,-6.5357604,-0.047895316,233000,-51.925743,-50.418827,1.9928705,0.99516815,100,100,0.6852078555350799,-0.5600825,-6.566822,4.932058,-9.528530080758749,1.1049802319903392,-7.5090337,0.0011252799886278808,0.014269874,0.45926857,0.1700143,0.42382956,-1.4557374,-51.383907,0.9985168,9.216245748522159,0.035526615,-61.015749401880186,100.0,-7.01542448007452,-0.020804181694984436,2330,1.1503209,-2.349262,100,46800,344.96619906203705,-7.528878,-37.746544864598036,0.527782,-0.4829637,-2.1726677,-14.477340327315893,-7.510287,0.38042253,-0.008496682885318222,5.0238957,-0.13248700953432985,46800,10,-1.579717830835672,4.847215,0.0,100,-0.011558401268586179
-19.856979919290424,1.359226879052585,-20.424084024507103,-3.6350996,10.252782,3.2551384,0.21536249,-0.19856979919290432,0.26167366001755,0.4878038603933641,-0.997642,-0.979224,233,0.06327534100273624,0.0034696510119829327,-20.424084024507103,-46.78739787509449,2,470,100.0,7.024618,1.5711827708886048,0.0,0.05529041588306427,0.0023407330154441297,-6.474346,0.05014452,234000,-65.58029,-64.49857,2.2694812,0.9972124,100,100,0.8325422285361891,-6.4903626,-6.36742,7.212009,-4.273218798245784,1.0273583410016727,-8.150916,0.001109153003199026,0.020155936,0.044692162,0.18350673,0.015749387,-2.3686767,-65.37014,0.99344844,12.268618537557444,0.022714369,-21.42816269017903,100.0,-9.628198294865443,0.7802494764328003,2340,1.2968377,-2.4910378,100,47000,346.3293205151276,-8.069135,-19.856979919290424,0.6310265,-0.45444837,-2.277675,-18.28579714840182,-8.244564,0.41829196,-0.0028069779818232503,7.2187934,-0.20424084024507103,47000,10,-7.20119828983801,7.1536355,0.0,100,-0.012172166918201032
-33.587689298589055,1.3100132029794622,-19.2583351730001,-2.0941682,9.890173,3.0382829,0.23123759,-0.3358768929858907,0.2469078979920596,1.0010845481666877,-0.99476326,-0.9962099,234,0.0587205899937544,0.003540936973877251,-19.2583351730001,-49.22190654842887,2,472,100.0,6.928998,10.060991576716212,0.0,0.05570807307958603,0.002355031989281997,-6.5213113,0.100474566,235000,-30.245811,-30.52057,2.29477,0.99625075,100,100,0.9261547363846702,-0.039646592,-6.5178213,4.1873417,-7.614891337744063,0.9974202110024635,-7.702379,0.001068535028025508,0.031799775,0.45582876,0.1853168,0.47151187,-2.361811,-30.528603,0.99890137,13.652584065415072,0.013971524,-43.64868087530527,100.0,-9.26932998238243,0.8512049317359924,2350,1.0734663,-2.4257026,100,47200,347.64284249709453,-7.704232,-33.587689298589055,0.6282262,-0.3428808,-2.1789758,-23.526697721872843,-7.6586895,0.4352142,-0.008564936851605646,4.1570945,-0.19258335173000102,47200,10,-2.264378158986164,4.160752,0.0,100,-0.0005657376302657034
-50.5918659443333,1.3298982169653755,-22.628445713764023,-2.6492078,9.5792885,3.6305726,0.2587119,-0.5059186594433328,0.23927958300919272,1.5130771062972705,-0.993966,-0.9123726,235,0.0643397499807179,0.0036184359923936427,-22.628445713764023,-56.530447740365574,2,474,100.0,6.3817215,18.6091583995979,0.0,0.053923025727272034,0.0026736899744719267,-6.4190435,0.06766487,236000,-42.7945,-42.538948,2.010559,0.9971644,100,100,1.071212633503638,-0.08105202,-6.38693,5.1900406,-10.28689167384925,1.0188155990035739,-7.800707,0.0011711590050254017,0.024635639,0.85802144,0.19493714,0.86505014,-0.4801631,-42.85996,0.9994603,16.73199149615629,0.04074752,-69.2010243439312,100.0,-10.026116299386327,0.030832868069410324,2360,1.0890107,-2.3846996,100,47400,348.97690955901635,-7.778543,-50.5918659443333,0.6740766,-0.54924554,-2.114285,-31.9827075447354,-7.85098,0.43573594,-0.011100737578974144,5.344401,-0.22628445713764023,47400,10,-1.5519548472092317,5.1668,0.0,100,-0.005999348939152204
-29.193079168390867,1.285122918052366,-23.086707750242823,-2.2349186,8.791503,3.4326706,0.22429314,-0.2919307916839087,0.24793611900531687,0.7527650375440766,-0.9874953,-0.7668908,236,0.061975210992386565,0.0036869630275759846,-23.086707750242823,-61.66663591593967,2,476,100.0,4.4252334,4.8012677599134665,0.0,0.05348529294133186,0.0023334400029852986,-6.4967847,0.07338573,237000,-27.497799,-26.778,1.9910694,0.99785036,100,100,0.8724866143284493,-0.1107615,-6.5068893,2.0798805,-5.8610344890701285,0.9680620070139412,-6.965874,0.0011291780101601034,0.01879746,0.43881375,0.17544861,0.4398682,-1.8122075,-27.03644,0.9988214,15.515656225121502,0.032305524,-33.99434692830433,100.0,-10.251683113719679,-0.02615201473236084,2370,1.1113011,-2.4473002,100,47600,350.26665556503576,-6.9592524,-29.193079168390867,0.4219533,-0.55886245,-2.2679415,-24.3918114084774,-6.9327345,0.29814005,-0.012460865128007087,2.2198176,-0.23086707750242824,47600,10,-7.656136746491624,2.0500393,0.0,100,-0.06688936320133257
-15.485690987412413,1.2689086899918038,-27.234787727312646,-1.4039642,8.909194,2.8219264,0.19137797,-0.15485690987412423,0.23662907097605057,0.3019711635966545,-0.94180155,-0.9926739,237,0.058379269001306966,0.0034602519881445915,-27.234787727312646,-56.99139585795807,2,478,100.0,4.7585316,2.092199873981853,0.0,0.05381125211715698,0.002543326001614332,-6.516286,0.04963101,238000,-24.324553,-24.578455,1.9553268,0.99742955,100,100,1.235496441730527,-0.07410066,-6.5532203,2.311108,-3.2521631357181833,0.9667753690155223,-7.106032,0.0011214030091650784,0.038807645,0.44176468,0.20477661,0.43512484,-2.2355025,-24.317411,0.98968863,18.89194135477574,-0.001207996,-17.577890861394266,100.0,-10.998007574309655,-0.13054724037647247,2380,1.0021218,-2.4581006,100,47800,351.5394962070859,-7.124872,-15.485690987412413,0.45279267,-0.6588005,-2.2578073,-13.39349111343056,-7.0412645,0.31743267,-0.006537168985250411,2.4179783,-0.27234787727312654,47800,10,-5.0999641768137165,2.3010633,0.0,100,-0.0012337381408043932
-48.77031294623518,1.315491193003254,-19.53371065775769,-1.8560094,10.97802,3.2269976,0.27646583,-0.4877031294623519,0.2534056500007864,1.517539088952632,-0.99515426,-0.98324907,238,0.06345767297898419,0.0025941189960576594,-19.53371065775769,-42.5925675122241,2,480,100.0,8.7065,13.783279517821125,0.0,0.05298801511526108,0.0018819170072674751,-6.3661766,0.16762659,239000,-51.7319,-49.11451,2.359473,0.99710715,100,100,0.8925470889132774,-0.089019105,-6.346673,8.064613,-10.654886785179377,0.9930740270065144,-8.896404,0.0010778070136439055,0.015469399,0.5846543,0.19475847,0.47515962,-2.0296366,-50.36019,0.99913794,11.199008180707425,0.04020835,-62.55359246405631,100.0,-9.128140641096692,1.0560429096221924,2390,1.3892461,-2.4520926,100,48000,352.8595302080794,-8.862694,-48.77031294623518,0.72551596,-0.6808962,-2.1858492,-34.98703342841406,-8.965354,0.44908684,-0.0034925314295517883,8.046175,-0.19533710657757689,48000,10,-5.303938439588848,7.962678,0.0,100,-0.014591860261922116
-40.17370772526305,1.3644369369721971,-22.860040692065972,-2.1503115,10.508301,2.934699,0.25523525,-0.4017370772526306,0.24831595699652098,1.2544123847627737,-0.9872565,-0.4285271,239,0.05884923000121489,0.0034453510015737265,-22.860040692065972,-61.63749563837061,2,482,100.0,6.1810246,15.851836723029784,0.0,0.05351540818810463,0.0023342699860222638,-6.4727235,0.09444786,240000,-67.610794,-67.1038,2.3396707,0.9959957,100,100,1.0023146107016412,-0.11912639,-6.4409385,7.7565107,-9.411358305303702,1.0503597899805754,-8.394339,0.0011323390062898397,0.02553743,0.42426997,0.18413785,0.43047962,-0.09695965,-66.557915,0.9993475,17.55876678344292,0.05770687,-56.025544448292834,100.0,-10.511085488252418,0.9945600628852844,2400,0.9888,-2.5057435,100,48200,354.2282326950517,-8.37544,-40.17370772526305,0.6986707,-0.5852066,-2.2138522,-24.321871002233266,-8.3721285,0.5019095,-0.006925941772377993,7.8443613,-0.2286004069206597,48200,10,-3.9211528118535006,7.779892,0.0,100,-0.034315240290471186
-14.630138534540853,1.3343982869700994,-23.090548224591256,-2.669281,9.819743,3.0364578,0.15673773,-0.1463013853454085,0.2518270449945703,0.089031952326219,-0.99581784,-0.97947395,240,0.06451253400882706,0.003474019991699606,-23.090548224591256,-59.55159639172876,2,484,100.0,6.8497972,0.18461996155183868,0.0,0.05507126450538635,0.0018671360157895833,-6.5259013,0.04603444,241000,-45.456287,-46.3947,2.0676312,0.99710035,100,100,0.8421349917326862,-0.022652827,-6.484039,6.077384,-0.6797269955363335,1.0115424939722288,-8.059171,0.0011750579869840294,0.021814544,1.3069532,0.17070496,1.3349261,-2.4674785,-46.655094,0.96559995,15.40475266909859,0.00038931787,-14.814758496092692,100.0,-9.73058852848307,0.19606594741344452,2410,1.1438819,-2.3583446,100,48400,355.5669766670326,-8.022198,-14.630138534540853,0.6035646,-0.566434,-2.1603265,-14.445518572989014,-7.832005,0.39846525,-0.004785806257744605,6.078056,-0.23090548224591254,48400,10,-9.040314771176385,6.016929,0.0,100,-0.01141315856804198
-40.027746642291646,1.3635669749928638,-14.826125784632163,-2.3647926,8.928681,2.7142532,0.23279603,-0.40027746642291645,0.2596665160090197,1.3246706843746228,-0.9956061,-0.99586856,241,0.06396610298543237,0.00347729999339208,-14.826125784632163,-40.48750053702297,2,486,100.0,6.8955073,22.74354566139091,0.0,0.055156055837869644,0.001975407009012997,-6.339699,0.026324296,242000,-18.785412,-18.86511,2.0060682,0.9963081,100,100,0.7548240234774897,-6.410192,-6.331977,2.1277306,-9.782219810798916,1.0333010109898169,-7.0254307,0.001180638006189838,0.022792999,0.03766216,0.18317924,0.048390247,-1.4543831,-18.71284,0.99801826,10.175845342289142,0.02651345,-62.77129230368256,100.0,-8.647683800774963,0.017584308981895447,2420,1.0952339,-2.4368246,100,48600,356.9347481120203,-7.0342326,-40.027746642291646,0.5457723,-0.49664477,-2.2070358,-17.28420098090073,-7.193878,0.4188997,-0.008116646958694481,2.1422176,-0.1482612578463217,48600,10,-2.337075533797705,2.1699998,0.0,100,-0.013735562040003485
-28.65581864987229,1.3518472200084943,-23.396074205667098,-3.4320056,10.996592,3.297628,0.24063316,-0.2865581864987229,0.2567953139950987,0.7751782708499891,-0.9838335,-0.9955362,242,0.06536855001468211,0.0034049359965138137,-23.396074205667098,-50.52120718427261,2,488,100.0,7.486888,6.267247335384138,0.0,0.05633029714226723,0.0022989250137470663,-6.4411483,0.20645374,243000,-40.91532,-41.411846,2.3160572,0.9966318,100,100,1.0264166186828951,-0.10863255,-6.341449,7.264982,-6.585691235642059,1.022750434000045,-9.280631,0.001229060988407582,0.034645654,1.0288717,0.1908662,1.0345464,-1.9458123,-41.373962,0.9928709,17.04100308059979,-0.0057290304,-34.92306598525643,100.0,-9.50428748431113,0.909145176410675,2430,1.4428602,-2.3578575,100,48800,358.29037088304176,-9.22354,-28.65581864987229,0.9146272,-0.4210597,-2.0013027,-22.388571314488154,-9.235021,0.54225415,-0.00841682697655728,7.393916,-0.23396074205667095,48800,10,-4.598528215045883,7.2966514,0.0,100,-0.016394716364909776
-28.247021107595444,1.3504271920246538,-15.873647411751389,-2.1308823,9.739025,3.398825,0.21532851,-0.28247021107595466,0.25812833101372235,0.8361426256960516,-0.99360824,-0.71207905,243,0.06528015498770401,0.004385514999739826,-15.873647411751389,-44.19183871343664,2,490,100.0,7.1610107,9.885343151009643,0.0,0.05603542923927307,0.0021289190044626594,-6.3553777,0.07948719,244000,-61.54883,-59.640667,2.2445364,0.9953164,100,100,0.7245503055468377,-6.395833,-6.3613844,5.930193,-6.9064042343277885,1.0189275169977918,-7.5652623,0.0015767550212331116,0.019270163,0.057516944,0.17243513,0.062402207,-1.0657662,-59.619846,0.99786425,11.428766393759803,0.031213002,-38.13236425860509,100.0,-8.624851092821816,0.7047513723373413,2440,0.99498117,-2.4482627,100,49000,359.6446325200668,-7.5768375,-28.247021107595444,0.5609066,-0.60654473,-2.262987,-18.3616779565858,-7.7054877,0.3850665,-0.010394249431709988,6.087923,-0.15873647411751396,49000,10,-4.3245477082129264,5.9422045,0.0,100,-0.01385554089038611
-30.01403108178244,1.3661632940056734,-16.185448095932824,-2.1364522,9.993047,3.1897163,0.21394068,-0.3001403108178242,0.2696946810174268,0.9865124029925961,-0.9961657,-0.8964174,244,0.06691720997332595,0.0034393660025671124,-16.185448095932824,-44.51475215856426,2,492,100.0,5.090525,17.732703628783362,0.0,0.05776166543364525,0.0023899490188341588,-6.403113,0.120935746,245000,-42.7452,-42.965805,2.0685167,0.9977629,100,100,0.7528199930064696,-0.06617287,-6.3273525,6.326176,-8.153408949899891,1.0225449739955366,-8.128932,0.001177113997982815,0.018384846,1.2571776,0.1731959,1.2717626,-1.9486521,-43.113117,0.9968704,11.520653916178665,0.027548779,-47.7467347105658,100.0,-8.643057946994004,0.1953694224357605,2450,1.1098622,-2.473749,100,49200,361.0151513351302,-8.053077,-30.01403108178244,0.63224673,-0.35096753,-2.2214801,-12.281327452999077,-7.983949,0.44536594,-0.01067509041707349,6.491385,-0.16185448095932828,49200,10,-3.417174381059256,6.296567,0.0,100,-0.022364700600308755
-38.844216788954746,1.3937446740164887,-27.731298213116634,-2.6784928,9.82473,3.0575013,0.2528595,-0.3884421678895474,0.2686865399882663,1.2767068058441986,-0.99239904,-0.941473,245,0.06162429699907079,0.003467978007392958,-27.731298213116634,-57.26569333597893,2,494,100.0,7.366211,21.809654098261085,0.0,0.056915633380413055,0.0023549710167571902,-6.396033,0.16230081,246000,-48.002357,-47.812435,2.1668444,0.9961674,100,100,1.0635706903025326,-0.11495262,-6.3495393,4.978422,-10.288611317549488,1.0564570699934848,-7.8119187,0.0011538180115167052,0.017441524,0.42409575,0.19551453,0.42238575,-2.9658978,-47.874996,0.99841845,16.629177165765537,0.03966902,-60.65387088721583,100.0,-9.660387067233977,0.4782070815563202,2460,1.2722217,-2.4254408,100,49400,362.4136981551419,-7.7545953,-38.844216788954746,0.7102367,-0.5322425,-2.1256967,-17.034562690693665,-7.814299,0.53234684,-0.010725076622422286,5.06083,-0.2773129821311664,49400,10,-10.101704482329573,5.006262,0.0,100,-0.026724765545932033
-19.845197917139927,1.3840759659651667,-20.351238638148594,-2.5968013,10.536108,3.181002,0.1871887,-0.19845197917139928,0.261830547999125,0.41573305843141034,-0.98284656,-0.91496396,246,0.07513218498206697,0.003611246997024864,-20.351238638148594,-57.52239492994898,2,496,100.0,8.570357,5.097646694945736,0.0,0.0570552758872509,0.0023298150044865906,-6.3914666,0.16886146,247000,-53.100555,-53.623394,2.0160284,0.9964227,100,100,0.8228636172637571,-0.07998588,-6.356649,7.597875,-4.530688719719631,1.0398578509921208,-8.584087,0.001314319990342483,0.028957965,0.8328856,0.17110175,0.83638144,-3.4045386,-53.338108,0.9976176,15.39713677839178,0.006291651,-24.942844612085665,100.0,-9.892999938494736,0.04590029641985893,2470,1.537925,-2.384986,100,49600,363.80194837006275,-8.532855,-19.845197917139927,0.6830733,-0.5252495,-2.1582184,-14.747551222194193,-8.478825,0.43719018,-0.01760023498213005,7.59809,-0.20351238638148594,49600,10,-6.520400114138588,7.5867095,0.0,100,-0.04985826036202177
-32.54967302264711,1.3496396730479319,-19.32815117591816,-2.3739147,9.490362,3.2415774,0.236857,-0.32549673022647113,0.26107322101597674,0.9960388834908933,-0.9853962,-0.96950316,247,0.07022870899527334,0.00343208500999026,-19.32815117591816,-57.865751951135124,2,498,100.0,6.8472815,16.464997224205543,0.0,0.055545102804899216,0.0024427780008409172,-6.5261273,0.1075057,248000,-48.240765,-45.59636,1.9946636,0.9975704,100,100,0.8949101475809169,-6.358976,-6.4882703,4.594356,-8.531724996775582,1.0113025380123872,-7.6686506,0.001160342013463378,0.021997096,0.09365872,0.17686991,0.03663306,-1.0453348,-46.88093,0.9965854,16.38339771314706,0.019987302,-49.01467024685265,100.0,-10.346328096605525,-0.015423992648720741,2480,1.1900535,-2.37468,100,49800,365.1560459790926,-7.6179185,-32.54967302264711,0.6562438,-0.5874598,-2.0979917,-16.084675798441566,-7.6275916,0.4390746,-0.004737166662554234,4.701113,-0.1932815117591817,49800,10,-4.341365001567324,4.4839606,0.0,100,-0.03126771792180318
-39.213217051355464,1.3495078320265748,-33.70260652664278,-1.7102042,8.922995,2.7588594,0.23116425,-0.39213217051355465,0.2682901240186766,1.2765537400250033,-0.99740255,-0.4305735,248,0.06504564598435536,0.0035263980098534375,-33.70260652664278,-59.488893609776426,2,500,100.0,4.981271,25.335898366349618,0.0,0.054180726408958435,0.00229101101285778,-6.4867435,0.058098283,249000,-28.849669,-28.589174,1.9430854,0.99743485,100,100,1.3019822671003105,-0.15950643,-6.418476,2.4370618,-9.842129740219079,1.0091695910086855,-7.075946,0.0011850619921460748,0.033686936,0.51219726,0.21376127,0.52157575,-1.7735083,-29.09564,0.99831957,18.778615306836638,0.041104823,-64.54911541770508,100.0,-10.538045921698098,-0.16592910885810852,2490,1.0012947,-2.410612,100,50000,366.5087632801442,-7.014773,-39.213217051355464,0.4774645,-0.60385585,-2.2121985,-13.877318685005843,-7.014029,0.34574017,-0.012240572134492957,2.613417,-0.33702606526642787,50000,10,-6.870023212227462,2.3897789,0.0,100,-0.03894314990543585
-35.141303946796555,1.2948834489798173,-22.787156599420182,-2.2504394,9.367144,3.2815225,0.22638059,-0.35141303946796554,0.24890408298233524,1.0745007188447717,-0.98988575,-0.9953408,249,0.060066587990149856,0.003449485026067123,-22.787156599420182,-39.53285985264118,2,502,100.0,8.133982,15.17583895903451,0.0,0.054650865495204926,0.002364843006944284,-6.1972947,0.06081854,250000,-51.11448,-46.10932,1.9665893,0.9959503,100,100,0.8821350066544342,-0.036163665,-6.2991085,5.36154,-8.346294889098273,0.9789761869760696,-7.370678,0.0011222629982512444,0.022403914,0.7334677,0.20402525,0.65563256,-0.6778605,-47.297104,0.99957144,6.914207403343716,0.018703396,-50.31714290583106,100.0,-8.808150836285305,-0.0971202477812767,2500,1.2798965,-2.442603,100,50200,367.8077600710967,-7.4498425,-35.141303946796555,0.6122884,-0.618466,-2.2061465,-19.965464987762044,-7.599347,0.42642525,-0.009172122329972433,5.8251643,-0.22787156599420183,50200,10,-12.111568516648033,5.2694836,0.0,100,-0.023682552995329665
-43.13341625258481,1.2865374079556204,-23.76547160485606,-1.5436443,9.961453,3.0044518,0.26988357,-0.4313341625258483,0.24608945698128082,1.281305532730917,-0.9791188,-0.9733783,250,0.05996610500733368,0.002873212972190231,-23.76547160485606,-61.885108267478294,2,504,100.0,6.160422,8.023588676930665,0.0,0.054880328476428986,0.0023201199946925044,-6.434302,0.15675439,251000,-31.88109,-32.059616,2.0970662,0.9982616,100,100,1.0023462593289674,-6.349624,-6.4501724,5.319868,-9.081279264509869,0.9741915469930973,-8.10856,0.0010969660070259124,0.026557533,0.0110651795,0.18044208,0.019121472,-1.8067237,-32.255867,0.99960256,18.09699499751469,0.04106738,-51.15700492951547,100.0,-11.014433691524944,0.2817491292953491,2510,1.0913519,-2.4112363,100,50400,369.0974759301462,-8.154405,-43.13341625258481,0.6962844,-0.54068875,-2.1190596,-35.109827575654144,-8.119187,0.48497617,-0.018781609337505882,5.3097486,-0.23765471604856073,50400,10,-5.5274127277094784,5.346,0.0,100,-0.0397570163352915
-44.923219798820426,1.2894219329755288,-21.81901982649185,-1.3918053,8.721476,2.9855108,0.25791252,-0.44923219798820424,0.24324095700285397,1.2877744686380854,-0.9956327,-0.9327966,251,0.05908002800424583,0.0034756579843815416,-21.81901982649185,-62.060662425967465,2,506,100.0,4.7225447,5.768813672687571,0.0,0.0557364746928215,0.002349146001506597,-6.269582,0.0456761,252000,-46.96709,-47.25556,1.8141516,0.99765223,100,100,0.9706286459914303,-0.15677813,-6.217363,4.201142,-8.214875868777002,0.9802136099897325,-7.003008,0.0010625339928083122,0.02337088,0.8197473,0.19784448,0.81111926,-1.7571765,-47.531048,0.99937016,15.421516173100603,0.030946469,-50.692033471508,100.0,-11.19139584931743,-0.5365422964096069,2520,1.1281999,-2.3625019,100,50600,370.3914037810755,-6.9457445,-44.923219798820426,0.4001085,-0.6565614,-2.2272422,-39.154406126132855,-7.0119634,0.2823664,-0.012649654359744727,4.2416625,-0.21819019826491856,50600,10,-3.21788310256552,4.1743364,0.0,100,-0.027767168804687936
-41.67767932175232,1.3939485180017073,-21.422285872441645,-1.4381845,9.1531515,3.0752525,0.25467202,-0.4167767932175232,0.2609901660180185,1.1924864287814314,-0.9831498,-0.97404695,252,0.0696340010035783,0.0034212949976790696,-21.422285872441645,-55.4666714389038,2,508,100.0,5.8431854,7.182593862379509,0.0,0.05557314679026604,0.00230496798758395,-6.36157,0.08255665,253000,-35.925846,-37.26165,2.0067158,0.99635005,100,100,0.9098833527127719,-6.3343883,-6.384188,4.326087,-8.54109480994354,1.0562761400069576,-7.3296795,0.001321947987889871,0.025595693,0.035381947,0.18052399,0.048057105,-2.285393,-37.52256,0.99943686,15.859110028271408,0.023906283,-48.860273184131835,100.0,-9.721117185190826,0.01940734311938286,2530,1.0759984,-2.4555552,100,50800,371.7894660050515,-7.348655,-41.67767932175232,0.5858129,-0.4261965,-2.2075348,-34.49508545937282,-7.346327,0.42436913,-0.0065573262827900245,4.1589475,-0.21422285872441643,50800,10,-5.247038044566543,4.268621,0.0,100,-0.030580002486923077
-28.725546240342737,1.3682929759961553,-18.98557450813121,-3.4006555,9.027672,2.9983287,0.23431836,-0.2872554624034274,0.24473355698864907,0.7440666284434011,-0.9918078,-0.99688625,253,0.063028230011696,0.003404168994165957,-18.98557450813121,-51.842583922988155,2,510,100.0,6.7865124,3.9265411094382596,0.0,0.054354213178157806,0.002501186012523249,-6.4262385,-0.03704458,254000,-35.722965,-35.525726,1.8788358,0.9966853,100,100,0.7628124754570795,-6.3051124,-6.3967357,3.9966178,-5.8878507819217525,1.0534219440014567,-7.3833265,0.0012038899876642972,0.018837098,0.011124882,0.17204814,0.01391407,-1.5530297,-36.454132,0.99646384,14.364224697529716,-0.0005138779,-32.652087349781,100.0,-9.872534297001371,-0.3528307378292084,2540,1.1794822,-2.3918178,100,51000,373.1618359920394,-7.3113956,-28.725546240342737,0.56381845,-0.45507598,-2.1791792,-24.79900513090448,-7.3540864,0.38649213,-0.0007206652053772748,3.9300582,-0.1898557450813121,51000,10,-9.200875750256483,3.9037619,0.0,100,-0.04349113425706796
-32.0686299537442,1.3575543890183326,-26.947134978831695,-2.0273511,9.923276,3.3586905,0.22899331,-0.320686299537442,0.2561893129895907,1.0147322340947482,-0.99867964,-0.59427816,254,0.07025675100157969,0.0034019290178548545,-26.947134978831695,-60.56562751476137,2,512,100.0,7.8907166,16.43194065137314,0.0,0.05337931588292122,0.0022839370067231357,-6.3035707,0.098735265,255000,-51.41475,-52.087276,2.1625595,0.99848115,100,100,1.086400285155393,-0.112925135,-6.3526187,6.4807606,-8.341151777073494,1.0242499570013024,-7.959185,0.0011725020012818277,0.024954544,0.91053194,0.1940043,0.9050662,-2.7039397,-51.002445,0.9978554,17.256953009337874,0.036757346,-48.50057060511734,100.0,-10.165080847841624,0.47638046741485596,2550,1.3335344,-2.4394634,100,51200,374.5232272190624,-8.015302,-32.0686299537442,0.69619006,-0.58709,-2.1713357,-15.636689302371058,-7.9487042,0.47805905,-0.006807692039979804,6.6168795,-0.26947134978831694,51200,10,-8.533758275836874,6.505708,0.0,100,-0.015462088029194623
-60.55922797020904,1.3674020589969587,-23.84005323955739,-1.5955007,9.554015,3.293244,0.2663764,-0.6055922797020904,0.2509046909981407,1.6913874676148717,-0.9618818,-0.66458565,255,0.06610928900772706,0.0037230169982649386,-23.84005323955739,-48.52083869766002,2,514,100.0,6.409323,5.468944405014238,0.0,0.05363833159208298,0.00233256199862808,-6.408198,0.06044289,256000,-64.13715,-63.684772,1.9480231,0.99735886,100,100,1.0642495219519978,-0.19445883,-6.488367,6.414698,-9.87724102102573,1.0431330800056458,-7.632991,0.0011994199885521084,0.030384937,0.4281272,0.190617,0.42003676,-2.8614206,-62.87771,0.9997105,16.74317499190852,0.05443801,-66.02817237522328,100.0,-9.178473054972345,-0.15205296874046326,2560,1.2013967,-2.4089348,100,51400,375.8947824140778,-7.711545,-60.55922797020904,0.5634924,-0.56053805,-2.1799102,-55.0902835651948,-7.574055,0.38122934,-0.009420747365635458,6.547051,-0.23840053239557388,51400,10,-2.720492326433174,6.46575,0.0,100,-0.008580620745257242
